50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,0.9448,,,,,,,,,,,,,,67945a8c-de09-4ee7-bb33-78f41a0826ea,1789,,"[30.9, 39.3]",69308,42,,,,,0.3560951,,Left Foot,,,,"[47.3, 45.4]",,Ground Pass,,17.497715,,,,Borja Valero Iglesias,,,,,,1,From Goal Kick,Bruno Soriano Llido,22819.0,Left Defensive Midfield,102,Villarreal,222,['716b485b-f48c-42b8-b29a-bae5a0d278b6'],41,,,,,,,,,,,,,,,Villarreal,222,00:42:41.074,Pass,,30.9,39.3,47.3,45.4,2,3,4,4,0.010165,0.012626,0.0024609999999999996,0.0024609999999999996,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,2.8217,,,,,,,,,,,,,,02d9b204-d870-4f29-8e3c-1f3bcc9fb6f4,1793,,"[48.3, 46.1]",69308,42,,,,,2.8314695,,Right Foot,,,,"[22.4, 54.4]",,Ground Pass,,27.197426,,,,Bruno Soriano Llido,,,,,,1,From Goal Kick,Borja Valero Iglesias,6997.0,Right Defensive Midfield,102,Villarreal,222,"['358e5a5e-195a-4f55-a3c4-29f82f6e4d52', '6d4fdd98-4884-493e-b50c-1ccccc2cbb7b']",42,,,,,,,,,,,,,,,Villarreal,222,00:42:42.608,Pass,True,48.3,46.1,22.4,54.4,4,4,2,5,0.012626,0.010013,-0.0026130000000000007,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.5345,,,,,,,,,,,,,,278f72e0-2457-4285-95f9-81d68727a0a6,1795,,"[22.4, 54.4]",69308,42,,,,,1.1729875,,Right Foot,,,,"[30.3, 73.2]",,Ground Pass,,20.3924,,,,Carlos Marchena López,,,,,,1,From Goal Kick,Bruno Soriano Llido,22819.0,Left Defensive Midfield,102,Villarreal,222,['8efd96cd-df07-4f72-9cd8-aa77e770056c'],45,,,,,,,,,,,,,,,Villarreal,222,00:42:45.430,Pass,,22.4,54.4,30.3,73.2,1,5,2,7,0.009777,0.008449,-0.0013279999999999993,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.243,,,,,,,,,,,,,,838a587e-5fad-4093-8386-855921a0884c,1798,,"[30.3, 73.2]",69308,42,,,,,-1.0910951,,Right Foot,,,,"[39.3, 55.9]",,Ground Pass,,19.501026,,,,Borja Valero Iglesias,,,,,,1,From Goal Kick,Carlos Marchena López,20127.0,Right Center Back,102,Villarreal,222,['46b31176-19d8-4af2-92e3-1308c31aa92d'],47,,,,,,,,,,,,,,,Villarreal,222,00:42:47.292,Pass,,30.3,73.2,39.3,55.9,2,7,3,5,0.008449,0.011105,0.0026560000000000004,0.0026560000000000004,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.3827,,,,,,,,,,,,,,eafb576b-da48-48fc-a24d-c8f98ba41ee7,1802,,"[42.8, 54.4]",69308,42,,,,,-0.4029116,,Left Foot,,,,"[48.9, 51.8]",,Ground Pass,,6.6309876,,,,Rubén Gracia Calmache,,,,,,1,From Goal Kick,Borja Valero Iglesias,6997.0,Right Defensive Midfield,102,Villarreal,222,"['26cbced3-200b-4fe8-a045-e5c8bfb4db28', '4a6ae41c-c01f-463c-821b-de4d7a2c3f4c']",49,,,,,,,,,,,,,,,Villarreal,222,00:42:49.204,Pass,True,42.8,54.4,48.9,51.8,4,5,4,5,0.012692,0.012692,0.0,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.70656,,,,,,,,,,,,,,17a98f44-060e-4839-91ee-6a55fb359dcd,1810,,"[73.1, 41.7]",69308,42,,,,,1.7216034,,Right Foot,,,,"[70.0, 62.1]",,Ground Pass,,20.634195,,,,Daniel Alves da Silva,,,,,,1,From Goal Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,102,Villarreal,222,"['70c9a939-d664-4c6a-8229-6783a1d226dd', 'a4749732-641a-4ce3-a455-edaeffba26e1']",54,,,,,,,,,,,,,,,Barcelona,217,00:42:54.443,Pass,True,73.1,41.7,70.0,62.1,7,4,6,6,0.019971,0.016118,-0.003852999999999999,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,2.2643,,,,,,,,,,,,,,7d2ab1c1-d075-4b3a-ba20-cccf5cd6b6e9,1813,,"[75.6, 62.7]",69308,42,,,,,-0.7121959,,Right Foot,,,,"[107.8, 34.9]",,High Pass,,42.540333,,Incomplete,,David Villa Sánchez,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,102,Villarreal,222,"['908eea89-4784-460d-913e-cc45dc0b768d', 'da9488eb-b8ab-43d6-8e02-b83d830cdbdc']",57,,,,,,,,,,,,,,,Barcelona,217,00:42:57.344,Pass,,75.6,62.7,107.8,34.9,7,6,10,3,0.018703,0.108051,0.089348,0.089348,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,4.1161,,,,,,,,,,,,,,c94a2692-6fad-493c-b46b-3597fab77686,1817,,"[17.7, 55.6]",69308,43,,,,,-0.199034,,Drop Kick,,,,"[88.1, 41.4]",,High Pass,,71.817825,,Incomplete,,Nilmar Honorato da Silva,,,,,,1,From Keeper,Diego López Rodríguez,6768.0,Goalkeeper,103,Villarreal,222,"['2ad99f92-6ab8-4dfe-8892-e5a4449a9af1', 'ca17627a-4f40-47c4-bb42-241804f21c2c']",2,,,,,,,,,,,,,,,Villarreal,222,00:43:02.031,Pass,,17.7,55.6,88.1,41.4,1,5,8,4,0.009777,0.023851,0.014074000000000001,0.014074000000000001,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.4402,,,,,,,,,,,,,,34dcf1f6-950d-41da-9979-3ab10fc9d417,1820,,"[84.8, 40.9]",69308,43,,,,,3.0778494,,Right Foot,,,,"[80.1, 41.2]",,High Pass,,4.7095647,,,,Giuseppe Rossi,,,,,Recovery,1,From Keeper,Nilmar Honorato da Silva,26698.0,Right Center Forward,103,Villarreal,222,['eb6cf0dd-62e9-4987-b950-cac561bd9d5a'],7,,,,,,,,,,,,,,,Villarreal,222,00:43:07.186,Pass,,84.8,40.9,80.1,41.2,8,4,7,4,0.023851,0.019971,-0.0038800000000000015,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.900803,,,,,,,,,,,,,,e7e89c01-8e50-43be-a494-fd356883ae46,1827,,"[50.5, 4.5]",69308,43,,,,,1.4648119,,Head,,,,"[51.5, 13.9]",,Low Pass,,9.453042,,,,Sergio Busquets i Burgos,,,,,Recovery,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,104,Barcelona,217,"['86c4a5f7-090f-4245-96a0-e81a4af60d36', '8ba38a0e-5fd6-45db-9065-304a1ebbcc03']",12,,,,,,,,,,,,,,,Barcelona,217,00:43:12.293,Pass,True,50.5,4.5,51.5,13.9,4,0,5,1,0.011263,0.013845,0.0025819999999999992,0.0025819999999999992,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.34599,,,,,,,,,,,,,,a0fcde22-f294-479b-9442-536ea91098b6,1833,,"[53.9, 25.3]",69308,43,,,,,1.9791069,,Right Foot,,,,"[47.8, 39.4]",,Ground Pass,,15.362943,,,,Carles Puyol i Saforcada,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,105,Barcelona,217,['bbdde831-de3e-417a-8e8d-3aa7f9e2c778'],20,,,,,,,,,,,,,,,Barcelona,217,00:43:20.178,Pass,,53.9,25.3,47.8,39.4,5,2,4,3,0.014291,0.012626,-0.0016649999999999998,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.362559,,,,,,,,,,,,,,6f0298f1-1417-4ec9-8ca1-902ee2141851,1836,,"[47.8, 39.4]",69308,43,,,,,1.1624614,,Right Foot,,,,"[58.4, 63.9]",,Ground Pass,,26.694756,,,,Daniel Alves da Silva,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,105,Barcelona,217,['2babf222-1778-44d3-af6e-fe5d715a33a2'],22,,,,,,,,,,,,,,,Barcelona,217,00:43:22.659,Pass,,47.8,39.4,58.4,63.9,4,3,5,6,0.012626,0.013845,0.0012189999999999996,0.0012189999999999996,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.995039,,,,,,,,,,,,,,4759f942-9b7e-41dc-822e-b1cfdec5fe03,1839,,"[62.5, 65.2]",69308,43,,,,,1.0050949,,Left Foot,,,,"[70.5, 77.8]",,Ground Pass,,14.925146,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,105,Barcelona,217,['7d999505-ff45-49db-83b4-1ffc8c95ece7'],25,,,,,,,,,,,,,,,Barcelona,217,00:43:25.380,Pass,,62.5,65.2,70.5,77.8,6,6,7,7,0.016118,0.017451,0.0013330000000000009,0.0013330000000000009,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.529483,,,,,,,,,,,,,,e7212d32-79a2-4cc7-81c3-1961ca4ffb27,1842,,"[71.3, 75.4]",69308,43,,,,,-2.4370985,,Right Foot,,,,"[63.3, 68.6]",,Ground Pass,,10.499524,,,,Daniel Alves da Silva,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,105,Barcelona,217,['4b4e458d-2f3c-4322-b590-048bb5b0ea17'],27,,,,,,,,,,,,,,,Barcelona,217,00:43:27.694,Pass,,71.3,75.4,63.3,68.6,6,7,6,6,0.014736,0.016118,0.0013819999999999995,0.0013819999999999995,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.941781,,,,,,,,,,,,,,f395bd89-47c2-46de-85e1-f3dc405f9944,1845,,"[63.3, 68.6]",69308,43,,,,,-1.947576,,Right Foot,,,,"[57.8, 54.7]",,Ground Pass,,14.948579,,,,Xavier Hernández Creus,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,105,Barcelona,217,['c087ee46-3825-439f-bc2b-3368fe4232a7'],29,,,,,,,,,,,,,,,Barcelona,217,00:43:29.660,Pass,,63.3,68.6,57.8,54.7,6,6,5,5,0.016118,0.014291,-0.0018270000000000005,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.538036,,,,,,,,,,,,,,cfae08db-dce8-4d41-8482-ec78f03de1e4,1849,,"[49.0, 50.5]",69308,43,,,,,-2.0768714,,Right Foot,,,,"[39.8, 33.9]",,Ground Pass,,18.978935,,,,Eric-Sylvain Bilal Abidal,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,105,Barcelona,217,['31bf823b-8eaa-4547-b62d-ed19037bc2ae'],35,,,,,,,,,,,,,,,Barcelona,217,00:43:35.412,Pass,,49.0,50.5,39.8,33.9,4,5,3,3,0.012692,0.011324,-0.0013679999999999994,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.215994,,,,,,,,,,,,,,266578e3-204f-40ef-ba6f-feeec463b524,1852,,"[37.0, 34.3]",69308,43,,,,,1.5366216,,Left Foot,,,,"[37.4, 46.0]",,Ground Pass,,11.706836,,,,Carles Puyol i Saforcada,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,105,Barcelona,217,['b07aabe3-0a17-470f-8300-0a3a2ca79790'],38,,,,,,,,,,,,,,,Barcelona,217,00:43:38.292,Pass,,37.0,34.3,37.4,46.0,3,3,3,4,0.011324,0.011324,0.0,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.271619,,,,,,,,,,,,,,6fb62a6f-7738-4851-885d-8e9e9468815c,1855,,"[39.0, 44.3]",69308,43,,,,,-1.738892,,Right Foot,,,,"[36.2, 27.8]",,Ground Pass,,16.73589,,,,Eric-Sylvain Bilal Abidal,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,105,Barcelona,217,['2d07bb1c-215f-4c4e-816c-092ffcda1001'],42,,,,,,,,,,,,,,,Barcelona,217,00:43:42.334,Pass,,39.0,44.3,36.2,27.8,3,4,3,2,0.011324,0.011105,-0.00021900000000000044,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.650519,,,,,,,,,,,,,,d55c1d95-843e-43b5-a824-eb3fa4fe0cb8,1859,,"[33.5, 28.4]",69308,43,,,,,2.7645051,,Right Foot,,,,"[13.3, 36.4]",,Ground Pass,,21.726482,,,,Víctor Valdés Arribas,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,105,Barcelona,217,['6f09c870-19b2-4d69-8b36-599f2cc8f8d4'],44,,,,,,,,,,,,,,,Barcelona,217,00:43:44.430,Pass,,33.5,28.4,13.3,36.4,3,2,1,3,0.011105,0.010827,-0.00027800000000000047,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.261017,,,,,,,,,,,,,,fe04a5d0-5136-48c2-bcf2-e6125a6e20ae,1862,,"[13.1, 42.9]",69308,43,,,,,1.2358694,,Right Foot,,,,"[20.2, 63.3]",,Ground Pass,,21.600231,,,,Carles Puyol i Saforcada,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,105,Barcelona,217,['65f1ba47-cb8d-4204-89a9-f0e442c996dd'],48,,,,,,,,,,,,,,,Barcelona,217,00:43:48.218,Pass,,13.1,42.9,20.2,63.3,1,4,1,6,0.010827,0.008786,-0.0020409999999999994,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.488314,,,,,,,,,,,,,,aa6ca118-cfcb-43bf-ae4a-81df4ff23d25,1865,,"[20.2, 63.3]",69308,43,,,,,-2.184471,,Right Foot,,,,"[9.0, 47.4]",,Ground Pass,,19.44865,,,,Víctor Valdés Arribas,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,105,Barcelona,217,['4d049d82-9b9c-404a-a7e1-7ab68406ef14'],51,,,,,,,,,,,,,,,Barcelona,217,00:43:51.147,Pass,,20.2,63.3,9.0,47.4,1,6,0,4,0.008786,0.009411,0.0006249999999999988,0.0006249999999999988,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,2.649377,,,,,,,,,,,,,,6f1057ff-10ba-4953-b339-167303d761c9,1868,,"[10.9, 47.4]",69308,43,,,,,-1.4571737,,Right Foot,,,,"[14.7, 14.1]",,Ground Pass,,33.516117,,,,Eric-Sylvain Bilal Abidal,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,105,Barcelona,217,['1134f001-8a5e-46a6-9694-50b0bf3edb74'],54,,,,,,,,,,,,,,,Barcelona,217,00:43:54.411,Pass,,10.9,47.4,14.7,14.1,0,4,1,1,0.009411,0.008786,-0.0006249999999999988,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.71,,,,,,,,,,,,,,0b3a4456-02ed-4919-86bd-c98c2c0c7aca,1872,,"[16.8, 4.1]",69308,43,,,,,-0.084702514,,Left Foot,,,,"[59.2, 0.5]",,High Pass,,42.552555,,Out,,David Villa Sánchez,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,105,Barcelona,217,['79751657-def5-4441-a801-694c33fceacb'],58,,,,,,,,,,,,,,,Barcelona,217,00:43:58.471,Pass,,16.8,4.1,59.2,0.5,1,0,5,0,0.007796,0.012483,0.004686999999999999,0.004686999999999999,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.31844,,,,,,,,,,,,,,57fbf88c-cd45-4c7a-9de1-a510b0c1116e,1874,,"[64.4, 80.0]",69308,44,,True,,,-1.5927708,,,,,,"[64.0, 61.8]",,Low Pass,,18.204395,,,,Bruno Soriano Llido,,,,,Throw-in,1,From Throw In,Ángel Domingo López Ruano,25984.0,Right Back,106,Villarreal,222,['50985527-3343-47c3-b22e-59db259c28f8'],9,,,,,,,,,,,,,,,Villarreal,222,00:44:09.552,Pass,,64.4,80.0,64.0,61.8,6,7,6,6,0.014736,0.016118,0.0013819999999999995,0.0013819999999999995,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,3.8293,,,,,,,,,,,,,,1f05a273-8a0b-4768-b32e-d924ed442b4a,1876,,"[64.2, 61.8]",69308,44,,True,,,-1.2883455,,Right Foot,,,,"[80.8, 4.6]",,Ground Pass,,59.560055,,,,Joan Capdevila Méndez,,True,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Left Defensive Midfield,106,Villarreal,222,['c3d6c902-2707-4c55-906e-027c79362bd0'],13,,,,,,,,,,,,,,,Villarreal,222,00:44:13.287,Pass,,64.2,61.8,80.8,4.6,6,6,8,0,0.016118,0.021221,0.005103,0.005103,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.25245,,,,,,,,,,,,,,e5361704-a378-4eee-ad4b-6b638cb0a820,1879,,"[93.2, 22.0]",69308,44,,,,,0.094951704,,Left Foot,,,,"[107.9, 23.4]",,Ground Pass,,14.766516,,,,Giuseppe Rossi,,,,,,1,From Throw In,Joan Capdevila Méndez,20134.0,Left Back,106,Villarreal,222,"['22c3688c-d9ef-4963-98a9-7db5638e9bc0', 'aca27979-153a-4005-a6e3-87d34cfb3c6a']",24,,,,,,,,,,,,,,,Villarreal,222,00:44:24.391,Pass,True,93.2,22.0,107.9,23.4,9,2,10,2,0.028552,0.054911,0.026359,0.026359,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.1752,,,,,,,,,,,,,,41e36521-fd69-4f8b-a129-db88cfac80b2,1882,,"[108.3, 22.8]",69308,44,,,,,1.5707964,,Left Foot,,,,"[108.3, 28.7]",,Ground Pass,,5.9,,,,Joan Capdevila Méndez,,,,,,1,From Throw In,Giuseppe Rossi,7141.0,Left Center Forward,106,Villarreal,222,['a6c70414-9eb4-480f-b97e-04f19ce6ca9b'],25,,,,,,,,,,,,,,,Villarreal,222,00:44:25.643,Pass,,108.3,22.8,108.3,28.7,10,2,10,2,0.054911,0.054911,0.0,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.29593,,,,,,,,,,,,,,d3bd8190-44e2-44ac-94ce-e93f7a2b93af,1887,,"[6.0, 44.0]",69308,44,,,,,0.041498654,,Right Foot,,,,"[34.9, 45.2]",,Ground Pass,,28.924902,,,,Xavier Hernández Creus,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,107,Barcelona,217,['e91c35d9-9168-434e-b31a-3b94bb444df0'],37,,,,,,,,,,,,,,,Barcelona,217,00:44:37.928,Pass,,6.0,44.0,34.9,45.2,0,4,3,4,0.009411,0.011324,0.0019130000000000015,0.0019130000000000015,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.7374,,,,,,,,,,,,,,9146831f-1ea1-4cfe-90d6-d74325e92de3,1890,,"[40.2, 47.4]",69308,44,,,,,0.9190504,,Right Foot,,,,"[50.5, 60.9]",,Ground Pass,,16.980577,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,107,Barcelona,217,"['a9531a8f-604e-4b17-982c-a4329cead080', 'eb15b083-e344-46c1-b36c-2629368f4876']",41,,,,,,,,,,,,,,,Barcelona,217,00:44:41.281,Pass,,40.2,47.4,50.5,60.9,3,4,4,6,0.011324,0.012147,0.0008229999999999991,0.0008229999999999991,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.4502,,,,,,,,,,,,,,6f395f16-ce2c-453f-90db-3fa8ff8bcb53,1900,,"[41.1, 63.3]",69308,44,,,,,0.74247974,,Head,,,,"[49.6, 71.1]",,High Pass,,11.536464,,,,Daniel Alves da Silva,,,,,Recovery,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,107,Barcelona,217,['bc148747-b9a2-4496-a12d-c7bd3d4ab89a'],48,,,,,,,,,,,,,,,Barcelona,217,00:44:48.409,Pass,,41.1,63.3,49.6,71.1,3,6,4,7,0.010595,0.011263,0.0006680000000000002,0.0006680000000000002,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.808646,,,,,,,,,,,,,,e06147e7-d81e-4137-9626-9f7f59217770,1904,,"[49.6, 70.7]",69308,44,,,,,-1.2446405,,Right Foot,,,,"[51.9, 63.9]",,Ground Pass,,7.17844,,,,Xavier Hernández Creus,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,107,Barcelona,217,"['4ed37cc3-d6d8-4b80-829b-575e9724ef97', 'd70629f3-8136-4e8c-b4b4-e27f0411e794']",50,,,,,,,,,,,,,,,Barcelona,217,00:44:50.409,Pass,True,49.6,70.7,51.9,63.9,4,7,5,6,0.011263,0.013845,0.0025819999999999992,0.0025819999999999992,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.1118,,,,,,,,,,,,,,7ec9e64d-1546-4ef3-9064-69ec203cb3b6,1912,,"[63.4, 9.9]",69308,44,,,,,2.219792,,Right Foot,,,,"[61.2, 12.8]",,Ground Pass,,3.640055,,,,Bruno Soriano Llido,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Left Midfield,108,Villarreal,222,"['4efbcb3e-3b01-4cb2-8666-dd76d9dd639e', '7b32961e-0594-4f97-83be-7c3c0f56573c']",53,,,,,,,,,,,,,,,Villarreal,222,00:44:53.931,Pass,True,63.4,9.9,61.2,12.8,6,0,6,1,0.014736,0.016118,0.0013819999999999995,0.0013819999999999995,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.9999,,,,,,,,,,,,,,229dab76-533f-480f-a14f-d0a8d51e1e68,1915,,"[61.2, 13.0]",69308,44,,,,,0.12891077,,Left Foot,,,,"[72.0, 14.4]",,Ground Pass,,10.890363,,,,Giuseppe Rossi,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,108,Villarreal,222,['ad3686ef-c9b1-41d8-b4c0-1d0f235052f1'],55,,,,,,,,,,,,,,,Villarreal,222,00:44:55.082,Pass,,61.2,13.0,72.0,14.4,5,1,7,1,0.013845,0.018703,0.004858000000000001,0.004858000000000001,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,0.0742,,,,,,,,,,,,,,312aa7a6-d184-413f-ab66-debd68f58014,1917,,"[72.0, 14.4]",69308,44,,,,,3.1415927,,Left Foot,,,,"[70.1, 14.4]",,Ground Pass,,1.9,,Incomplete,,Santiago Cazorla González,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Left Center Forward,108,Villarreal,222,"['67c924f0-7f40-4467-a542-b67542cc4def', 'a148f586-0ace-4e2a-bb4d-f064b9e309eb']",56,,,,,,,,,,,,,,,Villarreal,222,00:44:56.082,Pass,,72.0,14.4,70.1,14.4,7,1,6,1,0.018703,0.016118,-0.0025850000000000005,0.0,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
,,,,,,,,,,,,,,,,,,1.629251,,,,,,,,,,,,,,30070492-6044-4421-a7c3-ac24aa862034,1922,,"[25.8, 49.2]",69308,45,,,,,-1.0828198,,Left Foot,,,,"[43.9, 15.1]",,Ground Pass,,38.605957,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,109,Barcelona,217,['bd925ebe-ec11-4595-940f-7817806a4e30'],1,,,,,,,,,,,,,,,Barcelona,217,00:45:01.851,Pass,,25.8,49.2,43.9,15.1,2,4,4,1,0.010165,0.012147,0.0019819999999999994,0.0019819999999999994,,,,,2024-09-07 18:28:34.847674,2010-11-13,2010/2011,Spain - La Liga,Barcelona vs Villarreal
