50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.728057,,,,,,,,,,,,,,,94cb4030-f138-4cd4-8d48-e8828a9f1701,1490,,"[51.9, 23.9]",69305,35,,,,,1.281235,,Left Foot,,,,"[62.0, 57.8]",,High Pass,,35.37259,,,,Xavier Hernández Creus,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,100,Barcelona,217,['d01727e4-b801-4619-990d-4ba4a1cc67ba'],50,,,,,,,,,,,,,,,Barcelona,217,00:35:50.702,Pass,,51.9,23.9,62.0,57.8,5,2,6,5,0.014291,0.016856,0.0025649999999999996,0.0025649999999999996,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.839175,,,,,,,,,,,,,,,1d4ed565-c5df-406d-9b59-33323310c06d,1493,,"[62.9, 56.5]",69305,35,,,,,-1.8329161,,Right Foot,,,,"[57.4, 36.0]",,Ground Pass,,21.224985,,,,Gabriel Alejandro Milito,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,100,Barcelona,217,['590e363a-1388-4594-99dd-215135549366'],57,,,,,,,,,,,,,,,Barcelona,217,00:35:57.855,Pass,,62.9,56.5,57.4,36.0,6,5,5,3,0.016856,0.014846,-0.0020099999999999996,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,2.169895,,,,,,,,,,,,,,,3fe26c96-d481-443c-adcc-8ab1f0123505,1496,,"[56.3, 32.6]",69305,36,,,,,-0.9989344,,Left Foot,,,,"[74.9, 3.7]",,Ground Pass,,34.368153,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,100,Barcelona,217,['6eb0659c-3eb5-4eb7-9291-e2b30cc0ed4e'],0,,,,,,,,,,,,,,,Barcelona,217,00:36:00.889,Pass,,56.3,32.6,74.9,3.7,5,3,7,0,0.014846,0.017451,0.0026050000000000014,0.0026050000000000014,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.229605,,,,,,,,,,,,,,,577c9c37-8256-4d1f-98ce-4be59e9956fe,1499,,"[80.3, 2.0]",69305,36,,,,,2.2784295,,Left Foot,,,,"[73.2, 10.3]",,Ground Pass,,10.922454,,,,Thiago Alcântara do Nascimento,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,100,Barcelona,217,['d27e3cc1-cabb-43f7-8b5a-a20fe4b688d9'],5,,,,,,,,,,,,,,,Barcelona,217,00:36:05.318,Pass,,80.3,2.0,73.2,10.3,7,0,7,0,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.066524,,,,,,,,,,,,,,,994f2086-f179-4913-9248-b2cb3f255e2b,1502,,"[73.3, 12.2]",69305,36,,,,,2.0159764,,Right Foot,,,,"[66.0, 27.5]",,Ground Pass,,16.952286,,,,Javier Alejandro Mascherano,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,100,Barcelona,217,['88f7c373-47eb-4c9b-ba7d-6ea21337de7a'],7,,,,,,,,,,,,,,,Barcelona,217,00:36:07.179,Pass,,73.3,12.2,66.0,27.5,7,1,6,2,0.018703,0.016856,-0.0018470000000000014,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.776073,,,,,,,,,,,,,,,a851c940-d9ff-4c15-ac46-928eca1a318e,1505,,"[63.7, 30.0]",69305,36,,,,,1.2538152,,Right Foot,,,,"[69.9, 48.9]",,Ground Pass,,19.890953,,,,Xavier Hernández Creus,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,100,Barcelona,217,['7c67b893-d52e-4723-949a-03ce682e359f'],9,,,,,,,,,,,,,,,Barcelona,217,00:36:09.472,Pass,,63.7,30.0,69.9,48.9,6,2,6,4,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.024525,,,,,,,,,,,,,,,8df7a96e-24de-4aa6-9a09-0f5cc5273fb4,1508,,"[72.4, 57.8]",69305,36,,,,,0.8435044,,Right Foot,,,,"[89.4, 76.9]",,Ground Pass,,25.569708,,,,Daniel Alves da Silva,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,100,Barcelona,217,['cc846f4f-c610-4fb4-a0c1-6a7aa1e91d50'],13,,,,,,,,,,,,,,,Barcelona,217,00:36:13.506,Pass,,72.4,57.8,89.4,76.9,7,5,8,7,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.001038,,,,,,,,,,,,,,,bb9f5661-baa7-4b19-a8dd-2840a3769d87,1511,,"[84.3, 74.5]",69305,36,,,,,-1.2553748,,Right Foot,,,,"[87.4, 65.0]",,Ground Pass,,9.992997,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,100,Barcelona,217,['06367390-2946-41d4-9d53-0150acbf6257'],15,,,,,,,,,,,,,,,Barcelona,217,00:36:15.783,Pass,,84.3,74.5,87.4,65.0,8,7,8,6,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.6175,,,,,,,,,,,,,,,62cb3365-f64a-4d0f-b870-50a516427397,1515,,"[89.1, 64.8]",69305,36,,,,,2.0545754,,Left Foot,,,,"[86.0, 70.7]",,Ground Pass,,6.664833,,,,Daniel Alves da Silva,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,100,Barcelona,217,"['541c7787-aef4-4bd2-b444-c422aceaae8c', 'ea8c1be5-6930-46f2-bd44-45889090f3bd']",17,,,,,,,,,,,,,,,Barcelona,217,00:36:17.197,Pass,True,89.1,64.8,86.0,70.7,8,6,8,7,0.024015,0.021221,-0.0027940000000000013,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.5862,,,,,,,,,,,,,,,f93400a2-4245-4ef7-80ce-990b14795bdd,1519,,"[41.6, 10.9]",69305,36,,,,,2.1437626,,Right Foot,,,,"[37.6, 17.1]",,Ground Pass,,7.378347,,Incomplete,,Juan Jesús Gutiérrez Robles,,,,,Recovery,1,From Throw In,Juan Manuel Ortiz Palazón,26440.0,Right Wing,100,Barcelona,217,"['93dd685f-f116-4046-95a6-538ed3a8f220', 'd5745c28-c9da-4404-8e1c-be32efb117b5']",19,,,,,,,,,,,,,,,Almería,403,00:36:19.720,Pass,,41.6,10.9,37.6,17.1,3,1,3,1,0.010595,0.010595,0.0,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.690801,,,,,,,,,,,,,,,d5745c28-c9da-4404-8e1c-be32efb117b5,1521,,"[83.4, 63.9]",69305,36,,,,,2.7716866,,Right Foot,,,,"[78.5, 65.8]",,Ground Pass,,5.255473,,,,Lionel Andrés Messi Cuccittini,,,,,Recovery,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,100,Barcelona,217,"['6df5b316-16be-4473-9c81-dc61a53b3aa2', 'f93400a2-4245-4ef7-80ce-990b14795bdd']",20,,,,,,,,,,,,,,,Barcelona,217,00:36:20.306,Pass,,83.4,63.9,78.5,65.8,8,6,7,6,0.024015,0.018703,-0.005312000000000001,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.985108,,,,,,,,,,,,,,,343c0f5a-0b9b-41be-b9a3-e295c9747478,1524,,"[77.1, 65.2]",69305,36,,,,,-1.3335896,,Left Foot,,,,"[81.5, 47.0]",,Ground Pass,,18.724316,,,,Thiago Alcântara do Nascimento,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,100,Barcelona,217,['2bf3034f-aa07-4ff4-8141-ec332733dc21'],21,,,,,,,,,,,,,,,Barcelona,217,00:36:21.630,Pass,,77.1,65.2,81.5,47.0,7,6,8,4,0.018703,0.023851,0.005148,0.005148,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.803341,,,,,,,,,,,,,,,b92180f5-d539-4ad6-a487-2bafca93b0a0,1527,,"[83.0, 47.6]",69305,36,,,,,2.0684114,,Right Foot,,,,"[78.6, 55.7]",,Ground Pass,,9.217917,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,100,Barcelona,217,['88be9a4d-b5a9-4e4a-a8c2-c32aaf064d5f'],22,,,,,,,,,,,,,,,Barcelona,217,00:36:22.695,Pass,,83.0,47.6,78.6,55.7,8,4,7,5,0.023851,0.019351,-0.0045000000000000005,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.56757,,,,,,,,,,,,,,,94c4d331-2a9a-403a-a5ab-f81781cbd520,1530,,"[77.5, 55.5]",69305,36,,,,,-0.7803221,,Left Foot,,,,"[87.4, 45.7]",,Ground Pass,,13.930183,,,,Thiago Alcântara do Nascimento,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,100,Barcelona,217,['a37245eb-3f1b-4f61-93a2-ca74aa9fcbdc'],23,,,,,,,,,,,,,,,Barcelona,217,00:36:23.619,Pass,,77.5,55.5,87.4,45.7,7,5,8,4,0.019351,0.023851,0.0045000000000000005,0.0045000000000000005,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.866019,,,,,,,,,,,,,,,8adb160d-1531-4a4c-900e-6ad21b3298bf,1534,,"[87.5, 44.2]",69305,36,,,,,2.9937432,,Right Foot,,,,"[82.8, 44.9]",,Ground Pass,,4.7518415,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,100,Barcelona,217,"['69150722-be76-4394-95f1-3219942b8788', '804b1958-f1c0-4726-ad31-8598f505d3d6']",24,,,,,,,,,,,,,,,Barcelona,217,00:36:24.226,Pass,True,87.5,44.2,82.8,44.9,8,4,8,4,0.023851,0.023851,0.0,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.753824,,,,,,,,,,,,,,,6aad5876-a20e-49f2-a230-1159c92793fd,1538,,"[86.8, 31.3]",69305,36,,,,,-1.1631649,,Left Foot,,,,"[92.5, 18.1]",,Ground Pass,,14.378108,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,100,Barcelona,217,"['573fdd30-25b0-46b3-bf56-0fc121496f6a', 'b57c63a7-45f7-45ba-89ff-6966959255e8']",26,,,,,,,,,,,,,,,Barcelona,217,00:36:26.832,Pass,True,86.8,31.3,92.5,18.1,8,3,9,1,0.023851,0.029533,0.0056819999999999996,0.0056819999999999996,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.6938,,,,,,,,,,,,,,,d0372966-4c25-4e2e-8536-337c012b0f1e,1541,,"[98.0, 16.2]",69305,36,,,,,2.1655555,,Left Foot,,,,"[93.4, 23.0]",,Ground Pass,,8.20975,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,100,Barcelona,217,"['3f62133e-7415-41cf-9d36-eb0f2cc27209', 'cbdac26b-fd7e-46ce-bc58-12e9ca9364a0']",29,,,,,,,,,,,,,,,Barcelona,217,00:36:29.380,Pass,,98.0,16.2,93.4,23.0,9,1,9,2,0.029533,0.028552,-0.0009809999999999992,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.506861,,,,,,,,,,,,,,,8cb8340f-1da9-4c0c-a411-0b10196b0d82,1547,,"[87.5, 3.1]",69305,36,,,,,2.5748634,,Left Foot,,,,"[73.2, 12.2]",,Ground Pass,,16.949926,,,,Javier Alejandro Mascherano,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,100,Barcelona,217,['5b097474-76dd-4908-98e3-88fb8b1f3d28'],37,,,,,,,,,,,,,,,Barcelona,217,00:36:37.693,Pass,,87.5,3.1,73.2,12.2,8,0,7,1,0.021221,0.018703,-0.0025179999999999994,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.891273,,,,,,,,,,,,,,,940882da-e7c2-46ca-9e59-ef063013e485,1550,,"[71.4, 12.6]",69305,36,,,,,1.3956853,,Right Foot,,,,"[73.7, 25.6]",,Ground Pass,,13.201894,,,,Thiago Alcântara do Nascimento,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,100,Barcelona,217,['217c6ff7-c583-41df-844b-79c81389193e'],39,,,,,,,,,,,,,,,Barcelona,217,00:36:39.730,Pass,,71.4,12.6,73.7,25.6,7,1,7,2,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.535062,,,,,,,,,,,,,,,f2d1bdf3-b934-481d-9682-0cf09df338b2,1553,,"[75.2, 29.0]",69305,36,,,,,1.5578101,,Right Foot,,,,"[75.4, 44.4]",,Ground Pass,,15.4012985,,,,Xavier Hernández Creus,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,100,Barcelona,217,['9c8ad751-e1bc-4070-87ff-4ff4b2c1853e'],41,,,,,,,,,,,,,,,Barcelona,217,00:36:41.285,Pass,,75.2,29.0,75.4,44.4,7,2,7,4,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.210054,,,,,,,,,,,,,,,c6a2e94f-5d11-4def-b045-1e5b13debd4a,1560,,"[72.6, 46.8]",69305,36,,,,,-0.48928303,,Right Foot,,,,"[80.3, 42.7]",,Ground Pass,,8.723532,,,,Thiago Alcântara do Nascimento,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,100,Barcelona,217,"['17ae211e-43f4-480e-a303-5fc4c4dc9bfa', '37a2a2e5-3410-4621-b1da-fdf2f9e8425b']",43,,,,,,,,,,,,,,,Barcelona,217,00:36:43.111,Pass,True,72.6,46.8,80.3,42.7,7,4,7,4,0.019971,0.019971,0.0,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.802726,,,,,,,,,,,,,,,e10db672-f2e4-4e4a-a1b5-582189938eca,1563,,"[80.3, 44.0]",69305,36,,,,,1.3995346,,Right Foot,,,,"[85.8, 75.8]",,Ground Pass,,32.272125,,,,Daniel Alves da Silva,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,100,Barcelona,217,['bc908d13-2dcc-403d-bf40-310ea53e256a'],44,,,,,,,,,,,,,,,Barcelona,217,00:36:44.361,Pass,,80.3,44.0,85.8,75.8,7,4,8,7,0.019971,0.021221,0.0012500000000000011,0.0012500000000000011,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.94718,,,,,,,,,,,,,,,8323364f-3049-4b10-a19c-f33c5c0b14ca,1566,,"[86.6, 73.5]",69305,36,,,,,-1.6678357,,Right Foot,,,,"[85.5, 62.2]",,Ground Pass,,11.353414,,,,Thiago Alcântara do Nascimento,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,100,Barcelona,217,['00c3a02c-4062-4989-a526-9afb5d2c77e6'],46,,,,,,,,,,,,,,,Barcelona,217,00:36:46.475,Pass,,86.6,73.5,85.5,62.2,8,7,8,6,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.678471,,,,,,,,,,,,,,,a0651514-da83-4ea8-b42d-d726ebacbe74,1573,,"[84.7, 64.1]",69305,36,,,,,2.0740707,,Right Foot,,,,"[79.8, 73.0]",,Ground Pass,,10.159724,,,,Daniel Alves da Silva,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,100,Barcelona,217,"['9d819447-e55d-4a0f-8179-7e5d63483628', '9fd0b337-0bac-46b8-a1aa-ed13cbc874b5']",47,,,,,,,,,,,,,,,Barcelona,217,00:36:47.662,Pass,True,84.7,64.1,79.8,73.0,8,6,7,7,0.024015,0.017451,-0.006564,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.19314,,,,,,,,,,,,,,,7d0bff7f-db27-4244-b92d-954f246d52fc,1580,,"[79.6, 56.5]",69305,36,,,,,-0.5130579,,Left Foot,,,True,"[93.8, 48.5]",,Ground Pass,,16.298466,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,100,Barcelona,217,['3d6a4573-6606-417a-9cde-05508b71f184'],53,,,,,,,,,,,,,,,Barcelona,217,00:36:53.211,Pass,,79.6,56.5,93.8,48.5,7,5,9,4,0.019351,0.035113,0.015761999999999998,0.015761999999999998,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,0.870165,,,,,,,,,,,,,,,33ff1de9-e409-48ee-b550-2cd074132fa6,1584,,"[97.6, 58.8]",69305,36,,,,,2.2166123,,Left Foot,,,,"[87.2, 72.6]",,Ground Pass,,17.280046,,,,Thiago Alcântara do Nascimento,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,100,Barcelona,217,['2ec69553-2f0d-46cc-9496-864b3f02e605'],56,,,,,,,,,,,,,,,Barcelona,217,00:36:56.035,Pass,,97.6,58.8,87.2,72.6,9,5,8,7,0.028552,0.021221,-0.007331000000000001,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.1349,,,,,,,,,,,,,,,1ea910cc-f232-482b-a5e0-c209e3d187dd,1587,,"[88.3, 64.4]",69305,36,,,,,-0.3594347,,Right Foot,,,,"[104.8, 58.2]",,Ground Pass,,17.6264,,Incomplete,,David Villa Sánchez,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,100,Barcelona,217,"['070f6e7f-6c9c-4a80-9d41-632ff246ef61', 'e7a309bc-d8f2-476b-999e-5446ef3a4f91']",59,,,,,,,,,,,,,,,Barcelona,217,00:36:59.101,Pass,,88.3,64.4,104.8,58.2,8,6,10,5,0.024015,0.054911,0.030896,0.030896,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.437536,,,,,,,,,,,,,,,03fa072f-5a2d-447e-ab4c-1865995380c7,1590,,"[66.3, 55.4]",69305,37,,,,,-1.194306,,Head,,,,"[71.4, 42.5]",,Low Pass,,13.871553,,,,Javier Alejandro Mascherano,,,,,Recovery,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,100,Barcelona,217,['80eb9725-cbc5-48a2-94b7-2479e35ad0c4'],2,,,,,,,,,,,,,,,Barcelona,217,00:37:02.010,Pass,,66.3,55.4,71.4,42.5,6,5,6,4,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.132537,,,,,,,,,,,,,,,3171431a-5c83-4dfe-95f4-69b483839c53,1593,,"[71.3, 42.7]",69305,37,,,,,-2.877938,,Right Foot,,,,"[55.0, 38.3]",,Ground Pass,,16.883425,,,,Gabriel Alejandro Milito,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,100,Barcelona,217,['77da0cf3-0889-4623-b6ce-22a91d5322d2'],3,,,,,,,,,,,,,,,Barcelona,217,00:37:03.568,Pass,,71.3,42.7,55.0,38.3,6,4,5,3,0.016895,0.014846,-0.0020490000000000005,0.0,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.302031,,,,,,,,,,,,,,,3d057010-508c-48b1-97f8-1fbd88d9624f,1596,,"[55.4, 33.6]",69305,37,,,,,-0.51712453,,Left Foot,,,,"[71.4, 24.5]",,Ground Pass,,18.406792,,,,Andrés Iniesta Luján,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,100,Barcelona,217,['8c2a77fe-c4b1-4cdc-a612-66a11070b0bf'],6,,,,,,,,,,,,,,,Barcelona,217,00:37:06.066,Pass,,55.4,33.6,71.4,24.5,5,3,6,2,0.014846,0.016856,0.0020099999999999996,0.0020099999999999996,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,2.533409,,,,,,,,,,,,,,,d4021ba3-4632-456b-8ba4-625b56d2e0d0,1599,,"[77.1, 23.4]",69305,37,,,,,0.072599456,,Right Foot,,,,"[104.6, 25.4]",,Ground Pass,,27.572632,,Pass Offside,,David Villa Sánchez,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,100,Barcelona,217,['ca7aaa35-56cf-4ded-9d4b-e07b02c6de34'],8,,,,,,,,,,,,,,,Barcelona,217,00:37:08.752,Pass,,77.1,23.4,104.6,25.4,7,2,10,2,0.019351,0.054911,0.03556,0.03556,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,3.2404,,,,,,,,,,,,,,,83ea2ad9-1184-4085-adfd-32cb13b14b65,1601,,"[21.3, 54.4]",69305,37,,,,,-0.6220558,,Left Foot,,,,"[73.6, 16.9]",,High Pass,,64.3548,,,,Juan Manuel Ortiz Palazón,,,,,Free Kick,1,From Free Kick,Diego Alves Carreira,25144.0,Goalkeeper,101,Almería,403,['468d8968-af24-42d2-b73c-857792cdcdb2'],35,,,,,,,,,,,,,,,Almería,403,00:37:35.090,Pass,,21.3,54.4,73.6,16.9,1,5,7,1,0.009777,0.018703,0.008926000000000002,0.008926000000000002,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.889822,,,,,,,,,,,,,,,3b090537-dd42-46a7-bfb7-74540473057f,1603,,"[73.8, 16.9]",69305,37,,,,True,1.027151,,,,,,"[79.3, 26.0]",,High Pass,,10.632968,,Incomplete,,Pablo Daniel Piatti,,,,,,1,From Free Kick,Juan Manuel Ortiz Palazón,26440.0,Right Wing,101,Almería,403,"['031a3dee-7753-4732-96a2-a7fe606f628b', '40c1392a-6677-4321-9c40-5223c2520d53', '6c09d264-de0c-4f4c-81a9-e4ed080ff62a']",38,,,,,,,,,,,,,,,Almería,403,00:37:38.330,Pass,True,73.8,16.9,79.3,26.0,7,1,7,2,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,6c09d264-de0c-4f4c-81a9-e4ed080ff62a,1606,,"[41.7, 55.0]",69305,37,,,,,1.089016,,Right Foot,,,,"[49.7, 70.3]",,Ground Pass,,17.265284,,,,Daniel Alves da Silva,,,,,Recovery,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,101,Almería,403,"['0202a086-30f8-47dc-9d09-e8fa7ca3f5f8', '3b090537-dd42-46a7-bfb7-74540473057f']",40,,,,,,,,,,,,,,,Barcelona,217,00:37:40.220,Pass,,41.7,55.0,49.7,70.3,3,5,4,6,0.011105,0.012147,0.0010419999999999995,0.0010419999999999995,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
,,,,,,,,,,,,,,,,,2.6195,,,,,,,,,,,,,,,9278980a-cafc-494a-b71d-227290b992a7,1609,,"[53.7, 76.0]",69305,37,,,,,-0.731604,,Right Foot,,,,"[81.1, 51.4]",,High Pass,,36.82282,,Incomplete,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,101,Almería,403,['6244a5c9-6079-40c3-ac75-8ecc81eda2a1'],42,,,,,,,,,,,,,,,Barcelona,217,00:37:42.703,Pass,,53.7,76.0,81.1,51.4,5,7,7,5,0.012483,0.019351,0.006868000000000001,0.006868000000000001,,,,,2024-09-07 18:28:10.718550,2011-04-09,2010/2011,Spain - La Liga,Barcelona vs Almería
