ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,3.413106,,,,,,,,,,,,,,,a8f6b5ab-1f8e-4947-847d-788f47414b33,646,,"[71.3, 37.1]",69282,12,,,,1.3715068,,Right Foot,,,"[79.5, 77.7]",,Ground Pass,,41.419804,,,,,Daniel Alves da Silva,,,True,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,20,Barcelona,217,"['ad786cfb-591b-43de-a5f0-a0d5dc6f161b', 'd5574188-7298-440e-8e86-3b2deefd3f43']",47,,,,,,,,,,,,,,,Barcelona,217,00:12:47.415,Pass,True,71.3,37.1,79.5,77.7,7,3,7,7,0.019971,0.017451,-0.002519999999999998,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.066799,,,,,,,,,,,,,,,f83ffbf5-10d4-4533-83ba-038a8c62e693,649,,"[80.2, 77.1]",69282,12,,,,-2.4582014,,Left Foot,,,"[73.2, 71.4]",,Ground Pass,,9.027182,,,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,['771bc948-0170-4996-a2db-5079c84d9f74'],50,,,,,,,,,,,,,,,Barcelona,217,00:12:50.868,Pass,,80.2,77.1,73.2,71.4,7,7,7,7,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.4661,,,,,,,,,,,,,,,9cd30a41-e3b5-44a4-80f6-783663af217e,652,,"[72.2, 71.6]",69282,12,,,,-1.8321223,,Right Foot,,,"[67.6, 54.4]",,Ground Pass,,17.804493,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,20,Barcelona,217,['52d51a30-9cea-4b90-84de-5d8a1286b54b'],52,,,,,,,,,,,,,,,Barcelona,217,00:12:52.550,Pass,,72.2,71.6,67.6,54.4,7,7,6,5,0.017451,0.016856,-0.0005950000000000018,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.0834,,,,,,,,,,,,,,,859a3a23-8f33-4313-a531-b277c39d1329,656,,"[69.2, 54.2]",69282,12,,,,-1.4983428,,Left Foot,,,"[70.1, 41.8]",,Ground Pass,,12.432618,,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,20,Barcelona,217,"['5e14bc10-d23f-4d4c-9862-961423c8ea70', 'e3a0d2c2-62fd-4163-90b0-917b28d265e6']",54,,,,,,,,,,,,,,,Barcelona,217,00:12:54.467,Pass,True,69.2,54.2,70.1,41.8,6,5,7,4,0.016856,0.019971,0.0031149999999999997,0.0031149999999999997,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.962245,,,,,,,,,,,,,,,75cb56e6-35d2-47ea-b687-25af5f9fb6ef,660,,"[71.6, 45.7]",69282,12,,,,-0.6166481,,Right Foot,,,"[79.5, 40.1]",,Ground Pass,,9.683491,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,20,Barcelona,217,['0a39ea44-caa3-4fbc-9e97-41c337ca9917'],56,,,,,,,,,,,,,,,Barcelona,217,00:12:56.959,Pass,,71.6,45.7,79.5,40.1,7,4,7,4,0.019971,0.019971,0.0,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.694,,,,,,,,,,,,,,,770d9203-fd94-4973-97b2-8fc9d2a6f410,664,,"[82.9, 39.0]",69282,12,,,,-0.3168245,,Left Foot,,,"[95.1, 35.0]",,Ground Pass,,12.839003,,,Pass Offside,,David Villa Sánchez,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,20,Barcelona,217,"['923a0901-6488-4af4-8805-eca551b261c5', 'e29e9753-3669-414d-aa0f-727c7cbee2a3']",59,,,,,,,,,,,,,,,Barcelona,217,00:12:59.055,Pass,True,82.9,39.0,95.1,35.0,8,3,9,3,0.023851,0.035113,0.011261999999999998,0.011261999999999998,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,2.781931,,,,,,,,,,,,,,,30bcac43-c6a7-4146-8a4c-0a1a435c874c,667,,"[8.4, 38.6]",69282,13,True,,,-0.3814599,,Right Foot,,,"[80.7, 9.6]",,High Pass,,77.89923,,,,,Fernando Llorente Torres,,,,,,Free Kick,1,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,21,Athletic Club,215,['94661663-b66a-4f23-ac84-e742eb65a101'],27,,,,,,,,,,,,,,,Athletic Club,215,00:13:27.421,Pass,,8.4,38.6,80.7,9.6,0,3,8,0,0.009411,0.021221,0.011810000000000001,0.011810000000000001,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.983704,,,,,,,,,,,,,,,6d9cf02c-2b1e-4c66-9146-3975790a5dbd,670,,"[81.1, 8.3]",69282,13,,,,-2.8600588,,Right Foot,,,"[60.7, 2.4]",,Ground Pass,,21.236053,,,,,Koikili Lertxundi Del Campo,,,,,,,1,From Free Kick,Fernando Llorente Torres,3486.0,Center Forward,21,Athletic Club,215,['98a661da-d1e2-4e7b-9fe1-96fa93e2908b'],31,,,,,,,,,,,,,,,Athletic Club,215,00:13:31.895,Pass,,81.1,8.3,60.7,2.4,8,0,6,0,0.021221,0.014736,-0.0064849999999999994,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.80779,,,,,,,,,,,,,,,6475f5d6-3261-4a94-a02f-6c79f49fd6da,674,,"[58.2, 6.6]",69282,13,,,,2.70175,,Left Foot,,,"[39.5, 15.4]",,Ground Pass,,20.667124,,,,,Fernando Amorebieta Mardaras,,,,,,,1,From Free Kick,Koikili Lertxundi Del Campo,26479.0,Left Back,21,Athletic Club,215,"['301a2981-8b4a-4a4e-bfe0-1324f52c514a', 'b3eeb0bd-5e00-4e55-aa56-b6bd8211db09']",35,,,,,,,,,,,,,,,Athletic Club,215,00:13:35.733,Pass,True,58.2,6.6,39.5,15.4,5,0,3,1,0.012483,0.010595,-0.001887999999999999,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,2.406743,,,,,,,,,,,,,,,01ab2112-517d-454e-aad2-e16d180e0d73,677,,"[39.5, 15.6]",69282,13,,,,2.4230692,,Left Foot,,,"[16.4, 35.8]",,Ground Pass,,30.686316,,,,,Gorka Iraizoz Moreno,,,,,,,1,From Free Kick,Fernando Amorebieta Mardaras,26028.0,Left Center Back,21,Athletic Club,215,['a789943b-b857-4ce2-80b2-806b9ffd71dd'],38,,,,,,,,,,,,,,,Athletic Club,215,00:13:38.453,Pass,,39.5,15.6,16.4,35.8,3,1,1,3,0.010595,0.010827,0.00023199999999999957,0.00023199999999999957,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,3.606811,,,,,,,,,,,,,,,ab5f82e6-90e4-4ee0-9621-f0af3198414f,680,,"[15.1, 47.6]",69282,13,,,,-0.045177195,,Right Foot,,,"[70.4, 45.1]",,High Pass,,55.35648,,,Incomplete,,Ander Iturraspe Derteano,,,,,,,1,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,21,Athletic Club,215,"['29c928a5-ec72-45b1-9d8e-512c2802ac01', 'bb9d30da-52e8-4c0b-9eb9-9de5acfef050']",43,,,,,,,,,,,,,,,Athletic Club,215,00:13:43.861,Pass,,15.1,47.6,70.4,45.1,1,4,7,4,0.010827,0.019971,0.009144,0.009144,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,4c97908c-2bbf-4bd4-9bd5-ca189a3e4849,684,,"[56.8, 31.7]",69282,13,,,,2.2142975,,Right Foot,,,"[50.5, 40.1]",,Ground Pass,,10.5,,,,,Javier Alejandro Mascherano,,,,,,Recovery,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,22,Barcelona,217,['675ed3cb-5136-4d5c-ae4c-71844d02e300'],48,,,,,,,,,,,,,,,Barcelona,217,00:13:48.243,Pass,,56.8,31.7,50.5,40.1,5,3,5,4,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.596594,,,,,,,,,,,,,,,f4b5f795-11e6-4ffd-a783-c9762526d517,687,,"[50.5, 40.1]",69282,13,,,,-2.976444,,Right Foot,,,"[36.7, 37.8]",,Ground Pass,,13.990354,,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,22,Barcelona,217,['04f969c0-4262-44e4-9112-a25cfd5b024c'],49,,,,,,,,,,,,,,,Barcelona,217,00:13:49.283,Pass,,50.5,40.1,36.7,37.8,4,4,3,3,0.012626,0.011324,-0.0013019999999999993,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.029619,,,,,,,,,,,,,,,d128a63d-432d-454b-bbfc-5a3b7551e54d,690,,"[37.3, 37.1]",69282,13,,,,-1.2102304,,Right Foot,,,"[41.9, 24.9]",,Ground Pass,,13.038404,,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,22,Barcelona,217,['fa5c11a6-e3cf-4e70-9159-c97605cc8d45'],52,,,,,,,,,,,,,,,Barcelona,217,00:13:52.121,Pass,,37.3,37.1,41.9,24.9,3,3,4,2,0.011324,0.012692,0.0013679999999999994,0.0013679999999999994,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.5113,,,,,,,,,,,,,,,7fbfcbc3-fcb7-4144-b052-2cde25421799,693,,"[41.9, 24.9]",69282,13,,,,0.14189705,,Left Foot,,,"[51.0, 26.2]",,Ground Pass,,9.192389,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,22,Barcelona,217,['12dc013f-13e7-4b8a-bdc2-06d394ba7447'],54,,,,,,,,,,,,,,,Barcelona,217,00:13:54.467,Pass,,41.9,24.9,51.0,26.2,4,2,5,2,0.012692,0.014291,0.0015989999999999997,0.0015989999999999997,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.043786,,,,,,,,,,,,,,,6add6f03-bc7d-4661-89a4-ffaf78c0fb44,697,,"[52.2, 24.9]",69282,13,,,,0.904331,,Left Foot,,,"[59.2, 33.8]",,Ground Pass,,11.322986,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,22,Barcelona,217,"['1a3d408a-212e-46e3-89a2-d12a60fb9e6d', '85bb3cd7-4b57-44cd-9690-7615d5d9ea46']",56,,,,,,,,,,,,,,,Barcelona,217,00:13:56.752,Pass,True,52.2,24.9,59.2,33.8,5,2,5,3,0.014291,0.014846,0.0005549999999999999,0.0005549999999999999,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.840969,,,,,,,,,,,,,,,7e80835b-4c62-4ebb-b516-04b1925b3e08,700,,"[58.1, 33.8]",69282,13,,,,2.55359,,Left Foot,,,"[51.2, 38.4]",,Ground Pass,,8.292768,,,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,22,Barcelona,217,['555491b4-70ff-4337-9da5-b5936d3c64b8'],57,,,,,,,,,,,,,,,Barcelona,217,00:13:57.876,Pass,,58.1,33.8,51.2,38.4,5,3,5,3,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.064048,,,,,,,,,,,,,,,40d636a2-c1f3-4a72-94ee-427382a5d6ab,703,,"[51.8, 38.4]",69282,13,,,,1.012197,,Right Foot,,,"[57.3, 47.2]",,Ground Pass,,10.377379,,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,22,Barcelona,217,['35a5cb4e-57f2-4771-b4e2-c79cdf34448a'],59,,,,,,,,,,,,,,,Barcelona,217,00:13:59.673,Pass,,51.8,38.4,57.3,47.2,5,3,5,4,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.65647,,,,,,,,,,,,,,,53ba1c7d-67ae-4fa3-a23b-4831e1d5db74,707,,"[60.2, 51.0]",69282,14,,,,0.91617155,,Right Foot,,,"[81.0, 78.1]",,Ground Pass,,34.162113,,,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,22,Barcelona,217,"['42795996-cd8a-453a-946d-18533181704d', '7bd07f8b-8f83-42ce-9e40-f9135bd38ec7']",1,,,,,,,,,,,,,,,Barcelona,217,00:14:01.662,Pass,True,60.2,51.0,81.0,78.1,5,5,8,7,0.014291,0.021221,0.00693,0.00693,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.7497,,,,,,,,,,,,,,,dafe561d-4fe0-43cf-bb75-24b918616aec,710,,"[82.3, 76.6]",69282,14,,,,-2.5584385,,Right Foot,,,"[63.2, 64.0]",,Ground Pass,,22.881653,,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,22,Barcelona,217,['7ba7acbc-bdfa-4e6c-8d87-2d65dc727993'],4,,,,,,,,,,,,,,,Barcelona,217,00:14:04.851,Pass,,82.3,76.6,63.2,64.0,8,7,6,6,0.021221,0.016118,-0.005103,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.633688,,,,,,,,,,,,,,,7aa2a5de-8463-4b3f-89dc-a16cbc104016,714,,"[58.3, 63.4]",69282,14,,,,-1.7482212,,Right Foot,,,"[53.1, 34.4]",,Ground Pass,,29.462519,,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,22,Barcelona,217,['3663ef28-2546-4fb3-b8cb-8fd4821c59e4'],7,,,,,,,,,,,,,,,Barcelona,217,00:14:07.994,Pass,,58.3,63.4,53.1,34.4,5,6,5,3,0.013845,0.014846,0.0010010000000000002,0.0010010000000000002,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.779957,,,,,,,,,,,,,,,0c9e0fcb-c0bb-4c08-86f7-9547f50f0914,717,,"[52.6, 32.9]",69282,14,,,,-0.7052781,,Left Foot,,,"[60.0, 26.6]",,Ground Pass,,9.718539,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,22,Barcelona,217,['d9959c14-c37e-4239-9119-2b89707449da'],10,,,,,,,,,,,,,,,Barcelona,217,00:14:10.427,Pass,,52.6,32.9,60.0,26.6,5,3,6,2,0.014846,0.016856,0.0020099999999999996,0.0020099999999999996,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.047795,,,,,,,,,,,,,,,cc0a8b14-9f4e-4a50-9597-c50034ae2ae7,720,,"[64.0, 31.5]",69282,14,,,,1.2374408,,Right Foot,,,"[74.7, 62.4]",,Ground Pass,,32.700153,,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,22,Barcelona,217,['cf2dd9be-96c9-47d0-946f-1bb94d03e2c4'],14,,,,,,,,,,,,,,,Barcelona,217,00:14:14.708,Pass,,64.0,31.5,74.7,62.4,6,3,7,6,0.016895,0.018703,0.0018080000000000006,0.0018080000000000006,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.010142,,,,,,,,,,,,,,,ae42b40e-e9df-41ec-a4cf-e343b6e1e079,723,,"[74.7, 62.4]",69282,14,,,,-2.574055,,Right Foot,,,"[66.7, 57.3]",,Ground Pass,,9.48736,,,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,22,Barcelona,217,['0a11da80-f45f-4b25-b44f-50302c727d2d'],15,,,,,,,,,,,,,,,Barcelona,217,00:14:15.796,Pass,,74.7,62.4,66.7,57.3,7,6,6,5,0.018703,0.016856,-0.0018470000000000014,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,2.9738,,,,,,,,,,,,,,,56b43c69-1ce4-4fa4-be5a-4f962bb47479,726,,"[71.8, 56.7]",69282,14,,,,-1.0750897,,Right Foot,,,"[101.0, 2.7]",,High Pass,,61.38925,,,,,Pedro Eliezer Rodríguez Ledesma,,,True,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,22,Barcelona,217,['8c1e25ef-9d14-4a1c-8c31-859b43694302'],18,,,,,,,,,,,,,,,Barcelona,217,00:14:18.585,Pass,,71.8,56.7,101.0,2.7,7,5,10,0,0.019351,0.034851,0.0155,0.0155,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.928965,,,,,,,,,,,,,,,6bc9cab8-44e7-4997-b097-016bb0b6fa6b,729,,"[101.0, 2.7]",69282,14,,,,2.558041,,Right Foot,,,"[85.4, 13.0]",,Ground Pass,,18.693583,,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,22,Barcelona,217,['cd7bcd12-0a92-46a5-be37-b5d89afa3285'],23,,,,,,,,,,,,,,,Barcelona,217,00:14:23.202,Pass,,101.0,2.7,85.4,13.0,10,0,8,1,0.034851,0.024015,-0.010835999999999998,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.920288,,,,,,,,,,,,,,,6f28f633-159c-4112-8faf-7c5f172852aa,732,,"[85.4, 19.7]",69282,14,,,,1.8223366,,Right Foot,,,"[80.8, 37.6]",,Ground Pass,,18.481613,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,22,Barcelona,217,['fcbac464-678f-4a79-8378-3eee1a12bb3a'],25,,,,,,,,,,,,,,,Barcelona,217,00:14:25.603,Pass,,85.4,19.7,80.8,37.6,8,1,8,3,0.024015,0.023851,-0.00016400000000000095,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,2.3262,,,,,,,,,,,,,,,e48430ab-2374-41f0-9282-7dd428974b1e,735,,"[82.1, 38.8]",69282,14,,,,0.664722,,Right Foot,,,"[114.0, 63.8]",,High Pass,,40.529125,,,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,22,Barcelona,217,['de33619d-b71d-44d5-809c-601aedf74c12'],27,,,,,,,,,,,,,,,Barcelona,217,00:14:27.576,Pass,,82.1,38.8,114.0,63.8,8,3,11,6,0.023851,0.046477,0.022625999999999997,0.022625999999999997,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,2.2876,,,,,,,,,,,,,,,3dd9ea00-61bb-49d9-9c78-64504a234858,738,,"[111.9, 60.5]",69282,14,,,,-1.6400939,,Right Foot,True,,"[109.2, 21.6]",,High Pass,,38.993587,,,,,David Villa Sánchez,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,22,Barcelona,217,['3b457b82-e010-45bb-b5cd-b158015e36b3'],31,,,,,,,,,,,,,,,Barcelona,217,00:14:31.730,Pass,,111.9,60.5,109.2,21.6,11,6,10,2,0.046477,0.054911,0.008434000000000004,0.008434000000000004,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.381964,,,,,,,,,,,,,,,6ed3b95e-7423-4cc8-8fab-a36c7c5d1278,745,,"[5.9, 57.5]",69282,14,,,,-0.9852268,,Right Foot,,,"[12.2, 48.0]",,Ground Pass,,11.399123,,,,,Carlos Gurpegi Nausia,,,,,,,1,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,23,Athletic Club,215,['87402d37-a040-404f-8a92-96c5cd63fd97'],37,,,,,,,,,,,,,,,Athletic Club,215,00:14:37.569,Pass,,5.9,57.5,12.2,48.0,0,5,1,4,0.00888,0.010827,0.001946999999999999,0.001946999999999999,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.346937,,,,,,,,,,,,,,,842dc67f-8223-46ed-9589-54c13a743ac9,748,,"[12.4, 48.0]",69282,14,,,,1.5382874,,Right Foot,,,"[13.2, 72.6]",,Ground Pass,,24.613005,,,,,Markel Susaeta Laskurain,,,,,,,1,Regular Play,Carlos Gurpegi Nausia,26087.0,Right Center Midfield,23,Athletic Club,215,['f74262ba-9503-4c0c-b272-41e598dd2ef7'],38,,,,,,,,,,,,,,,Athletic Club,215,00:14:38.980,Pass,,12.4,48.0,13.2,72.6,1,4,1,7,0.010827,0.007796,-0.003031,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,2.232341,,,,,,,,,,,,,,,0ac2416d-4c76-44da-831e-858234c3ff31,752,,"[19.8, 76.2]",69282,14,,,,-0.7429994,,Right Foot,,,"[37.0, 60.4]",,Ground Pass,,23.355513,,,Incomplete,,,,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,23,Athletic Club,215,['06263331-ecd4-4925-84ce-3fce59baabe9'],42,,,,,,,,,,,,,,,Athletic Club,215,00:14:42.617,Pass,,19.8,76.2,37.0,60.4,1,7,3,6,0.007796,0.010595,0.0027990000000000003,0.0027990000000000003,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.791683,,,,,,,,,,,,,,,06263331-ecd4-4925-84ce-3fce59baabe9,753,,"[83.1, 19.7]",69282,14,,,,-0.1095078,,Right Foot,,,"[102.2, 17.6]",,Ground Pass,,19.215097,,,,,Lionel Andrés Messi Cuccittini,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,24,Barcelona,217,"['0ac2416d-4c76-44da-831e-858234c3ff31', '65556bfe-2676-4029-a600-fe6c8eab0547']",44,,,,,,,,,,,,,,,Barcelona,217,00:14:44.849,Pass,,83.1,19.7,102.2,17.6,8,1,10,1,0.024015,0.04067,0.016654999999999996,0.016654999999999996,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,0.987794,,,,,,,,,,,,,,,d2478b15-5fba-448e-997f-04c512ea59f2,756,,"[102.2, 17.6]",69282,14,,,,-0.020199273,,Left Foot,,,"[112.1, 17.4]",,Ground Pass,,9.90202,,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,24,Barcelona,217,['5453cb4a-f432-455f-a346-637f1a195ffe'],46,,,,,,,,,,,,,,,Barcelona,217,00:14:46.487,Pass,,102.2,17.6,112.1,17.4,10,1,11,1,0.04067,0.046477,0.005807,0.005807,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
,,,,,,,,,,,,,,,1.3937,,,,,,,,,,,,,,,334d50ad-daa6-4f8e-96c5-171dc7c1457e,760,,"[114.4, 14.4]",69282,14,,,,-3.0961695,,Right Foot,,,"[101.2, 13.8]",,Ground Pass,,13.21363,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,24,Barcelona,217,"['2a9377a0-34d1-40d3-bc2e-d61f2c4737e8', '4300b044-5487-4ef1-982e-f4bdc5415e39']",51,,,,,,,,,,,,,,,Barcelona,217,00:14:51.918,Pass,True,114.4,14.4,101.2,13.8,11,1,10,1,0.046477,0.04067,-0.005807,0.0,,,,,2024-09-07 18:28:23.668406,2011-02-20,2010/2011,Spain - La Liga,Barcelona vs Athletic Club
