bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,0.499645,,,,,,,,,,,,,,,,,74f88f21-c811-40fd-a00c-fb122678665f,346,,"[69.9, 26.5]",69245,8,,,,,-0.54756224,,Right Foot,,,"[74.0, 24.0]",Ground Pass,,4.802083,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Barcelona,217,['d0d9afd8-7227-4604-9021-ddb84dc58be4'],0,,,,,,,,,,,,,,,Barcelona,217,00:08:00.633,Pass,,69.9,26.5,74.0,24.0,6,2,7,2,0.016856,0.019351,0.0024950000000000007,0.0024950000000000007,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.1836,,,,,,,,,,,,,,,,,3b07be2c-fef4-4232-9438-2d3ce7e09e32,349,,"[69.9, 26.5]",69245,8,,,,,1.3583643,,Left Foot,,,"[71.0, 31.6]",Ground Pass,,5.217279,Incomplete,,Xavier Hernández Creus,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,21,Barcelona,217,"['7ae50459-9f1f-4615-825d-f2106d5aabee', '9d0d6010-5cc1-4029-82d2-ad55a6f84e7c']",3,,,,,,,,,,,,,,,Barcelona,217,00:08:03.133,Pass,,69.9,26.5,71.0,31.6,6,2,7,3,0.016856,0.019971,0.0031149999999999997,0.0031149999999999997,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.504475,,,,,,,,,,,,,,,,,1700dc2f-0b0c-4029-b628-158db8965312,354,,"[43.9, 55.8]",69245,8,,,,,-0.48064315,,Right Foot,,,"[57.9, 48.5]",Ground Pass,,15.78892,,,Xabier Alonso Olano,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Wing,21,Barcelona,217,['2413e774-aa78-46c1-9a45-e426e58c2789'],6,,,,,,,,,,,,,,,Real Madrid,220,00:08:06.270,Pass,,43.9,55.8,57.9,48.5,4,5,5,4,0.012692,0.014846,0.0021539999999999997,0.0021539999999999997,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.862055,,,,,,,,,,,,,,,,,0bbd5b8b-1acd-42ce-8d23-639574469fd7,357,,"[57.9, 51.8]",69245,8,,,,,0.15559483,,Right Foot,,,"[83.4, 55.8]",High Pass,,25.81182,Unknown,,Sami Khedira,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Left Center Midfield,21,Barcelona,217,['5abffb8c-d956-42f6-b489-2c385dad928b'],10,,,,,,,,,,,,,,,Real Madrid,220,00:08:10.801,Pass,,57.9,51.8,83.4,55.8,5,5,8,5,0.014291,0.024122,0.009831000000000001,0.009831000000000001,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.162,,,,,,,,,,,,,,,,,691ffb05-ca9a-4a3b-8518-24a30aefd760,361,,"[88.7, 52.7]",69245,9,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Wing,22,Real Madrid,220,['740add87-d1b6-4cdb-bfd7-17f31ae09fe5'],20,,Right Foot,"[118.2, 41.2, 0.7]",,"[{'location': [119.3, 40.5], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 46.2], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.1, 30.9], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.7, 33.7], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.3, 51.6], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.6, 35.6], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.9, 40.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.6, 38.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [87.0, 40.1], 'player': {'id': 20133, 'name': 'Xabier Alonso Olano'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [98.9, 47.3], 'player': {'id': 20016, 'name': 'Kléper Laveran Lima Ferreira'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [99.9, 47.0], 'player': {'id': 10805, 'name': 'Ricardo Alberto Silveira de Carvalho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.9, 40.9], 'player': {'id': 19677, 'name': 'Karim Benzema'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.1, 36.5], 'player': {'id': 5566, 'name': 'Sami Khedira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.9, 32.3], 'player': {'id': 5201, 'name': 'Sergio Ramos García'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [97.5, 34.6], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [75.1, 45.3], 'player': {'id': 5552, 'name': 'Marcelo Vieira da Silva Júnior'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.5, 47.6], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.7, 48.5], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.8, 49.4], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}]",,,Saved,0.014156972,Normal,Free Kick,,,,Real Madrid,220,00:09:20.608,Shot,,88.7,52.7,,,8,5,0,0,0.024122,0.006383,-0.017739,0.0,,0.014156972,0.014156972,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.665634,,,,,,,,,,,,,,,,,63d85f37-c8ff-4568-937d-839af95f7344,363,,"[8.6, 33.5]",69245,9,,True,,,-0.3703778,,Keeper Arm,,,"[27.4, 26.2]",Ground Pass,,20.16755,,,Gerard Piqué Bernabéu,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,24,Barcelona,217,['a13826ae-d619-4007-b76f-752071321af5'],31,,,,,,,,,,,,,,,Barcelona,217,00:09:31.196,Pass,,8.6,33.5,27.4,26.2,0,3,2,2,0.009411,0.010013,0.0006020000000000001,0.0006020000000000001,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,3.344564,,,,,,,,,,,,,,,,,6a58525f-8ac1-44c1-8958-e4f85db61e78,365,,"[27.4, 26.2]",69245,9,,,,,1.6946723,,Right Foot,,,"[24.2, 51.9]",High Pass,,25.898455,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,25,Barcelona,217,['1e88a354-083b-48f1-97fe-46178c5f0085'],33,,,,,,,,,,,,,,,Barcelona,217,00:09:33.406,Pass,,27.4,26.2,24.2,51.9,2,2,2,5,0.010013,0.010013,0.0,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.640227,,,,,,,,,,,,,,,,,2c3e3a5c-283e-4d9f-9c93-d082377b0523,368,,"[23.4, 52.2]",69245,9,,,,,-2.3561945,,Right Foot,,,"[7.0, 35.8]",Ground Pass,,23.193102,,,Víctor Valdés Arribas,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,26,Barcelona,217,['3bd4f6dd-0063-4941-b16f-03c48bb5fe8e'],38,,,,,,,,,,,,,,,Barcelona,217,00:09:38.801,Pass,,23.4,52.2,7.0,35.8,2,5,0,3,0.010013,0.009411,-0.0006020000000000001,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.431491,,,,,,,,,,,,,,,,,aa8b57ea-7f2e-4308-b808-094d5a34573e,371,,"[7.0, 35.9]",69245,9,,,,,-0.99597013,,Right Foot,,,"[17.3, 20.0]",Low Pass,,18.944656,,,Gerard Piqué Bernabéu,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,27,Barcelona,217,['fa99f947-4c38-4ead-a17c-460b1dc1b4c8'],40,,,,,,,,,,,,,,,Barcelona,217,00:09:40.481,Pass,,7.0,35.9,17.3,20.0,0,3,1,1,0.009411,0.008786,-0.0006249999999999988,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.246791,,,,,,,,,,,,,,,,,6df2c051-667b-48e9-8384-d6de48bc254e,374,,"[34.3, 23.2]",69245,9,,,,,1.5316705,,Right Foot,,,"[35.4, 51.3]",Ground Pass,,28.121523,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,28,Barcelona,217,['0ff58d7a-1788-4a6a-88d3-12898b362db3'],51,,,,,,,,,,,,,,,Barcelona,217,00:09:51.137,Pass,,34.3,23.2,35.4,51.3,3,2,3,5,0.011105,0.011105,0.0,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.933565,,,,,,,,,,,,,,,,,1075811e-22f4-4673-b7cd-4618974548f3,377,,"[36.0, 51.3]",69245,9,,,,,-1.6980667,,Right Foot,,,"[33.3, 30.2]",Ground Pass,,21.272047,,,Gerard Piqué Bernabéu,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,29,Barcelona,217,['73f9ab70-d15e-4dfd-a8ca-88ee01b11036'],53,,,,,,,,,,,,,,,Barcelona,217,00:09:53.584,Pass,,36.0,51.3,33.3,30.2,3,5,3,3,0.011105,0.011324,0.00021900000000000044,0.00021900000000000044,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.698218,,,,,,,,,,,,,,,,,4c32974d-810b-42c2-ac89-090a309c1487,380,,"[36.2, 30.5]",69245,9,,,,,0.7271681,,Right Foot,,,"[48.0, 41.0]",Ground Pass,,15.795253,,,Xavier Hernández Creus,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,30,Barcelona,217,['80e4bb97-d4ef-4508-bcbc-fc6fa0e1433e'],56,,,,,,,,,,,,,,,Barcelona,217,00:09:56.128,Pass,,36.2,30.5,48.0,41.0,3,3,4,4,0.011324,0.012626,0.0013019999999999993,0.0013019999999999993,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.155003,,,,,,,,,,,,,,,,,ce6f1dee-4028-40c6-8120-b2422900c2ec,383,,"[48.0, 41.0]",69245,9,,,,,-2.1613305,,Right Foot,,,"[41.9, 31.9]",Ground Pass,,10.955364,,,Gerard Piqué Bernabéu,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,31,Barcelona,217,['38fe8219-978e-411c-bbca-ed6de1457d79'],56,,,,,,,,,,,,,,,Barcelona,217,00:09:56.946,Pass,,48.0,41.0,41.9,31.9,4,4,4,3,0.012626,0.012626,0.0,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.352287,,,,,,,,,,,,,,,,,8445502a-9999-49a0-a7b6-9eb70e471314,386,,"[41.9, 31.9]",69245,9,,,,,1.1149459,,Right Foot,,,"[52.0, 52.5]",Ground Pass,,22.942755,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,32,Barcelona,217,['c5f04c64-fa9d-4e4a-acd6-5b675d6b0371'],58,,,,,,,,,,,,,,,Barcelona,217,00:09:58.783,Pass,,41.9,31.9,52.0,52.5,4,3,5,5,0.012626,0.014291,0.0016649999999999998,0.0016649999999999998,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.248077,,,,,,,,,,,,,,,,,3a55df33-e3fc-46d7-947a-65bf716d7340,389,,"[50.7, 52.5]",69245,10,,,,,-2.0269394,,Right Foot,,,"[40.2, 31.1]",Ground Pass,,23.837156,,,Gerard Piqué Bernabéu,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,33,Barcelona,217,['2dc58678-3af8-4eca-a3fd-87eea3ce90dc'],1,,,,,,,,,,,,,,,Barcelona,217,00:10:01.084,Pass,,50.7,52.5,40.2,31.1,4,5,3,3,0.012692,0.011324,-0.0013679999999999994,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.675123,,,,,,,,,,,,,,,,,9a281180-9293-414b-8819-143a683203bb,392,,"[48.3, 29.2]",69245,10,,,,,-0.5176491,,Right Foot,,,"[55.5, 25.1]",Ground Pass,,8.285529,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,34,Barcelona,217,['1dfe6304-7120-4dcf-936d-77f38df8cbcb'],4,,,,,,,,,,,,,,,Barcelona,217,00:10:04.700,Pass,,48.3,29.2,55.5,25.1,4,2,5,2,0.012692,0.014291,0.0015989999999999997,0.0015989999999999997,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.018566,,,,,,,,,,,,,,,,,a2fc5d4b-4770-4eb3-863b-da6058b253ca,395,,"[55.5, 25.1]",69245,10,,,,,2.894569,,Left Foot,,,"[44.0, 28.0]",Ground Pass,,11.860017,,,Gerard Piqué Bernabéu,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,35,Barcelona,217,['ee40eb8e-3f67-4b08-a70b-a98d2cd9721e'],5,,,,,,,,,,,,,,,Barcelona,217,00:10:05.633,Pass,,55.5,25.1,44.0,28.0,5,2,4,2,0.014291,0.012692,-0.0015989999999999997,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.648202,,,,,,,,,,,,,,,,,26299953-e40b-4676-a23d-5d1a666b8400,399,,"[43.2, 27.3]",69245,10,,,,,1.65615,,Right Foot,,,"[41.6, 46.0]",Ground Pass,,18.768324,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,36,Barcelona,217,"['1cb440d0-dcb2-4be4-b904-c16c3d7036f5', '46a6f8f4-4da1-4cf4-97b3-2d177235e6d6']",7,,,,,,,,,,,,,,,Barcelona,217,00:10:07.332,Pass,True,43.2,27.3,41.6,46.0,4,2,3,4,0.012692,0.011324,-0.0013679999999999994,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.178954,,,,,,,,,,,,,,,,,b43af1a7-5ecb-404a-804c-29ee133b8f35,402,,"[41.6, 46.0]",69245,10,,,,,-1.9503853,,Right Foot,,,"[34.1, 27.2]",Ground Pass,,20.2408,,,Gerard Piqué Bernabéu,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,37,Barcelona,217,['101d3938-8c29-44aa-ad51-bae6287ec38d'],9,,,,,,,,,,,,,,,Barcelona,217,00:10:09.780,Pass,,41.6,46.0,34.1,27.2,4,4,3,2,0.012626,0.011105,-0.0015209999999999998,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.041832,,,,,,,,,,,,,,,,,77c8dbc7-d1a3-4976-a5bd-90237171e2c8,405,,"[41.3, 29.9]",69245,10,,,,,0.8784619,,Right Foot,,,"[54.9, 46.3]",Ground Pass,,21.305399,,,Xavier Hernández Creus,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,38,Barcelona,217,['4f9dede3-fe3e-4dbb-abda-076fe043db2f'],12,,,,,,,,,,,,,,,Barcelona,217,00:10:12.672,Pass,,41.3,29.9,54.9,46.3,4,2,5,4,0.012692,0.014846,0.0021539999999999997,0.0021539999999999997,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.434138,,,,,,,,,,,,,,,,,3a3992be-b765-4cc5-b946-f48a94c0ae0f,408,,"[55.2, 46.3]",69245,10,,,,,-2.052875,,Right Foot,,,"[50.7, 37.7]",Ground Pass,,9.706183,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,39,Barcelona,217,['faae3369-2818-415d-8a97-01dd79ed8702'],13,,,,,,,,,,,,,,,Barcelona,217,00:10:13.794,Pass,,55.2,46.3,50.7,37.7,5,4,4,3,0.014846,0.012626,-0.0022199999999999998,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.555288,,,,,,,,,,,,,,,,,7d15595a-c001-41a2-be84-7d5aede1f89b,412,,"[50.5, 36.6]",69245,10,,,,,1.868358,,Right Foot,,,"[45.9, 51.6]",Ground Pass,,15.6894865,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,40,Barcelona,217,['7c753b6c-a157-49af-b976-4455bd262b89'],17,,,,,,,,,,,,,,,Barcelona,217,00:10:17.003,Pass,,50.5,36.6,45.9,51.6,4,3,4,5,0.012626,0.012692,6.600000000000009e-05,6.600000000000009e-05,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,cddc4a5b-166b-4d1d-9081-3ecd0e2d1f20,415,,"[47.8, 51.6]",69245,10,,,,,-0.9272952,,Right Foot,,,"[50.2, 48.4]",Ground Pass,,4.0,,,Xavier Hernández Creus,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,41,Barcelona,217,['b32be6c4-55d6-426c-8aee-1939611c2fb1'],18,,,,,,,,,,,,,,,Barcelona,217,00:10:18.903,Pass,,47.8,51.6,50.2,48.4,4,5,4,4,0.012692,0.012626,-6.600000000000009e-05,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.309668,,,,,,,,,,,,,,,,,da93d527-654b-42e6-8153-e6bcbf63ad0d,419,,"[51.3, 47.6]",69245,10,,,,,-1.9425052,,Right Foot,,,"[46.7, 35.8]",Ground Pass,,12.664912,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,42,Barcelona,217,['c8d8b827-e12a-46b7-b84b-2f8365678954'],21,,,,,,,,,,,,,,,Barcelona,217,00:10:21.258,Pass,,51.3,47.6,46.7,35.8,5,4,4,3,0.014846,0.012626,-0.0022199999999999998,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.129089,,,,,,,,,,,,,,,,,c9c563f5-2f00-4576-ad05-8dcea2da7557,422,,"[46.7, 35.8]",69245,10,,,,,1.8074813,,Right Foot,,,"[41.9, 55.7]",Ground Pass,,20.47071,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,43,Barcelona,217,['acf15f32-2ba8-437a-9456-51f2730a595e'],22,,,,,,,,,,,,,,,Barcelona,217,00:10:22.607,Pass,,46.7,35.8,41.9,55.7,4,3,4,5,0.012626,0.012692,6.600000000000009e-05,6.600000000000009e-05,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.733656,,,,,,,,,,,,,,,,,fcbf8a73-907d-432c-8ec3-e0b1f74b13ba,425,,"[41.0, 54.9]",69245,10,,,,,-0.66437095,,Right Foot,,,"[49.3, 48.4]",Ground Pass,,10.542295,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,44,Barcelona,217,['89acac4a-30cf-481c-8194-9379b876f6cf'],26,,,,,,,,,,,,,,,Barcelona,217,00:10:26.253,Pass,,41.0,54.9,49.3,48.4,3,5,4,4,0.011105,0.012626,0.0015209999999999998,0.0015209999999999998,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,0.908528,,,,,,,,,,,,,,,,,50ebb69a-52db-47d8-99df-c863bc69c4fe,429,,"[63.5, 44.4]",69245,10,,,,,1.5845885,,Left Foot,,,"[63.3, 58.9]",Ground Pass,,14.501379,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Barcelona,217,['e926559d-57b2-4a35-bd38-895aadf56766'],30,,,,,,,,,,,,,,,Barcelona,217,00:10:30.509,Pass,,63.5,44.4,63.3,58.9,6,4,6,5,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.274992,,,,,,,,,,,,,,,,,0561afa3-7885-4d42-817c-15c360d92eda,432,,"[77.2, 56.4]",69245,10,,,,,-1.8857902,,Left Foot,,,"[71.4, 38.6]",Ground Pass,,18.721111,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,46,Barcelona,217,['82a332f1-f2c1-4d92-8f14-4e07f8cab0ec'],35,,,,,,,,,,,,,,,Barcelona,217,00:10:35.629,Pass,,77.2,56.4,71.4,38.6,7,5,7,3,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,1.669138,,,,,,,,,,,,,,,,,5f6d34a5-fbfd-46fd-b40c-a9c86c1e9578,436,,"[79.0, 55.9]",69245,10,,,,,0.046896998,,Right Foot,,,"[106.7, 57.2]",High Pass,,27.730488,Pass Offside,,Daniel Alves da Silva,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,47,Barcelona,217,['99368cb4-02ed-4766-87b6-8be6303fb60d'],40,,,,,,,,,,,,,,,Barcelona,217,00:10:40.862,Pass,,79.0,55.9,106.7,57.2,7,5,10,5,0.019351,0.054911,0.03556,0.03556,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,3.1942,,,,,,,,,,,,,,,,,bb9fa6d7-1ba6-475b-8dd4-a6b14c7c12ce,438,,"[23.8, 23.7]",69245,11,,,,,0.1070807,,Left Foot,,,"[85.2, 30.3]",High Pass,,61.753704,Incomplete,,Karim Benzema,,,,,Free Kick,1,From Free Kick,Iker Casillas Fernández,11179.0,Goalkeeper,48,Real Madrid,220,"['9af5eab1-1488-4498-a065-207626124581', 'cb74b97b-23c5-40f4-950f-6543bf2e501d']",3,,,,,,,,,,,,,,,Real Madrid,220,00:11:03.733,Pass,,23.8,23.7,85.2,30.3,2,2,8,3,0.010013,0.023851,0.013838000000000001,0.013838000000000001,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
,,,,,,,,,,,,,,,2.834172,,,,,,,,,,,,,,,,,cb74b97b-23c5-40f4-950f-6543bf2e501d,440,,"[34.9, 49.8]",69245,11,,,,,-2.8352256,,Head,,,"[15.3, 43.6]",Low Pass,,20.557238,,,Víctor Valdés Arribas,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,49,Barcelona,217,"['6b0820cd-12fa-4d72-8206-6783b6c94d0b', 'bb9fa6d7-1ba6-475b-8dd4-a6b14c7c12ce']",6,,,,,,,,,,,,,,,Barcelona,217,00:11:06.927,Pass,,34.9,49.8,15.3,43.6,3,4,1,4,0.011324,0.010827,-0.0004970000000000009,0.0,,,,,2024-09-07 18:28:15.361858,2011-04-16,2010/2011,Spain - La Liga,Real Madrid vs Barcelona
