ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,0.64205,,,,,,,,,,,,,ba271e1f-eefa-4eea-ab7d-29d42674fff4,3489,,"[2.6, 7.2]",69278,74,,,,1.4164776,,Left Foot,,,"[4.7, 20.7]",,Ground Pass,,13.662357,,,,,Carles Puyol i Saforcada,,,,,,2,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,145,Málaga,223,"['43c391e5-50e5-45a8-9cf8-41e9b4e672c8', 'f43c69af-8e34-4a31-bc77-4be8f652d155']",52,,,,,,,,,,,,,,,,Barcelona,217,00:29:52.832,Pass,True,2.6,7.2,4.7,20.7,0,0,0,2,0.006383,0.00888,0.002497000000000001,0.002497000000000001,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,3.237931,,,,,,,,,,,,,162329c4-787f-4f20-b5df-209681affe7c,3492,,"[4.2, 21.2]",69278,74,,,,-1.0531974,,Left Foot,,,"[16.1, 0.3]",,Low Pass,,24.050364,,,Out,,,,,,,,2,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,145,Málaga,223,,53,,,,,,,,,,,,,,,,Barcelona,217,00:29:53.570,Pass,,4.2,21.2,16.1,0.3,0,2,1,0,0.00888,0.007796,-0.0010840000000000008,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.364256,,,,,,,,,,,,,eb2610e9-9913-4796-97c2-3f813a4ef28e,3493,,"[103.6, 80.0]",69278,74,,,,-2.4276662,,,,,"[80.4, 59.9]",,Low Pass,,30.69609,,,,,Sérgio Paulo Barbosa Valente,,,,,Throw-in,2,From Throw In,Eliseu Pereira dos Santos,10798.0,Right Midfield,146,Málaga,223,['f24e5466-4192-428c-af41-e21862629851'],59,,,,,,,,,,,,,,,,Málaga,223,00:29:59.438,Pass,,103.6,80.0,80.4,59.9,10,7,7,5,0.034851,0.019351,-0.0155,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.948879,,,,,,,,,,,,,585c3c0c-b663-4839-a488-e4e2f1a477bd,3501,,"[48.9, 35.7]",69278,75,,,,1.5498204,,Right Foot,,,"[49.2, 50.0]",,Ground Pass,,14.303146,,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,147,Barcelona,217,['b392975e-f680-487d-8aa6-35c5da693de7'],10,,,,,,,,,,,,,,,,Barcelona,217,00:30:10.055,Pass,,48.9,35.7,49.2,50.0,4,3,4,5,0.012626,0.012692,6.600000000000009e-05,6.600000000000009e-05,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.59673,,,,,,,,,,,,,12444186-9d7e-4743-b17e-5339cc341a97,3505,,"[57.4, 55.3]",69278,75,,,,0.65073425,,Right Foot,,,"[75.0, 68.7]",,Ground Pass,,22.120579,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,147,Barcelona,217,"['1474dee0-0635-43b8-b9df-e50dee547616', '1ad83c3b-82f2-4501-bc8f-eb18163fa25f']",13,,,,,,,,,,,,,,,,Barcelona,217,00:30:13.574,Pass,True,57.4,55.3,75.0,68.7,5,5,7,6,0.014291,0.018703,0.004412000000000001,0.004412000000000001,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.2553,,,,,,,,,,,,,af065b10-6cf1-4048-8efc-2962a089a035,3508,,"[78.8, 68.0]",69278,75,,,,-0.8479866,,Right Foot,,,"[96.0, 48.5]",,High Pass,,26.00173,,,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,147,Barcelona,217,['b052ba7e-a3f0-47f6-aaad-faf9e750675a'],16,,,,,,,,,,,,,,,,Barcelona,217,00:30:16.967,Pass,,78.8,68.0,96.0,48.5,7,6,9,4,0.018703,0.035113,0.016409999999999998,0.016409999999999998,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.2343,,,,,,,,,,,,,b0353e65-ca6f-43df-9a31-1f4bb8c9927c,3515,,"[10.7, 33.1]",69278,75,,,,0.6564112,,Keeper Arm,,,"[24.2, 43.5]",,Ground Pass,,17.04142,,,,,Ignacio Camacho Barnola,,,,,,2,Regular Play,Sergio Asenjo Andrés,6755.0,Goalkeeper,148,Málaga,223,['aefc5ca4-2fbe-412b-95db-186fc18e7c8c'],21,,,,,,,,,,,,,,,,Málaga,223,00:30:21.167,Pass,,10.7,33.1,24.2,43.5,0,3,2,4,0.009411,0.010165,0.0007540000000000012,0.0007540000000000012,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,1d5c6cba-0cc6-4cd0-ba53-68b2c5dd5d5d,3518,,"[40.5, 48.3]",69278,75,,,,1.1844038,,Right Foot,,,"[51.2, 74.6]",,Ground Pass,,28.393309,,,,,Eliseu Pereira dos Santos,,,,,,2,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,148,Málaga,223,['54833a8b-4135-425c-a3e8-94231681c7f9'],23,,,,,,,,,,,,,,,,Málaga,223,00:30:23.251,Pass,,40.5,48.3,51.2,74.6,3,4,4,7,0.011324,0.011263,-6.100000000000029e-05,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,4.202978,,,,,,,,,,,,,e976d3dd-f49c-437b-b40d-1404cf830400,3525,,"[49.7, 72.9]",69278,76,,,,-2.0424118,,Right Foot,,,"[24.2, 22.9]",,High Pass,,56.127087,,,,,Weligton Róbson Pena de Oliveira,,True,,,Free Kick,2,From Free Kick,Manuel Gaspar Haro,26233.0,Right Back,149,Málaga,223,['3a51236b-bbed-404b-801e-59c81ccf2c38'],3,,,,,,,,,,,,,,,,Málaga,223,00:31:03.447,Pass,,49.7,72.9,24.2,22.9,4,7,2,2,0.011263,0.010013,-0.0012500000000000011,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.329404,,,,,,,,,,,,,1f601202-939b-4db2-8504-d65f7b8fb549,3528,,"[24.6, 22.7]",69278,76,,,,-0.059808824,,Right Foot,,,"[41.3, 21.7]",,Ground Pass,,16.729914,,,,,Patrick Jan Mtiliga,,,,,,2,From Free Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,149,Málaga,223,['6e9d34de-ce66-4547-aa8b-e7121c3ced6b'],9,,,,,,,,,,,,,,,,Málaga,223,00:31:09.092,Pass,,24.6,22.7,41.3,21.7,2,2,3,2,0.010013,0.011105,0.001092000000000001,0.001092000000000001,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,028b8936-e57b-4b48-9bae-ef8d3991bfd9,3531,,"[41.7, 21.9]",69278,76,,,,2.980354,,Left Foot,,,"[25.1, 24.6]",,Ground Pass,,16.818146,,,,,Weligton Róbson Pena de Oliveira,,,,,,2,From Free Kick,Patrick Jan Mtiliga,26731.0,Left Back,149,Málaga,223,['4bae2475-4e36-4bab-ac73-8d051276c366'],11,,,,,,,,,,,,,,,,Málaga,223,00:31:11.168,Pass,,41.7,21.9,25.1,24.6,4,2,2,2,0.012692,0.010013,-0.002679000000000001,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.408655,,,,,,,,,,,,,395313e8-cf6b-488e-b344-7586c6014405,3535,,"[26.8, 20.7]",69278,76,,,,-0.1736712,,Left Foot,,,"[55.3, 15.7]",,Low Pass,,28.935272,,,Incomplete,,Júlio César Clement Baptista,,,,,,2,From Free Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,149,Málaga,223,"['724deb0f-652f-478a-8849-205ae0a0590e', 'efc54a76-c4f7-457f-81fd-738f45fa6136']",13,,,,,,,,,,,,,,,,Málaga,223,00:31:13.723,Pass,,26.8,20.7,55.3,15.7,2,2,5,1,0.010013,0.013845,0.0038320000000000003,0.0038320000000000003,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.695793,,,,,,,,,,,,,4cc7ce73-c132-48a9-8aa0-4788d07c2825,3539,,"[67.3, 59.8]",69278,76,,,,-1.4369854,,Right Foot,,,"[68.7, 49.4]",,Ground Pass,,10.493808,,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,150,Barcelona,217,['2c752d82-4716-4c8e-8c6e-ff918490800b'],15,,,,,,,,,,,,,,,,Barcelona,217,00:31:15.881,Pass,,67.3,59.8,68.7,49.4,6,5,6,4,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.71957,,,,,,,,,,,,,5bf9d502-c47a-4c90-aff3-4ee0eb338898,3542,,"[69.2, 50.6]",69278,76,,,,1.5311346,,Right Foot,,,"[69.7, 63.2]",,Ground Pass,,12.609917,,,,,Adriano Correia Claro,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,150,Barcelona,217,['66f52818-ec84-429b-90cc-d7623905e3e9'],17,,,,,,,,,,,,,,,,Barcelona,217,00:31:17.822,Pass,,69.2,50.6,69.7,63.2,6,5,6,6,0.016856,0.016118,-0.0007379999999999991,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.720045,,,,,,,,,,,,,bc9c7a8e-d770-43c1-b1df-681126aef29a,3545,,"[70.8, 63.5]",69278,76,,,,-1.9958365,,Right Foot,,,"[66.5, 54.0]",,Ground Pass,,10.427847,,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,150,Barcelona,217,['a03c5d3d-c0b3-4957-be43-901cdcfc998e'],18,,,,,,,,,,,,,,,,Barcelona,217,00:31:18.893,Pass,,70.8,63.5,66.5,54.0,6,6,6,5,0.016118,0.016856,0.0007379999999999991,0.0007379999999999991,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.94215,,,,,,,,,,,,,f1910e32-352e-4161-98fb-8e272ff67adf,3548,,"[67.2, 54.3]",69278,76,,,,0.25400776,,Right Foot,,,"[77.6, 57.0]",,Ground Pass,,10.744766,,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,150,Barcelona,217,['4ffb0357-e1d0-4ff5-b3a1-ebce500b1684'],20,,,,,,,,,,,,,,,,Barcelona,217,00:31:20.348,Pass,,67.2,54.3,77.6,57.0,6,5,7,5,0.016856,0.019351,0.0024950000000000007,0.0024950000000000007,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.602444,,,,,,,,,,,,,5e44d373-f6ff-41ee-aaf3-26b919c68eee,3552,,"[77.8, 56.7]",69278,76,,,,0.55284125,,Right Foot,,,"[87.2, 62.5]",,Ground Pass,,11.045361,,,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,150,Barcelona,217,['6766eca5-ac7d-4037-a997-fc4e4d1cc7d8'],22,,,,,,,,,,,,,,,,Barcelona,217,00:31:22.235,Pass,,77.8,56.7,87.2,62.5,7,5,8,6,0.019351,0.024015,0.0046640000000000015,0.0046640000000000015,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.78991,,,,,,,,,,,,,3427a143-88d4-422a-998f-37c38b839050,3555,,"[86.3, 63.4]",69278,76,,,,1.3382394,,Left Foot,,,"[89.0, 74.8]",,Ground Pass,,11.715375,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,150,Barcelona,217,['bcedec86-d90a-4488-a288-70fb4b77cd04'],23,,,,,,,,,,,,,,,,Barcelona,217,00:31:23.688,Pass,,86.3,63.4,89.0,74.8,8,6,8,7,0.024015,0.021221,-0.0027940000000000013,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.436149,,,,,,,,,,,,,15e858f9-c29f-43d5-a7b7-fa0dab70324e,3558,,"[89.0, 74.8]",69278,76,,,,-2.9812171,,Right Foot,,,"[75.4, 72.6]",,Ground Pass,,13.776793,,,,,Adriano Correia Claro,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,150,Barcelona,217,['dafd270e-e8ba-47cb-bf29-bd88f722c91c'],24,,,,,,,,,,,,,,,,Barcelona,217,00:31:24.811,Pass,,89.0,74.8,75.4,72.6,8,7,7,7,0.021221,0.017451,-0.003769999999999999,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.454304,,,,,,,,,,,,,40913849-5dde-439c-bc5f-361e3e5793f0,3561,,"[72.3, 70.9]",69278,76,,,,-2.8395026,,Right Foot,,,"[50.8, 64.2]",,Ground Pass,,22.51977,,,,,Gerard Piqué Bernabéu,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,150,Barcelona,217,['5d62f3af-eaff-4ea0-a959-81757ddbc2e8'],27,,,,,,,,,,,,,,,,Barcelona,217,00:31:27.714,Pass,,72.3,70.9,50.8,64.2,7,7,4,6,0.017451,0.012147,-0.005304000000000001,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.362316,,,,,,,,,,,,,077ddee9-36ff-4d79-a73c-b53c07f3e8ad,3564,,"[50.8, 64.2]",69278,76,,,,-1.5707964,,Right Foot,,,"[50.8, 30.7]",,Ground Pass,,33.5,,,,,Carles Puyol i Saforcada,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,150,Barcelona,217,['0574a011-dcfd-4cd7-b2e0-69c6a2d21a8d'],30,,,,,,,,,,,,,,,,Barcelona,217,00:31:30.119,Pass,,50.8,64.2,50.8,30.7,4,6,4,3,0.012147,0.012626,0.00047900000000000026,0.00047900000000000026,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.926009,,,,,,,,,,,,,0b2e382c-54c2-4184-8fe1-242717483417,3567,,"[62.1, 28.0]",69278,76,,,,-1.3585259,,Right Foot,,,"[64.6, 16.4]",,Ground Pass,,11.866339,,,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,150,Barcelona,217,['70780c45-e621-4ec4-9f6f-cfa6d1223017'],36,,,,,,,,,,,,,,,,Barcelona,217,00:31:36.705,Pass,,62.1,28.0,64.6,16.4,6,2,6,1,0.016856,0.016118,-0.0007379999999999991,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.37488,,,,,,,,,,,,,a3c4527b-6a01-4b99-897e-a3c922bf0b85,3570,,"[63.8, 17.3]",69278,76,,,,1.0226728,,Right Foot,,,"[69.6, 26.8]",,Ground Pass,,11.130589,,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,150,Barcelona,217,['d469dbe2-a7ad-47c3-8f62-35d4684a6bca'],39,,,,,,,,,,,,,,,,Barcelona,217,00:31:39.057,Pass,,63.8,17.3,69.6,26.8,6,1,6,2,0.016118,0.016856,0.0007379999999999991,0.0007379999999999991,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.818028,,,,,,,,,,,,,bea7ae58-a4b7-4d99-88e7-2cceb949e516,3574,,"[69.7, 30.4]",69278,76,,,,1.5042281,,Right Foot,,,"[70.2, 37.9]",,Ground Pass,,7.5166483,,,,,Sergio Busquets i Burgos,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,150,Barcelona,217,"['1c4303d2-5a5a-45ec-8021-f630262bbe38', '94d00e36-3492-403a-9071-2d4474ca30b2']",41,,,,,,,,,,,,,,,,Barcelona,217,00:31:41.521,Pass,True,69.7,30.4,70.2,37.9,6,3,6,3,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.595637,,,,,,,,,,,,,ae0c54fa-2222-403f-ac49-efffcc427d1f,3577,,"[71.6, 47.1]",69278,76,,,,0.40656683,,Right Foot,,,"[78.8, 50.2]",,Ground Pass,,7.839005,,,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,150,Barcelona,217,['6760b702-e23b-4cbf-b090-8ceb586f1621'],43,,,,,,,,,,,,,,,,Barcelona,217,00:31:43.776,Pass,,71.6,47.1,78.8,50.2,7,4,7,5,0.019971,0.019351,-0.000619999999999999,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.01452,,,,,,,,,,,,,d7093d04-7af8-471f-8d55-6b6cce5b0fcb,3580,,"[82.0, 48.5]",69278,76,,,,-1.1253759,,Left Foot,,,"[89.4, 33.0]",,Ground Pass,,17.175856,,,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,150,Barcelona,217,['65e7bb4d-c4c0-4bbc-9c0a-9240fd7ac03a'],45,,,,,,,,,,,,,,,,Barcelona,217,00:31:45.962,Pass,,82.0,48.5,89.4,33.0,8,4,8,3,0.023851,0.023851,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.700712,,,,,,,,,,,,,be69177a-d0ec-4c4a-ab57-730eb3e45a46,3584,,"[90.2, 31.8]",69278,76,,,,-0.80892324,,Right Foot,,,"[106.8, 14.4]",,Ground Pass,,24.048285,,,,,David Villa Sánchez,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,150,Barcelona,217,['e6538a82-6d0e-4771-9808-d3b541660d6b'],48,,,,,,,,,,,,,,,,Barcelona,217,00:31:48.339,Pass,,90.2,31.8,106.8,14.4,8,3,10,1,0.023851,0.04067,0.016818999999999997,0.016818999999999997,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.849016,,,,,,,,,,,,,fb7586f4-cf86-4748-99b7-b99a086af68e,3587,,"[107.5, 15.0]",69278,76,,,,1.8553149,,Left Foot,True,,"[101.3, 36.2]",,Low Pass,,22.088005,,,,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,150,Barcelona,217,['f3b26c0f-14fe-4723-b806-28625917c6a2'],50,,,,,,,,,,,,,,,,Barcelona,217,00:31:50.160,Pass,,107.5,15.0,101.3,36.2,10,1,10,3,0.04067,0.108051,0.067381,0.067381,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.559836,,,,,,,,,,,,,9418c020-7f35-4f59-bb83-9ca61697bb08,3591,,"[100.3, 35.5]",69278,76,,,,1.6896367,,Left Foot,,,"[99.5, 42.2]",,Ground Pass,,6.747592,,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,150,Barcelona,217,"['11766759-2316-4d13-b7dd-737000e22b46', 'e4f2fe2e-03ad-4cce-9c7e-a267514325a0']",52,,,,,,,,,,,,,,,,Barcelona,217,00:31:52.005,Pass,True,100.3,35.5,99.5,42.2,9,3,9,4,0.035113,0.035113,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.36128,,,,,,,,,,,,,2dcc9178-36e0-49d2-b206-f5700f8603b8,3594,,"[99.5, 42.2]",69278,76,,,,-0.71067125,,Right Foot,,,"[119.6, 24.9]",,Low Pass,,26.519804,,,Out,,Lionel Andrés Messi Cuccittini,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,150,Barcelona,217,['98c54848-a13d-47da-868d-84e86f7f346a'],52,,,,,,,,,,,,,,,,Barcelona,217,00:31:52.848,Pass,,99.5,42.2,119.6,24.9,9,4,11,2,0.035113,0.064426,0.029313,0.029313,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,2.3502,,,,,,,,,,,,,92e0e99a-d4e8-4788-b042-039cef32943c,3597,,"[7.0, 44.1]",69278,77,,,,-0.16379477,,Right Foot,,,"[66.9, 34.2]",,High Pass,,60.7126,,,Incomplete,,José Salomón Rondón Giménez,,,,,Goal Kick,2,From Goal Kick,Sergio Asenjo Andrés,6755.0,Goalkeeper,151,Málaga,223,"['a7cde880-e6a7-4bce-9da0-763f3937d49d', 'bf5cc8e9-2531-46e4-a8f7-4603b1e71815']",29,,,,,,,,,,,,,,,,Málaga,223,00:32:29.033,Pass,,7.0,44.1,66.9,34.2,0,4,6,3,0.009411,0.016895,0.007484000000000001,0.007484000000000001,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.945121,,,,,,,,,,,,,bf5cc8e9-2531-46e4-a8f7-4603b1e71815,3599,,"[53.2, 45.9]",69278,77,,,,0.33929262,,Other,,,"[60.0, 48.3]",,Low Pass,,7.2111025,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,152,Barcelona,217,"['92e0e99a-d4e8-4788-b042-039cef32943c', 'c56077f4-23f4-4479-bd39-1caa17762791']",31,,,,,,,,,,,,,,,,Barcelona,217,00:32:31.383,Pass,,53.2,45.9,60.0,48.3,5,4,5,4,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,0.699668,,,,,,,,,,,,,b85051ff-7d72-46fd-b226-d4494f2216b2,3602,,"[59.1, 48.2]",69278,77,,,,-2.271129,,Left Foot,,,"[53.2, 41.2]",,Ground Pass,,9.15478,,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,152,Barcelona,217,['fd671ea6-fe1f-4245-bae7-124d5b0edd90'],32,,,,,,,,,,,,,,,,Barcelona,217,00:32:32.792,Pass,,59.1,48.2,53.2,41.2,5,4,5,4,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.116841,,,,,,,,,,,,,d7ce276b-9477-4f29-85b6-ced73d70a911,3605,,"[53.2, 40.8]",69278,77,,,,-0.9879395,,Right Foot,,,"[62.1, 27.3]",,Ground Pass,,16.169725,,,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,152,Barcelona,217,['e4cfa2c4-ca9b-4c10-ac66-626a37843f2d'],34,,,,,,,,,,,,,,,,Barcelona,217,00:32:34.938,Pass,,53.2,40.8,62.1,27.3,5,4,6,2,0.014846,0.016856,0.0020099999999999996,0.0020099999999999996,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
,,,,,,,,,,,,,,,,1.102105,,,,,,,,,,,,,0dedc3b5-b12e-4773-ad46-67174564b27b,3609,,"[63.4, 25.8]",69278,77,,,,-1.29722,,Right Foot,,,"[68.9, 6.2]",,Ground Pass,,20.357063,,,,,David Villa Sánchez,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,152,Barcelona,217,"['5d0e4ef8-4605-4766-9898-4be93930fb23', 'bd4643dd-b5ab-4112-a2e3-b9edd80fa4c6']",36,,,,,,,,,,,,,,,,Barcelona,217,00:32:36.731,Pass,True,63.4,25.8,68.9,6.2,6,2,6,0,0.016856,0.014736,-0.0021199999999999986,0.0,,,,,2024-09-07 18:28:11.533367,2011-01-16,2010/2011,Spain - La Liga,Barcelona vs Málaga
