bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,3.522971,,,,,,,,,,,,,135f0d48-d3fc-4da8-9f92-dbab29408d20,480,,"[33.7, 5.2]",69263,11,,,,,1.2742505,,Right Foot,,,,"[43.6, 37.6]",,Low Pass,,33.878754,,Incomplete,,Gabriel Fernández Arenas,,,,,,,1,From Free Kick,Leonardo Daniel Ponzio,25922.0,Left Center Midfield,27,Barcelona,217,"['5705db75-f7d5-4340-a507-cbdf28c10799', '9d5df697-e745-4394-a7d9-b0b5cf0037f3', 'fb0a8913-a1c1-410e-8213-b7f0f90f33ec']",18,,,,,,,,,,,,,,,Real Zaragoza,395,00:11:18.198,Pass,True,33.7,5.2,43.6,37.6,3,0,4,3,0.009777,0.012626,0.002849000000000001,0.002849000000000001,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.701929,,,,,,,,,,,,,4e5c7343-7ddf-41c3-8557-6c005622bb56,484,,"[84.1, 34.6]",69263,11,,,,,-1.2606282,,Left Foot,,,,"[91.6, 11.2]",,Ground Pass,,24.572546,,,,Andrés Iniesta Luján,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,27,Barcelona,217,['25da4322-3dd7-4b50-b731-cecb9964149b'],24,,,,,,,,,,,,,,,Barcelona,217,00:11:24.391,Pass,,84.1,34.6,91.6,11.2,8,3,9,1,0.023851,0.029533,0.0056819999999999996,0.0056819999999999996,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.7994,,,,,,,,,,,,,97abaea9-7eda-4413-a8c5-65cf200dee06,487,,"[91.4, 11.4]",69263,11,,,,,1.2095926,,Right Foot,,,,"[96.5, 24.9]",,Ground Pass,,14.431216,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing Back,27,Barcelona,217,"['6166771e-27a9-442e-8ba9-1b03df9e3cb8', '9024d73e-b375-4bf4-8fb4-4bc8ee2a89c1']",29,,,,,,,,,,,,,,,Barcelona,217,00:11:29.055,Pass,,91.4,11.4,96.5,24.9,9,1,9,2,0.029533,0.028552,-0.0009809999999999992,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.9478,,,,,,,,,,,,,9dd8a20f-a812-4fc3-881d-c1b4856600fa,491,,"[82.8, 31.4]",69263,11,,,,,1.5350972,,Left Foot,,,,"[83.4, 48.2]",,Ground Pass,,16.81071,,,,Daniel Alves da Silva,,,,,,Recovery,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,27,Barcelona,217,['94e79629-523f-47b0-a1da-9a2f6beb5cdd'],31,,,,,,,,,,,,,,,Barcelona,217,00:11:31.819,Pass,,82.8,31.4,83.4,48.2,8,3,8,4,0.023851,0.023851,0.0,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,39ff2cb1-8d6b-4955-b7f2-9470f9284e4e,494,,"[83.4, 48.2]",69263,11,,,,,0.8923333,,Right Foot,,,,"[99.2, 67.8]",,Ground Pass,,25.175385,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Wing Back,27,Barcelona,217,['c0071a5e-4b16-4c86-8fc7-114d7bddf464'],34,,,,,,,,,,,,,,,Barcelona,217,00:11:34.687,Pass,,83.4,48.2,99.2,67.8,8,4,9,6,0.023851,0.029533,0.0056819999999999996,0.0056819999999999996,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,aef68dd7-7a04-47e7-922e-abb95e38dd4d,497,,"[99.2, 67.8]",69263,11,,,,,-2.6510458,,Left Foot,,,,"[90.4, 63.1]",,Ground Pass,,9.976472,,,,Daniel Alves da Silva,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,27,Barcelona,217,['18a50863-5987-40fd-84b6-41d5b005f269'],38,,,,,,,,,,,,,,,Barcelona,217,00:11:38.089,Pass,,99.2,67.8,90.4,63.1,9,6,8,6,0.029533,0.024015,-0.005517999999999999,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.0139,,,,,,,,,,,,,5a9522e5-8a17-41bd-a40c-ca281e89c66b,501,,"[89.5, 62.1]",69263,11,,,,,0.50486135,,Right Foot,,,,"[93.3, 64.2]",,Ground Pass,,4.3416586,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Wing Back,27,Barcelona,217,"['cab48d8e-6d1b-4455-84e9-beeba0f4547f', 'ed45c1a2-9bdb-4858-be5d-e07c5f0db867']",38,,,,,,,,,,,,,,,Barcelona,217,00:11:38.929,Pass,True,89.5,62.1,93.3,64.2,8,6,9,6,0.024015,0.029533,0.005517999999999999,0.005517999999999999,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.9658,,,,,,,,,,,,,73028a5f-24f1-4fb1-88ec-bee0540db119,508,,"[92.3, 43.6]",69263,11,,,,,-0.7853982,,Left Foot,,,,"[111.8, 24.1]",,Ground Pass,,27.577164,,,,Andrés Iniesta Luján,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,27,Barcelona,217,['e2deaeb3-8754-4ace-b7d3-3fb7011670fe'],42,,,,,,,,,,,,,,,Barcelona,217,00:11:42.724,Pass,,92.3,43.6,111.8,24.1,9,4,11,2,0.035113,0.064426,0.029313,0.029313,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.7508,,,,,,,,,,,,,e8d8cf20-17c3-4fb9-b3ad-5f02418a3f21,511,,"[113.9, 24.7]",69263,11,,,,,1.6454239,,Left Foot,True,,,"[113.1, 35.4]",,Ground Pass,,10.729865,,Incomplete,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing Back,27,Barcelona,217,['d5b71e50-f843-4c4a-ae82-c9fbf9e252ed'],44,,,,,,,,,,,,,,,Barcelona,217,00:11:44.730,Pass,,113.9,24.7,113.1,35.4,11,2,11,3,0.064426,0.257454,0.19302800000000003,0.19302800000000003,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,a0ef14cc-c089-4872-9ec6-9dbaf94bfc75,513,,"[99.0, 15.2]",69263,11,,,,,-3.1213934,,Left Foot,,,,"[89.1, 15.0]",,Ground Pass,,9.90202,,,,Seydou Kéita,,,,,,Recovery,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,27,Barcelona,217,['3614b1ae-3fdb-4d3f-9bda-c085b351e1db'],49,,,,,,,,,,,,,,,Barcelona,217,00:11:49.158,Pass,,99.0,15.2,89.1,15.0,9,1,8,1,0.029533,0.024015,-0.005517999999999999,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,caea97ca-6c41-45c7-90f1-04e471132958,516,,"[88.7, 15.0]",69263,11,,,,,-0.5827395,,Left Foot,,,,"[93.1, 12.1]",,Ground Pass,,5.269725,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Defensive Midfield,27,Barcelona,217,['dfde2059-0cce-4e8f-a693-8f038d715341'],52,,,,,,,,,,,,,,,Barcelona,217,00:11:52.918,Pass,,88.7,15.0,93.1,12.1,8,1,9,1,0.024015,0.029533,0.005517999999999999,0.005517999999999999,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,d814f46b-e4af-42b4-a3e5-3726220d50f7,519,,"[93.1, 12.1]",69263,11,,,,,3.0256107,,Left Foot,,,,"[82.8, 13.3]",,Ground Pass,,10.369667,,,,Seydou Kéita,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,27,Barcelona,217,['c373a4ee-d2e7-4c33-9e23-64a053eb9c16'],53,,,,,,,,,,,,,,,Barcelona,217,00:11:53.558,Pass,,93.1,12.1,82.8,13.3,9,1,8,1,0.029533,0.024015,-0.005517999999999999,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.484691,,,,,,,,,,,,,08f9448e-d54f-4780-8acf-0a8b742ec6ad,522,,"[82.0, 13.3]",69263,11,,,,,-0.44030553,,Left Foot,,,,"[102.8, 3.5]",,Ground Pass,,22.993042,,,,Andrés Iniesta Luján,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Defensive Midfield,27,Barcelona,217,['f6463a5c-efe9-410e-a9ad-40206080c9cd'],56,,,,,,,,,,,,,,,Barcelona,217,00:11:56.652,Pass,,82.0,13.3,102.8,3.5,8,1,10,0,0.024015,0.034851,0.010835999999999998,0.010835999999999998,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.848185,,,,,,,,,,,,,d3fa5580-2590-4a2d-9f21-811255483678,525,,"[112.0, 10.4]",69263,12,,,,,-3.1132314,,Right Foot,,,,"[97.9, 10.0]",,Ground Pass,,14.105673,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing Back,27,Barcelona,217,['9ed7ead2-6c07-4a4c-8031-e2b80a84bc56'],1,,,,,,,,,,,,,,,Barcelona,217,00:12:01.742,Pass,,112.0,10.4,97.9,10.0,11,1,9,0,0.046477,0.027563,-0.018913999999999997,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.0319,,,,,,,,,,,,,445ebb8b-c577-4d91-9652-6e9ffd0289c7,528,,"[97.9, 10.0]",69263,12,,,,,1.4711276,,Left Foot,,,,"[99.6, 27.0]",,Ground Pass,,17.08479,,,,David Villa Sánchez,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,27,Barcelona,217,['cbc0f347-9413-4c2c-a601-029153a9d783'],3,,,,,,,,,,,,,,,Barcelona,217,00:12:03.595,Pass,,97.9,10.0,99.6,27.0,9,0,9,2,0.027563,0.028552,0.0009890000000000003,0.0009890000000000003,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.5084,,,,,,,,,,,,,8f0b3418-5b14-48a7-9041-c49e690273c4,531,,"[99.6, 27.0]",69263,12,,,,,-0.5676664,,Right Foot,,,,"[106.5, 22.6]",,Ground Pass,,8.18352,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Left Center Forward,27,Barcelona,217,"['b2dc30b6-532c-4190-8261-f7eeed408f58', 'f67824c6-06ac-4d2e-b1d3-e098bda91f68']",4,,,,,,,,,,,,,,,Barcelona,217,00:12:04.667,Pass,,99.6,27.0,106.5,22.6,9,2,10,2,0.028552,0.054911,0.026359,0.026359,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.4754,,,,,,,,,,,,,94e3deeb-ff27-4672-9180-86ebb99ba5be,535,,"[14.2, 56.9]",69263,12,,,,,-0.019997334,,Right Foot,,,,"[44.2, 56.3]",,High Pass,,30.005999,,,,Braulio Nóbrega Rodríguez,,,,,,,1,From Free Kick,Carlos Andrés Diogo Enseñat,26022.0,Right Wing Back,27,Barcelona,217,['6268b4a3-b99a-4260-b6d9-4c2ab2c7f117'],7,,,,,,,,,,,,,,,Real Zaragoza,395,00:12:07.007,Pass,,14.2,56.9,44.2,56.3,1,5,4,5,0.009777,0.012692,0.002915000000000001,0.002915000000000001,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.5752,,,,,,,,,,,,,5bffb188-cea6-42ca-9626-2760dd26693d,540,,"[80.7, 23.6]",69263,12,,,,,2.872425,,Head,,,,"[69.1, 26.8]",,High Pass,,12.033287,,,,Eric-Sylvain Bilal Abidal,,,,,,Recovery,1,From Free Kick,Seydou Kéita,20169.0,Left Defensive Midfield,27,Barcelona,217,['9f16a2ea-5c68-4f06-841c-e12079b249a9'],9,,,,,,,,,,,,,,,Barcelona,217,00:12:09.128,Pass,,80.7,23.6,69.1,26.8,7,2,6,2,0.019351,0.016856,-0.0024950000000000007,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,159a7a2b-44fd-4c5e-bab6-f5336b3e433a,544,,"[67.7, 27.2]",69263,12,,,,,2.2733803,,Left Foot,,,,"[56.1, 40.9]",,Low Pass,,17.951323,,,,Carles Puyol i Saforcada,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,27,Barcelona,217,['73a71125-b5ac-45e9-9133-2fff59502213'],10,,,,,,,,,,,,,,,Barcelona,217,00:12:10.784,Pass,,67.7,27.2,56.1,40.9,6,2,5,4,0.016856,0.014846,-0.0020099999999999996,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,90bfa259-304d-44ef-a3d3-ece66d61b232,547,,"[56.1, 40.9]",69263,12,,,,,-2.5246508,,Left Foot,,,,"[47.5, 34.8]",,Ground Pass,,10.543718,,,,Gerard Piqué Bernabéu,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,27,Barcelona,217,['75531c2a-5315-4895-97f6-99a193acb16b'],13,,,,,,,,,,,,,,,Barcelona,217,00:12:13.544,Pass,,56.1,40.9,47.5,34.8,5,4,4,3,0.014846,0.012626,-0.0022199999999999998,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.30806,,,,,,,,,,,,,284e9f7a-c81d-4b1e-a79c-e5f3582eaaa5,550,,"[47.3, 34.6]",69263,12,,,,,-0.6415706,,Keeper Arm,,,,"[63.9, 22.2]",,Ground Pass,,20.72004,,,,Seydou Kéita,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,27,Barcelona,217,['3ac10f7a-6501-44f5-9306-17ae53788b16'],15,,,,,,,,,,,,,,,Barcelona,217,00:12:15.957,Pass,,47.3,34.6,63.9,22.2,4,3,6,2,0.012626,0.016856,0.004229999999999999,0.004229999999999999,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.438097,,,,,,,,,,,,,700263a9-73a1-4b01-b800-a8666dd5673e,553,,"[75.0, 27.2]",69263,12,,,,,2.100386,,Left Foot,,,,"[65.4, 43.6]",,Ground Pass,,19.003159,,,,Sergio Busquets i Burgos,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Defensive Midfield,27,Barcelona,217,['37e7742e-710b-46cb-b148-1d2fbe46183a'],21,,,,,,,,,,,,,,,Barcelona,217,00:12:21.981,Pass,,75.0,27.2,65.4,43.6,7,2,6,4,0.019351,0.016895,-0.002456,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.2583,,,,,,,,,,,,,1f25544b-aeb7-4e5b-85f5-114fa81776e2,556,,"[65.4, 43.6]",69263,12,,,,,1.0672637,,Right Foot,,,,"[83.8, 77.0]",,Low Pass,,38.132927,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,27,Barcelona,217,['9347186c-2238-40fb-ad18-ac404185db66'],24,,,,,,,,,,,,,,,Barcelona,217,00:12:24.529,Pass,,65.4,43.6,83.8,77.0,6,4,8,7,0.016895,0.021221,0.004326,0.004326,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.215546,,,,,,,,,,,,,2db1acae-efdd-44a1-a31d-357a5fd7353a,560,,"[83.4, 77.0]",69263,12,,,,,-2.941509,,Right Foot,,,,"[69.1, 74.1]",,Ground Pass,,14.591093,,,,Daniel Alves da Silva,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Forward,27,Barcelona,217,['637e910d-9e2c-407f-8c5d-c479bc4ad7dc'],28,,,,,,,,,,,,,,,Barcelona,217,00:12:28.339,Pass,,83.4,77.0,69.1,74.1,8,7,6,7,0.021221,0.014736,-0.0064849999999999994,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,9a0725de-dcd9-4008-adaf-4b9b331e1dfc,563,,"[69.1, 74.1]",69263,12,,,,,-1.7296671,,Right Foot,,,,"[63.3, 37.9]",,Ground Pass,,36.661697,,,,Gerard Piqué Bernabéu,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Wing Back,27,Barcelona,217,['c5f3a4d9-0a72-4274-87d3-8fab30634c3a'],30,,,,,,,,,,,,,,,Barcelona,217,00:12:30.322,Pass,,69.1,74.1,63.3,37.9,6,7,6,3,0.014736,0.016895,0.0021589999999999995,0.0021589999999999995,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.924201,,,,,,,,,,,,,2f9f0c2c-2174-431e-b74f-abc58fbc71bf,566,,"[78.0, 33.9]",69263,12,,,,,-1.4449588,,Right Foot,,,,"[80.1, 17.3]",,Ground Pass,,16.732304,,,,Seydou Kéita,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,27,Barcelona,217,['2554ccc8-913c-4dc0-8228-a920f7eed0fc'],34,,,,,,,,,,,,,,,Barcelona,217,00:12:34.994,Pass,,78.0,33.9,80.1,17.3,7,3,7,1,0.019971,0.018703,-0.0012679999999999983,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.0656,,,,,,,,,,,,,36d36d84-1d4c-4a40-8707-8398f2f69367,569,,"[79.9, 17.1]",69263,12,,,,,1.4751981,,Left Foot,,,,"[82.0, 39.0]",,Ground Pass,,22.000454,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Defensive Midfield,27,Barcelona,217,['cd61c05b-00a7-4e4a-99da-36246cf5da56'],36,,,,,,,,,,,,,,,Barcelona,217,00:12:36.999,Pass,,79.9,17.1,82.0,39.0,7,1,8,3,0.018703,0.023851,0.005148,0.005148,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.513787,,,,,,,,,,,,,97f4fdb7-7cc8-4509-85f7-8b0267d955cf,573,,"[81.3, 40.2]",69263,12,,,,,3.1203194,,Left Foot,,,,"[57.8, 40.7]",,Ground Pass,,23.505318,,,,Carles Puyol i Saforcada,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,27,Barcelona,217,['b4d5def9-716c-434e-8392-2a2b89dcd8e5'],38,,,,,,,,,,,,,,,Barcelona,217,00:12:38.951,Pass,,81.3,40.2,57.8,40.7,8,4,5,4,0.023851,0.014846,-0.009005,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,0.838569,,,,,,,,,,,,,cf1bb104-55cb-4ba6-bcae-9e4737603a70,576,,"[57.8, 40.7]",69263,12,,,,,-2.1429899,,Right Foot,,,,"[54.0, 34.8]",,Ground Pass,,7.017834,,,,Gerard Piqué Bernabéu,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,27,Barcelona,217,['acf38d6b-92a2-4f06-a4e6-76a336f5708c'],42,,,,,,,,,,,,,,,Barcelona,217,00:12:42.830,Pass,,57.8,40.7,54.0,34.8,5,4,5,3,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.362415,,,,,,,,,,,,,e89e81f0-9399-4110-84de-e11e1fb7368c,579,,"[54.0, 34.8]",69263,12,,,,,1.4121411,,Right Foot,,,,"[58.4, 62.3]",,Ground Pass,,27.849775,,,,Sergio Busquets i Burgos,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,27,Barcelona,217,['aebd54c4-06f8-4f18-ad1e-017bf5ef617d'],44,,,,,,,,,,,,,,,Barcelona,217,00:12:44.790,Pass,,54.0,34.8,58.4,62.3,5,3,5,6,0.014846,0.013845,-0.0010010000000000002,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.1737,,,,,,,,,,,,,9c0e2150-de17-46ad-ae45-d875e5b5792d,582,,"[68.5, 64.0]",69263,12,,,,,0.93993497,,Right Foot,,,,"[76.9, 75.5]",,Ground Pass,,14.2411375,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,27,Barcelona,217,['7d8ba623-8712-404e-b92f-ae4ecd99d840'],49,,,,,,,,,,,,,,,Barcelona,217,00:12:49.294,Pass,,68.5,64.0,76.9,75.5,6,6,7,7,0.016118,0.017451,0.0013330000000000009,0.0013330000000000009,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.209876,,,,,,,,,,,,,51a6a1a2-4426-4edf-b300-3f74169dca81,585,,"[76.9, 75.5]",69263,12,,,,,-2.3162158,,Right Foot,,,,"[72.1, 70.3]",,Ground Pass,,7.0767226,,,,Sergio Busquets i Burgos,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Forward,27,Barcelona,217,['83dbd065-e1db-4882-95d8-c6d55282f074'],52,,,,,,,,,,,,,,,Barcelona,217,00:12:52.235,Pass,,76.9,75.5,72.1,70.3,7,7,7,7,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,1.802656,,,,,,,,,,,,,10aa8688-cf94-4e66-8e42-3a6df1f871d7,588,,"[72.1, 70.3]",69263,12,,,,,-1.725491,,Right Foot,,,,"[65.8, 29.9]",,Low Pass,,40.888264,,,,Gerard Piqué Bernabéu,,,True,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,27,Barcelona,217,['68ccf1c3-8c53-4dff-842f-53c83ee9a5e8'],54,,,,,,,,,,,,,,,Barcelona,217,00:12:54.022,Pass,,72.1,70.3,65.8,29.9,7,7,6,2,0.017451,0.016856,-0.0005950000000000018,0.0,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,3.703546,,,,,,,,,,,,,0f7cfbf7-2ee9-4df8-a6eb-90189e050259,592,,"[75.4, 20.1]",69263,12,,,,,1.4122068,,Right Foot,,,,"[84.9, 79.5]",,High Pass,,60.154884,,Out,,Daniel Alves da Silva,,,True,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,27,Barcelona,217,['8703bbfb-8121-40eb-8bcb-f4c6f6ccc0ab'],59,,,,,,,,,,,,,,,Barcelona,217,00:12:59.047,Pass,,75.4,20.1,84.9,79.5,7,2,8,7,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
,,,,,,,,,,,,,,,2.698836,,,,,,,,,,,,,a654fa7b-619f-442f-aa44-571cf595929b,594,,"[36.3, 0.1]",69263,13,,True,,,1.0812645,,,,,,"[42.8, 12.3]",,Low Pass,,13.82353,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Ivan Obradović,23651.0,Left Wing Back,28,Real Zaragoza,395,['2875de0f-20d3-4bb6-bba8-c28abd0024ea'],16,,,,,,,,,,,,,,,Real Zaragoza,395,00:13:16.033,Pass,,36.3,0.1,42.8,12.3,3,0,4,1,0.009777,0.012147,0.0023700000000000006,0.0023700000000000006,,,,,2024-09-07 18:28:45.899860,2010-10-23,2010/2011,Spain - La Liga,Real Zaragoza vs Barcelona
