bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,0.6264,,,,,,,,,,,,,,ea1b76d2-cdf7-43f5-8b13-375e26a3b4f2,1679,,,"[85.7, 32.9]",69234,36,,,,,2.9581127,,Right Foot,,,"[76.0, 34.7]",,Ground Pass,,9.865597,,,,Andrés Iniesta Luján,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,77,Barcelona,217,['94824315-2bbe-4324-bdd4-c7ac5b865475'],19,,,,,,,,,,,,,,,Barcelona,217,00:36:19.914,Pass,,85.7,32.9,76.0,34.7,8,3,7,3,0.023851,0.019971,-0.0038800000000000015,0.0,,,0.369233472,0.369233472,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.6357,,,,,,,,,,,,,,7ee71f12-e46b-4cf3-b49c-b71184f7b067,1687,,,"[105.3, 20.9]",69234,36,,,,,-1.5707964,,Right Foot,,,"[105.3, 13.5]",,Ground Pass,,7.4,,,,David Villa Sánchez,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,77,Barcelona,217,['c017dfba-edba-43d0-8559-679b984e4cf6'],26,,,,,,,,,,,,,,,Barcelona,217,00:36:26.033,Pass,,105.3,20.9,105.3,13.5,10,2,10,1,0.054911,0.04067,-0.014241000000000004,0.0,,,0.369233472,0.369233472,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.280987,,,,,,,,,,,,,,29ee211f-9867-469b-8e85-422734d2c654,1689,,,"[105.9, 14.2]",69234,36,,,,,-2.6861415,,Left Foot,,,"[96.1, 9.4]",,Ground Pass,,10.912378,,,,Andreu Fontàs Prat,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Left Wing,77,Barcelona,217,['f5ad5365-c802-4bdc-82f7-357c05ae53d2'],26,,,,,,,,,,,,,,,Barcelona,217,00:36:26.668,Pass,,105.9,14.2,96.1,9.4,10,1,9,0,0.04067,0.027563,-0.013106999999999997,0.0,,,0.369233472,0.369233472,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.35979,,,,,,,,,,,,,,a18771ef-112a-4706-8029-91f2d1e095e8,1693,,,"[95.9, 8.7]",69234,36,,,,,1.4601392,,Left Foot,,,"[97.4, 22.2]",,Ground Pass,,13.583077,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Throw In,Andreu Fontàs Prat,6890.0,Left Back,77,Barcelona,217,"['7bc0a26a-736d-4080-91af-5d16502ec458', 'b6a73c22-a1df-4bef-bd26-dcb0a210b8f5']",28,,,,,,,,,,,,,,,Barcelona,217,00:36:28.708,Pass,True,95.9,8.7,97.4,22.2,9,0,9,2,0.027563,0.028552,0.0009890000000000003,0.0009890000000000003,,,0.369233472,0.369233472,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.5147,,,,,,,,,,,,,,6c572998-ca15-430d-9527-c1761d33b266,1695,,,"[97.4, 22.2]",69234,36,,,,,1.4416491,,Left Foot,,,"[98.4, 29.9]",,Ground Pass,,7.7646637,,,,Xavier Hernández Creus,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,77,Barcelona,217,"['58710673-d95d-42cd-8e05-311405f2deae', '7bc0a26a-736d-4080-91af-5d16502ec458']",29,,,,,,,,,,,,,,,Barcelona,217,00:36:29.068,Pass,True,97.4,22.2,98.4,29.9,9,2,9,2,0.028552,0.028552,0.0,0.0,,,0.369233472,0.369233472,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.8644,,,,,,,,,,,,,,9ce8b58c-073e-4416-b870-a896fb9f258d,1698,,,"[98.4, 29.9]",69234,36,,,,,0.28255495,c79048a2-23bf-4098-92a5-a5179c28feab,Right Foot,,,"[107.7, 32.6]",,Ground Pass,,9.684008,,,,David Villa Sánchez,True,,,Through Ball,True,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,77,Barcelona,217,['2f4a1654-f163-45fe-a26c-1ec2be2eb88f'],30,,,,,,,,,,,,,,,Barcelona,217,00:36:30.662,Pass,,98.4,29.9,107.7,32.6,9,2,10,3,0.028552,0.108051,0.07949899999999999,0.07949899999999999,0.30779746,,0.369233472,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.564668,,,,,,,,,,,,,,c79048a2-23bf-4098-92a5-a5179c28feab,1701,,,"[108.2, 33.8]",69234,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Left Wing,77,Barcelona,217,['d314172b-29d4-4d1a-a0ad-8480dd7a756e'],32,,Right Foot,"[120.0, 35.2, 1.4]",,"[{'location': [106.6, 19.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.8, 28.2], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [108.0, 37.8], 'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.6, 54.1], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.9, 40.6], 'player': {'id': 26170, 'name': 'Francisco Javier Chica Torres'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [114.2, 36.6], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 10.4], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [106.8, 35.1], 'player': {'id': 26667, 'name': 'Raúl Rodríguez Navarro'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.1, 34.0], 'player': {'id': 6652, 'name': 'Jordi Amat Maas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.2, 32.0], 'player': {'id': 24147, 'name': 'Ernesto Galán Iñigo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [97.4, 24.2], 'player': {'id': 24783, 'name': 'Javier Márquez Moreno'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.3, 45.7], 'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [99.2, 25.0], 'player': {'id': 6791, 'name': 'Javier López Rodríguez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.2, 35.5], 'player': {'id': 26243, 'name': 'Iván Daniel Alonso Vallejo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",9ce8b58c-073e-4416-b870-a896fb9f258d,True,Off T,0.30779746,Normal,Open Play,,,,Barcelona,217,00:36:32.005,Shot,,108.2,33.8,,,10,3,0,0,0.108051,0.006383,-0.101668,0.0,,0.369233472,0.369233472,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,3.5283,,,,,,,,,,,,,,146a5d8c-09dc-406d-a437-1528161b83fe,1703,,,"[7.0, 45.0]",69234,37,,,,,0.46627572,,Right Foot,,,"[67.8, 75.6]",,High Pass,,68.06615,,Incomplete,,Iván Daniel Alonso Vallejo,,,,,,Goal Kick,1,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,78,Espanyol,214,"['1e6f541d-ba22-46d1-bd4e-c1e1926a41f8', '2e951739-1848-47ed-92bc-9129babee4a7']",4,,,,,,,,,,,,,,,Espanyol,214,00:37:04.598,Pass,,7.0,45.0,67.8,75.6,0,4,6,7,0.009411,0.014736,0.005325000000000002,0.005325000000000002,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.7701,,,,,,,,,,,,,,1e6f541d-ba22-46d1-bd4e-c1e1926a41f8,1706,,,"[53.2, 5.4]",69234,37,,,,True,1.4233592,,,,,"[54.7, 15.5]",,Low Pass,,10.210778,,,,Andrés Iniesta Luján,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,79,Barcelona,217,"['146a5d8c-09dc-406d-a437-1528161b83fe', '1ba6e860-fec1-4bae-8682-bbd65a0b5eae', '933b38f2-ae72-44fa-87bb-572190c0a1ac']",8,,,,,,,,,,,,,,,Barcelona,217,00:37:08.126,Pass,True,53.2,5.4,54.7,15.5,5,0,5,1,0.012483,0.013845,0.0013620000000000004,0.0013620000000000004,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.7992,,,,,,,,,,,,,,234f6e96-5a51-41b0-a538-4459ff5cef48,1709,,,"[55.7, 18.6]",69234,37,,,,,1.9868609,,Right Foot,,,"[51.9, 27.2]",,Ground Pass,,9.402127,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,79,Barcelona,217,['47ffc6cf-18a2-4003-86df-0cc740609198'],11,,,,,,,,,,,,,,,Barcelona,217,00:37:11.133,Pass,,55.7,18.6,51.9,27.2,5,1,4,2,0.013845,0.012692,-0.0011529999999999995,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.4843,,,,,,,,,,,,,,87ccc9af-6ecb-4a57-a299-709bf085c25f,1713,,,"[52.7, 26.9]",69234,37,,,,,-0.8908875,,Right Foot,,,"[56.5, 22.2]",,Ground Pass,,6.0440054,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,79,Barcelona,217,"['45481c8c-c9f4-4e0a-8a06-2f75ea13958a', 'f842bdb8-ec5d-4f0f-8443-afc20ce9a6d6']",12,,,,,,,,,,,,,,,Barcelona,217,00:37:12.028,Pass,True,52.7,26.9,56.5,22.2,5,2,5,2,0.014291,0.014291,0.0,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.4054,,,,,,,,,,,,,,02521c6c-3ed2-4561-be2f-066e88287967,1716,,,"[56.5, 22.2]",69234,37,,,,,2.269796,,Right Foot,,,"[50.7, 29.1]",,Ground Pass,,9.013878,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,79,Barcelona,217,"['45481c8c-c9f4-4e0a-8a06-2f75ea13958a', '91ca6173-4ae8-416d-bbc2-41af2f58ca5c']",12,,,,,,,,,,,,,,,Barcelona,217,00:37:12.632,Pass,True,56.5,22.2,50.7,29.1,5,2,4,2,0.014291,0.012692,-0.0015989999999999997,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.6934,,,,,,,,,,,,,,b8e49b23-502b-420a-a8a8-8a6298d12faf,1719,,,"[50.5, 29.1]",69234,37,,,,,-1.6902252,,Left Foot,,,"[49.3, 19.1]",,Ground Pass,,10.071743,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,79,Barcelona,217,['b272e32c-1b33-438f-9865-3727464314c7'],13,,,,,,,,,,,,,,,Barcelona,217,00:37:13.883,Pass,,50.5,29.1,49.3,19.1,4,2,4,1,0.012692,0.012147,-0.0005450000000000003,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.9537,,,,,,,,,,,,,,774a402a-b287-4971-a40a-0722df64752d,1722,,,"[49.3, 19.1]",69234,37,,,,,1.6581646,,Right Foot,,,"[48.1, 32.8]",,Ground Pass,,13.752455,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,79,Barcelona,217,['49dd8333-0227-41d5-b636-e1c20cc42a5d'],15,,,,,,,,,,,,,,,Barcelona,217,00:37:15.050,Pass,,49.3,19.1,48.1,32.8,4,1,4,3,0.012147,0.012626,0.00047900000000000026,0.00047900000000000026,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.9639,,,,,,,,,,,,,,f3091521-8c3d-4174-8c77-a11b1dfebc4a,1725,,,"[51.4, 40.4]",69234,37,,,,,0.28879547,,Right Foot,,,"[65.2, 44.5]",,Ground Pass,,14.39618,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,79,Barcelona,217,['d624ef3d-7f9d-4d53-ab9e-2304aa7d3b65'],17,,,,,,,,,,,,,,,Barcelona,217,00:37:17.168,Pass,,51.4,40.4,65.2,44.5,4,3,6,4,0.012626,0.016895,0.004269,0.004269,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.369163,,,,,,,,,,,,,,fd129e20-96ae-4072-9b97-e86d579ef3ec,1728,,,"[84.3, 59.3]",69234,37,,,,,0.35437992,,Right Foot,,,"[94.3, 63.0]",,Ground Pass,,10.662551,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,79,Barcelona,217,['3f97d8b7-0c98-488b-a64a-3d32c383e20c'],21,,,,,,,,,,,,,,,Barcelona,217,00:37:21.238,Pass,,84.3,59.3,94.3,63.0,8,5,9,6,0.024122,0.029533,0.005410999999999999,0.005410999999999999,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.7044,,,,,,,,,,,,,,8839aa5a-1329-40ce-9b7b-aeb8dd48f201,1731,,,"[94.4, 63.5]",69234,37,,,,,-1.1071488,,Right Foot,,,"[99.7, 52.9]",,Low Pass,,11.85116,,Incomplete,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,79,Barcelona,217,"['053f0d9f-af25-4dfa-8137-9b76135b5dc6', '6f383d5e-0819-4e6b-9eed-b506c41bff44']",22,,,,,,,,,,,,,,,Barcelona,217,00:37:22.646,Pass,,94.4,63.5,99.7,52.9,9,6,9,5,0.029533,0.028552,-0.0009809999999999992,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.739783,,,,,,,,,,,,,,65d2ae36-7e82-42bb-b8af-c26aca140538,1734,,,"[27.5, 26.9]",69234,37,,,,,0.34464732,,Right Foot,,,"[35.3, 29.7]",,Low Pass,,8.28734,,,,Javier Márquez Moreno,,,,,,Recovery,1,Regular Play,Joan Verdú Fernández,26211.0,Left Wing,80,Espanyol,214,['88286612-5f41-4c3b-9aa6-c140de15f3e5'],24,,,,,,,,,,,,,,,Espanyol,214,00:37:24.651,Pass,,27.5,26.9,35.3,29.7,2,2,3,2,0.010013,0.011105,0.001092000000000001,0.001092000000000001,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.693185,,,,,,,,,,,,,,1a81d225-af89-4e69-b259-f18f2a14c3e4,1737,,,"[35.6, 29.7]",69234,37,,,,,-2.8453143,,Left Foot,,,"[26.1, 26.8]",,High Pass,,9.932774,,,,Javier López Rodríguez,,,,,,,1,Regular Play,Javier Márquez Moreno,24783.0,Left Center Midfield,80,Espanyol,214,['12402899-8c3b-4212-9506-e0ffd759a07e'],25,,,,,,,,,,,,,,,Espanyol,214,00:37:25.510,Pass,,35.6,29.7,26.1,26.8,3,2,2,2,0.011105,0.010013,-0.001092000000000001,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.2422,,,,,,,,,,,,,,84256819-c5b3-4f46-9f06-f6bcaf00ef8d,1739,,,"[26.1, 26.8]",69234,37,,,,,0.31719825,,Head,,,"[45.9, 33.3]",,High Pass,,20.839626,,Incomplete,,,,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Center Midfield,80,Espanyol,214,['2e9d35d9-72b3-4401-953c-5ea082e1b395'],27,,,,,,,,,,,,,,,Espanyol,214,00:37:27.393,Pass,,26.1,26.8,45.9,33.3,2,2,4,3,0.010013,0.012626,0.0026130000000000007,0.0026130000000000007,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.368402,,,,,,,,,,,,,,85796ce6-34c6-4626-a287-2d05e8ecbcec,1742,,,"[74.8, 52.7]",69234,37,,,,,1.3659196,,Right Foot,,,"[78.0, 68.1]",,Ground Pass,,15.728954,,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,81,Barcelona,217,['f528c378-f0c8-4452-887a-9d15391c85a3'],30,,,,,,,,,,,,,,,Barcelona,217,00:37:30.447,Pass,,74.8,52.7,78.0,68.1,7,5,7,6,0.019351,0.018703,-0.0006479999999999993,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.889,,,,,,,,,,,,,,c8264234-eb5d-47cd-94ce-1b5289070320,1745,,,"[78.0, 68.1]",69234,37,,,,,-2.808973,,Right Foot,,,"[67.0, 64.3]",,Ground Pass,,11.637869,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,['aea9d591-c20b-4142-8d91-19e69389538e'],33,,,,,,,,,,,,,,,Barcelona,217,00:37:33.939,Pass,,78.0,68.1,67.0,64.3,7,6,6,6,0.018703,0.016118,-0.0025850000000000005,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.108278,,,,,,,,,,,,,,cc17830b-f9ed-4477-a6ce-a2a8572247b2,1749,,,"[66.6, 63.9]",69234,37,,,,,-1.3346827,,Right Foot,,,"[69.8, 50.6]",,Ground Pass,,13.679546,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,81,Barcelona,217,"['5f13a1c3-0d9e-4eef-9f71-98c4f692b987', 'ae8a7d72-0846-47d1-b242-3e1bd11ea19d']",35,,,,,,,,,,,,,,,Barcelona,217,00:37:35.443,Pass,True,66.6,63.9,69.8,50.6,6,6,6,5,0.016118,0.016856,0.0007379999999999991,0.0007379999999999991,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.5083,,,,,,,,,,,,,,fae00330-0dc3-41fd-987d-5fb49c91e9bf,1752,,,"[69.8, 50.6]",69234,37,,,,,2.5891738,,Right Foot,,,"[62.5, 55.1]",,Ground Pass,,8.575546,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,['9b75ebf5-7f0c-42ca-bbae-b86241da6e41'],36,,,,,,,,,,,,,,,Barcelona,217,00:37:36.672,Pass,,69.8,50.6,62.5,55.1,6,5,6,5,0.016856,0.016856,0.0,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.8789,,,,,,,,,,,,,,0bb2b480-16d8-424f-bf70-efeb725360a7,1756,,,"[63.2, 54.5]",69234,37,,,,,-1.9938679,,Right Foot,,,"[54.6, 35.4]",,Ground Pass,,20.946838,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,81,Barcelona,217,"['6f11bbdf-fd14-4937-be83-24b949669376', 'ccfc53bf-bc3d-4579-a01c-8d612bc80061']",37,,,,,,,,,,,,,,,Barcelona,217,00:37:37.340,Pass,True,63.2,54.5,54.6,35.4,6,5,5,3,0.016856,0.014846,-0.0020099999999999996,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.8115,,,,,,,,,,,,,,730500dd-55d9-4b49-bd56-d8c28b433352,1759,,,"[67.9, 31.5]",69234,37,,,,,-0.4713103,,Right Foot,,,"[78.3, 26.2]",,Ground Pass,,11.672618,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,81,Barcelona,217,['84cc7085-4adb-407b-9193-a0a9379cfecc'],41,,,,,,,,,,,,,,,Barcelona,217,00:37:41.192,Pass,,67.9,31.5,78.3,26.2,6,3,7,2,0.016895,0.019351,0.002456,0.002456,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.5728,,,,,,,,,,,,,,60aad64a-8824-4001-8771-6e2c16a0a23d,1762,,,"[78.3, 26.2]",69234,37,,,,,2.6199744,,Left Foot,,,"[69.6, 31.2]",,Ground Pass,,10.034441,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,81,Barcelona,217,['5f6431e8-78b2-4100-af74-391de953b661'],42,,,,,,,,,,,,,,,Barcelona,217,00:37:42.083,Pass,,78.3,26.2,69.6,31.2,7,2,6,3,0.019351,0.016895,-0.002456,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.2378,,,,,,,,,,,,,,543efe30-4ff7-439c-8135-4fcfeb5f3223,1765,,,"[69.6, 31.2]",69234,37,,,,,1.5436713,,Right Foot,,,"[70.3, 57.0]",,Ground Pass,,25.809494,,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,81,Barcelona,217,['5c62a7fc-93e4-4061-89e6-c7af962e5254'],44,,,,,,,,,,,,,,,Barcelona,217,00:37:44.388,Pass,,69.6,31.2,70.3,57.0,6,3,6,5,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.014005,,,,,,,,,,,,,,25146d7d-31c1-4c34-93c5-da960bbcc677,1768,,,"[74.4, 57.9]",69234,37,,,,,-1.3343402,,Right Foot,,,"[78.4, 41.3]",,Ground Pass,,17.075129,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,['a9962c51-fa28-4f19-a7d3-09c980964d87'],47,,,,,,,,,,,,,,,Barcelona,217,00:37:47.576,Pass,,74.4,57.9,78.4,41.3,7,5,7,4,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,1.699302,,,,,,,,,,,,,,7d98d16e-55dd-4859-bce0-075c760e3f20,1774,,,"[72.0, 53.3]",69234,37,,,,,1.2260236,,Left Foot,,,"[78.5, 71.4]",,Ground Pass,,19.231745,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,Free Kick,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,82,Barcelona,217,['2a1f7545-ae61-4392-a8e2-bec1d008381e'],55,,,,,,,,,,,,,,,Barcelona,217,00:37:55.673,Pass,,72.0,53.3,78.5,71.4,7,5,7,7,0.019351,0.017451,-0.001899999999999999,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
,,,,,,,,,,,,,,,,,0.962897,,,,,,,,,,,,,,b54ed361-1f13-440b-a015-7f049a95e790,1777,,,"[79.0, 71.4]",69234,37,,,,,-2.0790339,,Right Foot,,,"[70.7, 56.5]",,Ground Pass,,17.05579,,,,Daniel Alves da Silva,,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,82,Barcelona,217,['5df33588-e349-4b9d-9411-6ed2d6ed5777'],58,,,,,,,,,,,,,,,Barcelona,217,00:37:58.387,Pass,,79.0,71.4,70.7,56.5,7,7,6,5,0.017451,0.016856,-0.0005950000000000018,0.0,,,,,2024-09-07 18:28:33.314212,2011-05-08,2010/2011,Spain - La Liga,Barcelona vs Espanyol
