50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,0.77711,,,,,,,,,,,,,,,8e747964-7aea-4830-96cf-c5d1c85fac28,356,,"[17.0, 38.6]",69236,8,,,,,-1.701908,,Right Foot,,,"[15.8, 29.5]",,Ground Pass,,9.17878,,,,Martí Crespí Pascual,,,,,,,1,Regular Play,Iván Ramis Barrios,6778.0,Right Center Back,25,Mallorca,1043,['c0bbb6d1-c7a9-498c-b805-4724aba89128'],57,,,,,,,,,,,,,,,,,Mallorca,1043,00:08:57.029,Pass,,17.0,38.6,15.8,29.5,1,3,1,2,0.010827,0.009777,-0.0010500000000000006,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,2.488287,,,,,,,,,,,,,,,cf7ebc5c-210d-4770-bb17-8a75d9a0f641,359,,"[15.8, 29.5]",69236,8,,,,,0.4257869,,Right Foot,,,"[42.7, 41.7]",,High Pass,,29.537264,,,,Emilio Nsue López,,,,,,,1,Regular Play,Martí Crespí Pascual,26672.0,Left Center Back,25,Mallorca,1043,['ec1e1136-ce47-4190-bdf8-d42466adf5ae'],57,,,,,,,,,,,,,,,,,Mallorca,1043,00:08:57.923,Pass,,15.8,29.5,42.7,41.7,1,2,4,4,0.009777,0.012626,0.002849000000000001,0.002849000000000001,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.45442,,,,,,,,,,,,,,,4e7adc27-c8a1-481c-9568-102cb805d298,362,,"[42.7, 41.7]",69236,9,,,,True,-1.1434231,,,,,"[47.3, 31.6]",,High Pass,,11.098198,,Incomplete,,Fernando Ezequiel Cavenaghi,,,,,,,1,Regular Play,Emilio Nsue López,13581.0,Right Wing,25,Mallorca,1043,"['3d4f3cf5-5d03-4d53-a14f-d655058ca770', 'df7316da-5304-4e20-b306-5073d5706585', 'e8bd1656-c1e2-4224-beaf-618bb85af0d5']",0,,,,,,,,,,,,,,,,,Mallorca,1043,00:09:00.438,Pass,True,42.7,41.7,47.3,31.6,4,4,4,3,0.012626,0.012626,0.0,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.579,,,,,,,,,,,,,,,b8fa2d86-3cd9-411d-aff1-54decef93736,366,,"[73.7, 43.6]",69236,9,,,,,-1.1228542,,Right Foot,,,"[77.4, 35.9]",,Ground Pass,,8.542833,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,26,Barcelona,217,['fced481e-4f80-4a2b-b550-f2747fb32e91'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:09:03.207,Pass,,73.7,43.6,77.4,35.9,7,4,7,3,0.019971,0.019971,0.0,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.9692,,,,,,,,,,,,,,,74322255-df00-43e0-994f-9e13df573d46,369,,"[81.4, 32.9]",69236,9,,,,,-1.2892625,,Left Foot,,,"[87.3, 12.5]",,Ground Pass,,21.236053,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,26,Barcelona,217,['9e1cdf7d-bfcc-4a7f-a436-a8aaf7de1200'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:09:05.707,Pass,,81.4,32.9,87.3,12.5,8,3,8,1,0.023851,0.024015,0.00016400000000000095,0.00016400000000000095,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.859524,,,,,,,,,,,,,,,e42fea92-544a-45f1-8f1c-88d18cf82097,372,,"[87.3, 12.5]",69236,9,,,,,0.8865743,,Left Foot,True,,"[105.0, 34.2]",,High Pass,,28.003214,,Incomplete,,Seydou Kéita,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,26,Barcelona,217,"['54703e33-41d1-4098-908f-d8dbacb6a1fb', 'dbe2f770-a719-4e95-a2d2-cb63226995d2']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:09:07.756,Pass,,87.3,12.5,105.0,34.2,8,1,10,3,0.024015,0.108051,0.084036,0.084036,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.387017,,,,,,,,,,,,,,,09b98e16-6e8c-4f49-bc2e-60f539c2c995,377,,"[101.2, 4.6]",69236,9,,,,,2.6732502,,Right Foot,,,"[84.2, 13.2]",,Low Pass,,19.05151,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,26,Barcelona,217,['947f4bd2-0162-42cf-883c-6975324e3f45'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:09:13.044,Pass,,101.2,4.6,84.2,13.2,10,0,8,1,0.034851,0.024015,-0.010835999999999998,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.4015,,,,,,,,,,,,,,,2d56b633-e259-41e7-adf4-cdd8cc9891f6,381,,"[87.3, 19.5]",69236,9,,,,,0.2046418,,Right Foot,,,"[108.5, 23.9]",,Ground Pass,,21.65179,,Pass Offside,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,26,Barcelona,217,['f5f5955a-8126-4376-8a42-08926f14f909'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:09:17.094,Pass,,87.3,19.5,108.5,23.9,8,1,10,2,0.024015,0.054911,0.030896,0.030896,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,3.1167,,,,,,,,,,,,,,,cf67aac6-9664-4942-9068-2abf21e9dcb4,383,,"[12.8, 55.4]",69236,9,,,,,0.06885649,,Right Foot,,,"[82.4, 60.2]",,High Pass,,69.76532,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Dudú Aouate,26146.0,Goalkeeper,27,Mallorca,1043,['2c39cf8a-e359-489c-96c8-0483b86a6fca'],50,,,,,,,,,,,,,,,,,Mallorca,1043,00:09:50.652,Pass,,12.8,55.4,82.4,60.2,1,5,8,6,0.009777,0.024015,0.014238000000000002,0.014238000000000002,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.5652,,,,,,,,,,,,,,,30ee690b-4cfe-428f-bc59-ec2edd4764da,385,,"[46.9, 63.8]",69236,9,,,,,-1.1801893,,Head,,,"[55.3, 43.4]",,High Pass,,22.061731,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Edson Ramos de Silva,26674.0,Right Back,27,Mallorca,1043,['da8bc32c-45a7-47c4-8dd0-e050556a1618'],56,,,,,,,,,,,,,,,,,Mallorca,1043,00:09:56.050,Pass,,46.9,63.8,55.3,43.4,4,6,5,4,0.012147,0.014846,0.002699,0.002699,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.8695,,,,,,,,,,,,,,,da8bc32c-45a7-47c4-8dd0-e050556a1618,386,,"[64.8, 36.7]",69236,9,,,,,-2.535355,,Head,,,"[57.3, 31.5]",,High Pass,,9.126335,,,,Andrés Iniesta Luján,,,,,,Recovery,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,28,Barcelona,217,"['30ee690b-4cfe-428f-bc59-ec2edd4764da', '9b72bc3f-705d-4d4b-a776-2d71e4a5ab8e']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:09:57.615,Pass,,64.8,36.7,57.3,31.5,6,3,5,3,0.016895,0.014846,-0.0020490000000000005,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,,,6e4c8980-43e4-454d-a238-1ced61746a96,389,,"[57.5, 31.5]",69236,9,,,,,1.650778,,Left Foot,,,"[55.4, 57.7]",,High Pass,,26.284025,,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,28,Barcelona,217,['3ca5693f-e94a-4a91-971e-0015c2562643'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:09:58.605,Pass,,57.5,31.5,55.4,57.7,5,3,5,5,0.014846,0.014291,-0.0005549999999999999,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.850092,,,,,,,,,,,,,,,179faee6-4828-40d2-a026-843da2d793cf,392,,"[63.8, 57.3]",69236,10,,,,,-0.27475044,,Right Foot,,,"[78.7, 53.1]",,Ground Pass,,15.480633,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,28,Barcelona,217,['90ff4aca-59c4-42a6-a43e-6411fb2c66c7'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:10:01.132,Pass,,63.8,57.3,78.7,53.1,6,5,7,5,0.016856,0.019351,0.0024950000000000007,0.0024950000000000007,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.9012,,,,,,,,,,,,,,,fc79fc16-462e-444d-aa8b-558291a7e6a8,395,,"[78.7, 53.1]",69236,10,,,,,2.9507616,,Left Foot,,,"[69.9, 54.8]",,Ground Pass,,8.962701,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,28,Barcelona,217,['46b6cdce-cecd-41b5-979e-31c7e3400fc4'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:10:05.300,Pass,,78.7,53.1,69.9,54.8,7,5,6,5,0.019351,0.016856,-0.0024950000000000007,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.7407,,,,,,,,,,,,,,,04160026-f3b0-4296-9650-e76051fe71b9,399,,"[71.1, 55.2]",69236,10,,,,,1.5170021,,Left Foot,,,"[71.8, 68.2]",,Ground Pass,,13.018832,,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,28,Barcelona,217,['9ae1a259-e379-48d8-822a-1962ed6673dd'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:10:07.119,Pass,,71.1,55.2,71.8,68.2,7,5,7,6,0.019351,0.018703,-0.0006479999999999993,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.0593,,,,,,,,,,,,,,,f10fbe38-d464-4bc7-a7c8-574a14ff665b,402,,"[71.8, 68.2]",69236,10,,,,,-0.83328485,,Right Foot,,,"[86.7, 51.8]",,Ground Pass,,22.157843,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,28,Barcelona,217,['32f5dbfd-e310-4cfd-8a2a-6bd5c225f81c'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:10:09.108,Pass,,71.8,68.2,86.7,51.8,7,6,8,5,0.018703,0.024122,0.005419,0.005419,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,b616fcb2-fdd4-4f3c-8f31-6b544ea0eea7,409,,"[84.2, 39.2]",69236,10,,,,,-0.68461716,,Left Foot,,,"[94.0, 31.2]",,Ground Pass,,12.650692,,,,Seydou Kéita,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,28,Barcelona,217,['7261ba4d-a08d-4d35-8d17-e3ca21b375fe'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:10:13.382,Pass,,84.2,39.2,94.0,31.2,8,3,9,3,0.023851,0.035113,0.011261999999999998,0.011261999999999998,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,c404490d-5d72-4cdc-8d0a-61da7c14eb16,412,,"[94.0, 31.0]",69236,10,,,,,-2.629203,,Left Foot,,,"[89.2, 28.3]",,Ground Pass,,5.507268,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,28,Barcelona,217,['63f63192-72fb-4a58-90b2-2a6696d2c93d'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:10:14.142,Pass,,94.0,31.0,89.2,28.3,9,3,8,2,0.035113,0.024122,-0.010990999999999997,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,2.019,,,,,,,,,,,,,,,f694c277-aeac-468f-b7c6-7c10e62e62db,415,,"[89.2, 28.3]",69236,10,,,,,-0.69865984,,Left Foot,,,"[106.7, 13.6]",,Ground Pass,,22.85476,,,,Bojan Krkíc Pérez,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,28,Barcelona,217,['48543e2b-1470-4d8c-8139-19e8241442e3'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:10:14.862,Pass,,89.2,28.3,106.7,13.6,8,2,10,1,0.024122,0.04067,0.016547999999999997,0.016547999999999997,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.4974,,,,,,,,,,,,,,,c139e57d-6021-42a0-964d-f8cf0cffd0f6,418,,"[106.7, 13.6]",69236,10,,,,,2.5546641,,Right Foot,,,"[85.2, 27.9]",,Low Pass,,25.821308,,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Left Wing,28,Barcelona,217,['debc24ae-f6af-46a2-b712-44ed551cc327'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:10:19.088,Pass,,106.7,13.6,85.2,27.9,10,1,8,2,0.04067,0.024122,-0.016547999999999997,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.2528,,,,,,,,,,,,,,,5f53ecdd-44ba-4d5c-8a14-6bc7653eba6a,422,,"[85.2, 27.9]",69236,10,,,,,-0.9055069,,Right Foot,,,"[90.3, 21.4]",,Ground Pass,,8.261961,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,28,Barcelona,217,"['cb72df4b-60b0-4e92-b000-95985e1eea08', 'cb85e104-2033-46d3-9abd-0d20791dbbf3']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:10:20.625,Pass,True,85.2,27.9,90.3,21.4,8,2,8,2,0.024122,0.024122,0.0,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,2c0b6f57-e5f1-455f-8552-efac39f0ccea,425,,"[90.5, 21.4]",69236,10,,,,,1.8134893,,Right Foot,,,"[85.4, 42.0]",,Ground Pass,,21.221922,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,28,Barcelona,217,['16513521-6a94-4901-b4cc-7cc86d58856a'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:10:21.998,Pass,,90.5,21.4,85.4,42.0,9,2,8,4,0.028552,0.023851,-0.004701,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.8792,,,,,,,,,,,,,,,60da2ac1-0361-4098-aaaf-7e7ce6f883c4,428,,"[85.4, 42.0]",69236,10,,,,,1.7729163,,Right Foot,,,"[82.9, 54.2]",,Ground Pass,,12.453513,,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,28,Barcelona,217,['566fffd2-f894-4d6f-bf9f-e4a52baa4010'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:10:25.952,Pass,,85.4,42.0,82.9,54.2,8,4,8,5,0.023851,0.024122,0.0002710000000000004,0.0002710000000000004,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.752227,,,,,,,,,,,,,,,ce68e6d9-71ca-4025-84c2-bc9c826fee20,431,,"[82.7, 54.6]",69236,10,,,,,-1.8444556,,Right Foot,,,"[79.5, 43.2]",,Ground Pass,,11.840608,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,28,Barcelona,217,['c775fc27-4484-473c-9d15-239d5b553472'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:10:26.951,Pass,,82.7,54.6,79.5,43.2,8,5,7,4,0.024122,0.019971,-0.004151000000000002,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.715594,,,,,,,,,,,,,,,91f9a5be-1525-458c-af40-2a40c74dd6dd,437,,"[45.4, 38.6]",69236,10,,,,,-1.027151,,Left Foot,,,"[50.9, 29.5]",,Ground Pass,,10.632968,,,,Fernando Ezequiel Cavenaghi,,,,,,Recovery,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Center Attacking Midfield,29,Mallorca,1043,"['053e469f-a9a1-45fa-b846-8bb21d340b47', 'cec2e12f-8e27-4e3d-b27d-bd7409fbb54c']",28,,,,,,,,,,,,,,,,,Mallorca,1043,00:10:28.681,Pass,True,45.4,38.6,50.9,29.5,4,3,4,2,0.012626,0.012692,6.600000000000009e-05,6.600000000000009e-05,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.6263,,,,,,,,,,,,,,,f923c9d3-2b8f-4163-ae4c-27fdaf31db94,441,,"[55.7, 30.1]",69236,10,,,,,0.70978504,,Right Foot,,,"[62.8, 36.2]",,Ground Pass,,9.360556,,,,Gonzalo Castro Irizábal,,,,,,,1,Regular Play,Fernando Ezequiel Cavenaghi,26676.0,Center Forward,29,Mallorca,1043,['b6e8c8a4-8796-46b8-a8ac-4c9b8c35a76e'],30,,,,,,,,,,,,,,,,,Mallorca,1043,00:10:30.519,Pass,,55.7,30.1,62.8,36.2,5,3,6,3,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.6484,,,,,,,,,,,,,,,2460fc79-acd2-4f39-bcc3-245d77a198ac,446,,"[61.0, 34.6]",69236,10,,,,,-0.9132681,,Left Foot,,,"[79.3, 10.9]",,Ground Pass,,29.942945,,Incomplete,,Bojan Krkíc Pérez,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,30,Barcelona,217,"['0efcba2e-4a46-4471-9ef5-a8184d896ccf', '20bc37f7-40d9-4d11-a0ee-0d5e1596d57f']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:10:34.470,Pass,,61.0,34.6,79.3,10.9,6,3,7,1,0.016895,0.018703,0.0018080000000000006,0.0018080000000000006,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.8644,,,,,,,,,,,,,,,1d723c6a-6a31-43fe-a201-b402ac4cac36,450,,"[67.6, 0.1]",69236,10,,,,,1.8811837,,,,,"[65.9, 5.4]",,High Pass,,5.565968,,,,Javier Alejandro Mascherano,,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,31,Barcelona,217,['13087676-d69b-4c3c-a851-75ef3b8f1daf'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:10:51.304,Pass,,67.6,0.1,65.9,5.4,6,0,6,0,0.014736,0.014736,0.0,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.72,,,,,,,,,,,,,,,ae01508b-b69d-40b6-91f3-150a5f7eade5,453,,"[61.7, 5.8]",69236,10,,,,,2.887755,,Right Foot,,,"[40.5, 11.3]",,Ground Pass,,21.901827,,,,Gabriel Alejandro Milito,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,31,Barcelona,217,['89a820fe-bdc0-46d6-9d6e-64e808f3937c'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:10:53.502,Pass,,61.7,5.8,40.5,11.3,6,0,3,1,0.014736,0.010595,-0.004141000000000001,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,2.05214,,,,,,,,,,,,,,,83f28686-bfa3-49e6-8b3d-060a42cb3851,456,,"[40.5, 11.3]",69236,10,,,,,1.4847668,,Left Foot,,,"[44.7, 60.0]",,Low Pass,,48.88077,,,,Gerard Piqué Bernabéu,,,True,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,31,Barcelona,217,['56f50f99-a798-41b5-91de-1c43fe889d5a'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:10:56.251,Pass,,40.5,11.3,44.7,60.0,3,1,4,5,0.010595,0.012692,0.002097,0.002097,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.292209,,,,,,,,,,,,,,,92525fad-0fb8-4409-ac8f-4345a9af2d7a,459,,"[72.4, 61.5]",69236,11,,,,,0.9369,,Right Foot,,,"[83.5, 76.6]",,Ground Pass,,18.740864,,,,Daniel Alves da Silva,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,31,Barcelona,217,['8a412263-976d-493b-a10f-07649ee9fa9c'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:11:02.786,Pass,,72.4,61.5,83.5,76.6,7,6,8,7,0.018703,0.021221,0.0025179999999999994,0.0025179999999999994,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,0.8302,,,,,,,,,,,,,,,ca4e331c-f523-42fb-a0f4-1511be1340db,463,,"[87.5, 75.6]",69236,11,,,,,-0.5201911,,Left Foot,,,"[97.8, 69.7]",,Ground Pass,,11.870131,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,31,Barcelona,217,"['608bf861-ff6e-4c10-a082-0c9eee132ad8', 'b48a918d-7061-45a1-a4fc-5c9de6b9e206']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:11:08.190,Pass,True,87.5,75.6,97.8,69.7,8,7,9,6,0.021221,0.029533,0.008312,0.008312,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.1907,,,,,,,,,,,,,,,e6c768d5-d411-4211-a0cb-9d91e199e2c8,466,,"[98.0, 69.9]",69236,11,,,,,2.4879568,,Left Foot,,,"[88.6, 77.1]",,Ground Pass,,11.840608,,,,Daniel Alves da Silva,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,31,Barcelona,217,['e1d0d5d1-b0cd-4900-8850-56c90c2eb713'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:11:09.085,Pass,,98.0,69.9,88.6,77.1,9,6,8,7,0.029533,0.021221,-0.008312,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,2.3071,,,,,,,,,,,,,,,47b462bb-9e08-45a5-97c2-e27e6788292b,469,,"[88.6, 77.1]",69236,11,,,,,-1.3389317,,Right Foot,,,"[90.3, 69.9]",,Ground Pass,,7.3979726,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,31,Barcelona,217,['2a81b416-ef62-4d7d-8649-ff705bb430f2'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:11:10.473,Pass,,88.6,77.1,90.3,69.9,8,7,8,6,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
,,,,,,,,,,,,,,,,1.8307,,,,,,,,,,,,,,,a7943df0-0b3e-4eb5-b1e8-1e7bef7a85ab,472,,"[90.5, 63.6]",69236,11,,,,,-2.2896264,,Right Foot,,,"[80.0, 51.6]",,Ground Pass,,15.945219,,,,Andrés Iniesta Luján,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,31,Barcelona,217,['c02439a2-2b2c-4b0d-b4c3-16a4b1945a95'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:11:13.642,Pass,,90.5,63.6,80.0,51.6,9,6,7,5,0.029533,0.019351,-0.010182,0.0,,,,,2024-09-07 18:28:32.546335,2010-10-03,2010/2011,Spain - La Liga,Barcelona vs Mallorca
