bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.493096,,,,,,,,,,,,,a5e53e90-1933-4630-bdba-95fd2edcbd2f,2878,,"[86.1, 6.7]",69248,67,,,,,1.8650309,,Right Foot,,,,"[79.1, 29.8]",,Ground Pass,,24.137316,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,126,Barcelona,217,['06c89e9d-26d3-4942-8cb3-4ab64bc3a00f'],12,,,,,,,,,,,,,,,Barcelona,217,00:22:12.484,Pass,,86.1,6.7,79.1,29.8,8,0,7,2,0.021221,0.019351,-0.0018700000000000001,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.014321,,,,,,,,,,,,,a178095c-3a51-4235-8e70-86972a46f6c2,2882,,"[80.0, 28.3]",69248,67,,,,,-0.7853982,,Right Foot,,,,"[103.1, 5.2]",,Ground Pass,,32.668335,,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,126,Barcelona,217,['a819e1bd-c82e-4c65-b198-160f10924b1d'],16,,,,,,,,,,,,,,,Barcelona,217,00:22:16.222,Pass,,80.0,28.3,103.1,5.2,7,2,10,0,0.019351,0.034851,0.0155,0.0155,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,0.888057,,,,,,,,,,,,,740db746-2485-4427-a474-4a12f0f71bdc,2885,,"[103.1, 5.2]",69248,67,,,,,-2.884269,,Left Foot,,,,"[91.7, 2.2]",,Ground Pass,,11.78813,,,,Andrés Iniesta Luján,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,126,Barcelona,217,['31053f79-8704-4ef1-8fa4-76a318c65bca'],17,,,,,,,,,,,,,,,Barcelona,217,00:22:17.598,Pass,,103.1,5.2,91.7,2.2,10,0,9,0,0.034851,0.027563,-0.007287999999999999,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,0.705109,,,,,,,,,,,,,ec4e73e7-f4da-4980-a2e5-dec9766b392c,2889,,"[96.1, 9.4]",69248,67,,,,,1.6879051,,Left Foot,,,,"[95.9, 11.1]",,Ground Pass,,1.7117243,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,126,Barcelona,217,"['456357f7-a437-4e93-ab42-1145d9eed014', 'c1fbf22f-00ea-43fe-92bd-177fe055f8a0']",18,,,,,,,,,,,,,,,Barcelona,217,00:22:18.880,Pass,True,96.1,9.4,95.9,11.1,9,0,9,1,0.027563,0.029533,0.0019699999999999995,0.0019699999999999995,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.132267,,,,,,,,,,,,,1fe6a0cc-7b95-4737-90e1-33bd3f6d6850,2892,,"[92.4, 10.4]",69248,67,,,,,-3.1263266,,Right Foot,,,,"[79.3, 10.2]",,Ground Pass,,13.101526,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,126,Barcelona,217,['8c6ba712-3de9-4119-9bfd-2f525441828e'],20,,,,,,,,,,,,,,,Barcelona,217,00:22:20.822,Pass,,92.4,10.4,79.3,10.2,9,1,7,1,0.029533,0.018703,-0.01083,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.912308,,,,,,,,,,,,,96e32c79-a80a-4d7d-92d8-d1ba7f8daeae,2895,,"[78.9, 11.7]",69248,67,,,,,1.4204249,,Right Foot,,,,"[81.9, 31.5]",,Ground Pass,,20.025984,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,126,Barcelona,217,['116e5619-71a8-4641-b961-6a370c9f8956'],22,,,,,,,,,,,,,,,Barcelona,217,00:22:22.457,Pass,,78.9,11.7,81.9,31.5,7,1,8,3,0.018703,0.023851,0.005148,0.005148,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,0.317,,,,,,,,,,,,,dd8ca4bf-e230-465a-91a1-84d529c8c0f1,2899,,"[85.4, 34.4]",69248,67,,,,,1.1493771,,Left Foot,,,,"[86.7, 37.3]",,Ground Pass,,3.1780498,,Incomplete,,Andrés Iniesta Luján,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,126,Barcelona,217,"['79613ae7-d971-4769-8ce4-78df46f2aff3', 'a35b6955-66c5-414a-9f47-a2001d74b590']",25,,,,,,,,,,,,,,,Barcelona,217,00:22:25.435,Pass,,85.4,34.4,86.7,37.3,8,3,8,3,0.023851,0.023851,0.0,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.249499,,,,,,,,,,,,,eab97b3d-0270-4c51-977a-bafa901d5006,2902,,"[74.3, 38.2]",69248,67,,,,,1.2470337,,Left Foot,,,,"[79.3, 53.1]",,Ground Pass,,15.716552,,,,Gerard Piqué Bernabéu,,,,,Recovery,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,126,Barcelona,217,['62b03804-5a7e-4ae2-bce8-5087dc96045c'],27,,,,,,,,,,,,,,,Barcelona,217,00:22:27.422,Pass,,74.3,38.2,79.3,53.1,7,3,7,5,0.019971,0.019351,-0.000619999999999999,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,0.837991,,,,,,,,,,,,,06e9524f-7f4a-4e33-a2da-d3b4f0c116c7,2905,,"[88.8, 52.3]",69248,67,,,,,1.3657963,,Right Foot,,,,"[90.9, 62.4]",,Ground Pass,,10.316007,,,,Seydou Kéita,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,126,Barcelona,217,['1cb40461-aebd-4e39-9e5f-56253a4039a7'],31,,,,,,,,,,,,,,,Barcelona,217,00:22:31.134,Pass,,88.8,52.3,90.9,62.4,8,5,9,6,0.024122,0.029533,0.005410999999999999,0.005410999999999999,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.159992,,,,,,,,,,,,,5eac9eec-5f1b-48a0-b59a-9269bb16de2a,2908,,"[88.8, 57.5]",69248,67,,,,,-1.4593201,,Left Foot,,,,"[90.3, 44.1]",,Ground Pass,,13.483694,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Seydou Kéita,20169.0,Left Center Back,126,Barcelona,217,['7be53337-fa40-484e-9b41-c3187fd37dfa'],34,,,,,,,,,,,,,,,Barcelona,217,00:22:34.311,Pass,,88.8,57.5,90.3,44.1,8,5,9,4,0.024122,0.035113,0.010990999999999997,0.010990999999999997,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,2.836288,,,,,,,,,,,,,fa3f1f9e-fdba-4b85-b814-c9a0387f4fa4,2912,,"[87.7, 40.9]",69248,67,,,,,-0.4569363,,Left Foot,,,,"[117.6, 26.2]",,High Pass,,33.318165,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,126,Barcelona,217,"['10b6e400-e038-42a7-940d-aa9010893ba2', '4471e28a-d45b-453c-8edf-d99cb1dc8dd8', 'f590570c-6d92-4d1f-bf89-6ffe42bf6815']",36,,,,,,,,,,,,,,,Barcelona,217,00:22:36.911,Pass,True,87.7,40.9,117.6,26.2,8,4,11,2,0.023851,0.064426,0.040575,0.040575,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,2.107605,,,,,,,,,,,,,9a9e3a29-7964-4675-bb88-744c9636ffcc,2915,,"[120.0, 0.1]",69248,68,,,,,2.4692633,,Right Foot,,,,"[89.6, 24.3]",,High Pass,True,38.856144,,,,Andrés Iniesta Luján,,,Inswinging,,Corner,2,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,127,Barcelona,217,['21a26790-68cb-4b80-8a28-d22aed703668'],0,,,,,,,,,,,,,,,Barcelona,217,00:23:00.860,Pass,,120.0,0.1,89.6,24.3,11,0,8,2,0.037926,0.024122,-0.013804,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.486894,,,,,,,,,,,,,a663939e-b638-4e65-9489-9549c63b11cf,2919,,"[91.9, 20.3]",69248,68,,,,,-2.0005586,,Right Foot,,,,"[84.2, 3.5]",,Ground Pass,,18.48053,,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,127,Barcelona,217,"['578240ae-c8d3-4446-a228-ca27385697eb', 'c26ab5c4-b852-4c9f-86a4-04ad0b5541d0']",5,,,,,,,,,,,,,,,Barcelona,217,00:23:05.201,Pass,True,91.9,20.3,84.2,3.5,9,2,8,0,0.028552,0.021221,-0.007331000000000001,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,0.926834,,,,,,,,,,,,,253c49f5-e656-413f-a4b9-ec6c0f3980c9,2922,,"[84.2, 3.5]",69248,68,,,,,0.0,,Right Foot,,,,"[97.8, 3.5]",,Ground Pass,,13.6,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,2,From Corner,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,127,Barcelona,217,['1240ef91-90a6-4991-8b1f-d74214cce8a7'],7,,,,,,,,,,,,,,,Barcelona,217,00:23:07.153,Pass,,84.2,3.5,97.8,3.5,8,0,9,0,0.021221,0.027563,0.006342,0.006342,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.271951,,,,,,,,,,,,,91c06129-fe52-493a-962f-ef8c0a3d9546,2925,,"[97.8, 3.5]",69248,68,,,,,2.5816529,,Right Foot,,,,"[84.4, 11.9]",,Ground Pass,,15.815183,,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,127,Barcelona,217,['9dce8995-da3f-41bc-9aef-0aa4a3c0fe5b'],9,,,,,,,,,,,,,,,Barcelona,217,00:23:09.171,Pass,,97.8,3.5,84.4,11.9,9,0,8,1,0.027563,0.024015,-0.003547999999999999,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.041742,,,,,,,,,,,,,7e592352-31b6-4005-ad0f-ef9bd1c59e42,2929,,"[84.8, 24.7]",69248,68,,,,,0.67977554,,Right Foot,,,,"[104.1, 40.3]",,High Pass,,24.816326,,Incomplete,,,,,,,,2,From Corner,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,127,Barcelona,217,"['06301902-0274-4722-a1f8-3437868a674d', 'b26c0cfd-4fb1-45be-bc2b-4a9637ef7f76']",12,,,,,,,,,,,,,,,Barcelona,217,00:23:12.855,Pass,True,84.8,24.7,104.1,40.3,8,2,10,4,0.024122,0.108051,0.08392899999999999,0.08392899999999999,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,2.79395,,,,,,,,,,,,,bbff781e-ed4c-4e35-a3fe-a8a49d81c7fb,2933,,"[66.5, 55.0]",69248,68,,,,,-1.2612332,,Right Foot,,,,"[83.1, 3.1]",,High Pass,,54.49009,,,,Andrés Iniesta Luján,,True,,,,2,From Corner,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,127,Barcelona,217,['658e3d70-e2ac-4a33-8bcc-ea1101771261'],23,,,,,,,,,,,,,,,Barcelona,217,00:23:23.808,Pass,,66.5,55.0,83.1,3.1,6,5,8,0,0.016856,0.021221,0.004365000000000001,0.004365000000000001,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.22709,,,,,,,,,,,,,b3a2ed88-3358-48f8-9583-b40e2268b004,2937,,"[83.7, 7.1]",69248,68,,,,,1.9524004,,Right Foot,,,,"[77.4, 22.8]",,Ground Pass,,16.916855,,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,127,Barcelona,217,"['363f422e-9af3-48ca-af01-e6a9ecfaf947', 'ed120ce2-1d53-4cc8-9635-22cfc9ac240f']",28,,,,,,,,,,,,,,,Barcelona,217,00:23:28.243,Pass,True,83.7,7.1,77.4,22.8,8,0,7,2,0.021221,0.019351,-0.0018700000000000001,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.939563,,,,,,,,,,,,,92919e12-ac95-4484-9834-9a9489977859,2940,,"[80.8, 20.3]",69248,68,,,,,-0.7575416,,Right Foot,,,,"[97.4, 4.6]",,Ground Pass,,22.848413,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,2,From Corner,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,127,Barcelona,217,['9682296d-f9f7-4776-abdf-09f3102bf6c0'],31,,,,,,,,,,,,,,,Barcelona,217,00:23:31.139,Pass,,80.8,20.3,97.4,4.6,8,2,9,0,0.024122,0.027563,0.0034409999999999996,0.0034409999999999996,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.870493,,,,,,,,,,,,,c0ccf339-50bd-4c23-857e-664f322adf31,2943,,"[97.4, 6.4]",69248,68,,,,,0.7853982,,Right Foot,,,,"[111.1, 20.1]",,Ground Pass,,19.374725,,,,Andrés Iniesta Luján,,,,,,2,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,127,Barcelona,217,['838da0fa-4f7a-4547-bcce-9a0c61591cd9'],34,,,,,,,,,,,,,,,Barcelona,217,00:23:34.073,Pass,,97.4,6.4,111.1,20.1,9,0,11,2,0.027563,0.064426,0.03686299999999999,0.03686299999999999,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,4.049624,,,,,,,,,,,,,f65b5c47-ffa3-4d2e-ba3e-284dfaa12457,2948,,"[7.0, 44.1]",69248,69,,,,,0.04496242,,Left Foot,,,,"[75.9, 47.2]",,High Pass,,68.9697,,Incomplete,,David Barral Torres,,,,,Goal Kick,2,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,128,Sporting Gijón,1041,"['875a273d-522f-4273-a384-634b5083a38a', 'e3be5e88-80b6-4ca4-b547-69738b08787b']",8,,,,,,,,,,,,,,,Sporting Gijón,1041,00:24:08.592,Pass,,7.0,44.1,75.9,47.2,0,4,7,4,0.009411,0.019971,0.01056,0.01056,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.168438,,,,,,,,,,,,,349d956c-3be7-4e42-ab31-f970a178a250,2952,,"[49.1, 44.7]",69248,69,,,,,-1.1623074,,Right Foot,,,,"[52.0, 38.0]",,Ground Pass,,7.300685,,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,129,Barcelona,217,['8820306a-77ac-473a-b6ec-550d3df084ad'],14,,,,,,,,,,,,,,,Barcelona,217,00:24:14.314,Pass,,49.1,44.7,52.0,38.0,4,4,5,3,0.012626,0.014846,0.0022199999999999998,0.0022199999999999998,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.046844,,,,,,,,,,,,,0487931b-891c-46cc-ae99-118bae35d4a0,2958,,"[40.7, 51.2]",69248,69,,,,,-1.9811065,,Right Foot,,,,"[32.0, 31.2]",,Ground Pass,,21.810318,,,,Javier Alejandro Mascherano,,,,,Recovery,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,129,Barcelona,217,['0bcc04b5-7022-4e09-8fc4-3d04b0e575ec'],17,,,,,,,,,,,,,,,Barcelona,217,00:24:17.732,Pass,,40.7,51.2,32.0,31.2,3,5,3,3,0.011105,0.011324,0.00021900000000000044,0.00021900000000000044,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.424767,,,,,,,,,,,,,57210ef1-9168-4f2f-8cf7-d7a15b7d6c25,2961,,"[32.0, 31.2]",69248,69,,,,,-1.4483353,,Right Foot,,,,"[35.2, 5.2]",,Ground Pass,,26.196182,,,,Maxwell Scherrer Cabelino Andrade,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,129,Barcelona,217,['c912393b-c6ab-4519-accb-f4f496d1a1dd'],20,,,,,,,,,,,,,,,Barcelona,217,00:24:20.029,Pass,,32.0,31.2,35.2,5.2,3,3,3,0,0.011324,0.009777,-0.0015470000000000015,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.860496,,,,,,,,,,,,,10899a60-8906-4349-b695-2c18ac93397e,2965,,"[37.7, 2.9]",69248,69,,,,,0.011049274,,Left Foot,,,,"[55.8, 3.1]",,Ground Pass,,18.101105,,,,Seydou Kéita,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,129,Barcelona,217,"['a41c0566-9c98-4fa7-9a8c-3143831abfc4', 'ca810949-653a-48ef-ae7d-ec885edb67dd']",22,,,,,,,,,,,,,,,Barcelona,217,00:24:22.544,Pass,True,37.7,2.9,55.8,3.1,3,0,5,0,0.009777,0.012483,0.002706,0.002706,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.776383,,,,,,,,,,,,,4604120e-8688-4229-85ed-40b560d0256f,2969,,"[62.5, 4.8]",69248,69,,,,,1.5142529,,Left Foot,,,,"[63.4, 20.7]",,Ground Pass,,15.925451,,Incomplete,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Back,129,Barcelona,217,"['6413298a-deb2-4b51-8685-b07d95b9ec84', '7b1f4dac-8bfb-4ee8-8579-49c37e092ae0']",24,,,,,,,,,,,,,,,Barcelona,217,00:24:24.669,Pass,True,62.5,4.8,63.4,20.7,6,0,6,2,0.014736,0.016856,0.0021199999999999986,0.0021199999999999986,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,0.877989,,,,,,,,,,,,,7b1f4dac-8bfb-4ee8-8579-49c37e092ae0,2970,,"[56.7, 59.4]",69248,69,,,,,2.145685,,Right Foot,,,,"[52.1, 66.5]",,Ground Pass,,8.459906,,,,Carmelo José González Jiménez,,,,,Recovery,2,Regular Play,André de Castro Pereira,26703.0,Left Center Midfield,130,Sporting Gijón,1041,"['4604120e-8688-4229-85ed-40b560d0256f', 'ff8f962e-f6f8-4c59-a38a-af9ee2c35456']",26,,,,,,,,,,,,,,,Sporting Gijón,1041,00:24:26.446,Pass,,56.7,59.4,52.1,66.5,5,5,5,6,0.014291,0.013845,-0.0004460000000000002,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,0.68256,,,,,,,,,,,,,df80bae4-4b96-47a2-88b6-134094d7f568,2973,,"[48.8, 67.6]",69248,69,,,,,-2.954819,,Right Foot,,,,"[36.1, 65.2]",,Ground Pass,,12.924783,,,,Rafael Sastre Reus,,,,,,2,Regular Play,Carmelo José González Jiménez,26229.0,Center Attacking Midfield,130,Sporting Gijón,1041,['588317e3-c503-43ed-8e8d-71fdafdc6f01'],28,,,,,,,,,,,,,,,Sporting Gijón,1041,00:24:28.105,Pass,,48.8,67.6,36.1,65.2,4,6,3,6,0.012147,0.010595,-0.0015519999999999996,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.365584,,,,,,,,,,,,,f2d1c29a-49b1-4029-9e65-9937872e8907,2976,,"[36.1, 65.2]",69248,69,,,,,1.1427069,,Right Foot,,,,"[40.8, 75.5]",,Low Pass,,11.321661,,,,Carmelo José González Jiménez,,,,,,2,Regular Play,Rafael Sastre Reus,26244.0,Right Back,130,Sporting Gijón,1041,['eb202e94-ea87-4b9a-8801-8075d1b204c1'],28,,,,,,,,,,,,,,,Sporting Gijón,1041,00:24:28.908,Pass,,36.1,65.2,40.8,75.5,3,6,4,7,0.010595,0.011263,0.0006680000000000002,0.0006680000000000002,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,0.888227,,,,,,,,,,,,,ed31dd2c-0af4-4081-8f1c-5bb1b32ff5ee,2979,,"[49.0, 76.8]",69248,69,,,,,-0.4328881,,Right Foot,,,,"[62.2, 70.7]",,Ground Pass,,14.541321,,,,David Barral Torres,,,,,,2,Regular Play,Carmelo José González Jiménez,26229.0,Center Attacking Midfield,130,Sporting Gijón,1041,['e4dbd1d7-6259-4eac-b8ad-5be592cdae8e'],32,,,,,,,,,,,,,,,Sporting Gijón,1041,00:24:32.182,Pass,,49.0,76.8,62.2,70.7,4,7,6,7,0.011263,0.014736,0.0034730000000000004,0.0034730000000000004,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.19287,,,,,,,,,,,,,2539ee08-391f-4882-94a8-f4486674d3e5,2986,,"[62.5, 13.0]",69248,69,,,,,1.947884,,Left Foot,,,,"[58.5, 23.1]",,Ground Pass,,10.863241,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Back,131,Barcelona,217,['431eec12-f783-4fdb-89e2-3505d602c06b'],36,,,,,,,,,,,,,,,Barcelona,217,00:24:36.366,Pass,,62.5,13.0,58.5,23.1,6,1,5,2,0.016118,0.014291,-0.0018270000000000005,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.69797,,,,,,,,,,,,,020bcef6-49c8-40a2-aef3-1ca1cd35491c,2989,,"[65.5, 32.7]",69248,69,,,,,1.005407,,Right Foot,,,,"[74.7, 47.2]",,Ground Pass,,17.172361,,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,131,Barcelona,217,['9dab692a-7473-422b-bb69-d61e4135ed3b'],39,,,,,,,,,,,,,,,Barcelona,217,00:24:39.759,Pass,,65.5,32.7,74.7,47.2,6,3,7,4,0.016895,0.019971,0.003075999999999999,0.003075999999999999,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.320899,,,,,,,,,,,,,79744277-78b2-4186-8a14-5783ae9c6e6c,2992,,"[83.1, 54.6]",69248,69,,,,,-1.8579375,,Right Foot,,,,"[78.7, 39.7]",,Ground Pass,,15.536087,,,,Xavier Hernández Creus,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,131,Barcelona,217,['b60f08b9-afbb-409e-8557-ef5451511eea'],44,,,,,,,,,,,,,,,Barcelona,217,00:24:44.879,Pass,,83.1,54.6,78.7,39.7,8,5,7,3,0.024122,0.019971,-0.004151000000000002,0.0,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
,,,,,,,,,,,,,,,,,1.769028,,,,,,,,,,,,,ace7aed3-6433-4585-bad2-5e79b059d520,2995,,"[81.0, 46.6]",69248,69,,,,,1.4160795,,Right Foot,,,,"[82.7, 57.5]",,Ground Pass,,11.031773,,,,Andrés Iniesta Luján,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,131,Barcelona,217,['15f0e92c-a482-4a4f-8a01-53c239548881'],48,,,,,,,,,,,,,,,Barcelona,217,00:24:48.102,Pass,,81.0,46.6,82.7,57.5,8,4,8,5,0.023851,0.024122,0.0002710000000000004,0.0002710000000000004,,,,,2024-09-07 18:28:51.029855,2011-02-12,2010/2011,Spain - La Liga,Sporting Gijón vs Barcelona
