50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,1.269,,,,,,,,,,,,71b877f6-73a2-4f44-8287-1152e81b277f,1604,,,"[55.7, 80.0]",69269,42,,,,,-0.15895297,,,,,"[68.8, 77.9]",,Low Pass,,13.267253,,,,,José Antonio Reyes Calderón,,,,,,Throw-in,1,From Throw In,Tomáš Ujfaluši,19731.0,Right Back,96,Atlético Madrid,212,['b2ba0efe-7301-481d-88da-fcc2c9bbab78'],8,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:08.994,Pass,,55.7,80.0,68.8,77.9,5,7,6,7,0.012483,0.014736,0.0022530000000000015,0.0022530000000000015,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.3211,,,,,,,,,,,,55217cb4-947a-4dec-9594-7c7a06ad6c98,1610,,,"[30.4, 1.0]",69269,42,,,,,0.6040226,,,,,"[47.5, 12.8]",,High Pass,,20.776188,,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,97,Barcelona,217,"['03e42618-123c-49df-b8de-70fa4c70c7d3', 'e6c66b97-ca65-47dd-944f-c1dd1d5aea01']",33,,,,,,,,,,,,,,,Barcelona,217,00:42:33.248,Pass,,30.4,1.0,47.5,12.8,2,0,4,1,0.008449,0.012147,0.003698,0.003698,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.5415,,,,,,,,,,,,e6c66b97-ca65-47dd-944f-c1dd1d5aea01,1612,,,"[73.5, 68.2]",69269,42,,,,,-1.089016,,Head,,,"[81.5, 52.9]",,High Pass,,17.265284,,,,,Sergio Leonel Agüero del Castillo,,,,,,Recovery,1,From Throw In,Paulo Assunção da Silva,26502.0,Left Defensive Midfield,97,Barcelona,217,"['55217cb4-947a-4dec-9594-7c7a06ad6c98', '60259658-0121-488a-8336-d934166c7e03']",34,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:34.569,Pass,,73.5,68.2,81.5,52.9,7,6,8,5,0.018703,0.024122,0.005419,0.005419,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.4011,,,,,,,,,,,,d56eab32-431a-44ab-a8d9-dfb6e003cce8,1615,,,"[81.5, 52.9]",69269,42,,,,,1.4222914,,Right Foot,,,"[83.4, 65.6]",,High Pass,,12.841339,,,Incomplete,,,,,,,,,1,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,97,Barcelona,217,['8324437e-a536-455b-9d3b-4ac0e7701182'],36,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:36.151,Pass,,81.5,52.9,83.4,65.6,8,5,8,6,0.024122,0.024015,-0.00010699999999999946,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,2.524443,,,,,,,,,,,,7976ec8f-0215-418d-a652-46a8808c0e5a,1618,,,"[35.5, 21.3]",69269,42,,,,,2.3737366,,Right Foot,,,"[9.4, 46.5]",,Ground Pass,,36.28016,,,,,Víctor Valdés Arribas,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,97,Barcelona,217,['ad8e48d6-4189-4075-aeaa-3b67096835af'],38,,,,,,,,,,,,,,,Barcelona,217,00:42:38.284,Pass,,35.5,21.3,9.4,46.5,3,2,0,4,0.011105,0.009411,-0.001694000000000001,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,6dbe3905-22e0-427d-bb66-ccffff11a5a6,1622,,,"[11.9, 48.9]",69269,42,,,,,0.5206035,,Right Foot,,,"[56.2, 74.3]",,High Pass,,51.065155,,,,,Daniel Alves da Silva,,,,,,,1,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,97,Barcelona,217,['d5ddc18f-7381-43b5-9248-b9fd72913078'],42,,,,,,,,,,,,,,,Barcelona,217,00:42:42.732,Pass,,11.9,48.9,56.2,74.3,1,4,5,7,0.010827,0.012483,0.0016559999999999995,0.0016559999999999995,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.216476,,,,,,,,,,,,8777a38c-9f66-43be-a5bf-ff09870e0b57,1625,,,"[64.7, 74.7]",69269,42,,,,,-0.5838704,,Right Foot,,,"[75.9, 67.3]",,Ground Pass,,13.42386,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,97,Barcelona,217,['fde37775-74e1-4847-8f23-280e0aaa9ae7'],47,,,,,,,,,,,,,,,Barcelona,217,00:42:47.110,Pass,,64.7,74.7,75.9,67.3,6,7,7,6,0.014736,0.018703,0.003967,0.003967,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.2314,,,,,,,,,,,,819ff1e6-d737-48f1-bfe5-9298400b074c,1629,,,"[76.8, 68.4]",69269,42,,,,,1.0934509,,Left Foot,,,"[78.3, 71.3]",,Ground Pass,,3.2649655,,,Incomplete,,Daniel Alves da Silva,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Forward,97,Barcelona,217,"['72009d24-cab5-4c93-9409-9913f26db473', '9d8af615-ec36-4a80-b604-adad11755c2a']",48,,,,,,,,,,,,,,,Barcelona,217,00:42:48.454,Pass,,76.8,68.4,78.3,71.3,7,6,7,7,0.018703,0.017451,-0.0012519999999999996,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.806537,,,,,,,,,,,,025a1053-2c69-427c-918c-748cde43510e,1632,,,"[80.4, 69.6]",69269,42,,,,,1.4382448,,Left Foot,,,"[81.4, 77.1]",,Ground Pass,,7.566373,,,,,Daniel Alves da Silva,,,,,,Recovery,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Forward,97,Barcelona,217,['b45bb4c4-d22b-4d7f-98f1-b20cf25eeb76'],49,,,,,,,,,,,,,,,Barcelona,217,00:42:49.809,Pass,,80.4,69.6,81.4,77.1,7,6,8,7,0.018703,0.021221,0.0025179999999999994,0.0025179999999999994,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.5181,,,,,,,,,,,,55c0789f-21b7-4b48-823f-b2ae85b8892b,1636,,,"[83.8, 76.0]",69269,42,,,,,-0.8053955,,Right Foot,,,"[88.7, 70.9]",,Ground Pass,,7.072482,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,97,Barcelona,217,['81fa77b5-cd44-482a-94ce-0af5cb7460c5'],51,,,,,,,,,,,,,,,Barcelona,217,00:42:51.451,Pass,,83.8,76.0,88.7,70.9,8,7,8,7,0.021221,0.021221,0.0,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.4706,,,,,,,,,,,,f11d8b13-1bd6-431e-aae7-c7df5a7ad033,1638,,,"[88.7, 70.9]",69269,42,,,,,-2.9471126,,Left Foot,,,"[82.1, 69.6]",,Ground Pass,,6.726812,,,,,Daniel Alves da Silva,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Forward,97,Barcelona,217,['6e30b73a-4d16-4839-8d86-2b16a04dc115'],51,,,,,,,,,,,,,,,Barcelona,217,00:42:51.969,Pass,,88.7,70.9,82.1,69.6,8,7,8,6,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.4413,,,,,,,,,,,,5d95e5f0-13de-4e53-b1dd-f838d3afaa2b,1640,,,"[82.1, 69.6]",69269,42,,,,,0.2843848,,Right Foot,,,"[88.6, 71.5]",,Low Pass,,6.7720013,,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,97,Barcelona,217,['9f4e7d08-30d0-4801-9fa7-611838deef5e'],52,,,,,,,,,,,,,,,Barcelona,217,00:42:52.440,Pass,,82.1,69.6,88.6,71.5,8,6,8,7,0.024015,0.021221,-0.0027940000000000013,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.3353,,,,,,,,,,,,ad876efe-d26a-4b2c-b1fd-71eb81d6ba72,1643,,,"[88.6, 71.5]",69269,42,,,,,-2.0176387,,Right Foot,,,"[86.3, 66.7]",,Low Pass,,5.322593,,,,,Daniel Alves da Silva,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Forward,97,Barcelona,217,['11e18118-b0f7-41d2-b76a-cbfcbae78a62'],52,,,,,,,,,,,,,,,Barcelona,217,00:42:52.910,Pass,,88.6,71.5,86.3,66.7,8,7,8,6,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.494,,,,,,,,,,,,768cf06c-8c72-4317-906a-46d11849eb69,1646,,,"[88.7, 69.6]",69269,42,,,,,-2.98083,,Right Foot,,,"[85.0, 69.0]",,Low Pass,,3.748333,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,97,Barcelona,217,"['1808b251-9e5d-4c5d-9c5e-d5ff716d4258', 'fd038202-2b15-48f9-97f9-85f25b7f8f18']",53,,,,,,,,,,,,,,,Barcelona,217,00:42:53.728,Pass,,88.7,69.6,85.0,69.0,8,6,8,6,0.024015,0.024015,0.0,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.0749,,,,,,,,,,,,0a016713-0c11-4869-a9e1-393f0d89d01a,1650,,,"[38.9, 16.4]",69269,42,,,,,0.6165154,,Right Foot,,,"[51.6, 25.4]",,Ground Pass,,15.565667,,,,,Diego Forlán Corazo,,,,,,,1,Regular Play,Paulo Assunção da Silva,26502.0,Left Defensive Midfield,98,Atlético Madrid,212,['f6863b9e-af06-487f-b82f-ca8c80597a4a'],55,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:55.619,Pass,,38.9,16.4,51.6,25.4,3,1,5,2,0.010595,0.014291,0.0036959999999999996,0.0036959999999999996,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.1608,,,,,,,,,,,,93e8582d-9684-4132-89ab-85716bd44850,1654,,,"[54.2, 24.9]",69269,42,,,,,3.0773952,,Right Foot,,,"[40.2, 25.8]",,Ground Pass,,14.028899,,,,,Raúl García Escudero,,,,,,,1,Regular Play,Diego Forlán Corazo,26199.0,Right Center Forward,98,Atlético Madrid,212,"['41674563-f753-4b6c-875f-e6579c5e796f', '8908b48a-e531-4138-bd63-f25b98deaafb']",56,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:56.774,Pass,True,54.2,24.9,40.2,25.8,5,2,3,2,0.014291,0.011105,-0.0031859999999999996,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,3.7585,,,,,,,,,,,,745b076c-3a49-4976-90fd-a51bf92bf9f2,1657,,,"[38.9, 30.9]",69269,42,,,,,1.0484957,,Right Foot,,,"[64.4, 75.2]",,High Pass,,51.114967,,,,,Tomáš Ujfaluši,,,True,,,,1,Regular Play,Raúl García Escudero,6391.0,Right Defensive Midfield,98,Atlético Madrid,212,['95a0db44-a432-449a-9b57-90447066f179'],58,,,,,,,,,,,,,,,Atlético Madrid,212,00:42:58.946,Pass,,38.9,30.9,64.4,75.2,3,3,6,7,0.011324,0.014736,0.003412,0.003412,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.5566,,,,,,,,,,,,23baf874-e6ee-4660-9374-76a1887aed3d,1660,,,"[64.6, 76.2]",69269,43,,,,,-0.84003127,,Right Foot,,,"[76.7, 62.7]",,Low Pass,,18.128983,,,,,José Antonio Reyes Calderón,,,,,,,1,Regular Play,Tomáš Ujfaluši,19731.0,Right Back,98,Atlético Madrid,212,['ac1f8d36-0833-4bd4-b8ee-67b6262f13fe'],2,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:02.745,Pass,,64.6,76.2,76.7,62.7,6,7,7,6,0.014736,0.018703,0.003967,0.003967,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,5.4456,,,,,,,,,,,,d1daa8c4-6a03-4e3b-ad49-3fdac7c1665d,1676,,,"[39.8, 75.4]",69269,43,,,,,-0.6226177,,Right Foot,,,"[103.6, 29.6]",,High Pass,,78.537125,,,Incomplete,,Sergio Leonel Agüero del Castillo,,,True,,,,1,Regular Play,Paulo Assunção da Silva,26502.0,Left Defensive Midfield,98,Atlético Madrid,212,"['2545ea41-450b-4d4c-a93e-edcf4438ec3f', '85d908ae-28b9-4ccf-8849-c09e75d09687']",20,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:20.219,Pass,,39.8,75.4,103.6,29.6,3,7,10,2,0.009777,0.054911,0.045134,0.045134,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.775482,,,,,,,,,,,,a6662833-4d52-4c39-975d-cdece746f9b1,1680,,,"[16.8, 53.1]",69269,43,,,,,-0.22416805,,Keeper Arm,,,"[41.8, 47.4]",,Low Pass,,25.641567,,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,99,Barcelona,217,['93c0de7e-191a-4ef6-a8b5-d12adf43a59b'],28,,,,,,,,,,,,,,,Barcelona,217,00:43:28.299,Pass,,16.8,53.1,41.8,47.4,1,5,4,4,0.009777,0.012626,0.002849000000000001,0.002849000000000001,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.661545,,,,,,,,,,,,1033afbb-7999-4cec-8f68-5d21b8ef620f,1683,,,"[37.1, 45.7]",69269,43,,,,,-1.4992573,,Right Foot,,,"[39.3, 15.0]",,Ground Pass,,30.778727,,,,,Carles Puyol i Saforcada,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,99,Barcelona,217,['2f0e900e-bdcb-4a4f-b199-76e636d56e2c'],31,,,,,,,,,,,,,,,Barcelona,217,00:43:31.497,Pass,,37.1,45.7,39.3,15.0,3,4,3,1,0.011324,0.010595,-0.0007290000000000005,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.067634,,,,,,,,,,,,faf47952-05c9-4b7d-b2aa-8cd6ba2c9f3e,1686,,,"[47.8, 10.1]",69269,43,,,,,1.9030728,,Left Foot,,,"[42.9, 24.3]",,Ground Pass,,15.021651,,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,99,Barcelona,217,['67f96ef9-acea-46be-8e04-5231f3ae723d'],36,,,,,,,,,,,,,,,Barcelona,217,00:43:36.303,Pass,,47.8,10.1,42.9,24.3,4,0,4,2,0.011263,0.012692,0.0014289999999999997,0.0014289999999999997,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.172176,,,,,,,,,,,,52a5b62f-2142-4b2e-9811-195060f3f5b4,1689,,,"[44.1, 23.9]",69269,43,,,,,1.6517004,,Left Foot,,,"[42.9, 38.7]",,Ground Pass,,14.848569,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,99,Barcelona,217,['f5e832f6-a4c4-451c-b484-332627d1481d'],38,,,,,,,,,,,,,,,Barcelona,217,00:43:38.635,Pass,,44.1,23.9,42.9,38.7,4,2,4,3,0.012692,0.012626,-6.600000000000009e-05,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,0.9801,,,,,,,,,,,,b539f5b8-d683-4b4c-b8d8-d01a64d042e4,1692,,,"[43.3, 40.0]",69269,43,,,,,0.36083677,,Right Foot,,,"[53.9, 44.0]",,Ground Pass,,11.329607,,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['22dc4312-7a02-49f3-a565-0a8174306f8b'],40,,,,,,,,,,,,,,,Barcelona,217,00:43:40.466,Pass,,43.3,40.0,53.9,44.0,4,3,5,4,0.012626,0.014846,0.0022199999999999998,0.0022199999999999998,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.225144,,,,,,,,,,,,706a7b16-212b-423b-99fc-59f39f3ec573,1695,,,"[52.2, 50.1]",69269,43,,,,,1.1487272,,Right Foot,,,"[64.1, 76.6]",,Ground Pass,,29.049269,,,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,99,Barcelona,217,['e14f4d11-b7b2-40a7-88db-e681dc53fa1b'],43,,,,,,,,,,,,,,,Barcelona,217,00:43:43.508,Pass,,52.2,50.1,64.1,76.6,5,4,6,7,0.014846,0.014736,-0.00010999999999999899,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.5713,,,,,,,,,,,,720f0c7b-740c-4337-b8a0-ee6ec3da8b28,1698,,,"[64.1, 76.6]",69269,43,,,,,-2.5499067,,Right Foot,,,"[51.6, 68.2]",,High Pass,,15.060212,,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,99,Barcelona,217,['04cc9524-36d6-4f8e-98c3-5f98666e5941'],45,,,,,,,,,,,,,,,Barcelona,217,00:43:45.021,Pass,,64.1,76.6,51.6,68.2,6,7,5,6,0.014736,0.013845,-0.0008910000000000012,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.065794,,,,,,,,,,,,a0c87701-bc1f-4bd1-a5a9-cea8e98578bd,1701,,,"[56.7, 68.0]",69269,43,,,,,-1.0989071,,Right Foot,,,"[64.1, 53.5]",,Ground Pass,,16.279127,,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,99,Barcelona,217,['d97ec083-5064-42cf-8982-8b8b87d5017c'],48,,,,,,,,,,,,,,,Barcelona,217,00:43:48.447,Pass,,56.7,68.0,64.1,53.5,5,6,6,5,0.013845,0.016856,0.003011,0.003011,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.912491,,,,,,,,,,,,ae00f909-8f6a-4427-b627-b9ce2d5ce470,1704,,,"[58.8, 46.8]",69269,43,,,,,-1.7495893,,Right Foot,,,"[54.3, 21.9]",,Ground Pass,,25.30336,,,,,Carles Puyol i Saforcada,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,99,Barcelona,217,['185f6778-861a-40db-95a6-b88a9d3ac564'],52,,,,,,,,,,,,,,,Barcelona,217,00:43:52.000,Pass,,58.8,46.8,54.3,21.9,5,4,5,2,0.014846,0.014291,-0.0005549999999999999,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.5153,,,,,,,,,,,,83d2b82d-0311-4924-8ca7-f88dfaac33ca,1707,,,"[56.9, 19.4]",69269,43,,,,,-0.61039525,,Right Foot,,,"[77.2, 5.2]",,Ground Pass,,24.773575,,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,99,Barcelona,217,['fdb69fad-b632-4f0b-80ad-e9a062ac6ddd'],54,,,,,,,,,,,,,,,Barcelona,217,00:43:54.919,Pass,,56.9,19.4,77.2,5.2,5,1,7,0,0.013845,0.017451,0.0036060000000000016,0.0036060000000000016,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.713,,,,,,,,,,,,5e999643-5eba-4220-837a-e6e3c17274aa,1711,,,"[74.9, 6.5]",69269,43,,,,,2.7740605,,Left Foot,,,"[56.2, 13.7]",,Low Pass,,20.038214,,,,,Carles Puyol i Saforcada,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,99,Barcelona,217,"['0935caf2-ddf0-4d7b-8244-2a3befbee567', '6e29b4ae-14ce-468b-b4ca-4fd2a81a9964']",56,,,,,,,,,,,,,,,Barcelona,217,00:43:56.720,Pass,True,74.9,6.5,56.2,13.7,7,0,5,1,0.017451,0.013845,-0.0036060000000000016,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,3.096118,,,,,,,,,,,,7b227e15-24e6-4ea4-b2a0-15bb5e1bdd4e,1714,,,"[56.9, 6.5]",69269,43,,,,,2.7601125,,Right Foot,,,"[21.5, 20.7]",,Ground Pass,,38.14184,,,,,Víctor Valdés Arribas,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,99,Barcelona,217,['dafe8e6a-cd3d-41b0-8f62-f2fa75984b45'],59,,,,,,,,,,,,,,,Barcelona,217,00:43:59.446,Pass,,56.9,6.5,21.5,20.7,5,0,1,1,0.012483,0.008786,-0.003696999999999999,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.326175,,,,,,,,,,,,74d7e6f6-a465-4f16-bafb-ea2bec5e4ff9,1717,,,"[22.3, 27.2]",69269,44,,,,,0.26339763,,Right Foot,,,"[31.2, 29.6]",,Ground Pass,,9.217917,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,99,Barcelona,217,['864da664-ad24-4a66-97ab-61059adab45d'],4,,,,,,,,,,,,,,,Barcelona,217,00:44:04.770,Pass,,22.3,27.2,31.2,29.6,2,2,2,2,0.010013,0.010013,0.0,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.516333,,,,,,,,,,,,7b4f4fbe-9bcb-47cb-b688-2b7056609350,1720,,,"[34.8, 29.6]",69269,44,,,,,-1.5536306,,Right Foot,,,"[35.2, 6.3]",,Ground Pass,,23.303432,,,,,Carles Puyol i Saforcada,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['9ef594d9-ce94-47f8-8b47-5d72746da695'],8,,,,,,,,,,,,,,,Barcelona,217,00:44:08.920,Pass,,34.8,29.6,35.2,6.3,3,2,3,0,0.011105,0.009777,-0.001328000000000001,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.551728,,,,,,,,,,,,eb425235-2250-4c89-b6e1-057941dd2df2,1723,,,"[39.1, 10.9]",69269,44,,,,,1.9609977,,Right Foot,,,"[28.9, 35.7]",,Ground Pass,,26.815666,,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,99,Barcelona,217,['25da5585-4f50-448e-a0f5-87160e09d1a9'],13,,,,,,,,,,,,,,,Barcelona,217,00:44:13.035,Pass,,39.1,10.9,28.9,35.7,3,1,2,3,0.010595,0.010165,-0.0004299999999999998,0.0,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
,,,,,,,,,,,,,,,,,,1.0203,,,,,,,,,,,,c940039c-9c6f-414e-a2b9-ea564d69e4b7,1726,,,"[35.5, 42.9]",69269,44,,,,,-0.22498132,,Right Foot,,,"[55.6, 38.3]",,Ground Pass,,20.61965,,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Barcelona,217,['d30682d6-6829-4478-a604-9f7688da14af'],18,,,,,,,,,,,,,,,Barcelona,217,00:44:18.436,Pass,,35.5,42.9,55.6,38.3,3,4,5,3,0.011324,0.014846,0.003521999999999999,0.003521999999999999,,,,,2024-09-07 18:28:18.601650,2010-09-19,2010/2011,Spain - La Liga,Atlético Madrid vs Barcelona
