bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,2.0077,,,,,,,,,,,,,d9d96ed5-a4cd-42d3-b3b9-f428e6480927,71,,"[47.1, 46.8]",69283,1,,,,,1.1703831,,Right Foot,,,,"[55.1, 65.7]",,Ground Pass,,20.523401,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,"['3ac4ea3a-81c7-4591-aded-b8170700f704', '6ace0cd3-4898-41b4-9506-bd18665aaaee']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.384,Pass,True,47.1,46.8,55.1,65.7,4,4,5,6,0.012626,0.013845,0.0012189999999999996,0.0012189999999999996,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.9843,,,,,,,,,,,,,d04f5051-e850-47da-80be-794cffdda1cc,74,,"[62.3, 68.8]",69283,1,,,,,-1.4556061,,Right Foot,,,,"[63.7, 56.7]",,Ground Pass,,12.180722,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,12,Barcelona,217,['300f836e-9ee7-42ab-a3ad-3e834ac86052'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.770,Pass,,62.3,68.8,63.7,56.7,6,6,6,5,0.016118,0.016856,0.0007379999999999991,0.0007379999999999991,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.596,,,,,,,,,,,,,ee3bcad3-0966-4862-9d76-52644e028783,78,,"[68.3, 63.8]",69283,1,,,,,1.2545102,,Left Foot,,,,"[71.9, 74.8]",,Ground Pass,,11.574109,,,,Adriano Correia Claro,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,13,Barcelona,217,"['d27d164c-37bf-461c-ad54-5199002901b3', 'd59f4d20-d5ce-42a3-8f04-58a60ffc6fda']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.689,Pass,True,68.3,63.8,71.9,74.8,6,6,7,7,0.016118,0.017451,0.0013330000000000009,0.0013330000000000009,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.829542,,,,,,,,,,,,,bf328391-a6be-4dd1-8f62-312ec8f7ee32,81,,"[71.9, 74.8]",69283,1,,,,,-2.1408367,,Right Foot,,,,"[66.9, 67.0]",,Ground Pass,,9.264988,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,14,Barcelona,217,['b7da4264-f630-440b-8abb-12bcbb23c34a'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.325,Pass,,71.9,74.8,66.9,67.0,7,7,6,6,0.017451,0.016118,-0.0013330000000000009,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.1572,,,,,,,,,,,,,3b2d02d4-c46e-4342-ae47-f51e63118761,84,,"[66.9, 67.0]",69283,1,,,,,-2.1815224,,Right Foot,,,,"[62.7, 61.0]",,Ground Pass,,7.3239336,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,15,Barcelona,217,['12daa27e-2bd5-4303-bf5e-c096caf6410c'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.022,Pass,,66.9,67.0,62.7,61.0,6,6,6,6,0.016118,0.016118,0.0,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.5109,,,,,,,,,,,,,c97546ad-93c0-4c0a-9920-9f05bad1ff1e,87,,"[64.2, 56.3]",69283,1,,,,,-2.0419626,,Right Foot,,,,"[56.1, 40.4]",,Ground Pass,,17.844326,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,16,Barcelona,217,['e7d91ad3-5a11-46c0-a94c-8a9f0268febe'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.858,Pass,,64.2,56.3,56.1,40.4,6,5,5,4,0.016856,0.014846,-0.0020099999999999996,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.8803,,,,,,,,,,,,,da1a71ea-7c6b-401a-83ca-eead14bd1ecd,90,,"[58.0, 37.8]",69283,1,,,,,-0.64477986,,Right Foot,,,,"[70.5, 28.4]",,Ground Pass,,15.640013,,,,Seydou Kéita,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,17,Barcelona,217,['4a491569-11c9-4eec-90d0-9de84d25a317'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.885,Pass,,58.0,37.8,70.5,28.4,5,3,7,2,0.014846,0.019351,0.004505,0.004505,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.2058,,,,,,,,,,,,,075e25e2-00f5-419a-97bd-1c689a0cc3ba,94,,"[82.7, 23.3]",69283,1,,,,,-2.1662061,,Right Foot,,,,"[70.1, 4.7]",,Ground Pass,,22.465975,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,18,Barcelona,217,"['75ff34b2-1e9b-432f-afd0-9f919066cc00', 'ef267d2e-53cf-4153-9066-272be52040cf']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.352,Pass,True,82.7,23.3,70.1,4.7,8,2,7,0,0.024122,0.017451,-0.006671,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.1559,,,,,,,,,,,,,1de70ed4-61f4-4bb8-ab35-1c185dc2a2af,97,,"[70.1, 4.7]",69283,1,,,,,1.1799735,,Left Foot,,,,"[79.7, 28.0]",,Ground Pass,,25.2002,,,,David Villa Sánchez,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,19,Barcelona,217,['d286dced-30bd-441b-a53f-2056c6cf735b'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.752,Pass,,70.1,4.7,79.7,28.0,6,0,7,2,0.014736,0.019351,0.004614999999999999,0.004614999999999999,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.124711,,,,,,,,,,,,,e8c5f44e-6bd5-4767-9aa1-402f96908ea5,104,,"[37.4, 68.3]",69283,2,,,,,-2.2618806,,Right Foot,,,,"[24.0, 52.1]",,Ground Pass,,21.023796,,,,José Carlos de Araújo Nunes,,,,,,,1,Regular Play,Pablo Cendrós López,26737.0,Right Back,20,Mallorca,1043,['786133aa-903d-42f3-bd5c-febb39d7181d'],5,,,,,,,,,,,,,,,,,Mallorca,1043,00:02:05.165,Pass,,37.4,68.3,24.0,52.1,3,6,2,5,0.010595,0.010013,-0.0005820000000000009,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.180502,,,,,,,,,,,,,6f2d345c-1b3b-41c5-84e8-d9cd07251556,108,,"[23.1, 52.9]",69283,2,,,,,0.3292692,,Right Foot,,,,"[62.9, 66.5]",,High Pass,,42.059483,,,,Emilio Nsue López,,,,,,,1,Regular Play,José Carlos de Araújo Nunes,25992.0,Left Center Back,20,Mallorca,1043,"['c8c86a80-d993-4bba-9248-d7bd975ee646', 'd2a504aa-8e55-4b92-b38b-d7422e6c2c2b']",7,,,,,,,,,,,,,,,,,Mallorca,1043,00:02:07.460,Pass,True,23.1,52.9,62.9,66.5,2,5,6,6,0.010013,0.016118,0.006105000000000001,0.006105000000000001,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,True,,,,,,1.6086,,,,,,,,,,,,,648fa936-b25b-4902-92ff-d9af09d54a4e,112,,"[61.5, 25.1]",69283,2,,,,,3.0269892,,Right Foot,,,,"[47.6, 26.7]",,Low Pass,,13.991783,,,,Eric-Sylvain Bilal Abidal,,,,,,Interception,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Barcelona,217,['2e0a678b-3ead-443d-bd4f-0cffc25b179b'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.344,Pass,,61.5,25.1,47.6,26.7,6,2,4,2,0.016856,0.012692,-0.004163999999999999,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.6564,,,,,,,,,,,,,f739284a-05b4-4995-8fcf-83b1789f4c62,115,,"[47.6, 26.7]",69283,2,,,,,2.1363995,,Left Foot,,,,"[40.3, 38.2]",,Ground Pass,,13.621306,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,21,Barcelona,217,['0f0f9395-e2a0-4e78-b21b-86191a586d22'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.075,Pass,,47.6,26.7,40.3,38.2,4,2,3,3,0.012692,0.011324,-0.0013679999999999994,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.216468,,,,,,,,,,,,,2691f62c-2b27-429a-a85b-21de6bd79ab9,118,,"[40.3, 38.2]",69283,2,,,,,1.1945022,,Right Foot,,,,"[48.4, 58.7]",,Ground Pass,,22.042233,,,,Adriano Correia Claro,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,21,Barcelona,217,['120081e0-8fd1-4646-bcd0-3592cdfafb68'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.771,Pass,,40.3,38.2,48.4,58.7,3,3,4,5,0.011324,0.012692,0.0013679999999999994,0.0013679999999999994,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.407566,,,,,,,,,,,,,2ed62661-3f22-42b4-836f-989d0925e9cf,121,,"[55.1, 72.3]",69283,2,,,,,-1.6155425,,Right Foot,,,,"[54.5, 58.9]",,Ground Pass,,13.413426,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,21,Barcelona,217,['27639d9d-438d-4d78-a819-7be4fab96d29'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.666,Pass,,55.1,72.3,54.5,58.9,5,7,5,5,0.012483,0.014291,0.0018080000000000006,0.0018080000000000006,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.5469,,,,,,,,,,,,,067faa41-ed54-44db-8732-1f6a5199b9a6,124,,"[56.1, 52.2]",69283,2,,,,,-0.34596726,,Right Foot,,,,"[64.7, 49.1]",,Ground Pass,,9.141663,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,21,Barcelona,217,['c4253368-5700-4729-8a0d-7e7885a6760b'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.976,Pass,,56.1,52.2,64.7,49.1,5,5,6,4,0.014291,0.016895,0.0026040000000000004,0.0026040000000000004,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.625163,,,,,,,,,,,,,43297856-e6f4-488e-ab25-5e008cafe362,127,,"[64.7, 49.1]",69283,2,,,,,2.7610862,,Left Foot,,,,"[60.2, 50.9]",,Ground Pass,,4.846648,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,21,Barcelona,217,['642e9954-7035-487c-b731-923f3ad240e7'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.562,Pass,,64.7,49.1,60.2,50.9,6,4,6,5,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.232017,,,,,,,,,,,,,611d51b5-8d64-431b-9e95-e1d5fe76744d,130,,"[60.2, 50.9]",69283,2,,,,,-1.7118648,,Right Foot,,,,"[57.8, 34.0]",,Ground Pass,,17.069563,,,,Sergio Busquets i Burgos,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,21,Barcelona,217,['1164f9c0-d6be-4a98-bc09-e6259e2625dd'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.268,Pass,,60.2,50.9,57.8,34.0,5,5,5,3,0.014291,0.014846,0.0005549999999999999,0.0005549999999999999,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.283172,,,,,,,,,,,,,b6803571-9457-4453-9245-764c185a7f3d,134,,"[74.2, 35.8]",69283,2,,,,,-0.8492842,,Right Foot,,,,"[88.1, 20.0]",,Ground Pass,,21.044,,Incomplete,,David Villa Sánchez,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Barcelona,217,"['41a6f38c-6f8f-41d5-b224-7df90aa4abdd', '7c22050a-7b06-4439-866c-74c02f2e24a1', 'dc1535e3-901c-43c8-a5c2-a63164f94a97']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.734,Pass,True,74.2,35.8,88.1,20.0,7,3,8,1,0.019971,0.024015,0.0040440000000000025,0.0040440000000000025,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.202928,,,,,,,,,,,,,59a6c1ea-3584-4df7-aec9-27fbaa7cb86e,137,,"[76.0, 0.1]",69283,2,,,,,1.8609785,,,,,,"[71.7, 14.5]",,Low Pass,,15.028307,,,,Sergio Busquets i Burgos,,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,22,Barcelona,217,['88d57978-d3c9-4e6b-8d2d-98c5b7c67d46'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.880,Pass,,76.0,0.1,71.7,14.5,7,0,7,1,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.2123,,,,,,,,,,,,,fd2d5c0d-7d26-45b2-b19f-8dd8ef7c43b1,140,,"[71.7, 14.5]",69283,2,,,,,1.7557547,,Right Foot,,,,"[68.8, 30.0]",,Ground Pass,,15.768957,,,,Andrés Iniesta Luján,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,22,Barcelona,217,['0b6b55d8-5e84-4c64-a3ea-40fa3818fd4a'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.440,Pass,,71.7,14.5,68.8,30.0,7,1,6,2,0.018703,0.016856,-0.0018470000000000014,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.6872,,,,,,,,,,,,,34e2359b-d951-4992-bae6-592d742148c3,144,,"[69.0, 37.4]",69283,2,,,,,0.89179105,,Right Foot,,,,"[73.6, 43.1]",,Ground Pass,,7.324616,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,22,Barcelona,217,['87595040-ee42-4439-b836-60ef7fdcc54b'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.644,Pass,,69.0,37.4,73.6,43.1,6,3,7,4,0.016895,0.019971,0.003075999999999999,0.003075999999999999,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.018423,,,,,,,,,,,,,121423da-4a23-411a-bbf3-1ce925c9aca3,147,,"[73.6, 43.1]",69283,2,,,,,-2.8399737,,Left Foot,,,,"[69.1, 41.7]",,Ground Pass,,4.7127485,,,,Andrés Iniesta Luján,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,22,Barcelona,217,['ed844e63-39e9-4099-9c51-31713c5afebe'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.692,Pass,,73.6,43.1,69.1,41.7,7,4,6,4,0.019971,0.016895,-0.003075999999999999,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.7049,,,,,,,,,,,,,f4b4da54-c548-4457-9267-0ab7e29748a0,150,,"[75.8, 44.8]",69283,2,,,,,1.6183795,,Right Foot,,,,"[75.4, 53.2]",,Ground Pass,,8.409518,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,22,Barcelona,217,['ce79ebc7-996b-404b-afcb-4b592209c51b'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.302,Pass,,75.8,44.8,75.4,53.2,7,4,7,5,0.019971,0.019351,-0.000619999999999999,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,0.549955,,,,,,,,,,,,,2d183b1b-371f-416b-b0bf-9cbfb219d606,153,,"[75.4, 53.2]",69283,2,,,,,-1.5707964,,Left Foot,,,,"[75.4, 46.3]",,Ground Pass,,6.9,,,,Andrés Iniesta Luján,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,22,Barcelona,217,['b97e3dff-247b-4e42-90da-bfdea8732f89'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.938,Pass,,75.4,53.2,75.4,46.3,7,5,7,4,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.343093,,,,,,,,,,,,,22729a69-0ede-4e3e-b423-32a729955447,156,,"[73.6, 51.4]",69283,2,,,,,1.246428,,Right Foot,,,,"[81.3, 74.3]",,Ground Pass,,24.159883,,,,Adriano Correia Claro,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,22,Barcelona,217,['2259bd18-7406-45a5-83ff-254e19342a64'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.508,Pass,,73.6,51.4,81.3,74.3,7,5,8,7,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.384166,,,,,,,,,,,,,86687073-9d95-481c-ad10-83597ef990d6,159,,"[80.5, 75.6]",69283,2,,,,,-0.7693879,,Left Foot,,,,"[115.4, 41.8]",,High Pass,,48.58446,,Incomplete,,David Villa Sánchez,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Right Back,22,Barcelona,217,"['b8c9d602-1eb6-46df-84b7-3470b40fb077', 'eba3ea27-ed1c-4de5-a522-8f69d441e5c0']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.791,Pass,,80.5,75.6,115.4,41.8,8,7,11,4,0.021221,0.257454,0.23623300000000003,0.23623300000000003,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.582184,,,,,,,,,,,,,eab60f36-69a7-402d-9f2c-c7ddba383910,164,,"[12.9, 42.1]",69283,3,,,,,-0.07015495,,Keeper Arm,,,,"[31.4, 40.8]",,Ground Pass,,18.54562,,,,João Victor de Albuquerque Bruno,,,,,,,1,Regular Play,Dudú Aouate,26146.0,Goalkeeper,23,Mallorca,1043,['35eb1a3b-a6ca-4c37-922b-ca8d529e20b1'],2,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:02.903,Pass,,12.9,42.1,31.4,40.8,1,4,3,4,0.010827,0.011324,0.0004970000000000009,0.0004970000000000009,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.377964,,,,,,,,,,,,,31b5932c-370f-403a-b172-e6e8415cfd09,167,,"[31.0, 40.5]",69283,3,,,,,-2.9903183,,Right Foot,,,,"[14.6, 38.0]",,Ground Pass,,16.589455,,,,Dudú Aouate,,,,,,,1,Regular Play,João Victor de Albuquerque Bruno,26675.0,Right Center Midfield,23,Mallorca,1043,['a8c10947-d4cb-4316-8c6e-439134be3acc'],5,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:05.248,Pass,,31.0,40.5,14.6,38.0,3,4,1,3,0.011324,0.010827,-0.0004970000000000009,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,3.535581,,,,,,,,,,,,,3e17ce3d-1805-4e04-9c06-dd8004611ec8,170,,"[14.6, 38.0]",69283,3,,,,,0.5016521,,Right Foot,,,,"[66.2, 66.3]",,High Pass,,58.85108,,Incomplete,,Emilio Nsue López,,,,,,,1,Regular Play,Dudú Aouate,26146.0,Goalkeeper,23,Mallorca,1043,"['1d1d73aa-c3be-4446-b504-fd29d9a52b25', 'c1b31925-27a6-4655-969b-b1b981635365']",8,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:08.235,Pass,,14.6,38.0,66.2,66.3,1,3,6,6,0.010827,0.016118,0.0052910000000000006,0.0052910000000000006,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.3897,,,,,,,,,,,,,a95a1a4b-b297-4993-9a57-04bc82ffae12,174,,"[47.3, 59.5]",69283,3,,,,,-0.24752535,,Head,,,,"[75.0, 52.5]",,High Pass,,28.57079,,,,Emilio Nsue López,,,,,,Recovery,1,Regular Play,Jose Luis Martí Soler,25948.0,Left Center Midfield,23,Mallorca,1043,['10cf3a77-2382-4d60-be57-b1c042beb330'],13,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:13.211,Pass,,47.3,59.5,75.0,52.5,4,5,7,5,0.012692,0.019351,0.006659,0.006659,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.552,,,,,,,,,,,,,356a63dd-548d-4dd9-bbc0-27fc7779bf93,176,,"[59.4, 60.7]",69283,3,,,,,-0.50959224,,Head,,,,"[73.0, 53.1]",,High Pass,,15.5794735,,Incomplete,,,,,,,,,1,Regular Play,Emilio Nsue López,13581.0,Right Wing,23,Mallorca,1043,['f7503346-0ab9-4a4b-8c72-6a7b65c6cef2'],14,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:14.641,Pass,,59.4,60.7,73.0,53.1,5,6,7,5,0.013845,0.019351,0.0055060000000000005,0.0055060000000000005,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,2.0254,,,,,,,,,,,,,f7503346-0ab9-4a4b-8c72-6a7b65c6cef2,177,,"[47.1, 27.0]",69283,3,,,,,1.7526721,,Left Foot,,,,"[43.9, 44.4]",,Ground Pass,,17.691807,,,,Gerard Piqué Bernabéu,,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,24,Barcelona,217,"['20d6b772-3f67-463a-baca-70bb4632d663', '356a63dd-548d-4dd9-bbc0-27fc7779bf93']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.193,Pass,,47.1,27.0,43.9,44.4,4,2,4,4,0.012692,0.012626,-6.600000000000009e-05,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.4538,,,,,,,,,,,,,6f90c54b-19ee-4abc-906e-f52a5ad900c8,180,,"[62.1, 60.6]",69283,3,,,,,1.1937662,,Right Foot,,,,"[68.0, 75.5]",,Ground Pass,,16.025604,,,,Adriano Correia Claro,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,24,Barcelona,217,['76b4a272-cf7d-4f2f-8fcf-1aa83c06696f'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.915,Pass,,62.1,60.6,68.0,75.5,6,6,6,7,0.016118,0.014736,-0.0013819999999999995,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
,,,,,,,,,,,,,,,,,1.583962,,,,,,,,,,,,,c57b3289-ae19-4cff-9e14-45d61bd2e38d,183,,"[64.2, 75.5]",69283,3,,,,,-3.070285,,Right Foot,,,,"[43.2, 74.0]",,Ground Pass,,21.053503,,,,Gerard Piqué Bernabéu,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,24,Barcelona,217,['9e7827d1-1a70-47b9-ab7a-d84255494e69'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.933,Pass,,64.2,75.5,43.2,74.0,6,7,4,7,0.014736,0.011263,-0.0034730000000000004,0.0,,,,,2024-09-07 18:28:25.189359,2011-02-26,2010/2011,Spain - La Liga,Mallorca vs Barcelona
