ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,0.9858,,,,,,,,,,,,,aa411c23-daed-4321-90c5-36880a122ed1,3901,,"[55.1, 5.9]",69300,87,,,,,2.23941,,Left Foot,,,,"[47.2, 15.9]",Ground Pass,,12.744019,,,,Gabriel Alejandro Milito,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,165,Barcelona,217,['a873b4c8-5453-4ebc-97d0-ef71fd8081f1'],25,,,,,,,,,,,,,,,Barcelona,217,00:42:25.597,Pass,,55.1,5.9,47.2,15.9,5,0,4,1,0.012483,0.012147,-0.0003359999999999995,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.9018,,,,,,,,,,,,,00db05f8-2f44-450e-91e0-d50cccfaa964,3904,,"[51.2, 17.3]",69300,87,,,,,-0.037576288,,Left Foot,,,,"[64.5, 16.8]",Ground Pass,,13.309395,,,,Seydou Kéita,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,165,Barcelona,217,['104ea5aa-39e8-4006-8639-206d4c3284fc'],28,,,,,,,,,,,,,,,Barcelona,217,00:42:28.896,Pass,,51.2,17.3,64.5,16.8,4,1,6,1,0.012147,0.016118,0.003971000000000001,0.003971000000000001,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.9517,,,,,,,,,,,,,88268ffc-0f42-48dc-b739-0eb6e49d0640,3906,,"[64.0, 15.3]",69300,87,,,,,3.0916343,,Right Foot,,,,"[52.0, 15.9]",Ground Pass,,12.014991,,,,Gabriel Alejandro Milito,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,165,Barcelona,217,['cee20c3e-ad0c-4f47-a53d-160f2a97efb8'],29,,,,,,,,,,,,,,,Barcelona,217,00:42:29.798,Pass,,64.0,15.3,52.0,15.9,6,1,4,1,0.016118,0.012147,-0.003971000000000001,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.4288,,,,,,,,,,,,,b27f87a9-508c-4af5-bdfc-26838b062e2c,3909,,"[63.6, 21.8]",69300,87,,,,,-2.1542604,,Left Foot,,,,"[53.5, 6.5]",Ground Pass,,18.33303,,,,Eric-Sylvain Bilal Abidal,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,165,Barcelona,217,['a31a0182-7dd8-4614-ab22-17223915d0ac'],36,,,,,,,,,,,,,,,Barcelona,217,00:42:36.423,Pass,,63.6,21.8,53.5,6.5,6,2,5,0,0.016856,0.012483,-0.004373,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.152208,,,,,,,,,,,,,b5d63e16-0e34-482c-8e97-192244671991,3912,,"[54.3, 4.4]",69300,87,,,,,0.9259742,,Left Foot,,,,"[63.4, 16.5]",Ground Pass,,15.140013,,,,Gabriel Alejandro Milito,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,165,Barcelona,217,['85423e5d-dca8-469b-8a17-4e2e480b4b48'],38,,,,,,,,,,,,,,,Barcelona,217,00:42:38.515,Pass,,54.3,4.4,63.4,16.5,5,0,6,1,0.012483,0.016118,0.003635000000000001,0.003635000000000001,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.2061,,,,,,,,,,,,,6c60d002-1997-4d57-b92d-6eccdcfc8f08,3915,,"[63.4, 17.2]",69300,87,,,,,-2.6576433,,Right Foot,,,,"[47.8, 9.0]",Ground Pass,,17.623848,,,,Eric-Sylvain Bilal Abidal,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,165,Barcelona,217,['d64902a0-98c5-4249-8567-34929d5e3ac2'],39,,,,,,,,,,,,,,,Barcelona,217,00:42:39.816,Pass,,63.4,17.2,47.8,9.0,6,1,4,0,0.016118,0.011263,-0.004855,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.8668,,,,,,,,,,,,,a44287c0-2827-449c-be01-ccf546954e38,3918,,"[48.6, 19.5]",69300,87,,,,,2.9147937,,Left Foot,,,,"[39.5, 21.6]",Ground Pass,,9.339165,,,,Javier Alejandro Mascherano,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,165,Barcelona,217,['8b34282a-9edb-497d-be13-8aa6b04e89db'],43,,,,,,,,,,,,,,,Barcelona,217,00:42:43.998,Pass,,48.6,19.5,39.5,21.6,4,1,3,2,0.012147,0.011105,-0.0010419999999999995,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.8835,,,,,,,,,,,,,55525cc7-6f87-44a1-a10e-39bc88a57403,3922,,"[40.3, 21.8]",69300,87,,,,,0.9135267,,Right Foot,,,,"[47.4, 31.0]",Ground Pass,,11.621101,,,,Eric-Sylvain Bilal Abidal,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,165,Barcelona,217,"['ab8af76c-e6ed-4e0a-8edf-c927a8f0b18b', 'c93fb088-f36c-4304-be0b-5383055aeda9']",45,,,,,,,,,,,,,,,Barcelona,217,00:42:45.827,Pass,True,40.3,21.8,47.4,31.0,3,2,4,3,0.011105,0.012626,0.0015209999999999998,0.0015209999999999998,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.9706,,,,,,,,,,,,,d1007539-eb60-4987-8614-4afee57c3fae,3925,,"[45.8, 29.8]",69300,87,,,,,-0.9017533,,Left Foot,,,,"[52.6, 21.2]",Ground Pass,,10.963576,,,,Gabriel Alejandro Milito,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,165,Barcelona,217,['99d11042-e4f4-4324-af41-5d2db4a77eb8'],47,,,,,,,,,,,,,,,Barcelona,217,00:42:47.266,Pass,,45.8,29.8,52.6,21.2,4,2,5,2,0.012692,0.014291,0.0015989999999999997,0.0015989999999999997,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.075339,,,,,,,,,,,,,95a4ffb9-3272-4443-a03e-09a94550b0cd,3928,,"[53.8, 20.1]",69300,87,,,,,1.491418,,Left Foot,,,,"[54.5, 28.9]",Ground Pass,,8.827797,,,,Javier Alejandro Mascherano,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,165,Barcelona,217,['4cef6ca1-9b62-4993-94db-17b98d97aa26'],48,,,,,,,,,,,,,,,Barcelona,217,00:42:48.364,Pass,,53.8,20.1,54.5,28.9,5,2,5,2,0.014291,0.014291,0.0,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.526368,,,,,,,,,,,,,2951b74a-45aa-4c05-9f7a-e7d66b907b17,3931,,"[65.7, 38.0]",69300,87,,,,,2.10157,,Right Foot,,,,"[60.3, 47.2]",Ground Pass,,10.667708,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,165,Barcelona,217,['7316be1e-2d24-4a18-8c26-0a8eedec81a5'],51,,,,,,,,,,,,,,,Barcelona,217,00:42:51.589,Pass,,65.7,38.0,60.3,47.2,6,3,5,4,0.016895,0.014846,-0.0020490000000000005,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.11175,,,,,,,,,,,,,58b3b9b7-7e63-4cf0-bcda-52e3dc404b7d,3935,,"[63.3, 36.1]",69300,87,,,,,-1.5655054,,Right Foot,,,,"[63.4, 17.2]",Ground Pass,,18.900265,,,,Seydou Kéita,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,165,Barcelona,217,['ff0c2184-ffe3-46fe-97ef-7618457454b0'],54,,,,,,,,,,,,,,,Barcelona,217,00:42:54.851,Pass,,63.3,36.1,63.4,17.2,6,3,6,1,0.016895,0.016118,-0.0007769999999999999,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.7594,,,,,,,,,,,,,83143f56-7fd0-4497-b3d9-5b629c1891fd,3939,,"[68.7, 12.2]",69300,87,,,,,-1.2865708,,Left Foot,,,,"[71.3, 3.3]",Ground Pass,,9.272001,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,165,Barcelona,217,"['0de9b08d-fba0-4eb1-8c6f-a6ebcf40e06f', 'ef6a07d1-2e8c-4e73-b1a1-76d559c02c05']",58,,,,,,,,,,,,,,,Barcelona,217,00:42:58.211,Pass,True,68.7,12.2,71.3,3.3,6,1,6,0,0.016118,0.014736,-0.0013819999999999995,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.429,,,,,,,,,,,,,60278018-99b1-4761-b933-6a01df02efb7,3942,,"[71.1, 5.1]",69300,87,,,,,1.7476985,,Right Foot,,,,"[67.9, 23.0]",Ground Pass,,18.183784,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,165,Barcelona,217,['850bca6e-617a-4306-bc8f-ae268552ff97'],59,,,,,,,,,,,,,,,Barcelona,217,00:42:59.011,Pass,,71.1,5.1,67.9,23.0,6,0,6,2,0.014736,0.016856,0.0021199999999999986,0.0021199999999999986,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.168074,,,,,,,,,,,,,f087f7a4-27be-4897-a95c-af95f849ad6a,3949,,"[62.2, 27.2]",69300,88,,,,,1.5243182,,Right Foot,,,,"[64.0, 65.9]",Low Pass,,38.741837,,,,Gerard Piqué Bernabéu,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,165,Barcelona,217,['e2827fd7-1cf2-4a7a-8480-ad04ceac33b1'],5,,,,,,,,,,,,,,,Barcelona,217,00:43:05.403,Pass,,62.2,27.2,64.0,65.9,6,2,6,6,0.016856,0.016118,-0.0007379999999999991,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.407,,,,,,,,,,,,,2d7faf4e-11bd-4e22-b28f-91ce1c38309e,3952,,"[79.3, 61.7]",69300,88,,,,,-2.4745202,,Right Foot,,,,"[71.3, 55.4]",Ground Pass,,10.182829,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,165,Barcelona,217,['31cabce9-1f86-4075-bb4f-67aff145ee3f'],12,,,,,,,,,,,,,,,Barcelona,217,00:43:12.093,Pass,,79.3,61.7,71.3,55.4,7,6,6,5,0.018703,0.016856,-0.0018470000000000014,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.10273,,,,,,,,,,,,,7c47c72c-b202-4b7d-895a-0b698f9ecdc1,3955,,"[84.8, 64.8]",69300,88,,,,,1.1035516,,Right Foot,,,,"[90.4, 75.9]",Ground Pass,,12.432618,,,,Daniel Alves da Silva,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,165,Barcelona,217,['d7390856-4486-48ed-953b-fcafe7d947f1'],15,,,,,,,,,,,,,,,Barcelona,217,00:43:15.439,Pass,,84.8,64.8,90.4,75.9,8,6,8,7,0.024015,0.021221,-0.0027940000000000013,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.909,,,,,,,,,,,,,c4c7f2c8-0363-43d7-a83b-e4f518ea47db,3958,,"[90.6, 76.8]",69300,88,,,,,-1.8096275,,Right Foot,,,,"[87.8, 65.3]",Ground Pass,,11.835962,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,165,Barcelona,217,['f10700c5-5285-44ec-8a2a-1ceab6cb5b84'],16,,,,,,,,,,,,,,,Barcelona,217,00:43:16.785,Pass,,90.6,76.8,87.8,65.3,8,7,8,6,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.354,,,,,,,,,,,,,670ac99b-0903-442a-a573-620bc76cc80b,3961,,"[83.5, 59.1]",69300,88,,,,,-2.7226436,,Right Foot,,,,"[70.7, 53.4]",Ground Pass,,14.011781,,,,Javier Alejandro Mascherano,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,165,Barcelona,217,['bd168bb1-5644-45a9-83f6-6e2eab4508a4'],18,,,,,,,,,,,,,,,Barcelona,217,00:43:18.391,Pass,,83.5,59.1,70.7,53.4,8,5,6,5,0.024122,0.016856,-0.007266000000000002,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.8173,,,,,,,,,,,,,2c021c6f-7632-4b0a-981e-394b151890c7,3964,,"[71.6, 54.6]",69300,88,,,,,-1.7502785,,Right Foot,,,,"[67.3, 30.9]",Ground Pass,,24.086926,,,,Seydou Kéita,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,165,Barcelona,217,['bdf727e3-a314-4706-afd2-a995704c9dff'],20,,,,,,,,,,,,,,,Barcelona,217,00:43:20.055,Pass,,71.6,54.6,67.3,30.9,7,5,6,3,0.019351,0.016895,-0.002456,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.6732,,,,,,,,,,,,,dee3640d-44ab-423c-999f-92eba08701f5,3967,,"[65.1, 29.6]",69300,88,,,,,1.5401937,,Left Foot,,,,"[65.4, 39.4]",Ground Pass,,9.804591,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,165,Barcelona,217,['fa4d8243-886d-491d-a7d9-9d2f3cd5e615'],22,,,,,,,,,,,,,,,Barcelona,217,00:43:22.868,Pass,,65.1,29.6,65.4,39.4,6,2,6,3,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.112011,,,,,,,,,,,,,8df56808-c7e3-4dfa-9a58-f92e540dcef0,3970,,"[66.2, 39.4]",69300,88,,,,,-1.677532,,Left Foot,,,,"[65.3, 31.0]",Ground Pass,,8.448076,,,,Seydou Kéita,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,165,Barcelona,217,['377e6d05-313e-4309-867e-a387ff94bf4c'],23,,,,,,,,,,,,,,,Barcelona,217,00:43:23.581,Pass,,66.2,39.4,65.3,31.0,6,3,6,3,0.016895,0.016895,0.0,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.1328,,,,,,,,,,,,,6258789e-45b8-408f-a7e1-2dabddbd3903,3973,,"[66.8, 25.6]",69300,88,,,,,-1.374435,,Left Foot,,,,"[70.5, 7.0]",Ground Pass,,18.964441,,,,Andrés Iniesta Luján,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,165,Barcelona,217,['27c6c41c-8d00-45ea-9e0e-4b4228a61f7d'],25,,,,,,,,,,,,,,,Barcelona,217,00:43:25.543,Pass,,66.8,25.6,70.5,7.0,6,2,6,0,0.016856,0.014736,-0.0021199999999999986,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.351886,,,,,,,,,,,,,07dc238e-f970-4911-a5a8-746949bd4a5b,3976,,"[62.0, 10.7]",69300,88,,,,,1.8708855,,Right Foot,,,,"[53.8, 37.2]",Ground Pass,,27.739683,,,,Gabriel Alejandro Milito,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,165,Barcelona,217,['1e37d3b8-cb14-4497-9cf9-2a7a30efc9b8'],29,,,,,,,,,,,,,,,Barcelona,217,00:43:29.093,Pass,,62.0,10.7,53.8,37.2,6,1,5,3,0.016118,0.014846,-0.0012720000000000006,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.0615,,,,,,,,,,,,,04a5152d-bbc6-43b3-b056-2f09fb5a22e9,3979,,"[55.1, 43.2]",69300,88,,,,,0.7853982,,Left Foot,,,,"[65.9, 54.0]",Ground Pass,,15.273506,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,165,Barcelona,217,['1d6b3da0-cdd8-43f9-8152-f765decf3e26'],31,,,,,,,,,,,,,,,Barcelona,217,00:43:31.948,Pass,,55.1,43.2,65.9,54.0,5,4,6,5,0.014846,0.016856,0.0020099999999999996,0.0020099999999999996,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.475,,,,,,,,,,,,,d49f9c29-1b88-45ef-9ff6-e4ef6aa6d614,3982,,"[69.1, 61.4]",69300,88,,,,,0.69528145,,Right Foot,,,,"[87.2, 76.5]",Ground Pass,,23.571592,,,,Daniel Alves da Silva,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,165,Barcelona,217,['c1ea1c92-fb01-4430-ac8b-ea30297e8c28'],35,,,,,,,,,,,,,,,Barcelona,217,00:43:35.568,Pass,,69.1,61.4,87.2,76.5,6,6,8,7,0.016118,0.021221,0.005103,0.005103,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.5616,,,,,,,,,,,,,5046a3a4-89fb-471e-86b5-c8feb8babe19,3992,,"[94.9, 80.0]",69300,88,,,,,-2.3752036,,,,,,"[81.5, 67.1]",Low Pass,,18.60027,,,,Xavier Hernández Creus,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,166,Barcelona,217,['c2c9a008-bf6d-4688-bda9-a0495227bc66'],50,,,,,,,,,,,,,,,Barcelona,217,00:43:50.073,Pass,,94.9,80.0,81.5,67.1,9,7,8,6,0.027563,0.024015,-0.003547999999999999,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,2.2622,,,,,,,,,,,,,6276c498-efe4-4170-9c97-e63ab5ebd960,3995,,"[81.9, 67.1]",69300,88,,,,,3.120675,,Right Foot,,,,"[58.0, 67.6]",Ground Pass,,23.90523,,,,Gerard Piqué Bernabéu,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,166,Barcelona,217,['a8bccded-60b5-413f-a659-72fcb746ab13'],51,,,,,,,,,,,,,,,Barcelona,217,00:43:51.693,Pass,,81.9,67.1,58.0,67.6,8,6,5,6,0.024015,0.013845,-0.010170000000000002,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.773,,,,,,,,,,,,,c09b3434-a59d-472e-83a9-9a5be907679f,3998,,"[58.9, 66.5]",69300,88,,,,,0.658806,,Right Foot,,,,"[71.3, 76.1]",Ground Pass,,15.681837,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,166,Barcelona,217,['e67e8d8e-2cb3-47a5-8ceb-600ed09e019d'],54,,,,,,,,,,,,,,,Barcelona,217,00:43:54.820,Pass,,58.9,66.5,71.3,76.1,5,6,6,7,0.013845,0.014736,0.0008910000000000012,0.0008910000000000012,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.987364,,,,,,,,,,,,,45ba94e1-d6fc-43a7-aedf-8b3a9ea5ae5f,4002,,"[76.1, 75.5]",69300,88,,,,,-0.04164258,,Right Foot,,,,"[83.3, 75.2]",Ground Pass,,7.2062473,,Incomplete,,Daniel Alves da Silva,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,166,Barcelona,217,"['5698d423-c027-4284-8010-1f487f8981ad', 'af9c10c7-063c-4ca7-9ca5-b5b0fa723d75']",57,,,,,,,,,,,,,,,Barcelona,217,00:43:57.674,Pass,,76.1,75.5,83.3,75.2,7,7,8,7,0.017451,0.021221,0.003769999999999999,0.003769999999999999,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.267973,,,,,,,,,,,,,296d785f-5203-42e9-bdd6-d90e26137a61,4008,,"[82.1, 76.1]",69300,89,,,,,-2.27441,,Right Foot,,,,"[79.3, 72.8]",Ground Pass,,4.327817,,Incomplete,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,166,Barcelona,217,['0c1d9202-f250-461b-b0ba-7b5d7ece30cf'],0,,,,,,,,,,,,,,,Barcelona,217,00:44:00.542,Pass,,82.1,76.1,79.3,72.8,8,7,7,7,0.021221,0.017451,-0.003769999999999999,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.5884,,,,,,,,,,,,,93e092b1-9dec-4b92-bd68-0dd4345b2715,4012,,"[33.1, 8.0]",69300,89,,,,,-2.587285,,Right Foot,,,,"[28.9, 5.4]",Ground Pass,,4.9396358,,,,Ivan Obradović,,,,,,2,From Throw In,José Edmílson Gomes de Moraes,25910.0,Right Center Midfield,166,Barcelona,217,"['05e8143b-b4ab-433b-b6e3-6a657c7c3fee', '4031259c-8e93-46b7-94f3-57394277697a']",2,,,,,,,,,,,,,,,Real Zaragoza,395,00:44:02.556,Pass,True,33.1,8.0,28.9,5.4,3,0,2,0,0.009777,0.008449,-0.0013279999999999993,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.8249,,,,,,,,,,,,,2d1fbabf-d36d-43a3-9bdc-0707b051c1ba,4015,,"[28.8, 5.4]",69300,89,,,,,0.4535977,,Right Foot,,,,"[36.8, 9.3]",High Pass,,8.9,,Incomplete,,José Edmílson Gomes de Moraes,,,,,,2,From Throw In,Ivan Obradović,23651.0,Left Wing Back,166,Barcelona,217,"['48e8e141-1122-44ea-b0a0-9bc573a85d94', '60bf3a51-5227-4235-ab12-0edf9154ed42']",3,,,,,,,,,,,,,,,Real Zaragoza,395,00:44:03.225,Pass,,28.8,5.4,36.8,9.3,2,0,3,0,0.008449,0.009777,0.0013279999999999993,0.0013279999999999993,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,0.6913,,,,,,,,,,,,,68480201-0bf5-450b-9087-9f80df1103de,4023,,"[78.8, 68.5]",69300,89,,,,,-0.43662715,,Right Foot,,,,"[89.3, 63.6]",Ground Pass,,11.587062,,,,Daniel Alves da Silva,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,166,Barcelona,217,['3ce23171-94eb-4b08-9b21-37cbd16449a4'],7,,,,,,,,,,,,,,,Barcelona,217,00:44:07.078,Pass,,78.8,68.5,89.3,63.6,7,6,8,6,0.018703,0.024015,0.005312000000000001,0.005312000000000001,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
,,,,,,,,,,,,,,,,,1.1495,,,,,,,,,,,,,a68dc161-ca5e-421b-ae92-97e5973e1e6e,4026,,"[91.3, 63.3]",69300,89,,,,,-2.7544086,,Right Foot,,,,"[81.0, 59.1]",Ground Pass,,11.123399,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,166,Barcelona,217,['de45807f-ccd9-4d22-95e4-8f3974dc3f76'],7,,,,,,,,,,,,,,,Barcelona,217,00:44:07.809,Pass,,91.3,63.3,81.0,59.1,9,6,7,5,0.029533,0.019351,-0.010182,0.0,,,,,2024-09-07 18:28:42.000596,2011-03-05,2010/2011,Spain - La Liga,Barcelona vs Real Zaragoza
