50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,1.098705,,,,,,,,,,,,,356b54da-5810-41c1-be20-3324f573f81b,1476,,,"[112.0, 70.9]",69287,36,,,,,-1.4324908,,Right Foot,True,,,"[115.8, 43.6]",,Low Pass,,27.5632,Incomplete,,Bojan Krkíc Pérez,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,75,Barcelona,217,"['742b9be9-c80c-490f-8c83-f8554ee19c2b', 'ee85a81e-75ee-4bdd-8727-4a72e9ceb915']",27,,,,,,,,,,,,,,,Barcelona,217,00:36:27.068,Pass,,112.0,70.9,115.8,43.6,11,7,11,4,0.037926,0.257454,0.219528,0.219528,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.900991,,,,,,,,,,,,,d800baf1-04b8-4e54-8dff-eab7290590f4,1479,,,"[120.0, 0.1]",69287,36,,True,,,2.1375256,,Right Foot,,,,"[115.8, 6.7]",,Ground Pass,,7.823043,,,Eric-Sylvain Bilal Abidal,,,,,Corner,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,76,Barcelona,217,['9a0f594f-b40a-42fe-a522-21d9c1ed45bd'],43,,,,,,,,,,,,,,,Barcelona,217,00:36:43.824,Pass,,120.0,0.1,115.8,6.7,11,0,11,0,0.037926,0.037926,0.0,0.0,,,0.15011546,0.15011546,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.509453,,,,,,,,,,,,,efb91887-dff3-4142-bb5d-89bd73d6d7ef,1481,,,"[113.9, 12.4]",69287,36,,True,,,-2.7367008,,Left Foot,,,,"[98.5, 5.8]",,Ground Pass,,16.754702,,,Andrés Iniesta Luján,,,,,,1,From Corner,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,76,Barcelona,217,['0057bd00-b43d-4262-9315-d92927930c84'],45,,,,,,,,,,,,,,,Barcelona,217,00:36:45.125,Pass,,113.9,12.4,98.5,5.8,11,1,9,0,0.046477,0.027563,-0.018913999999999997,0.0,,,0.15011546,0.15011546,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.282192,,,,,,,,,,,,,77567f48-b57c-48eb-a93d-0dab82f0ba51,1483,,,"[96.1, 7.5]",69287,36,,,,,1.0868165,7ec995ec-2610-43f5-9647-544a8b8a8420,Right Foot,True,,,"[113.5, 40.6]",,High Pass,,37.394787,,,Gerard Piqué Bernabéu,True,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,76,Barcelona,217,['ce9dda91-7201-4aaf-8d2b-53b3d40617d5'],47,,,,,,,,,,,,,,,Barcelona,217,00:36:47.349,Pass,,96.1,7.5,113.5,40.6,9,0,11,4,0.027563,0.257454,0.229891,0.229891,0.15011546,,0.15011546,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.439108,,,,,,,,,,,,,7ec995ec-2610-43f5-9647-544a8b8a8420,1486,,,"[113.5, 39.7]",69287,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,76,Barcelona,217,"['92c1f816-a28c-4378-b8f8-84f602dc4691', 'c7876e25-515a-45b8-b624-6449c325d074']",48,True,Head,"[120.0, 40.7, 4.9]",,"[{'location': [117.3, 39.5], 'player': {'id': 25870, 'name': 'Juan Jesús Calatayud Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.8, 52.2], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [113.2, 44.3], 'player': {'id': 26750, 'name': 'Tiago Filipe Figueiras Gomes'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.6, 44.2], 'player': {'id': 4913, 'name': 'Bojan Krkíc Pérez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [111.7, 36.9], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.5, 36.1], 'player': {'id': 19311, 'name': 'David Sergio Trézéguet'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [107.9, 35.3], 'player': {'id': 26751, 'name': 'Matías Lionel Fritzler'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.8, 42.3], 'player': {'id': 21568, 'name': 'Royston Ricky Drenthe'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [112.2, 39.1], 'player': {'id': 26747, 'name': 'Noé Elias Pamarot'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.6, 32.3], 'player': {'id': 6192, 'name': 'Abel Enrique Aguilar Tapia'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [113.8, 39.0], 'player': {'id': 26749, 'name': 'Abraham Paz Cruz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.9, 38.4], 'player': {'id': 20169, 'name': 'Seydou Kéita'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [104.6, 4.2], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}]",77567f48-b57c-48eb-a93d-0dab82f0ba51,,Off T,0.15011546,Normal,Open Play,,,,Barcelona,217,00:36:48.630,Shot,True,113.5,39.7,,,11,3,0,0,0.257454,0.006383,-0.25107100000000004,0.0,,0.15011546,0.15011546,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,3.9955,,,,,,,,,,,,,305e906b-b012-4de7-a117-380683450361,1488,,,"[7.0, 36.1]",69287,37,,,,,-0.29599512,,Right Foot,,,,"[71.6, 16.4]",,High Pass,,67.537025,Incomplete,,David Sergio Trézéguet,,,,,Goal Kick,1,From Goal Kick,Juan Jesús Calatayud Sánchez,25870.0,Goalkeeper,77,Hércules,1218,"['39900826-2abb-4c8c-9ce3-f9c0d73379ee', 'b27f3b9c-e450-4cd3-9a24-5146258cef13']",9,,,,,,,,,,,,,,,Hércules,1218,00:37:09.008,Pass,,7.0,36.1,71.6,16.4,0,3,6,1,0.009411,0.016118,0.006707000000000001,0.006707000000000001,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.6396,,,,,,,,,,,,,b27f3b9c-e450-4cd3-9a24-5146258cef13,1490,,,"[48.5, 63.7]",69287,37,,,,True,-0.61044973,,,,,,"[72.8, 46.7]",,High Pass,,29.656197,Incomplete,,David Villa Sánchez,,,,,Recovery,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,77,Hércules,1218,"['305e906b-b012-4de7-a117-380683450361', '32caec4c-7239-4581-89f8-81e503b6c0cd', '8d172ec2-7700-4a11-ac6c-e833f78b43e3', 'b78e1856-2371-46d9-afe5-05ead885778c']",13,,,,,,,,,,,,,,,Barcelona,217,00:37:13.004,Pass,True,48.5,63.7,72.8,46.7,4,6,7,4,0.012147,0.019971,0.007824,0.007824,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,2.0832,,,,,,,,,,,,,b78e1856-2371-46d9-afe5-05ead885778c,1493,,,"[47.3, 33.4]",69287,37,,,,,-0.95724016,,Head,,,,"[62.3, 12.1]",,High Pass,,26.05168,,,David Sergio Trézéguet,,,,,Recovery,1,From Goal Kick,Matías Lionel Fritzler,26751.0,Left Center Midfield,77,Hércules,1218,"['7c23dca6-3997-4827-9927-8f3be1772bd7', 'b27f3b9c-e450-4cd3-9a24-5146258cef13']",14,,,,,,,,,,,,,,,Hércules,1218,00:37:14.643,Pass,,47.3,33.4,62.3,12.1,4,3,5,1,0.012626,0.013845,0.0012189999999999996,0.0012189999999999996,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.3542,,,,,,,,,,,,,f73f81ac-e704-43a9-9c50-140c10e525a5,1496,,,"[62.3, 12.1]",69287,37,,,,,2.4037776,,Right Foot,,,,"[55.7, 18.1]",,Low Pass,,8.9196415,,,Abel Enrique Aguilar Tapia,,,,,,1,From Goal Kick,David Sergio Trézéguet,19311.0,Center Forward,77,Hércules,1218,['d3da29cd-c9dc-49c4-8bee-bce16bd0ae2e'],16,,,,,,,,,,,,,,,Hércules,1218,00:37:16.791,Pass,,62.3,12.1,55.7,18.1,6,1,5,1,0.016118,0.013845,-0.0022730000000000007,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.8576,,,,,,,,,,,,,72ee1887-d563-4460-ae48-bcfff9e3556d,1499,,,"[55.7, 18.1]",69287,37,,,,,-1.5634435,,Right Foot,,,,"[55.8, 4.5]",,Ground Pass,,13.600368,,,Royston Ricky Drenthe,,,,,,1,From Goal Kick,Abel Enrique Aguilar Tapia,6192.0,Right Center Midfield,77,Hércules,1218,['42174c39-bac3-428f-9ace-973e925ac92b'],18,,,,,,,,,,,,,,,Hércules,1218,00:37:18.229,Pass,,55.7,18.1,55.8,4.5,5,1,5,0,0.013845,0.012483,-0.0013620000000000004,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.6344,,,,,,,,,,,,,61d37cbc-d67c-4461-96fd-dfce8b16cf1c,1502,,,"[55.8, 4.5]",69287,37,,,,,0.6313489,,Left Foot,,,,"[65.1, 11.3]",,Ground Pass,,11.520851,,,Nelson Antonio Haedo Valdez,,,,,,1,From Goal Kick,Royston Ricky Drenthe,21568.0,Left Wing,77,Hércules,1218,['365a5fca-37a4-4945-bea3-e09f5ca31dc3'],19,,,,,,,,,,,,,,,Hércules,1218,00:37:19.776,Pass,,55.8,4.5,65.1,11.3,5,0,6,1,0.012483,0.016118,0.003635000000000001,0.003635000000000001,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.888159,,,,,,,,,,,,,de49d70a-482e-4946-bab0-9374d5de4586,1505,,,"[65.9, 11.9]",69287,37,,,,,-0.48689923,,Right Foot,,,,"[72.7, 8.3]",,Ground Pass,,7.694154,Incomplete,,David Sergio Trézéguet,,,,,,1,From Goal Kick,Nelson Antonio Haedo Valdez,26748.0,Center Attacking Midfield,77,Hércules,1218,"['2b26f20d-f85e-43b3-abc2-a330a3cab228', '3ba33e16-30db-4337-bd2d-ba8fddf4cd51', '9f597422-e188-4d25-9373-1ae7bfe45121']",20,,,,,,,,,,,,,,,Hércules,1218,00:37:20.410,Pass,True,65.9,11.9,72.7,8.3,6,1,7,0,0.016118,0.017451,0.0013330000000000009,0.0013330000000000009,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,2.850301,,,,,,,,,,,,,2b26f20d-f85e-43b3-abc2-a330a3cab228,1507,,,"[47.4, 71.8]",69287,37,,,,,-2.536577,,Left Foot,,,,"[17.9, 51.4]",,Ground Pass,,35.866558,,,Víctor Valdés Arribas,,,,,Recovery,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,78,Barcelona,217,"['6ad51f3b-445c-49d7-878c-4af6d170c40e', 'de49d70a-482e-4946-bab0-9374d5de4586']",21,,,,,,,,,,,,,,,Barcelona,217,00:37:21.298,Pass,,47.4,71.8,17.9,51.4,4,7,1,5,0.011263,0.009777,-0.0014860000000000012,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.141354,,,,,,,,,,,,,54d9a497-0f67-4d41-bf3a-151eb06a7567,1510,,,"[15.4, 52.0]",69287,37,,,,,-1.0787652,,Right Foot,,,,"[28.8, 27.0]",,Ground Pass,,28.364767,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,78,Barcelona,217,['e4c56d12-a598-44d4-bacb-31a936247938'],25,,,,,,,,,,,,,,,Barcelona,217,00:37:25.772,Pass,,15.4,52.0,28.8,27.0,1,5,2,2,0.009777,0.010013,0.0002360000000000001,0.0002360000000000001,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.735466,,,,,,,,,,,,,60f8a2dc-1b26-4544-bbef-aa3f56163a87,1513,,,"[28.8, 27.0]",69287,37,,,,,-0.6379259,,Left Foot,,,,"[60.5, 3.5]",,Low Pass,,39.460613,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,78,Barcelona,217,['0833fd74-6afb-4e8b-9dc5-3b5aa35e89e9'],28,,,,,,,,,,,,,,,Barcelona,217,00:37:28.251,Pass,,28.8,27.0,60.5,3.5,2,2,5,0,0.010013,0.012483,0.00247,0.00247,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.547148,,,,,,,,,,,,,adf56251-14e8-403d-8f67-b8a1e3221bee,1516,,,"[94.0, 6.7]",69287,37,,,,,2.8806367,,Left Foot,,,,"[76.4, 11.4]",,Ground Pass,,18.216751,,,Seydou Kéita,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,78,Barcelona,217,['1749f37f-1094-4767-8c68-6f89702bc940'],36,,,,,,,,,,,,,,,Barcelona,217,00:37:36.151,Pass,,94.0,6.7,76.4,11.4,9,0,7,1,0.027563,0.018703,-0.00886,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.279279,,,,,,,,,,,,,57dad4a3-3bc5-4196-b239-b0a6c5564594,1519,,,"[75.0, 14.5]",69287,37,,,,,2.566168,,Left Foot,,,,"[63.9, 21.7]",,Ground Pass,,13.230646,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,78,Barcelona,217,['a812581a-98e9-467a-bb71-db7af53f3b2a'],42,,,,,,,,,,,,,,,Barcelona,217,00:37:42.029,Pass,,75.0,14.5,63.9,21.7,7,1,6,2,0.018703,0.016856,-0.0018470000000000014,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.483614,,,,,,,,,,,,,50accf6e-fdf3-459d-89dd-60d3454ab2ef,1522,,,"[65.4, 21.1]",69287,37,,,,,-0.92092586,,Left Foot,,,,"[74.9, 8.6]",,Ground Pass,,15.700318,,,Seydou Kéita,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,78,Barcelona,217,['0163011a-e48e-4b7a-b36e-a0910903d896'],44,,,,,,,,,,,,,,,Barcelona,217,00:37:44.404,Pass,,65.4,21.1,74.9,8.6,6,2,7,0,0.016856,0.017451,0.0005950000000000018,0.0005950000000000018,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.96383,,,,,,,,,,,,,42eab0b1-b202-4581-8f9f-6ee25484a388,1525,,,"[73.7, 2.7]",69287,37,,,,,-0.05488986,,Left Foot,,,,"[82.8, 2.2]",,Ground Pass,,9.113726,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,78,Barcelona,217,['12c2ccf0-32c1-429a-ae06-44086f24ab42'],47,,,,,,,,,,,,,,,Barcelona,217,00:37:47.870,Pass,,73.7,2.7,82.8,2.2,7,0,8,0,0.017451,0.021221,0.003769999999999999,0.003769999999999999,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.026851,,,,,,,,,,,,,5b9de943-0d15-4700-a378-0a3a0c0de9c8,1529,,,"[80.9, 1.0]",69287,37,,,,,3.088662,,Left Foot,,,,"[65.8, 1.8]",,Ground Pass,,15.121178,,,Seydou Kéita,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,78,Barcelona,217,"['2835543d-be57-4ec3-9dba-a1ca45ac4878', 'cd596ec0-cfcf-4d4e-9e7c-f412ce98dad4']",49,,,,,,,,,,,,,,,Barcelona,217,00:37:49.725,Pass,True,80.9,1.0,65.8,1.8,8,0,6,0,0.021221,0.014736,-0.0064849999999999994,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.582837,,,,,,,,,,,,,0c2e85cb-90eb-4864-95d4-20cdbf703e41,1532,,,"[65.8, 1.8]",69287,37,,,,,2.0825353,,Left Foot,,,,"[53.5, 23.7]",,Ground Pass,,25.117723,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,78,Barcelona,217,['e8606e18-2b31-4d7a-b4b6-8ea6d1399b4e'],51,,,,,,,,,,,,,,,Barcelona,217,00:37:51.552,Pass,,65.8,1.8,53.5,23.7,6,0,5,2,0.014736,0.014291,-0.00044500000000000095,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,0.816373,,,,,,,,,,,,,5ba5149a-ec67-40de-8a83-bacc45624157,1535,,,"[53.5, 23.7]",69287,37,,,,,0.5920759,,Left Foot,,,,"[64.8, 31.3]",,Ground Pass,,13.618003,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,78,Barcelona,217,['c87ad257-d059-488a-8f0d-2af6fa491aa6'],53,,,,,,,,,,,,,,,Barcelona,217,00:37:53.263,Pass,,53.5,23.7,64.8,31.3,5,2,6,3,0.014291,0.016895,0.0026040000000000004,0.0026040000000000004,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.732664,,,,,,,,,,,,,d818635e-d068-491c-88f3-f1742bb65dae,1548,,,"[70.1, 20.0]",69287,38,,,,,-0.6464575,,Right Foot,,,,"[91.7, 3.7]",,Ground Pass,,27.060118,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,78,Barcelona,217,['47411daf-0e3c-46ac-9173-3dc2cfbc22db'],0,,,,,,,,,,,,,,,Barcelona,217,00:38:00.030,Pass,,70.1,20.0,91.7,3.7,6,1,9,0,0.016118,0.027563,0.011445,0.011445,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.4667,,,,,,,,,,,,,5639cf64-6486-4e7e-8a1b-3fb61f3ca6cb,1551,,,"[96.1, 3.5]",69287,38,,,,,1.308337,,Left Foot,True,,,"[105.1, 37.0]",,High Pass,,34.687893,Incomplete,,Bojan Krkíc Pérez,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,78,Barcelona,217,"['097f85ad-4e57-450e-9c59-473eec289c64', 'c6db1217-e065-417d-a044-a17ae29403fd']",3,,,,,,,,,,,,,,,Barcelona,217,00:38:03.045,Pass,,96.1,3.5,105.1,37.0,9,0,10,3,0.027563,0.108051,0.08048799999999999,0.08048799999999999,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,3.216776,,,,,,,,,,,,,256b80e1-d7fb-4a6a-97ba-c754c25ab69f,1554,,,"[46.8, 43.3]",69287,38,,,,,-1.9148176,,Head,,,,"[37.7, 17.9]",,High Pass,,26.980919,Incomplete,,Royston Ricky Drenthe,,,,,Recovery,1,Regular Play,David Sergio Trézéguet,19311.0,Center Forward,78,Barcelona,217,"['1a7d6c0b-a9b2-4fc1-8f65-0a959b949cc5', '81a6df6c-c15c-4231-a69f-0abb23f942a2']",7,,,,,,,,,,,,,,,Hércules,1218,00:38:07.682,Pass,,46.8,43.3,37.7,17.9,4,4,3,1,0.012626,0.010595,-0.002031,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.232057,,,,,,,,,,,,,81a6df6c-c15c-4231-a69f-0abb23f942a2,1556,,,"[82.4, 62.2]",69287,38,,,,,0.74905056,,Right Foot,,,,"[93.8, 72.8]",,Low Pass,,15.566631,,,Lionel Andrés Messi Cuccittini,,,,,Recovery,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,78,Barcelona,217,"['256b80e1-d7fb-4a6a-97ba-c754c25ab69f', '2a7c1978-dac5-4342-934b-bb0ec331abb7']",10,,,,,,,,,,,,,,,Barcelona,217,00:38:10.899,Pass,,82.4,62.2,93.8,72.8,8,6,9,7,0.024015,0.027563,0.003547999999999999,0.003547999999999999,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.035648,,,,,,,,,,,,,2c1706d4-cc3d-4950-9d13-9c2bbd38c2d6,1559,,,"[93.8, 72.8]",69287,38,,,,,-2.987274,,Left Foot,,,,"[80.3, 70.7]",,Low Pass,,13.662357,,,Adriano Correia Claro,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,78,Barcelona,217,['c9851275-2608-4e70-99d6-9dc2bb56aefe'],13,,,,,,,,,,,,,,,Barcelona,217,00:38:13.229,Pass,,93.8,72.8,80.3,70.7,9,7,7,7,0.027563,0.017451,-0.010112,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.061386,,,,,,,,,,,,,18f47956-4b98-4468-a9ba-edb49080ec99,1562,,,"[74.9, 70.3]",69287,38,,,,,-1.6606822,,Left Foot,,,,"[72.8, 47.0]",,Ground Pass,,23.394444,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,78,Barcelona,217,['5b3d3c85-9f82-4c95-a7f5-ebcc9559d6d5'],17,,,,,,,,,,,,,,,Barcelona,217,00:38:17.321,Pass,,74.9,70.3,72.8,47.0,7,7,7,4,0.017451,0.019971,0.002519999999999998,0.002519999999999998,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.320738,,,,,,,,,,,,,cee0055b-060d-483e-b5d9-eae66763f56c,1565,,,"[72.8, 47.0]",69287,38,,,,,-1.9756881,,Right Foot,,,,"[62.9, 23.9]",,Ground Pass,,25.132051,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,78,Barcelona,217,['36c5bbee-6ea1-46cf-b9c4-1c046d766ce8'],20,,,,,,,,,,,,,,,Barcelona,217,00:38:20.964,Pass,,72.8,47.0,62.9,23.9,7,4,5,2,0.019971,0.014291,-0.005679999999999999,0.0,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,1.032306,,,,,,,,,,,,,7b96e40e-95f3-40c3-bf6f-209d4a686247,1568,,,"[75.0, 23.6]",69287,38,,,,,0.40710416,,Left Foot,,,,"[96.8, 33.0]",,Ground Pass,,23.740261,Pass Offside,,Bojan Krkíc Pérez,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,78,Barcelona,217,['674552ae-52ef-4945-bee5-d118147f1b9f'],24,,,,,,,,,,,,,,,Barcelona,217,00:38:24.301,Pass,,75.0,23.6,96.8,33.0,7,2,9,3,0.019351,0.035113,0.015761999999999998,0.015761999999999998,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
,,,,,,,,,,,,,,,,3.7252,,,,,,,,,,,,,8ae347bd-e5ac-456e-b65d-60e72742ca39,1570,,,"[22.9, 50.7]",69287,38,,,,,0.1351707,,Right Foot,,,,"[85.4, 59.2]",,High Pass,,63.07535,,,Nelson Antonio Haedo Valdez,,,,,Free Kick,1,From Free Kick,Juan Jesús Calatayud Sánchez,25870.0,Goalkeeper,79,Hércules,1218,['daff7d02-9744-4d3e-ac24-2e63dc2142d8'],51,,,,,,,,,,,,,,,Hércules,1218,00:38:51.074,Pass,,22.9,50.7,85.4,59.2,2,5,8,5,0.010013,0.024122,0.014109000000000002,0.014109000000000002,,,,,2024-09-07 18:28:16.058602,2010-09-11,2010/2011,Spain - La Liga,Barcelona vs Hércules
