50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,,,1.9958,,,,,,,,,,,,8a8f115a-c13c-4c72-a621-81bf643ee1cd,361,,"[79.0, 29.1]",69291,6,,,,,1.8795886,,Right Foot,,,,"[70.1, 57.0]",,Ground Pass,,29.28515,,,,Gerard Piqué Bernabéu,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,18,Barcelona,217,['ba49e68c-ab06-414d-9128-18996edb7f21'],26,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.549,Pass,,79.0,29.1,70.1,57.0,7,2,6,5,0.019351,0.016856,-0.0024950000000000007,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.5394,,,,,,,,,,,,3a1cca00-eeb5-47db-a724-760abc0f8dd8,364,,"[70.1, 57.0]",69291,6,,,,,-1.1948354,,Right Foot,,,,"[77.6, 38.0]",,Ground Pass,,20.426699,,,,Sergio Busquets i Burgos,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,18,Barcelona,217,['f8927dce-81c9-430a-9e9f-3fad9bbd8971'],29,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.420,Pass,,70.1,57.0,77.6,38.0,6,5,7,3,0.016856,0.019971,0.0031149999999999997,0.0031149999999999997,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.5222,,,,,,,,,,,,efa51587-fd22-4581-bb6c-db6a6d9e3367,367,,"[77.6, 38.0]",69291,6,,,,,-1.288857,,Right Foot,,,,"[81.8, 23.5]",,Ground Pass,,15.096026,,,,Andrés Iniesta Luján,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,18,Barcelona,217,['f0060b7e-a4f8-4b5d-8f08-61f0e9577c90'],31,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.209,Pass,,77.6,38.0,81.8,23.5,7,3,8,2,0.019971,0.024122,0.004151000000000002,0.004151000000000002,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.7734,,,,,,,,,,,,56d467f9-5bf2-416e-b378-cef8a62d5f6a,370,,"[84.7, 26.9]",69291,6,,,,,1.5285679,,Right Foot,,,,"[85.0, 34.0]",,Ground Pass,,7.106335,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,18,Barcelona,217,['f78da215-71df-4708-ab5a-11a284adf36d'],34,,,,,,,,,,,,,,,,Barcelona,217,00:06:34.185,Pass,,84.7,26.9,85.0,34.0,8,2,8,3,0.024122,0.023851,-0.0002710000000000004,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.2685,,,,,,,,,,,,1d8679e9-5fd0-408a-bd6b-771f8d9830b6,374,,"[94.7, 30.1]",69291,6,,,,,0.41241044,,Left Foot,,,,"[99.5, 32.2]",,Low Pass,,5.239275,,Unknown,,Andrés Iniesta Luján,,,Through Ball,True,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,18,Barcelona,217,['aac2d068-d465-4e4b-ab31-e9f62f35a916'],36,,,,,,,,,,,,,,,,Barcelona,217,00:06:36.447,Pass,,94.7,30.1,99.5,32.2,9,2,9,3,0.028552,0.035113,0.006560999999999997,0.006560999999999997,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,5.2875,,,,,,,,,,,,64643a16-82a1-4ae4-a340-696439fb6133,379,,"[13.0, 45.5]",69291,8,,True,,,-0.5724598,,Right Foot,,,,"[67.0, 10.7]",,High Pass,,64.24204,,,,Diego Ángel Capel Trinidad,,,,,Free Kick,1,From Free Kick,Javier Varas Herrera,26753.0,Goalkeeper,19,Sevilla,213,['5c1db97d-6772-4b70-802a-3ae7d44c39a3'],17,,,,,,,,,,,,,,,,Sevilla,213,00:08:17.374,Pass,,13.0,45.5,67.0,10.7,1,4,6,0,0.010827,0.014736,0.003909000000000001,0.003909000000000001,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.9388,,,,,,,,,,,,44db6314-dd6c-4556-be72-06cf19654f7e,382,,"[51.2, 68.3]",69291,8,,,,,-2.8753407,,Left Foot,,,,"[35.8, 64.1]",,Ground Pass,,15.962456,,,,Gerard Piqué Bernabéu,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,['2e1517f1-c4a6-4e60-a023-151f6117a7dd'],24,,,,,,,,,,,,,,,,Barcelona,217,00:08:24.655,Pass,,51.2,68.3,35.8,64.1,4,6,3,6,0.012147,0.010595,-0.0015519999999999996,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.259202,,,,,,,,,,,,fdc31d81-20ed-48e8-bd6a-da75c83d4fb8,385,,"[35.9, 63.7]",69291,8,,,,,-1.6423585,,Right Foot,,,,"[33.9, 35.8]",,Ground Pass,,27.971592,,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,20,Barcelona,217,['fb4a3885-ef9e-4cf8-8e6f-11a29febd092'],28,,,,,,,,,,,,,,,,Barcelona,217,00:08:28.659,Pass,,35.9,63.7,33.9,35.8,3,6,3,3,0.010595,0.011324,0.0007290000000000005,0.0007290000000000005,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.4606,,,,,,,,,,,,00f78eb1-4800-461d-8eb7-ea0c8dd0de9a,388,,"[33.5, 35.8]",69291,8,,,,,-0.6451832,,Left Foot,,,,"[52.5, 21.5]",,Ground Pass,,23.780033,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,20,Barcelona,217,['b0dba450-1340-4d69-a006-3587742bb59b'],31,,,,,,,,,,,,,,,,Barcelona,217,00:08:31.717,Pass,,33.5,35.8,52.5,21.5,3,3,5,2,0.011324,0.014291,0.002966999999999999,0.002966999999999999,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.300901,,,,,,,,,,,,9a931bea-8c6f-4272-a0c4-60f2886e02b7,391,,"[52.5, 20.9]",69291,8,,,,,-0.9189272,,Right Foot,,,,"[64.1, 5.7]",,Ground Pass,,19.12067,,,,Adriano Correia Claro,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,20,Barcelona,217,['a454e0d8-9239-40a8-8bdc-eec1319b24d3'],34,,,,,,,,,,,,,,,,Barcelona,217,00:08:34.017,Pass,,52.5,20.9,64.1,5.7,5,2,6,0,0.014291,0.014736,0.00044500000000000095,0.00044500000000000095,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.588698,,,,,,,,,,,,cb469732-dbec-49d1-85bf-52828ca7b8c9,394,,"[64.1, 5.7]",69291,8,,,,,2.274615,,Left Foot,,,,"[42.2, 31.5]",,Ground Pass,,33.84154,,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,20,Barcelona,217,['5b724a28-1d92-4331-85df-f6516e60390e'],36,,,,,,,,,,,,,,,,Barcelona,217,00:08:36.248,Pass,,64.1,5.7,42.2,31.5,6,0,3,3,0.014736,0.011324,-0.003412,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.8187,,,,,,,,,,,,699d5f1b-48e2-4f8d-8594-4e77eaf823eb,397,,"[49.0, 30.0]",69291,8,,,,,-0.5028432,,Right Foot,,,,"[59.0, 24.5]",,Ground Pass,,11.412712,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,20,Barcelona,217,['5d54ec2b-e0a5-4887-9908-b283481cd505'],39,,,,,,,,,,,,,,,,Barcelona,217,00:08:39.967,Pass,,49.0,30.0,59.0,24.5,4,2,5,2,0.012692,0.014291,0.0015989999999999997,0.0015989999999999997,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.781,,,,,,,,,,,,4dca24de-861b-4914-9169-446ba0f40722,400,,"[59.0, 24.5]",69291,8,,,,,2.7291822,,Left Foot,,,,"[47.8, 29.4]",,Ground Pass,,12.224975,,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,20,Barcelona,217,['b7149e08-679a-4516-97c6-3bbf9b1df768'],40,,,,,,,,,,,,,,,,Barcelona,217,00:08:40.866,Pass,,59.0,24.5,47.8,29.4,5,2,4,2,0.014291,0.012692,-0.0015989999999999997,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.3006,,,,,,,,,,,,1410c9d6-6c9c-48b6-8037-5b618f5c4bd0,402,,"[48.2, 29.5]",69291,8,,,,,-1.0291315,,Left Foot,,,,"[55.3, 17.7]",,Ground Pass,,13.771347,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,20,Barcelona,217,['705ec482-a130-47c3-94ea-959db70e80dc'],41,,,,,,,,,,,,,,,,Barcelona,217,00:08:41.647,Pass,,48.2,29.5,55.3,17.7,4,2,5,1,0.012692,0.013845,0.0011529999999999995,0.0011529999999999995,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.1868,,,,,,,,,,,,c11c3f07-19e7-421d-af00-010fd7606221,405,,"[56.3, 20.3]",69291,8,,,,,1.6240005,,Right Foot,,,,"[55.4, 37.2]",,Ground Pass,,16.923948,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,20,Barcelona,217,['61854cac-54f5-4d02-bd50-8d06c6287436'],44,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.250,Pass,,56.3,20.3,55.4,37.2,5,1,5,3,0.013845,0.014846,0.0010010000000000002,0.0010010000000000002,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.4995,,,,,,,,,,,,9a331367-8033-4bf3-8fbf-156412e593ba,408,,"[55.4, 37.2]",69291,8,,,,,1.8092023,,Right Foot,,,,"[49.3, 62.3]",,Ground Pass,,25.830603,,,,Gerard Piqué Bernabéu,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,20,Barcelona,217,['5c5f52af-4bb6-4224-94e6-f48bd201f109'],45,,,,,,,,,,,,,,,,Barcelona,217,00:08:45.981,Pass,,55.4,37.2,49.3,62.3,5,3,4,6,0.014846,0.012147,-0.002699,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.1878,,,,,,,,,,,,77ee4e1b-7e15-4993-bd78-f17c47100df2,411,,"[50.7, 62.9]",69291,8,,,,,0.45277846,,Right Foot,,,,"[65.5, 70.1]",,Ground Pass,,16.458433,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,20,Barcelona,217,['61670eb1-e0ae-42a8-912f-9a3f33fe9624'],48,,,,,,,,,,,,,,,,Barcelona,217,00:08:48.215,Pass,,50.7,62.9,65.5,70.1,4,6,6,6,0.012147,0.016118,0.003971000000000001,0.003971000000000001,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.0809,,,,,,,,,,,,1dfc247e-04d4-47ee-8061-89b81c172cf8,414,,"[65.5, 70.1]",69291,8,,,,,0.50374955,,Right Foot,,,,"[78.2, 77.1]",,Ground Pass,,14.501379,,,,Daniel Alves da Silva,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,20,Barcelona,217,['bdafc48e-5dd2-4730-91d9-4f7d38b43e49'],50,,,,,,,,,,,,,,,,Barcelona,217,00:08:50.580,Pass,,65.5,70.1,78.2,77.1,6,6,7,7,0.016118,0.017451,0.0013330000000000009,0.0013330000000000009,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.3157,,,,,,,,,,,,3777cb8a-cd90-450c-b1a2-9bd706065f8f,417,,"[77.9, 77.0]",69291,8,,,,,-2.9136648,,Right Foot,,,,"[58.5, 72.5]",,Ground Pass,,19.91507,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,['a16fb4bc-66d8-4563-85ba-ab1480b90c5d'],52,,,,,,,,,,,,,,,,Barcelona,217,00:08:52.067,Pass,,77.9,77.0,58.5,72.5,7,7,5,7,0.017451,0.012483,-0.004968000000000002,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.6605,,,,,,,,,,,,7a459408-82f3-415b-ba1f-efcd36d4e25e,420,,"[58.5, 57.3]",69291,8,,,,,-1.5533764,,Right Foot,,,,"[59.0, 28.6]",,Ground Pass,,28.704355,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,20,Barcelona,217,['1780653c-c8a3-43c0-a875-d04868a10231'],56,,,,,,,,,,,,,,,,Barcelona,217,00:08:56.427,Pass,,58.5,57.3,59.0,28.6,5,5,5,2,0.014291,0.014291,0.0,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.0255,,,,,,,,,,,,e5afb8a4-773c-49d4-b91e-61bfe63e8b8f,423,,"[65.9, 28.1]",69291,8,,,,,-0.62817013,,Right Foot,,,,"[75.4, 21.2]",,Ground Pass,,11.74138,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,20,Barcelona,217,['0e923312-6ab9-4cfa-b7f3-1f3c4d707325'],58,,,,,,,,,,,,,,,,Barcelona,217,00:08:58.797,Pass,,65.9,28.1,75.4,21.2,6,2,7,2,0.016856,0.019351,0.0024950000000000007,0.0024950000000000007,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.9385,,,,,,,,,,,,d1da2826-a875-40da-9385-a736cc9d7e5f,426,,"[84.0, 22.6]",69291,9,,,,,-0.31016806,,Left Foot,,,,"[91.8, 20.1]",,Ground Pass,,8.190848,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,20,Barcelona,217,['69338e25-3f10-437e-9518-db4097ac35ec'],1,,,,,,,,,,,,,,,,Barcelona,217,00:09:01.543,Pass,,84.0,22.6,91.8,20.1,8,2,9,1,0.024122,0.029533,0.005410999999999999,0.005410999999999999,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.1718,,,,,,,,,,,,13b4934b-6572-4d2a-8a62-37e439c9ca96,430,,"[88.3, 18.5]",69291,9,,,,,2.475035,,Right Foot,,,,"[80.8, 24.4]",,Ground Pass,,9.542537,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Forward,20,Barcelona,217,"['33d5cce9-2cc6-4302-b003-61d93b1f1a94', 'fe6b2c4b-6a16-4556-a9cf-df6c63786a5f']",3,,,,,,,,,,,,,,,,Barcelona,217,00:09:03.452,Pass,True,88.3,18.5,80.8,24.4,8,1,7,2,0.024015,0.019351,-0.0046640000000000015,0.0,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.5155,,,,,,,,,,,,ecfe2ad5-9682-40b8-a911-4590b5a41fdb,433,,"[93.8, 26.5]",69291,9,,,,,-0.5600556,,Right Foot,,,,"[112.3, 14.9]",,Ground Pass,,21.83598,,,,Adriano Correia Claro,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,20,Barcelona,217,['27673917-7347-40c6-96a1-51e31801a4cd'],6,,,,,,,,,,,,,,,,Barcelona,217,00:09:06.711,Pass,,93.8,26.5,112.3,14.9,9,2,11,1,0.028552,0.046477,0.017924999999999996,0.017924999999999996,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.4121,,,,,,,,,,,,fe05802f-de3d-4a9b-8f50-f834578d7f3c,436,,"[112.3, 14.9]",69291,9,,,,,1.3861362,,Left Foot,True,,,"[120.5, 58.8]",,High Pass,,44.659267,,Out,,,,True,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,20,Barcelona,217,,9,,,,,,,,,,,,,,,,Barcelona,217,00:09:09.266,Pass,,112.3,14.9,120.5,58.8,11,1,11,5,0.046477,0.064426,0.017949,0.017949,,,,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,3.2457,,,,,,,,,,,,9d8f7a7f-f816-4609-b16d-eeced3604e90,437,,"[6.0, 44.0]",69291,9,,True,,,-0.54261154,,Right Foot,,,,"[73.0, 3.6]",,High Pass,,78.23784,,,,Fernando Navarro i Corbacho,,True,,,Goal Kick,1,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,21,Sevilla,213,['498bbd8a-2eec-44c1-b1e7-27d55dd971a5'],44,,,,,,,,,,,,,,,,Sevilla,213,00:09:44.863,Pass,,6.0,44.0,73.0,3.6,0,4,7,0,0.009411,0.017451,0.008040000000000002,0.008040000000000002,,,0.046180412,0.046180412,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.2232,,,,,,,,,,,,a1dc8f77-2c4f-4115-b60d-cedb2a551e4d,441,,"[70.6, 10.0]",69291,9,,,,,1.8977551,,Right Foot,,,,"[66.7, 21.5]",,Ground Pass,,12.143311,,,,Gary Alexis Medel Soto,,,,,,1,From Goal Kick,Fernando Navarro i Corbacho,6913.0,Left Back,21,Sevilla,213,"['63e37870-c6f7-4a4b-805e-de877ee1cdc4', '64dfb0a5-580c-4a4b-b1a7-97b53907dfbc']",50,,,,,,,,,,,,,,,,Sevilla,213,00:09:50.979,Pass,True,70.6,10.0,66.7,21.5,6,0,6,2,0.014736,0.016856,0.0021199999999999986,0.0021199999999999986,,,0.046180412,0.046180412,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.9358,,,,,,,,,,,,562e16c0-0f4d-4599-a098-8bc8c52c76da,444,,"[68.5, 22.3]",69291,9,,,,,1.7668276,,Right Foot,,,,"[65.7, 36.4]",,Ground Pass,,14.375326,,,,Alain Didier Zokora-Déguy,,,,,,1,From Goal Kick,Gary Alexis Medel Soto,16453.0,Left Defensive Midfield,21,Sevilla,213,['191cce5c-4337-41eb-af6f-ec5bb23ac89c'],52,,,,,,,,,,,,,,,,Sevilla,213,00:09:52.522,Pass,,68.5,22.3,65.7,36.4,6,2,6,3,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,0.046180412,0.046180412,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,2.2444,,,,,,,,,,,,a1b7e255-fc17-4ba6-b505-0f0422a120b6,447,,"[65.7, 39.2]",69291,9,,,,,0.9576576,,Right Foot,,,,"[91.1, 75.3]",,High Pass,,44.140343,,,,Diego Ángel Capel Trinidad,,,,,,1,From Goal Kick,Alain Didier Zokora-Déguy,26682.0,Right Defensive Midfield,21,Sevilla,213,['c2b2e637-175c-4698-a179-73082911855c'],54,,,,,,,,,,,,,,,,Sevilla,213,00:09:54.744,Pass,,65.7,39.2,91.1,75.3,6,3,8,7,0.016895,0.021221,0.004326,0.004326,,,0.046180412,0.046180412,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.5668,,,,,,,,,,,,7949a146-b73e-4e0f-99b2-92cfb659e142,449,,"[91.1, 75.3]",69291,9,,,,,-2.6300366,,Head,,,,"[79.7, 68.9]",,Low Pass,,13.073638,,,,José Martín Cáceres Silva,,,,,,1,From Goal Kick,Diego Ángel Capel Trinidad,24683.0,Right Wing,21,Sevilla,213,['11d5f17e-f89e-413c-99a0-01590d577c4a'],56,,,,,,,,,,,,,,,,Sevilla,213,00:09:56.989,Pass,,91.1,75.3,79.7,68.9,9,7,7,6,0.027563,0.018703,-0.00886,0.0,,,0.046180412,0.046180412,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.0391,,,,,,,,,,,,5942fdf2-a6af-4cac-bc9e-45d3dcf3c053,452,,"[80.1, 68.5]",69291,9,,,,,0.44237423,,Right Foot,,,,"[91.5, 73.9]",,Ground Pass,,12.614278,,,,Diego Ángel Capel Trinidad,,,,,,1,From Goal Kick,José Martín Cáceres Silva,5248.0,Right Back,21,Sevilla,213,['066a4e0c-16aa-4739-9433-2aa7187ff9d9'],59,,,,,,,,,,,,,,,,Sevilla,213,00:09:59.035,Pass,,80.1,68.5,91.5,73.9,7,6,9,7,0.018703,0.027563,0.00886,0.00886,,,0.046180412,0.046180412,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,0.903,,,,,,,,,,,,9c5493fc-9f22-41a8-b029-a9855f4469e2,454,,"[91.5, 73.9]",69291,10,,,,,-1.8080031,,Left Foot,,,,"[89.3, 64.8]",,Ground Pass,,9.362158,,,,José Martín Cáceres Silva,,,,,,1,From Goal Kick,Diego Ángel Capel Trinidad,24683.0,Right Wing,21,Sevilla,213,['ce0dcb15-7927-4d9e-9726-c548072452d2'],0,,,,,,,,,,,,,,,,Sevilla,213,00:10:00.074,Pass,,91.5,73.9,89.3,64.8,9,7,8,6,0.027563,0.024015,-0.003547999999999999,0.0,,,0.046180412,0.046180412,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
,,,,,,,,,,,,,,,,,,,,1.0311,,,,,,,,,,,,b4d31dcd-4f24-4e92-8b77-c68aaddbe947,461,,"[99.7, 57.3]",69291,10,,,,,-1.6867783,0aa0c229-b395-4e53-9bfe-8ded0b4c973f,Right Foot,,,,"[98.5, 47.0]",,Ground Pass,,10.369667,,,,Ivan Rakitić,True,,,,,1,From Goal Kick,José Martín Cáceres Silva,5248.0,Right Back,21,Sevilla,213,['0ef51b29-7011-4385-9f28-c41fea5141dc'],3,,,,,,,,,,,,,,,,Sevilla,213,00:10:03.783,Pass,,99.7,57.3,98.5,47.0,9,5,9,4,0.028552,0.035113,0.006560999999999997,0.006560999999999997,0.046180412,,0.046180412,,2024-09-07 18:28:27.474535,2011-03-13,2010/2011,Spain - La Liga,Sevilla vs Barcelona
