ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,1.086933,,,,,,,,,,,,,34d932ac-4000-4e0f-8eb8-65a9cd10eee7,781,,"[91.8, 52.8]",69306,17,,,,,3.1415927,,Left Foot,,,,"[86.7, 52.8]",,Ground Pass,,5.1,,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,35,Barcelona,217,['a4bbe277-707a-496a-82aa-1b7e4ec2c35d'],55,,,,,,,,,,,,,,,,Barcelona,217,00:17:55.792,Pass,,91.8,52.8,86.7,52.8,9,5,8,5,0.028552,0.024122,-0.00443,0.0,,,0.26144302,0.26144302,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.7668,,,,,,,,,,,,,25119e80-b821-4a11-b91e-a9426f326bdd,784,,"[86.5, 51.4]",69306,17,,,,,-1.3471149,,Right Foot,,,,"[91.3, 30.3]",,Low Pass,,21.639086,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,35,Barcelona,217,['58ce40d7-6113-415a-8a64-4ada4ab0ef59'],57,,,,,,,,,,,,,,,,Barcelona,217,00:17:57.247,Pass,,86.5,51.4,91.3,30.3,8,5,9,3,0.024122,0.035113,0.010990999999999997,0.010990999999999997,,,0.26144302,0.26144302,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.0351,,,,,,,,,,,,,7ce5289e-8dd0-48a1-b943-e8864ddffc8b,788,,"[96.5, 30.3]",69306,17,,,,,-0.54774004,,Right Foot,,,,"[106.5, 24.2]",,Ground Pass,,11.713667,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,35,Barcelona,217,"['02cacc90-6371-4058-91b8-1db2c9f28f97', 'e0c02afe-2edc-44fc-886b-705cc5e91686']",59,,,,,,,,,,,,,,,,Barcelona,217,00:17:59.621,Pass,True,96.5,30.3,106.5,24.2,9,3,10,2,0.035113,0.054911,0.019798000000000003,0.019798000000000003,,,0.26144302,0.26144302,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.0546,,,,,,,,,,,,,68146657-c5d6-4ca6-86fa-347d24054d5f,791,,"[106.5, 24.2]",69306,18,,,,,1.6400496,,Left Foot,,,,"[105.3, 41.5]",,Low Pass,,17.341568,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,35,Barcelona,217,"['22b99f6c-ae1f-4ac8-a0a3-1c38da11f64a', '7a2580bf-210f-4239-b47c-3059d1de1188']",0,,,,,,,,,,,,,,,,Barcelona,217,00:18:00.696,Pass,,106.5,24.2,105.3,41.5,10,2,10,4,0.054911,0.108051,0.05313999999999999,0.05313999999999999,,,0.26144302,0.26144302,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.3474,,,,,,,,,,,,,a9b4dec0-21eb-489a-ab98-eae72b8fc610,796,,"[116.2, 32.0]",69306,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,35,Barcelona,217,['bd7cb324-b3f6-47c9-831b-1536ed6694c6'],3,Right Foot,"[120.0, 40.2, 2.4]",True,"[{'location': [117.3, 35.7], 'player': {'id': 25144, 'name': 'Diego Alves Carreira'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 25.1], 'player': {'id': 26648, 'name': ""Modeste M''bami""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [108.5, 27.0], 'player': {'id': 6922, 'name': 'Míchel Macedo Rocha Machado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.7, 34.3], 'player': {'id': 26434, 'name': 'Santiago Wilmer Acasiete Ariadela'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.8, 32.2], 'player': {'id': 26439, 'name': 'Carlos García Badías'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 44.0], 'player': {'id': 26766, 'name': 'Fabián Andrés Vargas Rivera'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [113.6, 43.2], 'player': {'id': 26440, 'name': 'Juan Manuel Ortiz Palazón'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.8, 39.4], 'player': {'id': 26651, 'name': 'Hernán Darío Bernardello'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.2, 34.2], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [114.6, 40.8], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,Goal,,0.26144302,Normal,Open Play,,,,Barcelona,217,00:18:03.802,Shot,,116.2,32.0,,,11,3,0,0,0.257454,0.006383,-0.25107100000000004,0.0,,0.26144302,0.26144302,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,2.023943,,,,,,,,,,,,,b9490bed-3c8e-4c2d-9349-361e847f4e46,798,,"[60.0, 40.0]",69306,19,,True,,,2.0740147,,Right Foot,,,,"[43.1, 70.7]",,Ground Pass,,35.04426,,,,Carlos García Badías,,,,,,Kick Off,1,From Kick Off,Henok Goitom,26647.0,Left Center Forward,36,Almería,403,['917127f3-c114-45bf-927c-44c260ba24af'],7,,,,,,,,,,,,,,,,Almería,403,00:19:07.514,Pass,,60.0,40.0,43.1,70.7,5,3,4,7,0.014846,0.011263,-0.0035829999999999994,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,2.8728,,,,,,,,,,,,,3db37d1f-81fb-48ad-b830-8f9c11f83b64,800,,"[47.5, 69.6]",69306,19,,,,,-0.22282898,,Right Foot,,,,"[100.9, 57.5]",,High Pass,,54.753723,,Incomplete,,Henok Goitom,,,,,,,1,From Kick Off,Carlos García Badías,26439.0,Right Center Back,36,Almería,403,"['1194d5ab-45a4-43d8-815b-57cf359f435e', '9f00b808-4c09-4033-81f2-78cb2435c537']",13,,,,,,,,,,,,,,,,Almería,403,00:19:13.174,Pass,,47.5,69.6,100.9,57.5,4,6,10,5,0.012147,0.054911,0.042764,0.042764,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.327586,,,,,,,,,,,,,9f00b808-4c09-4033-81f2-78cb2435c537,802,,"[19.2, 22.6]",69306,19,,,,,-0.6287963,,Head,,,,"[23.6, 19.4]",,Low Pass,,5.440588,,,,Maxwell Scherrer Cabelino Andrade,,,,,,Recovery,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,37,Barcelona,217,"['26a1e494-f312-4e56-8e73-efec9ce28d3d', '3db37d1f-81fb-48ad-b830-8f9c11f83b64']",16,,,,,,,,,,,,,,,,Barcelona,217,00:19:16.046,Pass,,19.2,22.6,23.6,19.4,1,2,2,1,0.009777,0.009424,-0.00035299999999999915,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,4.459803,,,,,,,,,,,,,213befee-0ccc-42a8-8ed5-07b24bf10306,805,,"[36.8, 9.1]",69306,19,,,,,2.0275776,,Left Foot,,,,"[5.2, 73.4]",,Low Pass,,71.64531,,,,Daniel Alves da Silva,,,True,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,37,Barcelona,217,['ba79a8e5-7d27-4bc7-a39c-14efa8fdde24'],23,,,,,,,,,,,,,,,,Barcelona,217,00:19:23.956,Pass,,36.8,9.1,5.2,73.4,3,0,0,7,0.009777,0.006383,-0.0033939999999999994,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,3.34904,,,,,,,,,,,,,2110201a-9512-4963-b623-488cefcfa0dd,808,,"[9.3, 74.0]",69306,19,,,,,-1.2642393,,Right Foot,,,,"[29.4, 10.5]",,High Pass,,66.605255,,,,Maxwell Scherrer Cabelino Andrade,,,True,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,37,Barcelona,217,['d26313c0-c875-401e-b7fd-0592f8397056'],31,,,,,,,,,,,,,,,,Barcelona,217,00:19:31.726,Pass,,9.3,74.0,29.4,10.5,0,7,2,1,0.006383,0.009424,0.0030410000000000003,0.0030410000000000003,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.984801,,,,,,,,,,,,,a5141646-2d79-47d1-9fac-b5072b890c96,811,,"[29.4, 10.5]",69306,19,,,,,1.5707964,,Right Foot,,,,"[29.4, 16.4]",,Ground Pass,,5.9,,,,Andreu Fontàs Prat,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,37,Barcelona,217,['b1282f70-f781-4c26-b64c-959d353a8d61'],35,,,,,,,,,,,,,,,,Barcelona,217,00:19:35.106,Pass,,29.4,10.5,29.4,16.4,2,1,2,1,0.009424,0.009424,0.0,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.198271,,,,,,,,,,,,,85ee508f-914d-402a-8c72-7f9ac57ccb71,814,,"[39.3, 16.8]",69306,19,,,,,0.9491364,,Left Foot,,,,"[44.1, 23.5]",,Ground Pass,,8.241966,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,37,Barcelona,217,['eb1c32bf-cdd9-4abf-a42f-ef057ffb45fc'],37,,,,,,,,,,,,,,,,Barcelona,217,00:19:37.820,Pass,,39.3,16.8,44.1,23.5,3,1,4,2,0.010595,0.012692,0.002097,0.002097,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.6165,,,,,,,,,,,,,3127950a-f97c-4914-94f4-28bec16cd70d,818,,"[63.2, 19.6]",69306,19,,,,,1.9014752,,Right Foot,,,,"[60.9, 26.3]",,Ground Pass,,7.083784,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,37,Barcelona,217,['6bdaea62-1f68-41ff-a2ce-a9d10be8d69c'],44,,,,,,,,,,,,,,,,Barcelona,217,00:19:44.901,Pass,,63.2,19.6,60.9,26.3,6,1,5,2,0.016118,0.014291,-0.0018270000000000005,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.261956,,,,,,,,,,,,,d3150030-6527-458a-8539-cfcad59b9921,820,,"[60.9, 26.3]",69306,19,,,,,-2.539939,,Right Foot,,,,"[47.5, 17.1]",,Ground Pass,,16.25423,,,,Andreu Fontàs Prat,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,37,Barcelona,217,['53d5c09d-514d-41c1-80b7-939b1e592acc'],45,,,,,,,,,,,,,,,,Barcelona,217,00:19:45.518,Pass,,60.9,26.3,47.5,17.1,5,2,4,1,0.014291,0.012147,-0.002144,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.96541,,,,,,,,,,,,,db30f558-e37f-457f-b95f-68511bfeff7f,823,,"[42.5, 18.5]",69306,19,,,,,2.509674,,Left Foot,,,,"[21.6, 33.8]",,Ground Pass,,25.901737,,,,Víctor Valdés Arribas,,,,,,,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,37,Barcelona,217,['5e05b3e5-0d95-43c8-a331-2e57cf174bac'],47,,,,,,,,,,,,,,,,Barcelona,217,00:19:47.906,Pass,,42.5,18.5,21.6,33.8,3,1,1,3,0.010595,0.010827,0.00023199999999999957,0.00023199999999999957,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.007625,,,,,,,,,,,,,a3d7386a-031b-41d1-b747-6db1de8807c9,826,,"[19.9, 36.4]",69306,19,,,,,-0.16272737,,Right Foot,,,,"[40.0, 33.1]",,Ground Pass,,20.369095,,,,Javier Alejandro Mascherano,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,37,Barcelona,217,['3bdb9600-e519-45dd-b6a6-a0837419752d'],51,,,,,,,,,,,,,,,,Barcelona,217,00:19:51.697,Pass,,19.9,36.4,40.0,33.1,1,3,3,3,0.010827,0.011324,0.0004970000000000009,0.0004970000000000009,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.52279,,,,,,,,,,,,,afea9a48-2ef1-4d33-a197-23c91ef41508,829,,"[40.0, 33.1]",69306,19,,,,,3.0127556,,Right Foot,,,,"[15.3, 36.3]",,Ground Pass,,24.906425,,,,Víctor Valdés Arribas,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,37,Barcelona,217,['706c0065-3209-4af2-a38f-547d04e78f49'],52,,,,,,,,,,,,,,,,Barcelona,217,00:19:52.744,Pass,,40.0,33.1,15.3,36.3,3,3,1,3,0.011324,0.010827,-0.0004970000000000009,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.8175,,,,,,,,,,,,,181a43e7-e0f0-41ba-8d25-e31be79226de,832,,"[15.3, 36.3]",69306,19,,,,,-0.72554463,,Right Foot,,,,"[43.6, 11.2]",,High Pass,,37.82724,,Incomplete,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,37,Barcelona,217,"['85c74354-e333-444d-a954-620262aecf81', '8b0e4fad-eb27-4135-81f3-efdd4f2ab0ac']",55,,,,,,,,,,,,,,,,Barcelona,217,00:19:55.916,Pass,,15.3,36.3,43.6,11.2,1,3,4,1,0.010827,0.012147,0.00132,0.00132,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.5821,,,,,,,,,,,,,23b1a17c-2d9b-408d-a101-025ab17b7af2,836,,"[84.0, 66.5]",69306,20,,,,,-1.3487145,,Right Foot,,,,"[87.5, 51.0]",,High Pass,,15.890248,,,,Miguel Ángel García Pérez Roldán,,,,,,,1,Regular Play,Modeste M''bami,26648.0,Right Center Midfield,38,Almería,403,['d051c6b0-ca5a-4ada-939e-2e62d91881c5'],0,,,,,,,,,,,,,,,,Almería,403,00:20:00.495,Pass,,84.0,66.5,87.5,51.0,8,6,8,5,0.024015,0.024122,0.00010699999999999946,0.00010699999999999946,,,0.012764535,0.012764535,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.634922,,,,,,,,,,,,,f19ebc21-05a7-41b9-84a7-25fbbf07af3a,844,,"[91.7, 44.6]",69306,20,,,,,-1.3101939,d2dc546b-5bfc-46b4-90c4-cfff0623c58a,Right Foot,,,,"[98.5, 19.1]",,Ground Pass,,26.391096,,,,Juan Manuel Ortiz Palazón,True,,,,,,1,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,38,Almería,403,['7c935b23-bc07-4517-917b-8a6cd3f7f685'],4,,,,,,,,,,,,,,,,Almería,403,00:20:04.523,Pass,,91.7,44.6,98.5,19.1,9,4,9,1,0.035113,0.029533,-0.005579999999999998,0.0,0.012764535,,0.012764535,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.941426,,,,,,,,,,,,,d2dc546b-5bfc-46b4-90c4-cfff0623c58a,846,,"[99.9, 19.7]",69306,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Ortiz Palazón,26440.0,Left Back,38,Almería,403,['a9d90dd4-decf-4a6f-b591-9b1d0686d37e'],6,Right Foot,"[120.0, 35.1, 0.0]",True,"[{'location': [101.6, 54.7], 'player': {'id': 26647, 'name': 'Henok Goitom'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.9, 39.9], 'player': {'id': 26432, 'name': 'Miguel Ángel García Pérez Roldán'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.5, 37.6], 'player': {'id': 6763, 'name': 'Pablo Daniel Piatti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [83.6, 55.0], 'player': {'id': 26648, 'name': ""Modeste M''bami""}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [85.3, 64.7], 'player': {'id': 6922, 'name': 'Míchel Macedo Rocha Machado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [103.3, 31.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.0, 37.7], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.6, 34.9], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.2, 41.0], 'player': {'id': 5506, 'name': 'Javier Alejandro Mascherano'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.9, 39.3], 'player': {'id': 6890, 'name': 'Andreu Fontàs Prat'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.3, 46.7], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.6, 52.8], 'player': {'id': 26613, 'name': 'Maxwell Scherrer Cabelino Andrade'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [93.4, 37.2], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}]",f19ebc21-05a7-41b9-84a7-25fbbf07af3a,,,Off T,,0.012764535,Normal,Open Play,,,,Almería,403,00:20:06.148,Shot,,99.9,19.7,,,9,1,0,0,0.029533,0.006383,-0.02315,0.0,,0.012764535,0.012764535,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,2.093608,,,,,,,,,,,,,4417b435-0b3b-4433-8e9d-4359e5cf05f6,848,,"[7.0, 44.1]",69306,20,,True,,,-0.5743048,,Right Foot,,,,"[42.7, 21.0]",,High Pass,,42.52176,,,,Andrés Iniesta Luján,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,39,Barcelona,217,['eb7473c3-cac5-45cd-affd-6458b8c00a83'],20,,,,,,,,,,,,,,,,Barcelona,217,00:20:20.415,Pass,,7.0,44.1,42.7,21.0,0,4,4,2,0.009411,0.012692,0.003281000000000001,0.003281000000000001,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.12077,,,,,,,,,,,,,06f3bc8c-74a5-41da-bd09-2d1e7064b4e3,850,,"[42.7, 21.0]",69306,20,,True,,,-1.1257801,,Right Foot,,,,"[48.9, 8.0]",,Ground Pass,,14.402778,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,39,Barcelona,217,['b8d51143-1ccf-49ae-bbd3-8f2b95bc80ce'],22,,,,,,,,,,,,,,,,Barcelona,217,00:20:22.846,Pass,,42.7,21.0,48.9,8.0,3,2,4,0,0.011105,0.011263,0.00015800000000000015,0.00015800000000000015,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.599216,,,,,,,,,,,,,1437f703-b32a-44eb-bbfc-fb68ae5c84ab,852,,"[61.4, 8.1]",69306,20,,,,,0.11681271,,Left Foot,,,,"[81.0, 10.4]",,Ground Pass,,19.734488,,,,David Villa Sánchez,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,39,Barcelona,217,['5fb659d6-b913-4366-838e-0b26dd8b9474'],25,,,,,,,,,,,,,,,,Barcelona,217,00:20:25.391,Pass,,61.4,8.1,81.0,10.4,5,0,7,1,0.012483,0.018703,0.006220000000000002,0.006220000000000002,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.3643,,,,,,,,,,,,,e8d6dedd-4e39-4f97-8466-7984f79fbb68,856,,"[78.1, 4.4]",69306,20,,,,,3.0140831,,Right Foot,,,,"[66.4, 5.9]",,Ground Pass,,11.795762,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,From Goal Kick,David Villa Sánchez,12737.0,Left Wing,39,Barcelona,217,['d54f3b7a-b230-4811-b907-1d195f76b842'],28,,,,,,,,,,,,,,,,Barcelona,217,00:20:28.228,Pass,,78.1,4.4,66.4,5.9,7,0,6,0,0.017451,0.014736,-0.0027150000000000004,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.887781,,,,,,,,,,,,,4f5c72ea-63b0-4f53-8770-e30e7cbd486f,859,,"[79.1, 22.2]",69306,20,,,,,-2.6731374,,Left Foot,,,,"[70.8, 18.0]",,Ground Pass,,9.302151,,,,Andrés Iniesta Luján,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,39,Barcelona,217,['63807960-e4b5-4b2f-8c4f-d4d27df74ef0'],33,,,,,,,,,,,,,,,,Barcelona,217,00:20:33.709,Pass,,79.1,22.2,70.8,18.0,7,2,6,1,0.019351,0.016118,-0.0032329999999999998,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.509282,,,,,,,,,,,,,a2107289-148b-483e-a591-a40f2d1c70e2,862,,"[67.2, 22.1]",69306,20,,,,,2.1211822,,Right Foot,,,,"[53.7, 44.1]",,Low Pass,,25.81182,,,,Carles Puyol i Saforcada,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,39,Barcelona,217,['0902b7db-27eb-4dce-8254-713c4ab67ac5'],36,,,,,,,,,,,,,,,,Barcelona,217,00:20:36.069,Pass,,67.2,22.1,53.7,44.1,6,2,5,4,0.016856,0.014846,-0.0020099999999999996,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,1.623899,,,,,,,,,,,,,d2e90675-e47e-4329-851d-3e52b61f76e0,868,,"[51.3, 20.4]",69306,20,,True,,,1.136843,,Left Foot,,,,"[62.7, 45.0]",,Low Pass,,27.113096,,,,Xavier Hernández Creus,,,,,,Free Kick,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,40,Barcelona,217,['906d7079-511e-461e-bb4f-2ac19392e35b'],47,,,,,,,,,,,,,,,,Barcelona,217,00:20:47.812,Pass,,51.3,20.4,62.7,45.0,4,2,6,4,0.012692,0.016895,0.004203,0.004203,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.92574,,,,,,,,,,,,,08a060d8-2912-4027-bf99-ee13284798c6,870,,"[62.7, 45.0]",69306,20,,,,,0.9932372,,Right Foot,,,,"[68.5, 53.9]",,Ground Pass,,10.623088,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,40,Barcelona,217,['ab39892d-9776-4c19-b560-57fcf6ee6a3f'],50,,,,,,,,,,,,,,,,Barcelona,217,00:20:50.734,Pass,,62.7,45.0,68.5,53.9,6,4,6,5,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
,,,,,,,,,,,,,,0.81034,,,,,,,,,,,,,01f403fe-4aeb-4c57-95bc-34bee1c4bb89,873,,"[68.5, 53.9]",69306,20,,,,,-2.1518786,,Left Foot,,,,"[64.1, 47.2]",,Ground Pass,,8.01561,,,,Xavier Hernández Creus,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,40,Barcelona,217,['c3e51185-89b2-49ff-bc4a-419d935d7e99'],51,,,,,,,,,,,,,,,,Barcelona,217,00:20:51.700,Pass,,68.5,53.9,64.1,47.2,6,5,6,4,0.016856,0.016895,3.900000000000084e-05,3.900000000000084e-05,,,,,2024-09-07 18:28:46.645262,2010-11-20,2010/2011,Spain - La Liga,Almería vs Barcelona
