ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,1.18054,,,,,,,,,,,,d45c94a9-3e60-4555-b555-231e04a29553,2328,,"[73.8, 67.0]",69302,47,,,,-0.43308944,,Right Foot,,,,"[83.1, 62.7]",,High Pass,,10.245975,,Incomplete,,Joseba Llorente Etxarri,,,,,,Recovery,2,From Throw In,Mikel Aranburu Eizagirre,26449.0,Left Center Midfield,86,Barcelona,217,"['c7238339-c547-4834-ae1a-b8b65610dd50', 'd59ff7b6-6ffb-44f9-b4cb-2afe06ad4db0']",20,,,,,,,,,,,,,,,Real Sociedad,210,00:02:20.184,Pass,,73.8,67.0,83.1,62.7,7,6,8,6,0.018703,0.024015,0.005312000000000001,0.005312000000000001,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.667645,,,,,,,,,,,,f885f8a0-6619-4aad-a506-681c4269589d,2333,,"[37.4, 49.1]",69302,47,,,,-0.25121558,,Right Foot,,,,"[48.7, 46.2]",,Low Pass,,11.66619,,,,Xavier Hernández Creus,,,,,,Recovery,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,86,Barcelona,217,['23cc5e72-a408-4610-a329-59b6c3c6c376'],24,,,,,,,,,,,,,,,Barcelona,217,00:02:24.169,Pass,,37.4,49.1,48.7,46.2,3,4,4,4,0.011324,0.012626,0.0013019999999999993,0.0013019999999999993,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.898881,,,,,,,,,,,,9dc93166-d7a4-4206-a00b-2192db6321f6,2336,,"[48.7, 46.5]",69302,47,,,,2.4634733,,Right Foot,,,,"[37.9, 55.2]",,Ground Pass,,13.868309,,,,Daniel Alves da Silva,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,86,Barcelona,217,['f1a41ea9-bf3f-4aee-b695-f759ab6a1a4e'],26,,,,,,,,,,,,,,,Barcelona,217,00:02:26.115,Pass,,48.7,46.5,37.9,55.2,4,4,3,5,0.012626,0.011105,-0.0015209999999999998,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.967774,,,,,,,,,,,,be0504c4-faa1-423b-88f5-73da5e2c988c,2340,,"[47.2, 54.5]",69302,47,,,,-0.5331557,,Right Foot,,,,"[53.3, 50.9]",,Ground Pass,,7.0830784,,,,Xavier Hernández Creus,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,86,Barcelona,217,['9afa33a7-af76-41b2-bdec-178c36de2a52'],28,,,,,,,,,,,,,,,Barcelona,217,00:02:28.354,Pass,,47.2,54.5,53.3,50.9,4,5,5,5,0.012692,0.014291,0.0015989999999999997,0.0015989999999999997,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.058158,,,,,,,,,,,,b4554e04-a0e5-4e4d-af3e-63cd8f75e8f3,2343,,"[63.7, 34.9]",69302,47,,,,-1.4977558,,Right Foot,,,,"[64.9, 18.5]",,Ground Pass,,16.443844,,,,Andrés Iniesta Luján,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,86,Barcelona,217,['698c2d40-be84-4f35-8407-d93d45351f71'],33,,,,,,,,,,,,,,,Barcelona,217,00:02:33.365,Pass,,63.7,34.9,64.9,18.5,6,3,6,1,0.016895,0.016118,-0.0007769999999999999,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.259841,,,,,,,,,,,,24599fbe-71dd-406a-8063-bd25d0294106,2346,,"[67.7, 17.6]",69302,47,,,,-0.70955604,,Right Foot,,,,"[85.4, 2.4]",,Ground Pass,,23.330881,,,,David Villa Sánchez,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,86,Barcelona,217,['4fe1e03f-ffe5-4d4f-8dbf-0d0b2b22f412'],36,,,,,,,,,,,,,,,Barcelona,217,00:02:36.618,Pass,,67.7,17.6,85.4,2.4,6,1,8,0,0.016118,0.021221,0.005103,0.005103,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.069249,,,,,,,,,,,,3f0b5ded-1e11-477b-8c39-1c49518bcd00,2349,,"[91.2, 13.5]",69302,47,,,,2.4227626,,Right Foot,,,,"[80.8, 22.6]",,Ground Pass,,13.81919,,,,Xavier Hernández Creus,,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Left Wing,86,Barcelona,217,['71441110-bf0e-44d0-b80b-6ab1cde1f5a9'],41,,,,,,,,,,,,,,,Barcelona,217,00:02:41.557,Pass,,91.2,13.5,80.8,22.6,9,1,7,2,0.029533,0.019351,-0.010182,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.6889,,,,,,,,,,,,b8380a11-42e9-435d-bbf7-435cac4c0a96,2352,,"[78.8, 20.5]",69302,47,,,,-0.7474417,,Right Foot,,,,"[95.2, 5.3]",,Ground Pass,,22.36068,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,86,Barcelona,217,['80c35a15-d95f-437a-8cf6-b28f1d351948'],45,,,,,,,,,,,,,,,Barcelona,217,00:02:45.336,Pass,,78.8,20.5,95.2,5.3,7,1,9,0,0.018703,0.027563,0.00886,0.00886,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.466,,,,,,,,,,,,9e283665-2bc8-4d94-840b-50db3eac1495,2355,,"[99.4, 7.4]",69302,47,,,,1.4464413,,Left Foot,,,,"[100.3, 14.6]",,Ground Pass,,7.256032,,Incomplete,,David Villa Sánchez,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,86,Barcelona,217,"['0802ea66-5916-4ac9-8ef6-8b210bb10d10', 'd3efeb36-3437-41c8-ac7b-53c4b6dbf91e']",47,,,,,,,,,,,,,,,Barcelona,217,00:02:47.843,Pass,,99.4,7.4,100.3,14.6,9,0,9,1,0.027563,0.029533,0.0019699999999999995,0.0019699999999999995,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.715391,,,,,,,,,,,,30647685-65ce-4a14-a95d-3fbec34141e3,2367,,"[119.8, 17.3]",69302,47,,,,1.9171504,,Right Foot,True,,,"[115.0, 30.6]",,Ground Pass,,14.139661,,Incomplete,,Maxwell Scherrer Cabelino Andrade,,,,,,,2,From Throw In,David Villa Sánchez,12737.0,Left Wing,86,Barcelona,217,"['4b87babc-3bb2-4eaa-94f7-b1922b985161', 'd26a3254-6a5d-4570-a2a0-743c00669ddf']",52,,,,,,,,,,,,,,,Barcelona,217,00:02:52.929,Pass,,119.8,17.3,115.0,30.6,11,1,11,3,0.046477,0.257454,0.21097700000000003,0.21097700000000003,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.7004,,,,,,,,,,,,5023a812-7d64-47fd-ab75-22e124dd432c,2375,,"[49.8, 80.0]",69302,48,,,,-1.0361074,,,,,,"[55.9, 69.7]",,High Pass,,11.970798,,,,Xabier Prieto Argarate,,,,,,Throw-in,2,From Throw In,Carlos Martínez Díez,8724.0,Right Back,88,Real Sociedad,210,['8ab9c15b-8e97-4829-9e2b-64387975b0c0'],12,,,,,,,,,,,,,,,Real Sociedad,210,00:03:12.336,Pass,,49.8,80.0,55.9,69.7,4,7,5,6,0.011263,0.013845,0.0025819999999999992,0.0025819999999999992,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.441041,,,,,,,,,,,,f88f994a-ffba-4190-8cc1-8828a9ae03bd,2378,,"[55.9, 69.7]",69302,48,,,,2.6812024,,Right Foot,,,,"[43.6, 75.8]",,Ground Pass,,13.72953,,,,Carlos Martínez Díez,,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Midfield,88,Real Sociedad,210,['939e063a-06f8-4f85-bd8e-ef514c8e8916'],14,,,,,,,,,,,,,,,Real Sociedad,210,00:03:14.195,Pass,,55.9,69.7,43.6,75.8,5,6,4,7,0.013845,0.011263,-0.0025819999999999992,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,2.2434,,,,,,,,,,,,1d014a1a-6441-4353-a467-d7cb1408ba42,2385,,"[40.5, 68.5]",69302,48,,,,-2.6511548,,Right Foot,,,,"[8.1, 51.2]",,Ground Pass,,36.729416,,,,Claudio Andrés Bravo Muñoz,,,,,,,2,From Throw In,Carlos Martínez Díez,8724.0,Right Back,88,Real Sociedad,210,['b5dd042d-fc5b-4a20-a95e-6acf955b700d'],17,,,,,,,,,,,,,,,Real Sociedad,210,00:03:17.634,Pass,,40.5,68.5,8.1,51.2,3,6,0,5,0.010595,0.00888,-0.0017149999999999995,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.5843,,,,,,,,,,,,7aa2f548-6343-4821-b22f-9114389cc6f3,2388,,"[7.1, 50.9]",69302,48,,,,-0.65284663,,Right Foot,,,,"[42.8, 23.6]",,High Pass,,44.941963,,Incomplete,,,,,,,,,2,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,88,Real Sociedad,210,['4ea25e9f-89a8-4bdc-be16-0b1e9f02d5a6'],19,,,,,,,,,,,,,,,Real Sociedad,210,00:03:19.958,Pass,,7.1,50.9,42.8,23.6,0,5,4,2,0.00888,0.012692,0.0038119999999999994,0.0038119999999999994,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.962214,,,,,,,,,,,,53a32cb4-7e14-4cb0-b8d4-7df6575f1843,2399,,"[56.2, 50.4]",69302,48,,,,1.5487005,,Right Foot,,,,"[56.6, 68.5]",,Ground Pass,,18.10442,,,,Carlos Martínez Díez,,,,,,,2,From Throw In,Mikel González de Martín Martínez,16622.0,Left Center Back,88,Real Sociedad,210,['1903b5c5-77df-4743-9498-1e66fa5e2ffa'],26,,,,,,,,,,,,,,,Real Sociedad,210,00:03:26.981,Pass,,56.2,50.4,56.6,68.5,5,5,5,6,0.014291,0.013845,-0.0004460000000000002,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,3.4995,,,,,,,,,,,,df3e93f7-c188-4b06-8575-4c6d14bbffce,2402,,"[56.6, 68.5]",69302,48,,,,-1.1372149,,Right Foot,,,,"[84.1, 9.1]",,High Pass,,65.45693,,,,Antoine Griezmann,,,True,,,,2,From Throw In,Carlos Martínez Díez,8724.0,Right Back,88,Real Sociedad,210,['d9eec17d-ef2d-45cc-a060-b801b8550b73'],29,,,,,,,,,,,,,,,Real Sociedad,210,00:03:29.023,Pass,,56.6,68.5,84.1,9.1,5,6,8,0,0.013845,0.021221,0.007376000000000001,0.007376000000000001,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.5464,,,,,,,,,,,,f721b679-2e6f-417b-a371-91966bd309b4,2405,,"[84.1, 9.1]",69302,48,,,,3.101614,,Right Foot,,,,"[71.6, 9.6]",,High Pass,,12.509996,,,,Alberto De La Bella Madureño,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Left Midfield,88,Real Sociedad,210,['cd35641d-c983-40c7-8a33-1c15ce1ef004'],32,,,,,,,,,,,,,,,Real Sociedad,210,00:03:32.641,Pass,,84.1,9.1,71.6,9.6,8,0,6,0,0.021221,0.014736,-0.0064849999999999994,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.576795,,,,,,,,,,,,41f7ee7e-4ffa-42b0-ae79-3d9853bb79c1,2408,,"[83.7, 11.4]",69302,48,,,,-1.5434059,,Left Foot,,,,"[83.9, 4.1]",,Ground Pass,,7.302739,,,,Antoine Griezmann,,,,,,,2,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,88,Real Sociedad,210,['3f902955-867f-4928-a281-edf49063f846'],36,,,,,,,,,,,,,,,Real Sociedad,210,00:03:36.024,Pass,,83.7,11.4,83.9,4.1,8,1,8,0,0.024015,0.021221,-0.0027940000000000013,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.932616,,,,,,,,,,,,57cbc27c-2122-43b6-9416-0ff0ddfdc516,2411,,"[83.9, 4.1]",69302,48,,,,2.505942,,Left Foot,,,,"[67.5, 16.2]",,Ground Pass,,20.380629,,,,Diego Rivas Gutiérrez,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Left Midfield,88,Real Sociedad,210,['60fd9dae-b940-4297-88fb-5fef86c6a63c'],36,,,,,,,,,,,,,,,Real Sociedad,210,00:03:36.622,Pass,,83.9,4.1,67.5,16.2,8,0,6,1,0.021221,0.016118,-0.005103,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.622751,,,,,,,,,,,,2abb0b3b-2b4f-4f2e-891b-2ec950c59ab3,2415,,"[65.1, 17.1]",69302,48,,,,1.1737169,,Right Foot,,,,"[71.6, 32.6]",,Ground Pass,,16.807735,,,,Gorka Elustondo Urkola,,,,,,,2,From Throw In,Diego Rivas Gutiérrez,26060.0,Center Defensive Midfield,88,Real Sociedad,210,"['729347b7-7ac8-44b9-a1f9-7650be4d4f65', 'f10ca5d1-9dbf-4449-9e5c-e53154e9fc49']",39,,,,,,,,,,,,,,,Real Sociedad,210,00:03:39.530,Pass,True,65.1,17.1,71.6,32.6,6,1,6,3,0.016118,0.016895,0.0007769999999999999,0.0007769999999999999,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.595739,,,,,,,,,,,,42e312b9-09b2-4cb4-86bf-bfeca9b87d41,2418,,"[66.5, 29.0]",69302,48,,,,1.8138918,,Right Foot,,,,"[60.3, 54.0]",,Ground Pass,,25.75733,,,,Jon Ansotegi Gorostola,,,,,,,2,From Throw In,Gorka Elustondo Urkola,12191.0,Right Center Midfield,88,Real Sociedad,210,['c264e056-9999-4ea2-86d0-4406c311ce4f'],42,,,,,,,,,,,,,,,Real Sociedad,210,00:03:42.008,Pass,,66.5,29.0,60.3,54.0,6,2,5,5,0.016856,0.014291,-0.0025649999999999996,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,2.949319,,,,,,,,,,,,07bdd069-dd2d-41e7-8657-01306909771a,2421,,"[63.6, 55.3]",69302,48,,,,0.52762705,,Right Foot,,,,"[105.3, 79.6]",,Ground Pass,,48.263653,,Out,,,,,,,,,2,From Throw In,Jon Ansotegi Gorostola,26764.0,Right Center Back,88,Real Sociedad,210,,46,,,,,,,,,,,,,,,Real Sociedad,210,00:03:46.053,Pass,,63.6,55.3,105.3,79.6,6,5,10,7,0.016856,0.034851,0.017995,0.017995,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.726938,,,,,,,,,,,,9e66293e-d53c-41d0-bddf-43002ef8c36e,2422,,"[16.6, 1.0]",69302,49,True,,,1.1119796,,,,,,"[20.7, 9.3]",,High Pass,,9.257429,,,,Javier Alejandro Mascherano,,,,,,Throw-in,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,89,Barcelona,217,['326e47ed-61d6-4f68-9671-6655f57be7f5'],3,,,,,,,,,,,,,,,Barcelona,217,00:04:03.817,Pass,,16.6,1.0,20.7,9.3,1,0,1,0,0.007796,0.007796,0.0,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,2.888547,,,,,,,,,,,,818d5d5e-d911-4dd5-8edd-6a80876bb4ac,2424,,"[23.6, 16.8]",69302,49,,,,1.2932647,,Right Foot,,,,"[38.3, 68.4]",,High Pass,,53.653053,,,,Daniel Alves da Silva,,,True,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,89,Barcelona,217,['5acb70d1-0e58-4897-bd35-fa55c09b1273'],8,,,,,,,,,,,,,,,Barcelona,217,00:04:08.890,Pass,,23.6,16.8,38.3,68.4,2,1,3,6,0.009424,0.010595,0.0011710000000000002,0.0011710000000000002,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.691934,,,,,,,,,,,,8f83ca60-b3f9-4aa9-82f8-bd4696a07bf0,2427,,"[67.8, 76.9]",69302,49,,,,-1.3483491,,Right Foot,,,,"[69.7, 68.5]",,Ground Pass,,8.612201,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,89,Barcelona,217,['e71dfd2b-1356-469c-9411-d90ab082af1b'],16,,,,,,,,,,,,,,,Barcelona,217,00:04:16.736,Pass,,67.8,76.9,69.7,68.5,6,7,6,6,0.014736,0.016118,0.0013819999999999995,0.0013819999999999995,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.750931,,,,,,,,,,,,d2b78feb-e2f4-4f5b-b025-043194ed831b,2430,,"[71.8, 71.4]",69302,49,,,,2.0568283,,Left Foot,,,,"[69.0, 76.7]",,Ground Pass,,5.994164,,,,Daniel Alves da Silva,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,89,Barcelona,217,['cec03f3a-2b87-467f-8384-81f4f5c1f145'],18,,,,,,,,,,,,,,,Barcelona,217,00:04:18.129,Pass,,71.8,71.4,69.0,76.7,7,7,6,7,0.017451,0.014736,-0.0027150000000000004,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.127509,,,,,,,,,,,,70d8fddf-5537-4930-b826-15cd24b2db14,2433,,"[68.9, 74.8]",69302,49,,,,-1.987235,,Left Foot,,,,"[66.6, 69.6]",,Ground Pass,,5.6859474,,,,Xavier Hernández Creus,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,89,Barcelona,217,['92c32b67-d36e-4c05-a096-0a600a88ee79'],19,,,,,,,,,,,,,,,Barcelona,217,00:04:19.183,Pass,,68.9,74.8,66.6,69.6,6,7,6,6,0.014736,0.016118,0.0013819999999999995,0.0013819999999999995,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.6455,,,,,,,,,,,,578b78d8-fd54-43bb-a406-dd5a254a48ef,2436,,"[64.9, 59.1]",69302,49,,,,-1.9820901,,Right Foot,,,,"[56.7, 40.3]",,Ground Pass,,20.510485,,,,Eric-Sylvain Bilal Abidal,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,89,Barcelona,217,['b04a4a96-ce38-4065-8f69-154f4e83c94d'],23,,,,,,,,,,,,,,,Barcelona,217,00:04:23.465,Pass,,64.9,59.1,56.7,40.3,6,5,5,3,0.016856,0.014846,-0.0020099999999999996,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.62158,,,,,,,,,,,,7a1aa61d-e21f-4488-98c6-0239fcd6178f,2439,,"[56.6, 35.1]",69302,49,,,,-1.2641962,,Left Foot,,,,"[62.9, 15.2]",,Ground Pass,,20.873428,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,89,Barcelona,217,['407d62e0-f215-4149-94c1-021f16c388a3'],26,,,,,,,,,,,,,,,Barcelona,217,00:04:26.429,Pass,,56.6,35.1,62.9,15.2,5,3,6,1,0.014846,0.016118,0.0012720000000000006,0.0012720000000000006,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.314129,,,,,,,,,,,,e8dd1c19-8963-442e-b2d2-d36ed04e505d,2442,,"[64.6, 15.2]",69302,49,,,,-0.109153464,,Left Foot,,,,"[71.9, 14.4]",,Ground Pass,,7.3437047,,,,Andrés Iniesta Luján,,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,89,Barcelona,217,['162e918e-2920-48e2-86e1-ca5f4dee9410'],28,,,,,,,,,,,,,,,Barcelona,217,00:04:28.890,Pass,,64.6,15.2,71.9,14.4,6,1,6,1,0.016118,0.016118,0.0,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,0.9381,,,,,,,,,,,,6b85fefb-c102-4ff8-8574-dc6f445ec878,2445,,"[71.1, 11.5]",69302,49,,,,-0.6794138,,Right Foot,,,,"[78.9, 5.2]",,Ground Pass,,10.026465,,Incomplete,,David Villa Sánchez,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,89,Barcelona,217,"['3ded18e5-c2ef-4b5f-851f-3fccd6d2e2ae', 'fc5523e0-b095-4f79-b63e-e5261be5fe00']",30,,,,,,,,,,,,,,,Barcelona,217,00:04:30.231,Pass,,71.1,11.5,78.9,5.2,6,1,7,0,0.016118,0.017451,0.0013330000000000009,0.0013330000000000009,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.10466,,,,,,,,,,,,234fbfbf-624f-4618-a68b-9df3f62488bb,2448,,"[70.2, 1.0]",69302,49,True,,,1.928246,,,,,,"[67.1, 9.3]",,High Pass,,8.860023,,,,Lionel Andrés Messi Cuccittini,,,,,,Throw-in,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,90,Barcelona,217,['a8b15c0c-0002-4a39-b574-b609eb9e0bb9'],38,,,,,,,,,,,,,,,Barcelona,217,00:04:38.146,Pass,,70.2,1.0,67.1,9.3,6,0,6,0,0.014736,0.014736,0.0,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.354275,,,,,,,,,,,,73babdb7-226a-4c9a-833e-357a729969de,2451,,"[63.7, 14.0]",69302,49,,,,2.9855678,,Left Foot,,,,"[54.8, 15.4]",,Ground Pass,,9.009439,,,,Eric-Sylvain Bilal Abidal,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,90,Barcelona,217,['91a2ec2e-812f-49b5-b45b-6838a0025df3'],43,,,,,,,,,,,,,,,Barcelona,217,00:04:43.065,Pass,,63.7,14.0,54.8,15.4,6,1,5,1,0.016118,0.013845,-0.0022730000000000007,0.0,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.169804,,,,,,,,,,,,04966aea-e380-4bc1-bb17-4247310d4b40,2454,,"[56.6, 17.5]",69302,49,,,,1.6784862,,Left Foot,,,,"[54.2, 39.7]",,Ground Pass,,22.329353,,,,Javier Alejandro Mascherano,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,90,Barcelona,217,['255fa3ee-ddac-47fa-9495-6156e64e1295'],44,,,,,,,,,,,,,,,Barcelona,217,00:04:44.469,Pass,,56.6,17.5,54.2,39.7,5,1,5,3,0.013845,0.014846,0.0010010000000000002,0.0010010000000000002,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
,,,,,,,,,,,,,,,1.127978,,,,,,,,,,,,a9c4e6ba-34e0-464e-a175-d990574b7cb8,2457,,"[54.5, 42.7]",69302,49,,,,0.9595421,,Right Foot,,,,"[63.4, 55.4]",,Ground Pass,,15.508062,,,,Xavier Hernández Creus,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,90,Barcelona,217,['4c540e02-2e0d-485e-b5f5-e27decf27940'],47,,,,,,,,,,,,,,,Barcelona,217,00:04:47.022,Pass,,54.5,42.7,63.4,55.4,5,4,6,5,0.014846,0.016856,0.0020099999999999996,0.0020099999999999996,,,,,2024-09-07 18:28:20.140532,2010-12-12,2010/2011,Spain - La Liga,Barcelona vs Real Sociedad
