50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.1997,,,,,,,,,,,,,,7b6dfe5f-bbfc-42e6-b769-6506e9782bf4,295,,"[44.7, 6.9]",69270,7,,,,,0.8739236,,Left Foot,,,"[52.4, 16.1]",,Low Pass,,11.997083,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,20,Barcelona,217,['401acfe2-5fa7-4f56-8da9-8c49641ef5e8'],22,,,,,,,,,,,,,,,,Barcelona,217,00:07:22.899,Pass,,44.7,6.9,52.4,16.1,4,0,5,1,0.011263,0.013845,0.0025819999999999992,0.0025819999999999992,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.000223,,,,,,,,,,,,,,e0b25c75-72d2-4ab6-831c-9cc305b4fc29,300,,"[48.9, 10.9]",69270,7,,,,,2.8073945,,Right Foot,,,"[41.7, 13.4]",,Ground Pass,,7.62168,,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,20,Barcelona,217,['2c8ce25e-f503-4f52-886c-06af71df6657'],26,,,,,,,,,,,,,,,,Barcelona,217,00:07:26.302,Pass,,48.9,10.9,41.7,13.4,4,1,3,1,0.012147,0.010595,-0.0015519999999999996,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.1538,,,,,,,,,,,,,,370a47c1-8a0d-4e88-82c8-57eed1da250a,305,,"[38.6, 16.1]",69270,7,,,,,2.3650048,,Left Foot,,,"[15.7, 38.6]",,Ground Pass,,32.103893,,,,Víctor Valdés Arribas,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,20,Barcelona,217,['9fe5e32c-4e15-48ab-b30e-82919348c215'],31,,,,,,,,,,,,,,,,Barcelona,217,00:07:31.411,Pass,,38.6,16.1,15.7,38.6,3,1,1,3,0.010595,0.010827,0.00023199999999999957,0.00023199999999999957,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.979313,,,,,,,,,,,,,,aee17201-5fbf-4183-bb0e-405fb6cec8b1,308,,"[17.8, 38.8]",69270,7,,,,,-0.8889228,,Right Foot,,,"[31.6, 21.8]",,Ground Pass,,21.896118,,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,20,Barcelona,217,['26a5494d-b3fd-4c61-aa92-4988e481f406'],34,,,,,,,,,,,,,,,,Barcelona,217,00:07:34.294,Pass,,17.8,38.8,31.6,21.8,1,3,2,2,0.010827,0.010013,-0.0008140000000000005,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.4404,,,,,,,,,,,,,,1e1f52b9-e26b-4609-976b-7081dead810c,311,,"[37.3, 14.2]",69270,7,,,,,-0.73485756,,Right Foot,,,"[50.8, 2.0]",,Ground Pass,,18.195879,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,20,Barcelona,217,['c384f5c4-01a9-45cf-85aa-f3096a63bedc'],38,,,,,,,,,,,,,,,,Barcelona,217,00:07:38.298,Pass,,37.3,14.2,50.8,2.0,3,1,4,0,0.010595,0.011263,0.0006680000000000002,0.0006680000000000002,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.7503,,,,,,,,,,,,,,c5188da4-ad01-450e-a5b1-e856e17a56de,314,,"[50.8, 1.8]",69270,7,,,,,2.569399,,Left Foot,,,"[39.0, 9.4]",,Ground Pass,,14.035668,,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,20,Barcelona,217,['4c0725f6-c7ae-48f2-9567-cc92fc3689db'],39,,,,,,,,,,,,,,,,Barcelona,217,00:07:39.819,Pass,,50.8,1.8,39.0,9.4,4,0,3,0,0.011263,0.009777,-0.0014860000000000012,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.905437,,,,,,,,,,,,,,3037f646-a1cf-42f0-beb0-46801a368484,317,,"[35.0, 6.4]",69270,7,,,,,0.79239106,,Right Foot,,,"[42.1, 13.6]",,Ground Pass,,10.111875,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,20,Barcelona,217,['589da33c-22c2-47a4-b1c3-cb8f930fadfc'],41,,,,,,,,,,,,,,,,Barcelona,217,00:07:41.628,Pass,,35.0,6.4,42.1,13.6,3,0,3,1,0.009777,0.010595,0.000818000000000001,0.000818000000000001,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.171422,,,,,,,,,,,,,,1f434160-1f8c-4440-b941-3663d1e5d3d4,321,,"[32.7, 13.0]",69270,7,,,,,0.88321584,,Right Foot,,,"[52.0, 36.5]",,Ground Pass,,30.409538,,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,20,Barcelona,217,['bc55bdce-bfe6-46e0-bb53-0a22ff5f2d04'],44,,,,,,,,,,,,,,,,Barcelona,217,00:07:44.096,Pass,,32.7,13.0,52.0,36.5,2,1,4,3,0.009424,0.012626,0.003202,0.003202,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.660338,,,,,,,,,,,,,,b68654ca-7972-48e9-b57e-ad6b10ebbca8,324,,"[52.9, 35.9]",69270,7,,,,,-1.6875468,,Right Foot,,,"[51.0, 19.7]",,Ground Pass,,16.311039,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,20,Barcelona,217,['25396161-6ab8-4fcc-97d5-eb9fb41cf837'],45,,,,,,,,,,,,,,,,Barcelona,217,00:07:45.487,Pass,,52.9,35.9,51.0,19.7,5,3,4,1,0.014846,0.012147,-0.002699,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.060194,,,,,,,,,,,,,,3a5bf848-de33-4f50-87a8-296c4bda5c9f,328,,"[49.9, 14.9]",69270,7,,,,,-2.5417738,,Right Foot,,,"[34.4, 4.3]",,Low Pass,,18.777912,,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,20,Barcelona,217,['e41b8c4f-595e-4a32-b1e5-5fd2fd0a221d'],47,,,,,,,,,,,,,,,,Barcelona,217,00:07:47.000,Pass,,49.9,14.9,34.4,4.3,4,1,3,0,0.012147,0.009777,-0.0023700000000000006,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.594117,,,,,,,,,,,,,,3a7c6b81-91e2-4a12-ab78-3c0376ba6cde,331,,"[36.7, 5.2]",69270,7,,,,,1.6787088,,Left Foot,,,"[35.4, 17.2]",,Ground Pass,,12.070211,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,20,Barcelona,217,['9eef8a39-0c48-4374-90a2-849707bdadb6'],50,,,,,,,,,,,,,,,,Barcelona,217,00:07:50.034,Pass,,36.7,5.2,35.4,17.2,3,0,3,1,0.009777,0.010595,0.000818000000000001,0.000818000000000001,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.00816,,,,,,,,,,,,,,2fb8157a-d3c1-4189-895a-f278d9f162f7,335,,"[39.6, 19.3]",69270,7,,,,,1.7104563,,Right Foot,,,"[35.2, 50.6]",,Low Pass,,31.607752,,,,Gerard Piqué Bernabéu,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,20,Barcelona,217,['018fa129-1849-4e65-b805-fb3357dc2377'],53,,,,,,,,,,,,,,,,Barcelona,217,00:07:53.687,Pass,,39.6,19.3,35.2,50.6,3,1,3,5,0.010595,0.011105,0.00051,0.00051,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.433353,,,,,,,,,,,,,,19eae545-7229-420a-a9dd-37a6936a9f57,338,,"[45.1, 48.5]",69270,7,,,,,-1.3057535,,Right Foot,,,"[47.0, 41.5]",,Ground Pass,,7.253275,,,,Javier Alejandro Mascherano,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,20,Barcelona,217,['ca61337e-7cc2-49bb-87ee-cf8b6d8b8145'],57,,,,,,,,,,,,,,,,Barcelona,217,00:07:57.478,Pass,,45.1,48.5,47.0,41.5,4,4,4,4,0.012626,0.012626,0.0,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.8647,,,,,,,,,,,,,,bc18bea4-1ca7-4043-a5f0-9d91dcf7da04,344,,"[57.5, 46.4]",69270,8,,True,,,-1.9225106,,Right Foot,,,"[53.5, 35.5]",,Ground Pass,,11.610771,,,,Xavier Hernández Creus,,,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,21,Barcelona,217,['be4d6e66-ec0f-41c8-8f5f-346546208c98'],13,,,,,,,,,,,,,,,,Barcelona,217,00:08:13.340,Pass,,57.5,46.4,53.5,35.5,5,4,5,3,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.166875,,,,,,,,,,,,,,5aa2300e-d05e-431f-b99b-c67c9eac4974,346,,"[61.7, 34.4]",69270,8,,,,,1.3750591,,Right Foot,,,"[64.0, 46.0]",,Ground Pass,,11.825819,,,,Javier Alejandro Mascherano,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,21,Barcelona,217,['594d0151-5eba-4c7a-8664-547d220a5fd9'],17,,,,,,,,,,,,,,,,Barcelona,217,00:08:17.268,Pass,,61.7,34.4,64.0,46.0,5,3,6,4,0.014846,0.016895,0.0020490000000000005,0.0020490000000000005,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.168906,,,,,,,,,,,,,,cbc68fdb-353a-445a-8e8f-e38c6546e7a3,349,,"[66.7, 50.0]",69270,8,,,,,0.52807444,,Right Foot,,,"[87.1, 61.9]",,Ground Pass,,23.617155,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,21,Barcelona,217,['22d8b6fc-d167-4110-84c3-c5ac10078929'],19,,,,,,,,,,,,,,,,Barcelona,217,00:08:19.449,Pass,,66.7,50.0,87.1,61.9,6,4,8,6,0.016895,0.024015,0.007120000000000001,0.007120000000000001,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.5637,,,,,,,,,,,,,,82014942-ebbd-4d7f-ade3-3af94e8d0e30,352,,"[88.6, 60.9]",69270,8,,,,,2.9431229,,Right Foot,,,"[70.7, 64.5]",,Ground Pass,,18.258423,,,,Daniel Alves da Silva,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,21,Barcelona,217,['3d43d987-ba45-46ef-8000-7b0f0d103d9f'],20,,,,,,,,,,,,,,,,Barcelona,217,00:08:20.658,Pass,,88.6,60.9,70.7,64.5,8,6,6,6,0.024015,0.016118,-0.007897000000000001,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.860916,,,,,,,,,,,,,,f606e362-b535-4809-ba18-8628e8b90cb7,356,,"[70.1, 64.7]",69270,8,,,,,-1.8004388,,Right Foot,,,"[66.5, 49.3]",,Ground Pass,,15.815183,,,,Javier Alejandro Mascherano,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,['15c8046b-8d4c-4d35-9d2a-2673947ec940'],22,,,,,,,,,,,,,,,,Barcelona,217,00:08:22.450,Pass,,70.1,64.7,66.5,49.3,6,6,6,4,0.016118,0.016895,0.0007769999999999999,0.0007769999999999999,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.980602,,,,,,,,,,,,,,40012d57-cee7-43c8-a54c-e80cc0c7af2a,359,,"[64.2, 47.4]",69270,8,,,,,-1.0197742,,Right Foot,,,"[91.3, 3.3]",,High Pass,,51.76118,,,,Maxwell Scherrer Cabelino Andrade,,True,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,21,Barcelona,217,['3a0be1a3-6362-494f-a160-389a88bd34db'],25,,,,,,,,,,,,,,,,Barcelona,217,00:08:25.538,Pass,,64.2,47.4,91.3,3.3,6,4,8,0,0.016895,0.021221,0.004326,0.004326,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.419359,,,,,,,,,,,,,,62a4d27d-f5c5-4f37-859e-a8425b56c1aa,363,,"[90.7, 3.5]",69270,8,,,,,1.4838071,,Left Foot,,,"[92.2, 20.7]",,Low Pass,,17.265284,,Incomplete,,David Villa Sánchez,,,,,,1,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,21,Barcelona,217,"['57574381-a670-42b8-9818-82ae55535cac', '77acc26e-c90e-4a18-96ea-e33aa96d0e6f']",28,,,,,,,,,,,,,,,,Barcelona,217,00:08:28.954,Pass,,90.7,3.5,92.2,20.7,8,0,9,2,0.021221,0.028552,0.007331000000000001,0.007331000000000001,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.817577,,,,,,,,,,,,,,2777745e-034d-4d92-833f-8ca1b5dd5ef0,371,,"[37.0, 52.7]",69270,8,,,,,-0.98279375,,Right Foot,,,"[44.0, 42.2]",,Ground Pass,,12.61943,,,,Francisco Javier Casquero Paredes,,,,,,1,Regular Play,Daniel Alberto Díaz,26496.0,Right Center Back,22,Getafe,216,['ad550d59-4d2e-4fc5-8045-0fd5ab3632ee'],33,,,,,,,,,,,,,,,,Getafe,216,00:08:33.287,Pass,,37.0,52.7,44.0,42.2,3,5,4,4,0.011105,0.012626,0.0015209999999999998,0.0015209999999999998,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.078911,,,,,,,,,,,,,,3f30a01d-443a-4dff-ae72-20636826440b,375,,"[48.0, 43.0]",69270,8,,,,,2.70175,,Right Foot,,,"[41.2, 46.2]",,Ground Pass,,7.515318,,,,Derek Owusu Boateng,,,,,,1,Regular Play,Francisco Javier Casquero Paredes,26144.0,Left Center Midfield,22,Getafe,216,"['4c1cc6ac-3e06-4fa0-92f4-a536346bfdf3', 'def4d025-17fc-4be6-aab0-71e9174e6a7f']",34,,,,,,,,,,,,,,,,Getafe,216,00:08:34.145,Pass,True,48.0,43.0,41.2,46.2,4,4,3,4,0.012626,0.011324,-0.0013019999999999993,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.35712,,,,,,,,,,,,,,acaab5a8-0508-4262-8af5-d20ebb6705fc,379,,"[40.0, 46.0]",69270,8,,,,,-1.9686707,,Right Foot,,,"[28.4, 18.4]",,Ground Pass,,29.938604,,,,José Manuel Jiménez Ortiz,,,,,,1,Regular Play,Derek Owusu Boateng,26684.0,Center Defensive Midfield,22,Getafe,216,"['b53a1be1-5fa1-40f7-b0c4-f3c6b1855d6e', 'c8e949f8-6121-4939-8c37-df63ba4497de']",35,,,,,,,,,,,,,,,,Getafe,216,00:08:35.264,Pass,True,40.0,46.0,28.4,18.4,3,4,2,1,0.011324,0.009424,-0.0019000000000000006,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.003896,,,,,,,,,,,,,,afb04ad3-be2b-43a0-ae20-3a7933ba05cb,382,,"[27.2, 17.8]",69270,8,,,,,-0.39080822,,Left Foot,,,"[52.2, 7.5]",,Ground Pass,,27.038675,,,,Manuel del Moral Fernández,,,,,,1,Regular Play,José Manuel Jiménez Ortiz,26436.0,Left Back,22,Getafe,216,['cbeec5b0-74ed-4fd6-ac55-dcc6fb0dbaca'],38,,,,,,,,,,,,,,,,Getafe,216,00:08:38.082,Pass,,27.2,17.8,52.2,7.5,2,1,4,0,0.009424,0.011263,0.0018390000000000004,0.0018390000000000004,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.4014,,,,,,,,,,,,,,8a8720e7-3723-45d0-abbc-c7d05026822b,389,,"[88.8, 69.3]",69270,8,,,,,2.8848844,,Right Foot,,,"[80.8, 71.4]",,Ground Pass,,8.271034,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,23,Barcelona,217,['c25b977f-ed46-4066-b6e3-c6bc662fd638'],42,,,,,,,,,,,,,,,,Barcelona,217,00:08:42.363,Pass,,88.8,69.3,80.8,71.4,8,6,7,7,0.024015,0.017451,-0.006564,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.302937,,,,,,,,,,,,,,3dd0ff00-af8a-4c17-b12d-b50aef4388a9,392,,"[84.8, 67.4]",69270,8,,,,,-2.0889354,,Right Foot,,,"[72.6, 46.0]",,Ground Pass,,24.63331,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,23,Barcelona,217,['fdc88f29-9d64-4851-9af4-f8ef8c2e98c9'],44,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.775,Pass,,84.8,67.4,72.6,46.0,8,6,7,4,0.024015,0.019971,-0.0040440000000000025,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.1022,,,,,,,,,,,,,,a7aab9bc-eeeb-48b5-804e-343ffd13f4c8,396,,"[76.4, 47.8]",69270,8,,,,,0.6121525,,Right Foot,,,"[85.8, 54.4]",,Ground Pass,,11.485643,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,23,Barcelona,217,['a87982a1-456c-4880-b69e-b138780fbaed'],50,,,,,,,,,,,,,,,,Barcelona,217,00:08:50.125,Pass,,76.4,47.8,85.8,54.4,7,4,8,5,0.019971,0.024122,0.004151000000000002,0.004151000000000002,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.7324,,,,,,,,,,,,,,c89f55c6-f324-4dc3-82c3-9ea36f11cda9,400,,"[86.3, 54.8]",69270,8,,,,,3.0488362,,Left Foot,,,"[73.4, 56.0]",,Ground Pass,,12.955694,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,23,Barcelona,217,"['20e8b9c9-d40b-40b3-836c-c0bc20d0abc9', '6c22b639-53f0-4fe7-9a0e-4243956d9b94']",51,,,,,,,,,,,,,,,,Barcelona,217,00:08:51.586,Pass,True,86.3,54.8,73.4,56.0,8,5,7,5,0.024122,0.019351,-0.004771000000000001,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.4671,,,,,,,,,,,,,,d8ab3df2-02a1-4a5a-9b35-1132db3601c2,403,,"[74.5, 56.0]",69270,8,,,,,1.3326825,,Right Foot,,,"[79.5, 76.6]",,Ground Pass,,21.198112,,,,Daniel Alves da Silva,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,23,Barcelona,217,['62ce1e65-9ed1-4a31-a873-35da5d19414a'],52,,,,,,,,,,,,,,,,Barcelona,217,00:08:52.398,Pass,,74.5,56.0,79.5,76.6,7,5,7,7,0.019351,0.017451,-0.001899999999999999,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,2.208161,,,,,,,,,,,,,,0309b933-1de6-4194-9abf-f6b1c3707dd0,406,,"[80.8, 74.3]",69270,8,,,,,-2.5406756,,Right Foot,,,"[56.0, 57.3]",,Ground Pass,,30.067259,,,,Gerard Piqué Bernabéu,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,23,Barcelona,217,['c32d583b-00a8-42d6-850d-3afaeabd4a4a'],54,,,,,,,,,,,,,,,,Barcelona,217,00:08:54.946,Pass,,80.8,74.3,56.0,57.3,7,7,5,5,0.017451,0.014291,-0.0031600000000000013,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.192481,,,,,,,,,,,,,,73556ae4-452b-4fef-b0b1-25401a1734a9,409,,"[56.4, 57.3]",69270,8,,,,,-1.6648575,,Right Foot,,,"[53.9, 30.8]",,Ground Pass,,26.617662,,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,23,Barcelona,217,['010c004d-6f00-48b9-ba91-38f05f2dafef'],59,,,,,,,,,,,,,,,,Barcelona,217,00:08:59.834,Pass,,56.4,57.3,53.9,30.8,5,5,5,3,0.014291,0.014846,0.0005549999999999999,0.0005549999999999999,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,1.5375,,,,,,,,,,,,,,05aa341e-5984-4c46-bcd7-bbadc2aba879,412,,"[69.0, 28.9]",69270,9,,,,,-1.2744445,,Right Foot,,,"[77.0, 2.7]",,Ground Pass,,27.39416,,,,Maxwell Scherrer Cabelino Andrade,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,23,Barcelona,217,['88d8874e-05a1-4f40-9393-e4f5fce3beaf'],5,,,,,,,,,,,,,,,,Barcelona,217,00:09:05.191,Pass,,69.0,28.9,77.0,2.7,6,2,7,0,0.016856,0.017451,0.0005950000000000018,0.0005950000000000018,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.741175,,,,,,,,,,,,,,3c7b6797-7a4e-45a9-b6a1-f25d00de822c,416,,"[78.9, 3.9]",69270,9,,,,,1.1212323,,Left Foot,,,"[85.8, 18.2]",,Ground Pass,,15.877657,,,,David Villa Sánchez,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,23,Barcelona,217,['c4b21da1-8099-4e26-bd28-257b88524ce8'],8,,,,,,,,,,,,,,,,Barcelona,217,00:09:08.687,Pass,,78.9,3.9,85.8,18.2,7,0,8,1,0.017451,0.024015,0.006564,0.006564,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.6645,,,,,,,,,,,,,,a9d021d2-a244-424b-b3d6-f621c1cb15a5,419,,"[82.7, 10.4]",69270,9,,,,,2.8761623,,Right Foot,,,"[72.4, 13.2]",,Low Pass,,10.6737995,,Incomplete,,Javier Alejandro Mascherano,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,23,Barcelona,217,"['331427fa-82b9-4b4c-9e26-5e1b2fe09e00', '92e01386-5f40-44af-aa59-841605b3beeb']",9,,,,,,,,,,,,,,,,Barcelona,217,00:09:09.692,Pass,,82.7,10.4,72.4,13.2,8,0,7,1,0.021221,0.018703,-0.0025179999999999994,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
,,,,,,,,,,,,,,,,,0.791375,,,,,,,,,,,,,,92e01386-5f40-44af-aa59-841605b3beeb,421,,"[48.6, 67.8]",69270,9,,,,,2.546523,,Left Foot,,,"[42.1, 72.2]",,Ground Pass,,7.8492036,,,,Pedro Ríos Maestre,,,,,Recovery,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Center Midfield,24,Getafe,216,"['a9d021d2-a244-424b-b3d6-f621c1cb15a5', 'b19375b1-08f9-411d-980a-ee0fdbfe6884']",10,,,,,,,,,,,,,,,,Getafe,216,00:09:10.356,Pass,,48.6,67.8,42.1,72.2,4,6,3,7,0.012147,0.009777,-0.0023700000000000006,0.0,,,,,2024-09-07 18:28:13.841049,2010-11-07,2010/2011,Spain - La Liga,Getafe vs Barcelona
