50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,1.702108,,,,,,,,,,,,,,,6f71cec4-d422-4316-835f-9a933bffe263,2277,,"[58.7, 64.7]",69246,50,,,,,1.0573366,,Right Foot,,"[66.2, 78.0]",,Ground Pass,,15.268923,,,Jeffren Isaac Suárez Bermúdez,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,82,Barcelona,217,['a6853abe-113f-41c7-8126-cd7a272ffcb1'],55,,,,,,,,,,,,,,Barcelona,217,00:05:55.490,Pass,,58.7,64.7,66.2,78.0,5,6,6,7,0.013845,0.014736,0.0008910000000000012,0.0008910000000000012,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.28811,,,,,,,,,,,,,,,030c2ee9-bb7d-43c1-89e9-b47da6510b59,2280,,"[66.2, 78.0]",69246,50,,,,,-2.7102664,,Right Foot,,"[48.6, 69.9]",,Ground Pass,,19.374468,,,Daniel Alves da Silva,,,,,,,2,Regular Play,Jeffren Isaac Suárez Bermúdez,26624.0,Right Wing,82,Barcelona,217,['9903d06d-6944-43a3-83f4-5f2ead57d0bd'],57,,,,,,,,,,,,,,Barcelona,217,00:05:57.232,Pass,,66.2,78.0,48.6,69.9,6,7,4,6,0.014736,0.012147,-0.002589000000000001,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.996442,,,,,,,,,,,,,,,9b3aeee8-8b51-48da-b970-1261ca811712,2283,,"[49.0, 69.1]",69246,50,,,,,-1.2023507,,Right Foot,,"[55.1, 53.3]",,Ground Pass,,16.936647,,,Thiago Alcântara do Nascimento,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,82,Barcelona,217,['9584e278-414e-48f3-abb5-4efcb8738527'],59,,,,,,,,,,,,,,Barcelona,217,00:05:59.555,Pass,,49.0,69.1,55.1,53.3,4,6,5,5,0.012147,0.014291,0.002144,0.002144,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.7278,,,,,,,,,,,,,,,909b438b-b975-4fee-a517-e293ad1422bc,2286,,"[56.7, 45.0]",69246,51,,,,,-1.380808,,Right Foot,,"[58.7, 34.6]",,Ground Pass,,10.590562,,,Seydou Kéita,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,82,Barcelona,217,['6f22dc21-cb26-42a0-8677-7341cd2b88b9'],2,,,,,,,,,,,,,,Barcelona,217,00:06:02.516,Pass,,56.7,45.0,58.7,34.6,5,4,5,3,0.014846,0.014846,0.0,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.50689,,,,,,,,,,,,,,,d89f3490-3bf1-4b59-be3d-b84989f21170,2289,,"[64.8, 24.3]",69246,51,,,,,-0.97459716,,Left Foot,,"[78.1, 4.7]",,Ground Pass,,23.686495,,,Ibrahim Afellay,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,82,Barcelona,217,['243d3436-f771-4c33-a40c-1e8eb8b273b8'],4,,,,,,,,,,,,,,Barcelona,217,00:06:04.829,Pass,,64.8,24.3,78.1,4.7,6,2,7,0,0.016856,0.017451,0.0005950000000000018,0.0005950000000000018,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.344074,,,,,,,,,,,,,,,cd75db42-cd5f-49bb-a785-1dc65b22178c,2292,,"[77.3, 6.3]",69246,51,,,,,2.2599676,,Right Foot,,"[65.6, 20.5]",,Ground Pass,,18.399185,,,Thiago Alcântara do Nascimento,,,,,,,2,Regular Play,Ibrahim Afellay,4891.0,Left Wing,82,Barcelona,217,['987c86ee-8463-4e2c-84e2-96eeb7e5930b'],8,,,,,,,,,,,,,,Barcelona,217,00:06:08.022,Pass,,77.3,6.3,65.6,20.5,7,0,6,2,0.017451,0.016856,-0.0005950000000000018,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.00622,,,,,,,,,,,,,,,6603d1bc-f356-4260-b05a-f821d5ecc6df,2298,,"[63.5, 1.0]",69246,51,,,,,1.5570985,,,,"[63.6, 8.3]",,Low Pass,,7.300685,,,Thiago Alcântara do Nascimento,,,,,,Throw-in,2,From Throw In,Andreu Fontàs Prat,6890.0,Left Back,83,Barcelona,217,['3e8cd27a-952f-42f7-b794-218dcec2ee82'],14,,,,,,,,,,,,,,Barcelona,217,00:06:14.701,Pass,,63.5,1.0,63.6,8.3,6,0,6,0,0.014736,0.014736,0.0,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,4.190247,,,,,,,,,,,,,,,4ad163b8-4ce4-44b6-9152-840ee2c74847,2302,,"[42.7, 3.9]",69246,51,,,,,2.2461514,,Right Foot,,"[10.9, 43.6]",,Low Pass,,50.865803,,,José Manuel Pinto Colorado,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,83,Barcelona,217,['2505303f-1128-414a-a2b6-0672bf4b581e'],18,,,,,,,,,,,,,,Barcelona,217,00:06:18.932,Pass,,42.7,3.9,10.9,43.6,4,0,0,4,0.011263,0.009411,-0.0018520000000000012,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.8499,,,,,,,,,,,,,,,54ecd8de-9922-4ca3-8bd5-79b75d3a40e4,2305,,"[11.7, 46.0]",69246,51,,,,,1.0666304,,Right Foot,,"[22.9, 66.3]",,Ground Pass,,23.184692,,,Gerard Piqué Bernabéu,,,,,,,2,From Throw In,José Manuel Pinto Colorado,26005.0,Goalkeeper,83,Barcelona,217,['a9ad7919-66d1-40ce-9b7b-fd86225680be'],24,,,,,,,,,,,,,,Barcelona,217,00:06:24.035,Pass,,11.7,46.0,22.9,66.3,0,4,2,6,0.009411,0.009424,1.3000000000000858e-05,1.3000000000000858e-05,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,2.762156,,,,,,,,,,,,,,,f7531b69-8bbd-4578-993b-ae4770caae60,2308,,"[22.9, 66.3]",69246,51,,,,,-2.1187084,,Right Foot,,"[7.4, 40.9]",,Ground Pass,,29.75584,,,José Manuel Pinto Colorado,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,83,Barcelona,217,['b096bb7e-b899-4c4d-945e-f228424787e4'],27,,,,,,,,,,,,,,Barcelona,217,00:06:27.219,Pass,,22.9,66.3,7.4,40.9,2,6,0,4,0.009424,0.009411,-1.3000000000000858e-05,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.490889,,,,,,,,,,,,,,,c1ff3095-d7c5-473c-bb70-36a71566ce95,2311,,"[9.1, 39.7]",69246,51,,,,,-0.8205275,,Right Foot,,"[24.2, 23.5]",,Ground Pass,,22.146105,,,Gabriel Alejandro Milito,,,,,,,2,From Throw In,José Manuel Pinto Colorado,26005.0,Goalkeeper,83,Barcelona,217,['f5283b6f-6ca9-4834-a211-930f7d5b20ec'],31,,,,,,,,,,,,,,Barcelona,217,00:06:31.417,Pass,,9.1,39.7,24.2,23.5,0,3,2,2,0.009411,0.010013,0.0006020000000000001,0.0006020000000000001,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.1119,,,,,,,,,,,,,,,a42373f4-eade-405e-a782-9d139a890169,2314,,"[24.2, 23.5]",69246,51,,,,,1.00748,,Left Foot,,"[33.8, 38.7]",,Ground Pass,,17.977764,,,Xavier Hernández Creus,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,83,Barcelona,217,['a4a58b3e-d559-46c4-a00b-f8e7f2524ce5'],32,,,,,,,,,,,,,,Barcelona,217,00:06:32.948,Pass,,24.2,23.5,33.8,38.7,2,2,3,3,0.010013,0.011324,0.0013110000000000014,0.0013110000000000014,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.7587,,,,,,,,,,,,,,,aad6d622-aa84-4673-bab6-74b2b2e4df85,2317,,"[43.2, 45.2]",69246,51,,,,,-1.0427219,,Right Foot,,"[50.2, 33.2]",,Ground Pass,,13.892444,,,Thiago Alcântara do Nascimento,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,83,Barcelona,217,['1de62373-c350-49d1-bf3e-abf6602c604b'],38,,,,,,,,,,,,,,Barcelona,217,00:06:38.475,Pass,,43.2,45.2,50.2,33.2,4,4,4,3,0.012626,0.012626,0.0,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.394356,,,,,,,,,,,,,,,72b7ff74-325f-480d-a42a-8bebdc244d69,2321,,"[51.8, 33.9]",69246,51,,,,,-2.4536293,,Right Foot,,"[37.2, 21.9]",,Ground Pass,,18.898678,,,Gabriel Alejandro Milito,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,83,Barcelona,217,"['4fec0899-08b4-4e7e-b931-1ded617248e9', 'f1a4759e-3db3-4813-a1eb-8c837f7d32e3']",39,,,,,,,,,,,,,,Barcelona,217,00:06:39.972,Pass,True,51.8,33.9,37.2,21.9,5,3,3,2,0.014846,0.011105,-0.0037409999999999995,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,2.3222,,,,,,,,,,,,,,,a45a1e1b-596d-490d-b7b6-4ff981c0549a,2324,,"[37.2, 21.9]",69246,51,,,,,1.4346865,,Left Foot,,"[43.5, 67.9]",,Ground Pass,,46.42941,,,Gerard Piqué Bernabéu,,,True,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,83,Barcelona,217,['8d797e94-a6b3-43f0-81ba-a2d1c3a05eba'],42,,,,,,,,,,,,,,Barcelona,217,00:06:42.926,Pass,,37.2,21.9,43.5,67.9,3,2,4,6,0.011105,0.012147,0.0010419999999999995,0.0010419999999999995,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,2.142291,,,,,,,,,,,,,,,e7c38d04-928a-45c6-b870-48cada087705,2327,,"[43.5, 67.9]",69246,51,,,,,-1.5604608,,Right Foot,,"[43.9, 29.2]",,Ground Pass,,38.70207,,,Gabriel Alejandro Milito,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,83,Barcelona,217,['accec41a-8449-4800-a244-042b25a5d1b3'],49,,,,,,,,,,,,,,Barcelona,217,00:06:49.424,Pass,,43.5,67.9,43.9,29.2,4,6,4,2,0.012147,0.012692,0.0005450000000000003,0.0005450000000000003,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.6116,,,,,,,,,,,,,,,a58876d2-b4b1-40dc-a6da-7223c04dfa69,2330,,"[50.2, 30.3]",69246,51,,,,,-1.4442042,,Right Foot,,"[53.0, 8.3]",,Ground Pass,,22.177465,,,Andreu Fontàs Prat,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,83,Barcelona,217,['74f98d3c-1224-49c8-9e00-0c3353151be6'],53,,,,,,,,,,,,,,Barcelona,217,00:06:53.321,Pass,,50.2,30.3,53.0,8.3,4,2,5,0,0.012692,0.012483,-0.00020900000000000085,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.961889,,,,,,,,,,,,,,,5e65c69b-c19b-4dce-a73f-4ca4ab73a00d,2333,,"[53.0, 8.1]",69246,51,,,,,1.4346573,,Left Foot,,"[57.0, 37.3]",,Ground Pass,,29.4727,,,Xavier Hernández Creus,,,,,,,2,From Throw In,Andreu Fontàs Prat,6890.0,Left Back,83,Barcelona,217,['f9dcb66c-639f-4fec-89d6-3d1c5e55db90'],55,,,,,,,,,,,,,,Barcelona,217,00:06:55.678,Pass,,53.0,8.1,57.0,37.3,5,0,5,3,0.012483,0.014846,0.0023630000000000005,0.0023630000000000005,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,4.235764,,,,,,,,,,,,,,,5fde9cee-afc3-4b9e-ad08-758a49d25795,2337,,"[55.4, 43.3]",69246,51,,,,,0.5743048,,Right Foot,,"[113.2, 80.7]",,High Pass,,68.84475,Out,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,83,Barcelona,217,,57,,,,,,,,,,,,,,Barcelona,217,00:06:57.956,Pass,,55.4,43.3,113.2,80.7,5,4,11,7,0.014846,0.037926,0.023080000000000003,0.023080000000000003,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.975879,,,,,,,,,,,,,,,6a94cb37-6a29-4137-af15-5f360a17ef36,2338,,"[11.7, 1.0]",69246,52,,,,,0.10866122,,,,"[28.2, 2.8]",,High Pass,,16.59789,,,Antoine Griezmann,,,,,,Throw-in,2,From Throw In,Daniel Estrada Agirrezablaga,26441.0,Left Back,84,Real Sociedad,210,['1055a9c1-0171-4375-b6a4-b9e933e7cdb3'],17,,,,,,,,,,,,,,Real Sociedad,210,00:07:17.706,Pass,,11.7,1.0,28.2,2.8,0,0,2,0,0.006383,0.008449,0.002066,0.002066,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.157095,,,,,,,,,,,,,,,08c2f40e-ac59-444d-a8d2-ab37dad8a9b2,2341,,"[26.3, 3.0]",69246,52,,,,,1.5707964,,Other,,"[26.3, 8.1]",,Low Pass,,5.1,Incomplete,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Left Wing,84,Real Sociedad,210,['803cb91d-a118-42ea-bd58-4d8ab1ce2a1c'],19,,,,,,,,,,,,,,Real Sociedad,210,00:07:19.802,Pass,,26.3,3.0,26.3,8.1,2,0,2,0,0.008449,0.008449,0.0,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.145705,,,,,,,,,,,,,,,803cb91d-a118-42ea-bd58-4d8ab1ce2a1c,2342,,"[94.7, 72.9]",69246,52,,,,,2.7872128,,Left Foot,,"[84.7, 76.6]",,Ground Pass,,10.662551,,,Daniel Alves da Silva,,,,,,Recovery,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,85,Barcelona,217,"['08c2f40e-ac59-444d-a8d2-ab37dad8a9b2', 'eabdebb3-1bd8-4568-ae41-dbd267aeeb12']",20,,,,,,,,,,,,,,Barcelona,217,00:07:20.959,Pass,,94.7,72.9,84.7,76.6,9,7,8,7,0.027563,0.021221,-0.006342,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.681253,,,,,,,,,,,,,,,ca7391bb-823a-46b1-9c65-ae7e813eb1c2,2345,,"[85.0, 76.1]",69246,52,,,,,-1.0893991,,Right Foot,,"[88.5, 69.4]",,Ground Pass,,7.5591006,,,Seydou Kéita,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,85,Barcelona,217,['6c0d61d7-9729-43a5-a91a-6a0c2c336c79'],22,,,,,,,,,,,,,,Barcelona,217,00:07:22.185,Pass,,85.0,76.1,88.5,69.4,8,7,8,6,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.920638,,,,,,,,,,,,,,,8cd9fc8c-1f7e-4dcf-ad18-fd506c87c946,2348,,"[89.1, 70.9]",69246,52,,,,,3.0592108,,Right Foot,,"[78.2, 71.8]",,Ground Pass,,10.937093,,,Xavier Hernández Creus,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,85,Barcelona,217,['58453b12-ae18-49f3-a60f-d86893fc1a0e'],23,,,,,,,,,,,,,,Barcelona,217,00:07:23.517,Pass,,89.1,70.9,78.2,71.8,8,7,7,7,0.021221,0.017451,-0.003769999999999999,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.360824,,,,,,,,,,,,,,,2b6e802c-0e2b-4a4b-b9c2-e7aae9f52173,2351,,"[78.2, 71.8]",69246,52,,,,,0.8312376,,Right Foot,,"[83.4, 77.5]",,Ground Pass,,7.7155685,,,Thiago Alcântara do Nascimento,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,85,Barcelona,217,['d7e41889-0df9-4866-b70a-5658ce587d91'],28,,,,,,,,,,,,,,Barcelona,217,00:07:28.623,Pass,,78.2,71.8,83.4,77.5,7,7,8,7,0.017451,0.021221,0.003769999999999999,0.003769999999999999,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.925,,,,,,,,,,,,,,,37abc46e-5588-461a-a724-4db86dfa874b,2354,,"[85.5, 77.5]",69246,52,,,,,-3.0336802,,Right Foot,,"[73.5, 76.2]",,Ground Pass,,12.070211,,,Daniel Alves da Silva,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,85,Barcelona,217,['8c5143f7-a65d-451e-a54b-af56268b6f41'],30,,,,,,,,,,,,,,Barcelona,217,00:07:30.224,Pass,,85.5,77.5,73.5,76.2,8,7,7,7,0.021221,0.017451,-0.003769999999999999,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.713,,,,,,,,,,,,,,,b57e0671-b4ed-4a61-954a-77c525c66103,2356,,"[71.9, 76.2]",69246,52,,,,,0.3105986,,Right Foot,,"[80.0, 78.8]",,Ground Pass,,8.507056,,,Thiago Alcântara do Nascimento,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,85,Barcelona,217,['7a164a8a-c8f1-4387-9c5c-4f24dd1c9ac7'],31,,,,,,,,,,,,,,Barcelona,217,00:07:31.149,Pass,,71.9,76.2,80.0,78.8,7,7,7,7,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.67333,,,,,,,,,,,,,,,7bfe6e6e-f033-4669-a805-dd11a1dfab09,2359,,"[80.0, 78.8]",69246,52,,,,,-2.9465723,,Left Foot,,"[71.9, 77.2]",,Ground Pass,,8.256513,,,Daniel Alves da Silva,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,85,Barcelona,217,['331439c2-647c-4500-8fc9-c409d81497b3'],31,,,,,,,,,,,,,,Barcelona,217,00:07:31.902,Pass,,80.0,78.8,71.9,77.2,7,7,7,7,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.850482,,,,,,,,,,,,,,,a664bfa9-e8dd-45a7-a9bf-966f7322c4d1,2362,,"[72.2, 73.8]",69246,52,,,,,-1.6651895,,Right Foot,,"[70.6, 56.9]",,Ground Pass,,16.97557,,,Xavier Hernández Creus,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,85,Barcelona,217,['4e72ca82-fae7-4d8d-be24-0684843ae2b9'],33,,,,,,,,,,,,,,Barcelona,217,00:07:33.789,Pass,,72.2,73.8,70.6,56.9,7,7,6,5,0.017451,0.016856,-0.0005950000000000018,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.4771,,,,,,,,,,,,,,,0328fc7a-779d-413a-84e9-cd1f77f205e7,2366,,"[71.1, 58.2]",69246,52,,,,,2.1820505,,Left Foot,,"[62.2, 70.9]",,Ground Pass,,15.508062,,,Daniel Alves da Silva,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,85,Barcelona,217,"['5d751e3c-840f-4950-9fe2-9361e23928cc', '670a5fa8-e9fc-4963-88fe-c3bf527160da']",34,,,,,,,,,,,,,,Barcelona,217,00:07:34.680,Pass,True,71.1,58.2,62.2,70.9,6,5,6,7,0.016856,0.014736,-0.0021199999999999986,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.3667,,,,,,,,,,,,,,,59f6f37d-4dbb-446b-9a1b-b25c23baa8ec,2369,,"[62.2, 70.9]",69246,52,,,,,-3.059361,,Left Foot,,"[44.0, 69.4]",,Ground Pass,,18.26171,,,Gerard Piqué Bernabéu,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,85,Barcelona,217,['6e4a1e00-2099-4e8d-8a00-d27fa04d356c'],36,,,,,,,,,,,,,,Barcelona,217,00:07:36.393,Pass,,62.2,70.9,44.0,69.4,6,7,4,6,0.014736,0.012147,-0.002589000000000001,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.79709,,,,,,,,,,,,,,,47ff59c2-b8b0-4449-a38e-867abfd31ffe,2372,,"[48.4, 68.5]",69246,52,,,,,1.1801893,,Right Foot,,"[51.9, 77.0]",,Ground Pass,,9.192389,,,Daniel Alves da Silva,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,85,Barcelona,217,['8363fb73-06ea-458d-bfd2-1eebf3c04ef1'],41,,,,,,,,,,,,,,Barcelona,217,00:07:41.974,Pass,,48.4,68.5,51.9,77.0,4,6,4,7,0.012147,0.011263,-0.0008839999999999994,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.8316,,,,,,,,,,,,,,,f82f7e0c-d93c-4aad-be02-2e2a3779b4c3,2375,,"[54.1, 77.2]",69246,52,,,,,0.05304753,,Right Foot,,"[65.4, 77.8]",,Ground Pass,,11.315918,,,Lionel Andrés Messi Cuccittini,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,85,Barcelona,217,['1cf6cbc7-1a5e-4c04-86d6-922b4d7039fe'],45,,,,,,,,,,,,,,Barcelona,217,00:07:45.454,Pass,,54.1,77.2,65.4,77.8,5,7,6,7,0.012483,0.014736,0.0022530000000000015,0.0022530000000000015,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.9819,,,,,,,,,,,,,,,4ffc4ff4-c8bd-4634-af13-9411c315b5d6,2378,,"[65.2, 77.8]",69246,52,,,,,3.1205432,,Left Foot,,"[55.7, 78.0]",,Ground Pass,,9.502105,,,Daniel Alves da Silva,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,85,Barcelona,217,['c7faba8e-3b66-4a05-9aa1-c8d8aa4c72b7'],46,,,,,,,,,,,,,,Barcelona,217,00:07:46.744,Pass,,65.2,77.8,55.7,78.0,6,7,5,7,0.014736,0.012483,-0.0022530000000000015,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,0.566801,,,,,,,,,,,,,,,28ba0324-6855-4c36-8d7e-a691ba65fc1c,2381,,"[55.7, 78.0]",69246,52,,,,,-1.5848799,,Right Foot,,"[55.6, 70.9]",,Ground Pass,,7.100704,,,Thiago Alcântara do Nascimento,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,85,Barcelona,217,['0dbc43e6-a042-4ab6-81f3-9e1f57708089'],48,,,,,,,,,,,,,,Barcelona,217,00:07:48.344,Pass,,55.7,78.0,55.6,70.9,5,7,5,7,0.012483,0.012483,0.0,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
,,,,,,,,,,,,,1.0211,,,,,,,,,,,,,,,8c66ff09-8277-4489-8b99-50d25c4c695c,2384,,"[55.6, 70.9]",69246,52,,,,,2.4199378,,Right Foot,,"[50.6, 75.3]",,Ground Pass,,6.6603303,,,Daniel Alves da Silva,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,85,Barcelona,217,['2ce40467-7de0-4b78-90dc-8e2b667a5e66'],48,,,,,,,,,,,,,,Barcelona,217,00:07:48.951,Pass,,55.6,70.9,50.6,75.3,5,7,4,7,0.012483,0.011263,-0.0012199999999999989,0.0,,,,,2024-09-07 18:28:19.312191,2011-04-30,2010/2011,Spain - La Liga,Real Sociedad vs Barcelona
