bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,1.237093,,,,,,,,,,,158f4b52-166e-41d6-a28c-c323df498ab8,472,,"[37.3, 63.4]",69260,9,,,,,-0.26090452,,Right Foot,,,,"[57.9, 57.9]",,High Pass,,21.321585,,,,Manuel Henrique Tavares Fernandes,,,,,,,1,From Free Kick,David Navarro Pedrós,26012.0,Right Center Back,26,Valencia,207,['53b4c055-2c27-4f08-862b-bbe77ccc62ff'],27,,,,,,,,,,,,,,,,Valencia,207,00:09:27.903,Pass,,37.3,63.4,57.9,57.9,3,6,5,5,0.010595,0.014291,0.0036959999999999996,0.0036959999999999996,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.00823,,,,,,,,,,,402ab3ee-36f7-4bcd-80d4-55270c437ab2,476,,"[51.6, 59.0]",69260,9,,,,,1.2857797,,Right Foot,,,,"[56.2, 74.7]",,Low Pass,,16.360012,,,,Bruno Saltor Grau,,,,,,,1,From Free Kick,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,26,Valencia,207,"['2538e46b-e675-4e92-b631-f1dd59e94079', '41588ba0-166e-45d7-b35e-49245c1f9dee']",29,,,,,,,,,,,,,,,,Valencia,207,00:09:29.726,Pass,True,51.6,59.0,56.2,74.7,5,5,5,7,0.014291,0.012483,-0.0018080000000000006,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.884091,,,,,,,,,,,201a7e90-69b6-40f6-b03d-5d8b7754ed1e,479,,"[47.0, 73.9]",69260,9,,,,,-2.5096185,,Right Foot,,,,"[35.8, 65.7]",,Ground Pass,,13.880922,,,,David Navarro Pedrós,,,,,,,1,From Free Kick,Bruno Saltor Grau,3095.0,Right Back,26,Valencia,207,['c0eb543d-b637-47ca-95c8-a6ab54d25f2e'],34,,,,,,,,,,,,,,,,Valencia,207,00:09:34.061,Pass,,47.0,73.9,35.8,65.7,4,7,3,6,0.011263,0.010595,-0.0006680000000000002,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.0873,,,,,,,,,,,ad605d5d-d4bd-4ebe-adc1-305669ea1a9d,482,,"[46.8, 65.3]",69260,9,,,,,-0.5518986,,Right Foot,,,,"[69.7, 51.2]",,Ground Pass,,26.89275,,,,Roberto Soldado Rillo,,,,,,,1,From Free Kick,David Navarro Pedrós,26012.0,Right Center Back,26,Valencia,207,['ecf017c8-521b-4d78-b6e1-b16180d53a3c'],38,,,,,,,,,,,,,,,,Valencia,207,00:09:38.023,Pass,,46.8,65.3,69.7,51.2,4,6,6,5,0.012147,0.016856,0.004709,0.004709,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.910206,,,,,,,,,,,82e4cc6b-cae0-4c5d-a24e-f3a5a3fe284c,484,,"[69.0, 51.2]",69260,9,,,,,1.6437261,,Right Foot,,,,"[67.4, 73.1]",,Ground Pass,,21.95837,,,,Manuel Henrique Tavares Fernandes,,,,,,,1,From Free Kick,Roberto Soldado Rillo,26009.0,Center Forward,26,Valencia,207,['35d79e27-8926-470d-bcf4-c04681cca546'],39,,,,,,,,,,,,,,,,Valencia,207,00:09:39.110,Pass,,69.0,51.2,67.4,73.1,6,5,6,7,0.016856,0.014736,-0.0021199999999999986,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.633409,,,,,,,,,,,ea070a8d-e43d-4676-804d-b3e006fa9a48,487,,"[73.0, 73.1]",69260,9,,,,,0.73955876,,Right Foot,,,,"[78.7, 78.3]",,Ground Pass,,7.7155685,,,,Pablo Hernández Domínguez,,,,,,,1,From Free Kick,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,26,Valencia,207,['a65c6450-f270-48ae-a74c-2931b7e38486'],41,,,,,,,,,,,,,,,,Valencia,207,00:09:41.583,Pass,,73.0,73.1,78.7,78.3,7,7,7,7,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.769483,,,,,,,,,,,b9ee8145-9ab9-4235-a252-d51a3ceaa100,491,,"[84.8, 75.8]",69260,9,,,,,-1.2294405,,Right Foot,,,,"[87.5, 68.2]",,Ground Pass,,8.065358,,,,Manuel Henrique Tavares Fernandes,,,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Wing,26,Valencia,207,"['3671b947-05fd-4e25-8845-91635cefd138', 'c756c72f-13ea-4a06-ac69-f5ecb968949a']",43,,,,,,,,,,,,,,,,Valencia,207,00:09:43.311,Pass,True,84.8,75.8,87.5,68.2,8,7,8,6,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,4.465379,,,,,,,,,,,123995c4-6ab9-46b0-b05a-732517e7dafd,494,,"[87.5, 68.2]",69260,9,,,,,-0.092388,,Right Foot,,,,"[118.8, 65.3]",,Low Pass,,31.434057,,Out,,Pablo Hernández Domínguez,,,,,,,1,From Free Kick,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,26,Valencia,207,['0b2d3ab0-463d-4a26-98b6-bd1fa353e532'],45,,,,,,,,,,,,,,,,Valencia,207,00:09:45.588,Pass,,87.5,68.2,118.8,65.3,8,6,11,6,0.024015,0.046477,0.022461999999999996,0.022461999999999996,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,2.0117,,,,,,,,,,,35ce312a-6f73-4cd5-a930-9f98a0937bed,496,,"[7.0, 37.0]",69260,10,,,,,-1.4783775,,Right Foot,,,,"[8.9, 16.5]",,Ground Pass,,20.58786,,,,Carles Puyol i Saforcada,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,27,Barcelona,217,['6dab0968-1777-49d8-8364-f17055b306cb'],3,,,,,,,,,,,,,,,,Barcelona,217,00:10:03.916,Pass,,7.0,37.0,8.9,16.5,0,3,0,1,0.009411,0.007501,-0.0019099999999999994,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.0343,,,,,,,,,,,b6f84950-d6d8-488f-9b48-f58bc3f01ddc,499,,"[9.7, 16.5]",69260,10,,,,,0.7132801,,Right Foot,,,,"[23.8, 28.7]",,Ground Pass,,18.645374,,,,Seydou Kéita,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,27,Barcelona,217,['ed01b709-e6f5-4f7d-a8a2-d6d229308c30'],6,,,,,,,,,,,,,,,,Barcelona,217,00:10:06.373,Pass,,9.7,16.5,23.8,28.7,0,1,2,2,0.007501,0.010013,0.0025119999999999995,0.0025119999999999995,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.571832,,,,,,,,,,,740206b6-f73c-49cb-80c8-82ee6fde425b,502,,"[23.8, 28.7]",69260,10,,,,,-1.3366761,,Left Foot,,,,"[29.5, 4.8]",,Ground Pass,,24.570307,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,From Goal Kick,Seydou Kéita,20169.0,Left Center Midfield,27,Barcelona,217,['3b90c14d-2c55-4d17-8500-5667689f2125'],7,,,,,,,,,,,,,,,,Barcelona,217,00:10:07.488,Pass,,23.8,28.7,29.5,4.8,2,2,2,0,0.010013,0.008449,-0.0015639999999999994,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.499474,,,,,,,,,,,7c5e2001-22a9-4a45-a4b3-041d4331ce09,505,,"[29.5, 4.8]",69260,10,,,,,2.5331848,,Left Foot,,,,"[15.0, 14.9]",,Ground Pass,,17.67088,,,,Carles Puyol i Saforcada,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,27,Barcelona,217,['61f17c2f-4563-40ac-92b5-89eb165344f7'],9,,,,,,,,,,,,,,,,Barcelona,217,00:10:09.180,Pass,,29.5,4.8,15.0,14.9,2,0,1,1,0.008449,0.008786,0.0003370000000000005,0.0003370000000000005,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.1189,,,,,,,,,,,f5e80ad2-626a-4935-9b59-127ff451b2cd,508,,"[32.6, 21.8]",69260,10,,,,,0.8990614,,Right Foot,,,,"[42.3, 34.0]",,Ground Pass,,15.586212,,,,Xavier Hernández Creus,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,27,Barcelona,217,['a2b449a4-005d-4e8b-a59c-fd82a01d7d89'],14,,,,,,,,,,,,,,,,Barcelona,217,00:10:14.429,Pass,,32.6,21.8,42.3,34.0,3,2,3,3,0.011105,0.011324,0.00021900000000000044,0.00021900000000000044,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.586155,,,,,,,,,,,e6295d46-01eb-44aa-bacc-638d692fe205,512,,"[40.0, 32.9]",69260,10,,,,,-1.9689639,,Right Foot,,,,"[34.7, 20.3]",,Ground Pass,,13.669309,,,,Carles Puyol i Saforcada,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,27,Barcelona,217,"['2ef3fa4c-e2ad-4f9e-8cde-9c3f720f34eb', '4f4f6257-dcc7-4f50-b353-8cf10942a8f4']",15,,,,,,,,,,,,,,,,Barcelona,217,00:10:15.628,Pass,True,40.0,32.9,34.7,20.3,3,3,3,1,0.011324,0.010595,-0.0007290000000000005,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.653165,,,,,,,,,,,f6deeb3b-251d-40c6-9afb-fe1306ec31f7,516,,"[33.1, 22.0]",69260,10,,,,,2.5455365,,Right Foot,,,,"[16.0, 33.6]",,Ground Pass,,20.663252,,,,Víctor Valdés Arribas,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,27,Barcelona,217,"['8838417c-30a4-4899-a34d-80e20c5d690e', 'a0f5f2a1-a1e4-4722-9671-c98e26ed68c7']",17,,,,,,,,,,,,,,,,Barcelona,217,00:10:17.705,Pass,True,33.1,22.0,16.0,33.6,3,2,1,3,0.011105,0.010827,-0.00027800000000000047,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.490518,,,,,,,,,,,65dae7da-82d8-4e4a-9283-e356e0856d57,519,,"[17.9, 36.9]",69260,10,,,,,-1.1469287,,Right Foot,,,,"[25.3, 20.5]",,Ground Pass,,17.99222,,,,Carles Puyol i Saforcada,,,,,,,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,27,Barcelona,217,['0446bb44-9d26-408f-baf0-7f2339d0a50f'],21,,,,,,,,,,,,,,,,Barcelona,217,00:10:21.202,Pass,,17.9,36.9,25.3,20.5,1,3,2,1,0.010827,0.009424,-0.0014029999999999997,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.7933,,,,,,,,,,,bb402845-b7cd-41d6-af8e-3ff8b782fa21,523,,"[33.3, 14.4]",69260,10,,,,,0.07571704,,Left Foot,,,,"[47.8, 15.5]",,Low Pass,,14.541664,,,,Seydou Kéita,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,27,Barcelona,217,"['08f0248b-1bbd-464f-9747-594ee048684f', 'f096f6c1-c448-4e1e-9622-cd52e1bcb51f']",24,,,,,,,,,,,,,,,,Barcelona,217,00:10:24.654,Pass,True,33.3,14.4,47.8,15.5,3,1,4,1,0.010595,0.012147,0.0015519999999999996,0.0015519999999999996,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.135203,,,,,,,,,,,161745bf-d45f-449c-b9a2-3fd92c1f9131,527,,"[47.6, 15.3]",69260,10,,,,,-1.46896,,Left Foot,,,,"[49.0, 1.6]",,Low Pass,,13.771347,,Out,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,From Goal Kick,Seydou Kéita,20169.0,Left Center Midfield,27,Barcelona,217,"['10f261ac-6c4c-4378-9970-78de1a3e91bf', '24332606-b707-4c33-b9af-eca097c28078']",25,,,,,,,,,,,,,,,,Barcelona,217,00:10:25.589,Pass,True,47.6,15.3,49.0,1.6,4,1,4,0,0.012147,0.011263,-0.0008839999999999994,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.788766,,,,,,,,,,,86612c21-0601-49e8-86d8-db64f975f3fa,529,,"[72.0, 80.0]",69260,10,,,,,-0.8176451,,,,,,"[79.5, 72.0]",,Low Pass,,10.965857,,,,Éver Maximiliano David Banega,,,,,,Throw-in,1,From Throw In,Bruno Saltor Grau,3095.0,Right Back,28,Valencia,207,['431b3a8a-bce2-4031-a7c3-b4d60bafbd35'],46,,,,,,,,,,,,,,,,Valencia,207,00:10:46.198,Pass,,72.0,80.0,79.5,72.0,7,7,7,7,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.535149,,,,,,,,,,,233e6f19-3ad8-4384-bb7a-a4b229e4ea2e,532,,"[79.5, 72.0]",69260,10,,,,,1.5707964,,Right Foot,,,,"[79.5, 76.4]",,Low Pass,,4.4,,,,Bruno Saltor Grau,,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,28,Valencia,207,['21cb0ea9-0075-47a1-a573-3ce99ca9f322'],47,,,,,,,,,,,,,,,,Valencia,207,00:10:47.461,Pass,,79.5,72.0,79.5,76.4,7,7,7,7,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.9133,,,,,,,,,,,56e2f895-c37d-4bf7-b31d-a53c04dd6e1b,536,,"[47.1, 1.0]",69260,11,,,,,0.13047624,,,,,,"[69.2, 3.9]",,High Pass,,22.28946,,,,Seydou Kéita,,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,29,Barcelona,217,['68a76df2-4d4f-4329-bac0-5ed08a7d8115'],2,,,,,,,,,,,,,,,,Barcelona,217,00:11:02.343,Pass,,47.1,1.0,69.2,3.9,4,0,6,0,0.011263,0.014736,0.0034730000000000004,0.0034730000000000004,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.4655,,,,,,,,,,,5863fbfb-3e35-414e-8179-91499d6b529a,538,,"[69.2, 3.9]",69260,11,,,,,0.3103874,,Head,,,,"[74.5, 5.6]",,High Pass,,5.565968,,Incomplete,,Andrés Iniesta Luján,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,29,Barcelona,217,"['b40eed20-0d89-4920-8ee6-a1b4fec62d7e', 'df9ea893-5b55-450e-94b3-34a906636133']",4,,,,,,,,,,,,,,,,Barcelona,217,00:11:04.256,Pass,,69.2,3.9,74.5,5.6,6,0,7,0,0.014736,0.017451,0.0027150000000000004,0.0027150000000000004,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.7886,,,,,,,,,,,b40eed20-0d89-4920-8ee6-a1b4fec62d7e,540,,"[46.5, 75.4]",69260,11,,,,,-1.9648842,,Head,,,,"[42.3, 65.3]",,High Pass,,10.938464,,,,Bruno Saltor Grau,,,,,,Recovery,1,Regular Play,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,30,Valencia,207,"['1664744f-e10b-483c-8d60-4a1fd9f02f89', '5863fbfb-3e35-414e-8179-91499d6b529a']",4,,,,,,,,,,,,,,,,Valencia,207,00:11:04.722,Pass,,46.5,75.4,42.3,65.3,4,7,3,6,0.011263,0.010595,-0.0006680000000000002,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.508366,,,,,,,,,,,01ef0918-cd13-4d9e-ba11-d1026abd8eae,544,,"[41.1, 65.5]",69260,11,,,,,-0.64987046,,Other,,,,"[43.6, 63.6]",,Low Pass,,3.1400638,,,,David Albelda Aliqués,,,,,,,1,Regular Play,Bruno Saltor Grau,3095.0,Right Back,30,Valencia,207,"['97a40249-24e1-4505-bc19-3f0d0ead22ae', 'fa261ef9-010b-415b-af62-735bb3fe352f']",6,,,,,,,,,,,,,,,,Valencia,207,00:11:06.873,Pass,True,41.1,65.5,43.6,63.6,3,6,4,6,0.010595,0.012147,0.0015519999999999996,0.0015519999999999996,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,2.291829,,,,,,,,,,,73757317-1745-4749-937b-69a1827e5d62,547,,"[43.8, 63.4]",69260,11,,,,,-1.5059524,,Right Foot,,,,"[45.3, 40.3]",,High Pass,,23.14865,,,,Jordi Alba Ramos,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,30,Valencia,207,['359c09fa-ac1d-4288-b31e-ac6f9b8ad498'],7,,,,,,,,,,,,,,,,Valencia,207,00:11:07.612,Pass,,43.8,63.4,45.3,40.3,4,6,4,3,0.012147,0.012626,0.00047900000000000026,0.00047900000000000026,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.768561,,,,,,,,,,,4343f6e0-56f5-4d28-858a-6cff3562b342,550,,"[64.4, 13.8]",69260,11,,,,,1.4300661,,Left Foot,,,,"[66.1, 25.8]",,Ground Pass,,12.119819,,,,David Albelda Aliqués,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,30,Valencia,207,['62b754f7-6635-4076-bcc4-13fc95d154ad'],16,,,,,,,,,,,,,,,,Valencia,207,00:11:16.513,Pass,,64.4,13.8,66.1,25.8,6,1,6,2,0.016118,0.016856,0.0007379999999999991,0.0007379999999999991,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.494707,,,,,,,,,,,f8141979-2890-47ba-87e1-12fa45aace6e,554,,"[65.7, 25.4]",69260,11,,,,,-2.895746,,Right Foot,,,,"[38.6, 18.6]",,Ground Pass,,27.940115,,,,Ricardo Miguel Moreira da Costa,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,30,Valencia,207,['3c3a74d7-4c7d-4de6-a39e-bc97c6e593e1'],18,,,,,,,,,,,,,,,,Valencia,207,00:11:18.304,Pass,,65.7,25.4,38.6,18.6,6,2,3,1,0.016856,0.010595,-0.006260999999999999,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,2.269164,,,,,,,,,,,1b074c0a-be1e-4ea4-bed8-493da22e35a2,557,,"[38.4, 13.2]",69260,11,,,,,2.5751114,,Right Foot,,,,"[12.3, 29.8]",,Ground Pass,,30.9317,,,,César Sánchez Domínguez,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,30,Valencia,207,['aea4f544-f71e-4fbc-9338-090a918e1463'],21,,,,,,,,,,,,,,,,Valencia,207,00:11:21.936,Pass,,38.4,13.2,12.3,29.8,3,1,0,2,0.010595,0.00888,-0.0017149999999999995,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,3.126379,,,,,,,,,,,94950b5c-04ec-44d0-b964-c276bf8becfb,561,,"[10.4, 27.0]",69260,11,,,,,-0.49406585,,Left Foot,,,,"[58.3, 1.2]",,High Pass,,54.40634,,Out,,,,,,,,,1,Regular Play,César Sánchez Domínguez,25917.0,Goalkeeper,30,Valencia,207,,28,,,,,,,,,,,,,,,,Valencia,207,00:11:28.571,Pass,,10.4,27.0,58.3,1.2,0,2,5,0,0.00888,0.012483,0.0036029999999999986,0.0036029999999999986,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,0.8237,,,,,,,,,,,6a9a03bf-e7b6-4be0-bb06-ce1aaf9cb70e,562,,"[74.7, 80.0]",69260,11,,,,,-1.0400229,,,,,,"[80.1, 70.8]",,Low Pass,,10.667708,,,,Lionel Andrés Messi Cuccittini,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,31,Barcelona,217,['58ef2141-5c2a-4ee7-a3ad-25dda1dd5157'],39,,,,,,,,,,,,,,,,Barcelona,217,00:11:39.112,Pass,,74.7,80.0,80.1,70.8,7,7,7,7,0.017451,0.017451,0.0,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.198346,,,,,,,,,,,c8b9f1a3-a644-41b0-a750-2aa62f693de0,564,,"[80.1, 70.8]",69260,11,,,,,-3.0143764,,Head,,,,"[71.5, 69.7]",,Low Pass,,8.670063,,,,Xavier Hernández Creus,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,31,Barcelona,217,['80cf9734-bdc2-4074-90ce-a3d025a85d0c'],39,,,,,,,,,,,,,,,,Barcelona,217,00:11:39.935,Pass,,80.1,70.8,71.5,69.7,7,7,6,6,0.017451,0.016118,-0.0013330000000000009,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.77763,,,,,,,,,,,4d8d1f5f-2665-4e18-b3e3-83c1737a2199,567,,"[71.3, 69.7]",69260,11,,,,,-2.2188823,,Right Foot,,,,"[47.6, 38.4]",,Ground Pass,,39.260414,,,,Carles Puyol i Saforcada,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,31,Barcelona,217,['e58fde00-e351-48b7-bf27-d17829d296e3'],42,,,,,,,,,,,,,,,,Barcelona,217,00:11:42.103,Pass,,71.3,69.7,47.6,38.4,7,6,4,3,0.018703,0.012626,-0.006077000000000001,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,2.284158,,,,,,,,,,,4ea07edd-de29-46f2-8c07-5f74407c26e2,570,,"[59.7, 36.3]",69260,11,,,,,-1.0685626,,Right Foot,,,,"[77.0, 4.8]",,High Pass,,35.938004,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,31,Barcelona,217,['f60e8876-0b9b-4552-9e0b-41c4335a6b89'],47,,,,,,,,,,,,,,,,Barcelona,217,00:11:47.218,Pass,,59.7,36.3,77.0,4.8,5,3,7,0,0.014846,0.017451,0.0026050000000000014,0.0026050000000000014,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.243061,,,,,,,,,,,78928120-ce52-4db7-b56e-801e787da5c8,573,,"[78.0, 4.6]",69260,11,,,,,1.6500999,,Right Foot,,,,"[76.8, 19.7]",,Ground Pass,,15.147607,,,,Seydou Kéita,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,31,Barcelona,217,['646861bf-d5e7-4fa0-aacd-50c69e3b13ed'],50,,,,,,,,,,,,,,,,Barcelona,217,00:11:50.289,Pass,,78.0,4.6,76.8,19.7,7,0,7,1,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
,,,,,,,,,,,,,,,,1.383073,,,,,,,,,,,852fe862-9396-4896-909d-e3054add9a6f,577,,"[66.5, 20.5]",69260,11,,,,,3.0435474,,Right Foot,,,,"[36.0, 23.5]",,Ground Pass,,30.647186,,,,Carles Puyol i Saforcada,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,31,Barcelona,217,"['48a6e174-3dcb-42a5-be6b-c360a5c29cac', 'd462d250-ebdb-442d-a5dc-e16d1f653fb5']",53,,,,,,,,,,,,,,,,Barcelona,217,00:11:53.945,Pass,True,66.5,20.5,36.0,23.5,6,1,3,2,0.016118,0.011105,-0.005013,0.0,,,,,2024-09-07 18:28:17.634864,2010-10-16,2010/2011,Spain - La Liga,Barcelona vs Valencia
