bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,2.16672,,,,,,,,,,,,,6f435cc2-f26b-43bc-b4cc-0b5b0c86038b,1228,,"[39.4, 21.4]",69295,24,,,,,1.4378799,,Left Foot,,"[44.2, 57.3]",,Ground Pass,,36.21947,,,Carles Puyol i Saforcada,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,47,Barcelona,217,['17352e65-ecac-4ef3-bfff-fec882f6506f'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:24:34.446,Pass,,39.4,21.4,44.2,57.3,3,2,4,5,0.011105,0.012692,0.0015869999999999999,0.0015869999999999999,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.2721,,,,,,,,,,,,,a904fc84-d0f5-4826-9b7e-b1aa105cacbd,1231,,"[44.0, 57.7]",69295,24,,,,,-0.4548502,,Right Foot,,"[57.7, 51.0]",,Ground Pass,,15.250574,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,47,Barcelona,217,['1e706916-ed61-43d9-af43-a9c03fcabfd6'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:24:38.486,Pass,,44.0,57.7,57.7,51.0,4,5,5,5,0.012692,0.014291,0.0015989999999999997,0.0015989999999999997,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.852121,,,,,,,,,,,,,7293aa6e-5725-4fee-9a7f-4c9ac5249e89,1235,,"[56.4, 51.6]",69295,24,,,,,1.2065183,,Left Foot,,"[61.7, 65.5]",,Ground Pass,,14.876156,,,Andrés Iniesta Luján,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,47,Barcelona,217,"['09513717-593e-4076-a64c-ef09ae1fdfe1', '4ea2fab5-ef1f-4883-bbd0-90058d70e35a']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:24:40.563,Pass,True,56.4,51.6,61.7,65.5,5,5,6,6,0.014291,0.016118,0.0018270000000000005,0.0018270000000000005,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.8414,,,,,,,,,,,,,b2501def-1f4e-44fd-8826-0ae9c2ae202b,1239,,"[61.9, 65.3]",69295,24,,,,,-2.3376782,,Right Foot,,"[56.6, 59.8]",,Ground Pass,,7.6380625,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,47,Barcelona,217,"['51783d24-55cc-4650-a91a-8462462df81c', 'b3a9ca16-f36a-43f3-ab9a-6da0d7218662']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:24:42.012,Pass,True,61.9,65.3,56.6,59.8,6,6,5,5,0.016118,0.014291,-0.0018270000000000005,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.179075,,,,,,,,,,,,,ebd88f5c-9710-4c26-92cf-f8937d289cb9,1244,,"[76.6, 74.1]",69295,24,,,,,0.3366748,,Left Foot,,"[84.6, 76.9]",,Ground Pass,,8.475848,,,Adriano Correia Claro,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,47,Barcelona,217,"['a3e2b73b-e923-427e-beb8-ddf0297775d6', 'ac4d53ec-eeca-46dc-8dc3-dfc4a7d2188a']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:24:46.577,Pass,True,76.6,74.1,84.6,76.9,7,7,8,7,0.017451,0.021221,0.003769999999999999,0.003769999999999999,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.724954,,,,,,,,,,,,,a546b56a-5f67-4cc2-b840-236a49fdc901,1247,,"[89.6, 72.9]",69295,24,,,,,-0.028563658,,Right Foot,,"[100.1, 72.6]",,Ground Pass,,10.504285,,Incomplete,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Right Back,47,Barcelona,217,"['18afa3bf-b1c3-4785-9d7e-8a6b0dd744e6', 'b45b96eb-c806-42b0-80fa-a1aef43808d8']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:24:49.404,Pass,,89.6,72.9,100.1,72.6,8,7,9,7,0.021221,0.027563,0.006342,0.006342,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.961315,,,,,,,,,,,,,43fe6852-edd5-4bba-a2bb-2566d7db35e2,1250,,"[97.8, 80.0]",69295,24,,,,,-2.759263,,,,"[78.9, 72.4]",,Low Pass,,20.370813,,,Andrés Iniesta Luján,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Right Back,48,Barcelona,217,['1446db48-ff81-4622-a49b-e18de8b29a40'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:24:57.090,Pass,,97.8,80.0,78.9,72.4,9,7,7,7,0.027563,0.017451,-0.010112,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.026908,,,,,,,,,,,,,f9bb60e3-2bf2-492f-8ad8-4a093ecb49f3,1256,,"[76.6, 66.3]",69295,25,,,,,-0.4636476,,Right Foot,,"[85.0, 62.1]",,Ground Pass,,9.391485,,,Andrés Iniesta Luján,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,49,Barcelona,217,['1a92751f-dea5-494a-bdaf-802d4f782a32'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:25:05.534,Pass,,76.6,66.3,85.0,62.1,7,6,8,6,0.018703,0.024015,0.005312000000000001,0.005312000000000001,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.555419,,,,,,,,,,,,,e3b7759c-8780-4506-af96-282dbfccada8,1260,,"[85.0, 61.9]",69295,25,,,,,0.74506134,,Right Foot,,"[96.6, 72.6]",,Ground Pass,,15.781318,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,49,Barcelona,217,"['bcb4a781-3291-4369-ab0d-7d45c7de1fdc', 'bd17f87e-7fed-4985-bc0d-d7bc4ea93829']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:25:07.196,Pass,True,85.0,61.9,96.6,72.6,8,6,9,7,0.024015,0.027563,0.003547999999999999,0.003547999999999999,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.356,,,,,,,,,,,,,ff37e441-8e75-4ef3-9965-1970a41188e0,1263,,"[98.2, 64.5]",69295,25,,,,,-0.6073052,,Left Foot,,"[110.0, 56.3]",,Ground Pass,,14.369412,,Incomplete,Pedro Eliezer Rodríguez Ledesma,,,Through Ball,True,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,49,Barcelona,217,"['7e7909dd-5b5c-4525-9fbb-7b57f0dd2894', '87e128a1-7ee4-448d-99b6-3a6867672b28']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:25:10.474,Pass,,98.2,64.5,110.0,56.3,9,6,10,5,0.029533,0.054911,0.025378,0.025378,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.4402,,,,,,,,,,,,,ae564866-ca57-447c-9b36-7a116f8abcc6,1267,,"[7.0, 37.0]",69295,25,,True,,,-0.2821673,,Right Foot,,"[37.7, 28.1]",,High Pass,,31.964043,,,Christian Fernández Salas,,,,,Goal Kick,1,From Goal Kick,Antonio Rodríguez Martínez,26070.0,Goalkeeper,50,Racing Santander,1217,['309a9ae8-cf98-48d7-8884-86d36585246c'],29,,,,,,,,,,,,,,,,,Racing Santander,1217,00:25:29.576,Pass,,7.0,37.0,37.7,28.1,0,3,3,2,0.009411,0.011105,0.001694000000000001,0.001694000000000001,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,2.170389,,,,,,,,,,,,,5a60c8b8-e0a6-406c-84c3-920805b40ace,1272,,"[37.9, 29.4]",69295,25,,,,,0.44943056,,Left Foot,,"[54.9, 37.6]",,Ground Pass,,18.874321,,,Adrián González Morales,,,,,Free Kick,1,From Free Kick,Marc Torrejón Moya,26163.0,Right Center Back,51,Racing Santander,1217,['2743c228-c469-4fbf-8c6d-e63b52e68a33'],42,,,,,,,,,,,,,,,,,Racing Santander,1217,00:25:42.801,Pass,,37.9,29.4,54.9,37.6,3,2,5,3,0.011105,0.014846,0.0037409999999999995,0.0037409999999999995,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.259529,,,,,,,,,,,,,cbc33812-4288-4f0e-a316-4b58ea19dcef,1276,,"[46.3, 37.8]",69295,25,,,,,2.7317176,,Left Foot,,"[31.8, 44.1]",,Ground Pass,,15.809491,,,Henrique Adriano Buss,,,,,,1,From Free Kick,Adrián González Morales,6557.0,Center Attacking Midfield,51,Racing Santander,1217,"['6964de19-1e90-4911-9394-086331c7fc55', '930bed9a-228d-4ee5-b383-bb02fc1b1ec4']",46,,,,,,,,,,,,,,,,,Racing Santander,1217,00:25:46.497,Pass,True,46.3,37.8,31.8,44.1,4,3,3,4,0.012626,0.011324,-0.0013019999999999993,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.965513,,,,,,,,,,,,,93990860-55fb-4b07-a50f-1cc42e6b24da,1280,,"[31.6, 46.2]",69295,25,,,,,-3.1231616,,Left Foot,,"[9.9, 45.8]",,Ground Pass,,21.703686,,,Antonio Rodríguez Martínez,,,,,,1,From Free Kick,Henrique Adriano Buss,25358.0,Left Center Back,51,Racing Santander,1217,"['76ba8053-7c63-4489-a4ad-a6dcda0931cf', '7c813a82-fe6d-47fa-8cea-dc220ec9cadc']",49,,,,,,,,,,,,,,,,,Racing Santander,1217,00:25:49.271,Pass,True,31.6,46.2,9.9,45.8,3,4,0,4,0.011324,0.009411,-0.0019130000000000015,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,2.7991,,,,,,,,,,,,,c0928803-4f0a-4866-a6c9-5ec60405e07d,1284,,"[10.4, 44.9]",69295,25,,,,,-0.5128891,,Right Foot,,"[48.4, 23.5]",,High Pass,,43.611465,,Incomplete,,,,,,,1,From Free Kick,Antonio Rodríguez Martínez,26070.0,Goalkeeper,51,Racing Santander,1217,"['4bf852c3-eef5-4c60-8c31-9e6bdccbac5c', 'a8fa72f4-51bb-4258-945c-cb1a66f662d9']",51,,,,,,,,,,,,,,,,,Racing Santander,1217,00:25:51.436,Pass,True,10.4,44.9,48.4,23.5,0,4,4,2,0.009411,0.012692,0.003281000000000001,0.003281000000000001,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.05036,,,,,,,,,,,,,df353606-a27d-4f15-9108-bca7929b2153,1293,,"[51.5, 5.8]",69295,25,,,,,2.747802,,Right Foot,,"[37.3, 11.7]",,Ground Pass,,15.376931,,,Christian Fernández Salas,,,,,,1,From Free Kick,Mehdi Lacen,6745.0,Right Center Midfield,51,Racing Santander,1217,"['b6df9f8a-9c03-4462-a795-2052ce32ce3a', 'bc4b5955-e861-4bdd-bd3c-753c7ff4cd4b']",59,,,,,,,,,,,,,,,,,Racing Santander,1217,00:25:59.972,Pass,True,51.5,5.8,37.3,11.7,5,0,3,1,0.012483,0.010595,-0.001887999999999999,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.727742,,,,,,,,,,,,,3655a55b-33c9-4e4b-8614-119f188beea3,1296,,"[38.3, 6.7]",69295,26,,,,,1.1182184,,Left Foot,,"[43.6, 17.6]",,Ground Pass,,12.120231,,,Gonzalo Colsa Albendea,,,,,,1,From Free Kick,Christian Fernández Salas,24075.0,Left Back,51,Racing Santander,1217,['fa4f67ea-c8d6-48d9-b1ba-800870154a4d'],3,,,,,,,,,,,,,,,,,Racing Santander,1217,00:26:03.163,Pass,,38.3,6.7,43.6,17.6,3,0,4,1,0.009777,0.012147,0.0023700000000000006,0.0023700000000000006,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.7493,,,,,,,,,,,,,3b669900-93c0-482a-93a9-3c31c131b0b5,1299,,"[43.6, 17.8]",69295,26,,,,,-0.51623064,,Left Foot,,"[54.7, 11.5]",,Ground Pass,,12.763228,,,Domingo Cisma González,,,,,,1,From Free Kick,Gonzalo Colsa Albendea,26073.0,Left Center Midfield,51,Racing Santander,1217,['4e16e446-5826-4106-816f-5059e9beebdd'],4,,,,,,,,,,,,,,,,,Racing Santander,1217,00:26:04.051,Pass,,43.6,17.8,54.7,11.5,4,1,5,1,0.012147,0.013845,0.0016979999999999999,0.0016979999999999999,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.665315,,,,,,,,,,,,,76a1a226-1173-4955-8105-2d28e74992fd,1303,,"[56.4, 12.1]",69295,26,,,,,-2.3263526,,Left Foot,,"[49.9, 5.2]",,Ground Pass,,9.479451,,,Mehdi Lacen,,,,,,1,From Free Kick,Domingo Cisma González,26238.0,Left Wing,51,Racing Santander,1217,"['7ec61292-e4ee-4298-bf47-4ca1f3a40832', 'b88c828f-9364-4409-81e7-d3141705523c']",4,,,,,,,,,,,,,,,,,Racing Santander,1217,00:26:04.894,Pass,True,56.4,12.1,49.9,5.2,5,1,4,0,0.013845,0.011263,-0.0025819999999999992,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.930723,,,,,,,,,,,,,610b568f-5bfb-44de-9532-93db31a08a72,1306,,"[50.1, 5.0]",69295,26,,,,,-0.07457409,,Left Foot,,"[67.5, 3.7]",,Ground Pass,,17.448496,,,Markus Rosenberg,,,,,,1,From Free Kick,Mehdi Lacen,6745.0,Right Center Midfield,51,Racing Santander,1217,['f7752616-078e-49ca-9cb9-83631c1936ed'],6,,,,,,,,,,,,,,,,,Racing Santander,1217,00:26:06.321,Pass,,50.1,5.0,67.5,3.7,4,0,6,0,0.011263,0.014736,0.0034730000000000004,0.0034730000000000004,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.934325,,,,,,,,,,,,,5b2dae81-9be8-44ce-b658-2ee7406a6c02,1313,,"[53.7, 71.0]",69295,26,,,,,0.93971694,,Right Foot,,"[57.5, 76.2]",,Ground Pass,,6.440497,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,52,Barcelona,217,['84777a58-caff-464b-80cf-68f1147df9cf'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:26:09.130,Pass,,53.7,71.0,57.5,76.2,5,7,5,7,0.012483,0.012483,0.0,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.7506,,,,,,,,,,,,,fb3b4536-332c-4ec2-83fa-b9f8a0f25b04,1317,,"[57.3, 76.2]",69295,26,,,,,-1.735945,,Right Foot,,"[56.4, 70.8]",,Ground Pass,,5.4744864,,,Adriano Correia Claro,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Barcelona,217,"['d172534d-038e-40eb-a372-f2109360c98c', 'e737550e-8ee5-406c-b71e-6577178ae581']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.144,Pass,True,57.3,76.2,56.4,70.8,5,7,5,7,0.012483,0.012483,0.0,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.4775,,,,,,,,,,,,,2fc53efd-d850-467d-a111-9e3606c5cd60,1320,,"[56.0, 70.3]",69295,26,,,,,1.4056476,,Left Foot,,"[57.1, 76.9]",,Ground Pass,,6.6910386,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,52,Barcelona,217,['9ffbdea2-ba7a-40b5-8f7e-65919ac5156f'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.974,Pass,,56.0,70.3,57.1,76.9,5,7,5,7,0.012483,0.012483,0.0,0.0,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.023595,,,,,,,,,,,,,25aff92f-76d7-44c6-ac61-3a884d5b610d,1323,,"[56.4, 76.0]",69295,26,,,,,-0.43191224,,Right Foot,,"[69.2, 70.1]",,Ground Pass,,14.094325,,,Xavier Hernández Creus,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Barcelona,217,['268aea11-d943-43ab-9e70-97cd4d5f7da5'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:26:11.492,Pass,,56.4,76.0,69.2,70.1,5,7,6,6,0.012483,0.016118,0.003635000000000001,0.003635000000000001,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.795674,,,,,,,,,,,,,63837d4e-ab1a-46a3-a58d-65bc34fd54e3,1327,,"[71.6, 65.9]",69295,26,,,,,0.73442197,,Left Foot,,"[81.9, 75.2]",,Ground Pass,,13.877319,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,52,Barcelona,217,"['d7800114-a8f5-47a8-879e-4b7a70f07664', 'f03e03e0-4082-4cf3-8316-4d306c3f7c6b']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:26:13.310,Pass,True,71.6,65.9,81.9,75.2,7,6,8,7,0.018703,0.021221,0.0025179999999999994,0.0025179999999999994,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.018873,,,,,,,,,,,,,bac16a55-e5e5-4d21-9d62-31668342c7e1,1338,,"[77.2, 66.1]",69295,26,,,,,-1.5707964,,Left Foot,,"[77.2, 51.8]",,Ground Pass,,14.3,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,52,Barcelona,217,['5c8f64c6-514a-40a7-bdd9-4981bf9c9d37'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:26:17.182,Pass,,77.2,66.1,77.2,51.8,7,6,7,5,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.124836,,,,,,,,,,,,,218ca456-3ebf-4de8-a926-210b302c97f8,1342,,"[76.2, 48.1]",69295,26,,,,,-1.0242718,,Left Foot,,"[83.5, 36.1]",,Ground Pass,,14.045996,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,52,Barcelona,217,['bbf8b45e-51e2-4f68-b2ed-a29b0f657a2b'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:26:18.965,Pass,,76.2,48.1,83.5,36.1,7,4,8,3,0.019971,0.023851,0.0038800000000000015,0.0038800000000000015,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.515036,,,,,,,,,,,,,83745a7d-2df1-4fd6-88e7-ee3cc66d1c21,1346,,"[85.4, 31.5]",69295,26,,,,,-0.39060703,,Right Foot,,"[105.8, 23.1]",,Ground Pass,,22.061731,,,David Villa Sánchez,,,Through Ball,True,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,52,Barcelona,217,['d8694255-9820-49ed-bb2a-829e470531b4'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.648,Pass,,85.4,31.5,105.8,23.1,8,3,10,2,0.023851,0.054911,0.03106,0.03106,,,,,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,6d93e0c4-7e58-4259-a284-8a5510f3fc40,1352,,"[120.0, 1.0]",69295,26,,True,,,2.9127939,,Right Foot,,"[112.7, 2.7]",,Ground Pass,,7.495332,,,Lionel Andrés Messi Cuccittini,,,,,Corner,1,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,53,Barcelona,217,['52bcc170-f0ef-4a86-a31b-fe7e19b71039'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.920,Pass,,120.0,1.0,112.7,2.7,11,0,11,0,0.037926,0.037926,0.0,0.0,,,0.5150628,0.5150628,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.33617,,,,,,,,,,,,,9f70e46f-fdd0-472e-861a-0fd39146c042,1354,,"[108.8, 5.0]",69295,26,,,,,2.8395026,,Left Foot,,"[87.3, 11.7]",,Ground Pass,,22.51977,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,53,Barcelona,217,['5aca13a8-6af3-4fe4-a0af-8f9d7bd3dfe5'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:26:52.854,Pass,,108.8,5.0,87.3,11.7,10,0,8,1,0.034851,0.024015,-0.010835999999999998,0.0,,,0.5150628,0.5150628,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,2.23107,,,,,,,,,,,,,09d02904-3101-4b66-ac24-ef5072825e61,1357,,"[82.5, 11.3]",69295,26,,,,,2.115348,,Right Foot,,"[65.3, 39.7]",,Ground Pass,,33.202408,,,Adriano Correia Claro,,,,,,1,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,53,Barcelona,217,['05dff7b0-4464-4e87-b4c8-ed48dbb61381'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:26:54.929,Pass,,82.5,11.3,65.3,39.7,8,1,6,3,0.024015,0.016895,-0.007120000000000001,0.0,,,0.5150628,0.5150628,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.277322,,,,,,,,,,,,,312755ac-1908-4faa-a619-7d6e01a6b800,1360,,"[67.4, 39.2]",69295,26,,,,,-0.5942137,,Right Foot,,"[78.5, 31.7]",,Ground Pass,,13.396268,,,Xavier Hernández Creus,,,,,,1,From Corner,Adriano Correia Claro,22102.0,Right Back,53,Barcelona,217,['751b26dd-0319-4967-beba-0917b4e91851'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:26:57.881,Pass,,67.4,39.2,78.5,31.7,6,3,7,3,0.016895,0.019971,0.003075999999999999,0.003075999999999999,,,0.5150628,0.5150628,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,1.61217,,,,,,,,,,,,,6a4dd59c-221d-4322-aa4b-8a608c979cd8,1364,,"[82.3, 27.9]",69295,27,,,,,-1.439555,,Right Foot,,"[85.6, 2.9]",,Ground Pass,,25.21686,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,53,Barcelona,217,['6aa4591d-7427-4829-b24f-92db873767a5'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:27:00.126,Pass,,82.3,27.9,85.6,2.9,8,2,8,0,0.024122,0.021221,-0.002901000000000001,0.0,,,0.5150628,0.5150628,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
,,,,,,,,,,,,,,,,0.8406,,,,,,,,,,,,,ad0eae48-8528-449c-a147-ec66869fa2f0,1372,,"[86.1, 23.9]",69295,27,,,,,0.7033907,,Right Foot,,"[94.0, 30.6]",,Ground Pass,,10.358571,,,David Villa Sánchez,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,53,Barcelona,217,['e233319f-e7ca-4ba5-80f4-a09129f20628'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:27:06.110,Pass,,86.1,23.9,94.0,30.6,8,2,9,3,0.024122,0.035113,0.010990999999999997,0.010990999999999997,,,0.5150628,0.5150628,2024-09-07 18:28:13.096886,2011-01-22,2010/2011,Spain - La Liga,Barcelona vs Racing Santander
