50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,1.4381,,,,,,,,,,,,,,25dd2efd-9a67-4723-949c-3792fd2a0a57,2007,,,"[7.0, 36.1]",69275,51,True,,,-0.5157001,,Left Foot,,,,"[57.1, 7.7]",,Ground Pass,,57.58967,,,José María Callejón Bueno,,,,,,Goal Kick,2,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,121,Espanyol,214,['e7d57f2f-2e38-413a-ae12-684643776fc0'],3,,,,,,,,,,,,,,,,Espanyol,214,00:06:03.569,Pass,,7.0,36.1,57.1,7.7,0,3,5,0,0.009411,0.012483,0.003072,0.003072,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.4447,,,,,,,,,,,,,,3e35fe1e-51e4-4938-97ab-84d838b5ac41,2009,,,"[56.9, 7.3]",69275,51,,,,-0.17821325,,Right Foot,,,,"[73.0, 4.4]",,Ground Pass,,16.359095,,,Dídac Vilá Rosselló,,,,,,,2,From Goal Kick,José María Callejón Bueno,7029.0,Right Wing,121,Espanyol,214,['bc3e79f6-dfec-461e-b38a-e4319f68bec1'],6,,,,,,,,,,,,,,,,Espanyol,214,00:06:06.722,Pass,,56.9,7.3,73.0,4.4,5,0,7,0,0.012483,0.017451,0.004968000000000002,0.004968000000000002,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.715356,,,,,,,,,,,,,,5391491d-08e9-40b4-be41-e72f14c0ae07,2012,,,"[74.4, 4.0]",69275,51,,,,0.9763887,,Left Foot,,,,"[93.8, 32.7]",,High Pass,,34.64174,Incomplete,,Pablo Daniel Osvaldo,,,,,,,2,From Goal Kick,Dídac Vilá Rosselló,6886.0,Left Back,121,Espanyol,214,"['1ae5299c-09c2-4bfb-bf1e-7da249656c17', '73e75d00-a74f-4507-8a54-7280eb35d5d8']",9,,,,,,,,,,,,,,,,Espanyol,214,00:06:09.230,Pass,,74.4,4.0,93.8,32.7,7,0,9,3,0.017451,0.035113,0.017661999999999997,0.017661999999999997,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.9528,,,,,,,,,,,,,,0fd9de0f-4426-419b-afeb-a64ba25b02bb,2015,,,"[73.6, 26.6]",69275,51,,,,1.1361262,,Head,,,,"[78.8, 37.8]",,Low Pass,,12.348279,,,José Raúl Baena Urdiales,,,,,,Recovery,2,From Goal Kick,Javier Márquez Moreno,24783.0,Right Center Midfield,121,Espanyol,214,['8a779fd1-1722-436a-b46a-dd1d4c19b492'],12,,,,,,,,,,,,,,,,Espanyol,214,00:06:12.666,Pass,,73.6,26.6,78.8,37.8,7,2,7,3,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.0378,,,,,,,,,,,,,,ae09697f-cb51-4e4b-bbda-1ce9fbd9a231,2018,,,"[78.8, 37.8]",69275,51,,,,-2.0159276,,Right Foot,,,,"[73.6, 26.9]",,Ground Pass,,12.076838,,,Javier Márquez Moreno,,,,,,,2,From Goal Kick,José Raúl Baena Urdiales,26607.0,Center Defensive Midfield,121,Espanyol,214,['6b992d77-55de-4264-941e-dfff46b2aaa0'],13,,,,,,,,,,,,,,,,Espanyol,214,00:06:13.809,Pass,,78.8,37.8,73.6,26.9,7,3,7,2,0.019971,0.019351,-0.000619999999999999,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,4.614265,,,,,,,,,,,,,,2fd8db68-47fe-4624-9be2-e5755f4363b8,2021,,,"[73.9, 28.4]",69275,51,,,,0.9782913,,Left Foot,,,,"[108.3, 79.5]",,High Pass,,61.600082,Out,,Luis García Fernández,,,True,,,,2,From Goal Kick,Javier Márquez Moreno,24783.0,Right Center Midfield,121,Espanyol,214,['86c02640-131f-4f15-9edd-5f1d164ec462'],14,,,,,,,,,,,,,,,,Espanyol,214,00:06:14.847,Pass,,73.9,28.4,108.3,79.5,7,2,10,7,0.019351,0.034851,0.0155,0.0155,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.6547,,,,,,,,,,,,,,0325f7ff-bb5a-4c31-8ad8-d69414b9bca7,2023,,,"[16.1, 0.1]",69275,51,,,,0.92898154,,,,,,"[30.3, 19.1]",,High Pass,,23.720034,Incomplete,,Sergio Busquets i Burgos,,,,,,Throw-in,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,122,Barcelona,217,"['b2b69c6d-a95a-4a99-bbe0-dd86181c08cf', 'c95da38f-e486-4c10-8c1a-8c8aeb16e925']",34,,,,,,,,,,,,,,,,Barcelona,217,00:06:34.572,Pass,,16.1,0.1,30.3,19.1,1,0,2,1,0.007796,0.009424,0.001628,0.001628,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.9294,,,,,,,,,,,,,,b21eca91-6951-4ddb-911d-e8dc0a32873d,2027,,,"[90.9, 63.7]",69275,51,,,,-2.6958804,,Right Foot,,,,"[81.9, 59.4]",,Low Pass,,9.974467,,,Javier Márquez Moreno,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Left Wing,123,Espanyol,214,['6f5742a4-a295-425b-a7b8-7992ea6850d1'],37,,,,,,,,,,,,,,,,Espanyol,214,00:06:37.083,Pass,,90.9,63.7,81.9,59.4,9,6,8,5,0.029533,0.024122,-0.005410999999999999,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.4757,,,,,,,,,,,,,,2303f22d-8944-42d2-8600-25bf3b5cd0b1,2031,,,"[82.2, 68.4]",69275,51,,,,0.6673061,,Right Foot,,,,"[85.5, 71.0]",,Ground Pass,,4.2011905,Incomplete,,José Raúl Baena Urdiales,,,,,,,2,Regular Play,Javier Márquez Moreno,24783.0,Right Center Midfield,123,Espanyol,214,"['ab3bda7d-50dc-4dd2-a1bb-bd64fb8055b7', 'ad5beb22-8f0e-40c5-accf-e58c80a73f3d', 'b533eb87-6445-4e09-87c8-b9717aa9d0e7']",40,,,,,,,,,,,,,,,,Espanyol,214,00:06:40.623,Pass,True,82.2,68.4,85.5,71.0,8,6,8,7,0.024015,0.021221,-0.0027940000000000013,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.3132,,,,,,,,,,,,,,953fd696-b529-4d71-92f6-0d82f7b230ff,2034,,,"[91.3, 80.0]",69275,51,,,,-2.6494975,,,,,,"[81.6, 74.8]",,Low Pass,,11.005907,,,José Raúl Baena Urdiales,,,,,,Throw-in,2,From Throw In,Francisco Javier Chica Torres,26170.0,Right Back,124,Espanyol,214,['b6819ba3-b1a8-4ac3-8764-4e6128862db3'],46,,,,,,,,,,,,,,,,Espanyol,214,00:06:46.055,Pass,,91.3,80.0,81.6,74.8,9,7,8,7,0.027563,0.021221,-0.006342,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.4385,,,,,,,,,,,,,,40a4c930-42c7-4c0d-b903-6da32e390a88,2038,,,"[81.5, 74.2]",69275,51,,,,-2.8788695,,Right Foot,,,,"[55.1, 67.1]",,Ground Pass,,27.338068,,,Juan Daniel Forlín,,,,,,,2,From Throw In,José Raúl Baena Urdiales,26607.0,Center Defensive Midfield,124,Espanyol,214,['78585c7b-e21f-4d0a-abcd-094d1a3defb3'],50,,,,,,,,,,,,,,,,Espanyol,214,00:06:50.504,Pass,,81.5,74.2,55.1,67.1,8,7,5,6,0.021221,0.013845,-0.007376000000000001,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.899,,,,,,,,,,,,,,61591363-8ae3-43eb-826e-1b9fc3265d26,2041,,,"[55.1, 67.1]",69275,51,,,,-1.7295694,,Right Foot,,,,"[49.8, 34.0]",,Ground Pass,,33.521633,,,Víctor Ruíz Torre,,,,,,,2,From Throw In,Juan Daniel Forlín,24744.0,Right Center Back,124,Espanyol,214,['ec19c0f7-2a5a-4336-bb6f-37237e46c326'],53,,,,,,,,,,,,,,,,Espanyol,214,00:06:53.071,Pass,,55.1,67.1,49.8,34.0,5,6,4,3,0.013845,0.012626,-0.0012189999999999996,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.3385,,,,,,,,,,,,,,8cafb702-8e0b-434c-9597-6b9817722558,2044,,,"[51.2, 32.4]",69275,51,,,,-0.9946979,,Left Foot,,,,"[67.7, 7.0]",,Ground Pass,,30.288776,,,Dídac Vilá Rosselló,,,,,,,2,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,124,Espanyol,214,['1607ffe1-71a8-405c-b797-7b7a1b862afb'],55,,,,,,,,,,,,,,,,Espanyol,214,00:06:55.635,Pass,,51.2,32.4,67.7,7.0,4,3,6,0,0.012626,0.014736,0.0021100000000000008,0.0021100000000000008,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.179398,,,,,,,,,,,,,,a1282ede-9c94-4a85-9bfa-c8fa462072bb,2048,,,"[73.6, 7.1]",69275,51,,,,0.69025064,,Left Foot,,,,"[100.0, 28.9]",,Low Pass,,34.237408,Incomplete,,Pablo Daniel Osvaldo,,,,,,,2,From Throw In,Dídac Vilá Rosselló,6886.0,Left Back,124,Espanyol,214,"['3395856c-7ae3-41d8-b6c4-32ae028bff14', 'a5c4598a-d712-48ef-a6c3-29a024a9b012', 'f6ed56ea-b295-422b-acab-4e17e83e79bd']",59,,,,,,,,,,,,,,,,Espanyol,214,00:06:59.035,Pass,True,73.6,7.1,100.0,28.9,7,0,9,2,0.017451,0.028552,0.011101,0.011101,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.285389,,,,,,,,,,,,,,d3fcfa87-5fb0-4cd5-8e26-0ee6bbcd8cce,2058,,,"[74.0, 80.0]",69275,52,,,,-1.5895442,,,,,,"[73.7, 64.0]",,Low Pass,,16.002811,Incomplete,,,,,,,,Throw-in,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,125,Barcelona,217,['0ad78bb9-ee8b-4f1b-a1f4-5359bf131661'],22,,,,,,,,,,,,,,,,Barcelona,217,00:07:22.171,Pass,,74.0,80.0,73.7,64.0,7,7,7,6,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.7485,,,,,,,,,,,,,,8e753ad1-3c75-4172-9814-122c0d400ef2,2061,,,"[54.5, 25.6]",69275,52,,,,0.9523683,,Right Foot,,,,"[61.9, 36.0]",,Ground Pass,,12.764012,,,Pablo Daniel Osvaldo,,,,,,,2,Regular Play,José María Callejón Bueno,7029.0,Right Wing,126,Espanyol,214,['5d0c4bde-267f-4bc0-b5f7-9785d3110053'],25,,,,,,,,,,,,,,,,Espanyol,214,00:07:25.690,Pass,,54.5,25.6,61.9,36.0,5,2,6,3,0.014291,0.016895,0.0026040000000000004,0.0026040000000000004,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.813376,,,,,,,,,,,,,,f1c9d135-9f13-454e-949f-832a54949147,2064,,,"[61.9, 36.0]",69275,52,,,,-1.3334221,,Right Foot,,,,"[63.4, 29.8]",,Ground Pass,,6.3788714,,,José María Callejón Bueno,,,,,,,2,Regular Play,Pablo Daniel Osvaldo,26609.0,Center Forward,126,Espanyol,214,['362d5030-31bc-4115-8506-e4fbe03a7b4e'],26,,,,,,,,,,,,,,,,Espanyol,214,00:07:26.478,Pass,,61.9,36.0,63.4,29.8,6,3,6,2,0.016895,0.016856,-3.900000000000084e-05,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.7865,,,,,,,,,,,,,,d08c65e9-9688-4f26-9296-aa790dc59e04,2068,,,"[76.4, 21.2]",69275,52,,,,-1.0151399,,Right Foot,,,,"[85.9, 5.9]",,Ground Pass,,18.009441,,,Pablo Daniel Osvaldo,,,,,,,2,Regular Play,José María Callejón Bueno,7029.0,Right Wing,126,Espanyol,214,['586e250c-b51b-42da-8394-dbafd9f84fd6'],29,,,,,,,,,,,,,,,,Espanyol,214,00:07:29.882,Pass,,76.4,21.2,85.9,5.9,7,2,8,0,0.019351,0.021221,0.0018700000000000001,0.0018700000000000001,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.0241,,,,,,,,,,,,,,2f162251-ca1b-40dd-ba72-5fcc5954c252,2073,,,"[105.4, 0.1]",69275,52,,,,2.6925578,,,,,,"[86.1, 9.4]",,Low Pass,,21.423819,,,José María Callejón Bueno,,,,,,Throw-in,2,From Throw In,Dídac Vilá Rosselló,6886.0,Left Back,127,Espanyol,214,['419a8e4d-7506-4c90-852d-f891e6d35ad2'],40,,,,,,,,,,,,,,,,Espanyol,214,00:07:40.234,Pass,,105.4,0.1,86.1,9.4,10,0,8,0,0.034851,0.021221,-0.01363,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.699194,,,,,,,,,,,,,,0d77dbce-1719-496e-97f8-1fdfa70b35df,2077,,,"[87.0, 9.4]",69275,52,,,,1.0262446,,Right Foot,,,,"[91.3, 16.5]",,Ground Pass,,8.300602,,,Joan Verdú Fernández,,,,,,,2,From Throw In,José María Callejón Bueno,7029.0,Right Wing,127,Espanyol,214,['c125d0ab-8233-48e6-bb8e-15271be6b1e7'],42,,,,,,,,,,,,,,,,Espanyol,214,00:07:42.503,Pass,,87.0,9.4,91.3,16.5,8,0,9,1,0.021221,0.029533,0.008312,0.008312,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.0625,,,,,,,,,,,,,,e9552116-eb78-4784-996b-5be2f5a22783,2080,,,"[91.3, 16.5]",69275,52,,,,-1.5707964,,Left Foot,,,,"[91.3, 4.7]",,Ground Pass,,11.8,,,José María Callejón Bueno,,,,,,,2,From Throw In,Joan Verdú Fernández,26211.0,Left Wing,127,Espanyol,214,['d0e6ecc7-97e2-40b4-af12-dcf710662888'],43,,,,,,,,,,,,,,,,Espanyol,214,00:07:43.242,Pass,,91.3,16.5,91.3,4.7,9,1,9,0,0.029533,0.027563,-0.0019699999999999995,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.3955,,,,,,,,,,,,,,68868b3c-79b7-441d-8092-4f6a240d4655,2089,,,"[5.8, 74.5]",69275,52,,,,-0.027265968,,Right Foot,,,,"[27.8, 73.9]",,Low Pass,,22.00818,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Espanyol,214,['e7268b20-e29d-4e42-9e3e-df868e967800'],51,,,,,,,,,,,,,,,,Barcelona,217,00:07:51.936,Pass,,5.8,74.5,27.8,73.9,0,7,2,7,0.006383,0.008449,0.002066,0.002066,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.5843,,,,,,,,,,,,,,c6f332a0-5b6c-4e93-80d1-0713212269a0,2094,,,"[39.7, 9.0]",69275,52,True,,,1.5767664,,Right Foot,,,,"[39.5, 42.5]",,Ground Pass,,33.5006,,,Juan Daniel Forlín,,,,,,,2,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,127,Espanyol,214,['9531eb36-d60e-4cab-8714-71770a3a9870'],58,,,,,,,,,,,,,,,,Espanyol,214,00:07:58.358,Pass,,39.7,9.0,39.5,42.5,3,0,3,4,0.009777,0.011324,0.0015470000000000015,0.0015470000000000015,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.0242,,,,,,,,,,,,,,d728340a-331d-4641-9782-80902bb12d7c,2096,,,"[39.5, 42.6]",69275,52,,,,-1.6873823,,Right Foot,,,,"[36.9, 20.4]",,Ground Pass,,22.351734,,,Víctor Ruíz Torre,,,,,,,2,From Throw In,Juan Daniel Forlín,24744.0,Right Center Back,127,Espanyol,214,['d70006cd-6272-4b5f-93f6-684164396f6a'],59,,,,,,,,,,,,,,,,Espanyol,214,00:07:59.983,Pass,,39.5,42.6,36.9,20.4,3,4,3,2,0.011324,0.011105,-0.00021900000000000044,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,2.2837,,,,,,,,,,,,,,5309a902-d1e0-4e13-8b58-e5796f11263f,2099,,,"[37.5, 21.2]",69275,53,,,,1.5685028,,Left Foot,,,,"[37.6, 64.8]",,Ground Pass,,43.600113,,,Juan Daniel Forlín,,,True,,,,2,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,127,Espanyol,214,['7b198eb3-8de1-4a50-8f05-c654b7c17619'],3,,,,,,,,,,,,,,,,Espanyol,214,00:08:03.210,Pass,,37.5,21.2,37.6,64.8,3,2,3,6,0.011105,0.010595,-0.00051,0.0,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.5858,,,,,,,,,,,,,,82a31677-3f26-4fb3-a2e5-c06c18cbd033,2102,,,"[41.0, 68.4]",69275,53,,,,0.5739473,,Right Foot,,,,"[52.6, 75.9]",,Ground Pass,,13.813399,,,Francisco Javier Chica Torres,,,,,,,2,From Throw In,Juan Daniel Forlín,24744.0,Right Center Back,127,Espanyol,214,['ddcb109d-0d8e-4388-9f75-383da8795deb'],7,,,,,,,,,,,,,,,,Espanyol,214,00:08:07.653,Pass,,41.0,68.4,52.6,75.9,3,6,5,7,0.010595,0.012483,0.001887999999999999,0.001887999999999999,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.1969,,,,,,,,,,,,,,57af9f6b-f405-4b28-81d3-e6474838912b,2106,,,"[53.1, 76.2]",69275,53,,,,-0.7980557,,Right Foot,,,,"[64.8, 64.2]",,Ground Pass,,16.759773,,,Luis García Fernández,,,,,,,2,From Throw In,Francisco Javier Chica Torres,26170.0,Right Back,127,Espanyol,214,"['4042eb76-4a78-4e5c-a959-bcef4571a71c', '8607e214-d99b-4e7f-a1b4-935caa7c345f']",10,,,,,,,,,,,,,,,,Espanyol,214,00:08:10.135,Pass,True,53.1,76.2,64.8,64.2,5,7,6,6,0.012483,0.016118,0.003635000000000001,0.003635000000000001,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.8688,,,,,,,,,,,,,,ace3608e-500a-445b-acc6-4f6ad34102ce,2110,,,"[66.5, 61.3]",69275,53,,,,-0.104018815,,Right Foot,,,,"[84.7, 59.4]",,High Pass,,18.298906,Incomplete,,Pablo Daniel Osvaldo,,,,,,,2,From Throw In,Luis García Fernández,23916.0,Left Center Midfield,127,Espanyol,214,"['04131f1e-2704-4895-9849-f827a9186056', 'a26ce7ef-df5d-43c7-8caa-35ef8589c667', 'f7f459a4-6aea-4421-b12b-1b0047be0eab']",12,,,,,,,,,,,,,,,,Espanyol,214,00:08:12.427,Pass,True,66.5,61.3,84.7,59.4,6,6,8,5,0.016118,0.024122,0.008004,0.008004,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,0.4018,,,,,,,,,,,,,,0011f07e-aac7-468a-9663-97eac7c77034,2113,,,"[90.7, 58.5]",69275,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Márquez Moreno,24783.0,Right Center Midfield,128,Espanyol,214,"['aad54659-9ad7-441d-8c38-e9f7ce16723a', 'dfed87dc-d1f7-4c5c-9bcc-8c3ad31033d4']",11,,Left Foot,"[100.6, 53.1]",,"[{'location': [88.8, 47.5], 'player': {'id': 7029, 'name': 'José María Callejón Bueno'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [100.3, 60.1], 'player': {'id': 23916, 'name': 'Luis García Fernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.5, 42.4], 'player': {'id': 26211, 'name': 'Joan Verdú Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.5, 52.6], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.8, 41.1], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 32.9], 'player': {'id': 20177, 'name': 'Eric-Sylvain Bilal Abidal'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.9, 36.9], 'player': {'id': 5216, 'name': 'Andrés Iniesta Luján'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [104.1, 44.5], 'player': {'id': 20131, 'name': 'Xavier Hernández Creus'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [104.9, 41.8], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.8, 40.3], 'player': {'id': 20125, 'name': 'Carles Puyol i Saforcada'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 38.2], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 35.6], 'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [102.8, 54.8], 'player': {'id': 12737, 'name': 'David Villa Sánchez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.2, 39.6], 'player': {'id': 6886, 'name': 'Dídac Vilá Rosselló'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [107.0, 35.6], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [107.6, 32.9], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [103.6, 32.4], 'player': {'id': 26609, 'name': 'Pablo Daniel Osvaldo'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,Blocked,,0.008657636,Normal,Free Kick,,,,Espanyol,214,00:09:11.782,Shot,,90.7,58.5,,,9,5,0,0,0.028552,0.006383,-0.022169,0.0,,0.008657636,0.008657636,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.5433,,,,,,,,,,,,,,5e202f42-ff89-4008-a805-06d00570c4f2,2119,,,"[85.2, 48.2]",69275,54,,,,1.5199926,,Right Foot,,,,"[86.1, 65.9]",,Ground Pass,,17.722866,,,Javier Márquez Moreno,,,,,,,2,From Free Kick,José María Callejón Bueno,7029.0,Right Wing,128,Espanyol,214,['ca5adf76-5c42-4280-b5db-fbe42bc2a311'],15,,,,,,,,,,,,,,,,Espanyol,214,00:09:15.240,Pass,,85.2,48.2,86.1,65.9,8,4,8,6,0.023851,0.024015,0.00016400000000000095,0.00016400000000000095,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
,,,,,,,,,,,,,,,,,,1.3201,,,,,,,,,,,,,,f756da04-6db1-49c4-9012-c4bc0fb0a656,2123,,,"[87.8, 67.6]",69275,54,,,,0.4449332,,Left Foot,,,,"[102.9, 74.8]",,Ground Pass,,16.728718,,,Luis García Fernández,,,,,,,2,From Free Kick,Javier Márquez Moreno,24783.0,Right Center Midfield,128,Espanyol,214,['2e3963b0-e97f-4df2-97fe-31a45b54023f'],17,,,,,,,,,,,,,,,,Espanyol,214,00:09:17.934,Pass,,87.8,67.6,102.9,74.8,8,6,10,7,0.024015,0.034851,0.010835999999999998,0.010835999999999998,,,,,2024-09-07 18:28:12.282664,2010-12-18,2010/2011,Spain - La Liga,Espanyol vs Barcelona
