bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,2.013654,,,,,,,,,,,,,c76d9ccb-683f-4300-b500-e2405a495438,2784,,"[86.1, 35.3]",69303,64,,,,,2.959307,,Right Foot,,,,"[64.4, 39.3]",,Ground Pass,,22.065584,,,,Adriano Correia Claro,,,,,,2,From Corner,Gabriel Alejandro Milito,25919.0,Left Center Back,153,Barcelona,217,['6b443abc-0efd-4887-a3a2-64c68389419e'],41,,,,,,,,,,,,,,,,Barcelona,217,00:19:41.897,Pass,,86.1,35.3,64.4,39.3,8,3,6,3,0.023851,0.016895,-0.006956,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.3343,,,,,,,,,,,,,17ff3301-eced-4586-bdaa-13968214ee36,2787,,"[63.6, 41.0]",69303,64,,,,,0.5803562,,Right Foot,,,,"[90.9, 58.9]",,High Pass,,32.64506,,Incomplete,,Daniel Alves da Silva,,,,,,2,From Corner,Adriano Correia Claro,22102.0,Left Back,153,Barcelona,217,"['59236842-0fa5-4769-b145-9983fdfaf54b', '981aa184-797d-4e75-980d-221df77633b9']",45,,,,,,,,,,,,,,,,Barcelona,217,00:19:45.245,Pass,,63.6,41.0,90.9,58.9,6,4,9,5,0.016895,0.028552,0.011657,0.011657,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.581933,,,,,,,,,,,,,d34d2876-eaff-4f07-9fb5-e69401bf74dd,2790,,"[58.2, 45.9]",69303,64,,,,,0.56931317,,Other,,,,"[68.2, 52.3]",,Low Pass,,11.872658,,,,Xavier Hernández Creus,,,,,Recovery,2,From Corner,Adriano Correia Claro,22102.0,Left Back,153,Barcelona,217,['5f2cb16b-6a65-4a40-8358-a7df19dc2e8e'],48,,,,,,,,,,,,,,,,Barcelona,217,00:19:48.341,Pass,,58.2,45.9,68.2,52.3,5,4,6,5,0.014846,0.016856,0.0020099999999999996,0.0020099999999999996,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.578818,,,,,,,,,,,,,9c197284-b054-42b8-9a63-fa9ab34e1288,2793,,"[72.0, 52.3]",69303,64,,,,,-1.1762692,,Right Foot,,,,"[83.2, 25.4]",,Ground Pass,,29.138462,,,,Andrés Iniesta Luján,,,,,,2,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,153,Barcelona,217,['bf3377e5-e423-40aa-ba6f-0a41f141b986'],51,,,,,,,,,,,,,,,,Barcelona,217,00:19:51.799,Pass,,72.0,52.3,83.2,25.4,7,5,8,2,0.019351,0.024122,0.004771000000000001,0.004771000000000001,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.0821,,,,,,,,,,,,,3110094a-5b1c-4223-ab0a-1a082f308a78,2796,,"[98.3, 25.6]",69303,64,,,,,0.9167136,,Right Foot,,,,"[100.6, 28.6]",,Ground Pass,,3.7802117,,Incomplete,,David Villa Sánchez,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,153,Barcelona,217,"['66656343-796e-41f2-ba26-1b080f89352b', '93f62547-decd-4d12-8d91-77eaf81a96db']",56,,,,,,,,,,,,,,,,Barcelona,217,00:19:56.679,Pass,,98.3,25.6,100.6,28.6,9,2,9,2,0.028552,0.028552,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,2.904998,,,,,,,,,,,,,0c2cfbf2-51db-4a21-b577-f4816963d767,2802,,"[6.4, 73.5]",69303,65,,,,,0.23697172,,Right Foot,,,,"[32.9, 79.9]",,Ground Pass,,27.261879,,Out,,Juan Ángel Albín Leites,,,,,,2,From Corner,Víctor Sánchez Mata,6758.0,Right Back,153,Barcelona,217,['96957758-e646-4151-9df9-85260b02c7c5'],0,,,,,,,,,,,,,,,,Getafe,216,00:20:00.434,Pass,,6.4,73.5,32.9,79.9,0,7,3,7,0.006383,0.009777,0.0033939999999999994,0.0033939999999999994,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.56176,,,,,,,,,,,,,ddad57a4-fd42-458a-8ea4-ba4f61371d1c,2805,,"[79.2, 1.0]",69303,65,,,,,2.466017,,,,,,"[64.6, 12.7]",,Low Pass,,18.709623,,,,Gabriel Alejandro Milito,,,,,Throw-in,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,154,Barcelona,217,['5e19ae59-edf6-448c-b5bb-0119a20750f6'],6,,,,,,,,,,,,,,,,Barcelona,217,00:20:06.246,Pass,,79.2,1.0,64.6,12.7,7,0,6,1,0.017451,0.016118,-0.0013330000000000009,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.4681,,,,,,,,,,,,,b35ac39d-7ab0-4fc4-adf8-03a127d974da,2807,,"[64.6, 12.7]",69303,65,,True,,,-0.57133746,,Right Foot,,,,"[75.8, 5.5]",,Ground Pass,,13.314653,,,,Adriano Correia Claro,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,154,Barcelona,217,['21956e22-1e57-4f72-9817-9b51c97aea05'],10,,,,,,,,,,,,,,,,Barcelona,217,00:20:10.845,Pass,,64.6,12.7,75.8,5.5,6,1,7,0,0.016118,0.017451,0.0013330000000000009,0.0013330000000000009,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.563193,,,,,,,,,,,,,bc6f66b4-6ba6-46a8-9b5e-84a9283d0eab,2809,,"[75.8, 5.5]",69303,65,,,,,2.5702553,,Left Foot,,,,"[64.6, 12.7]",,Ground Pass,,13.314653,,,,Gabriel Alejandro Milito,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,154,Barcelona,217,['0f55ac24-f976-45c3-9b3e-6ce596ddbe9e'],12,,,,,,,,,,,,,,,,Barcelona,217,00:20:12.626,Pass,,75.8,5.5,64.6,12.7,7,0,6,1,0.017451,0.016118,-0.0013330000000000009,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.957739,,,,,,,,,,,,,4c51cfd5-a7d2-42f9-8251-b167f1668bcd,2812,,"[68.4, 13.8]",69303,65,,,,,1.5078167,,Left Foot,,,,"[69.1, 24.9]",,Ground Pass,,11.12205,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,154,Barcelona,217,['9cb1043c-8a61-4d86-924b-a9fce7433944'],15,,,,,,,,,,,,,,,,Barcelona,217,00:20:15.943,Pass,,68.4,13.8,69.1,24.9,6,1,6,2,0.016118,0.016856,0.0007379999999999991,0.0007379999999999991,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,2.370673,,,,,,,,,,,,,066bf88a-8e77-43b1-af64-9755f78d0bae,2816,,"[66.3, 27.0]",69303,65,,,,,1.5707964,,Right Foot,,,,"[66.3, 60.0]",,Ground Pass,,33.0,,,,Gerard Piqué Bernabéu,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,154,Barcelona,217,"['abd0297d-eb96-48c1-bacb-b240e4ccf013', 'ee20432a-0e57-4883-a834-b64c8a34e98d']",20,,,,,,,,,,,,,,,,Barcelona,217,00:20:20.130,Pass,True,66.3,27.0,66.3,60.0,6,2,6,5,0.016856,0.016856,0.0,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.462469,,,,,,,,,,,,,bf06fa03-9cea-41d4-a8d2-8cb5b40e4e54,2819,,"[66.3, 60.6]",69303,65,,,,,-1.5446243,,Right Foot,,,,"[66.8, 41.5]",,Ground Pass,,19.106543,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,154,Barcelona,217,['1b4ba3f3-6de4-4c3f-9e11-181848fed149'],23,,,,,,,,,,,,,,,,Barcelona,217,00:20:23.510,Pass,,66.3,60.6,66.8,41.5,6,6,6,4,0.016118,0.016895,0.0007769999999999999,0.0007769999999999999,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.881407,,,,,,,,,,,,,f3a4bfa2-ecff-42bd-9d85-b294a23f9915,2822,,"[78.8, 44.2]",69303,65,,,,,1.5222235,,Right Foot,,,,"[79.5, 58.6]",,Ground Pass,,14.417004,,,,Lionel Andrés Messi Cuccittini,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,154,Barcelona,217,['f37b9b9f-ac28-40bd-94d5-6449e1c727c6'],29,,,,,,,,,,,,,,,,Barcelona,217,00:20:29.401,Pass,,78.8,44.2,79.5,58.6,7,4,7,5,0.019971,0.019351,-0.000619999999999999,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.9756,,,,,,,,,,,,,c75d6772-df9a-488f-83c7-67021a28aa60,2825,,"[82.9, 49.4]",69303,65,,,,,-0.111535184,,Left Foot,,,,"[95.4, 48.0]",,Ground Pass,,12.5781555,,Incomplete,,David Villa Sánchez,,,Through Ball,True,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,154,Barcelona,217,"['bf6bb153-ddee-4500-b07f-f3e722c3e132', 'd7fc7c8f-90d2-41d0-a5f5-78716591bb9f']",33,,,,,,,,,,,,,,,,Barcelona,217,00:20:33.235,Pass,,82.9,49.4,95.4,48.0,8,4,9,4,0.023851,0.035113,0.011261999999999998,0.011261999999999998,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.266044,,,,,,,,,,,,,49497343-ade3-4a5c-90d2-f27f26bd767f,2831,,"[81.2, 34.8]",69303,65,,,,,1.4810907,,Right Foot,,,,"[82.9, 53.7]",,Ground Pass,,18.976301,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,154,Barcelona,217,['a11a9368-617a-4a9a-84ab-eaed56ace218'],37,,,,,,,,,,,,,,,,Barcelona,217,00:20:37.414,Pass,,81.2,34.8,82.9,53.7,8,3,8,5,0.023851,0.024122,0.0002710000000000004,0.0002710000000000004,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.837638,,,,,,,,,,,,,bcf5f731-59b9-43ab-a683-e3db0bb0e0fc,2834,,"[85.3, 55.9]",69303,65,,,,,0.8167468,,Right Foot,,,,"[99.2, 70.7]",,Ground Pass,,20.30394,,,,Bojan Krkíc Pérez,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,154,Barcelona,217,['4e1a7371-89d3-4de7-b772-f532a78b4daa'],39,,,,,,,,,,,,,,,,Barcelona,217,00:20:39.817,Pass,,85.3,55.9,99.2,70.7,8,5,9,7,0.024122,0.027563,0.0034409999999999996,0.0034409999999999996,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.269005,,,,,,,,,,,,,82091c44-1c21-4afe-bb50-a54ab1b6252c,2837,,"[102.6, 72.8]",69303,65,,,,,-2.285888,,Right Foot,,,,"[92.7, 61.4]",,Ground Pass,,15.098676,,,,Xavier Hernández Creus,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Left Wing,154,Barcelona,217,['ace6fbf9-7299-4a28-8d90-f084e085d4f1'],44,,,,,,,,,,,,,,,,Barcelona,217,00:20:44.234,Pass,,102.6,72.8,92.7,61.4,10,7,9,6,0.034851,0.029533,-0.005318,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.654886,,,,,,,,,,,,,1604bbe1-0432-495b-b623-5b579edc3bb0,2840,,"[92.9, 61.4]",69303,65,,,,,-2.5899377,,Right Foot,,,,"[85.1, 56.6]",,Ground Pass,,9.158603,,,,Daniel Alves da Silva,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,154,Barcelona,217,['98b3a1cb-3508-4f3f-ae56-2d3325963288'],48,,,,,,,,,,,,,,,,Barcelona,217,00:20:48.203,Pass,,92.9,61.4,85.1,56.6,9,6,8,5,0.029533,0.024122,-0.005410999999999999,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.746732,,,,,,,,,,,,,71ea7284-be3e-43cd-b3c7-7536e5446f9d,2844,,"[89.5, 56.2]",69303,65,,,,,0.57637525,,Right Foot,,,,"[99.5, 62.7]",,Ground Pass,,11.926861,,,,Bojan Krkíc Pérez,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,154,Barcelona,217,"['7c8546eb-c6e5-4cea-85d7-54899864d3f6', '81c4108d-efc3-4152-8865-6d59cf4c2591']",51,,,,,,,,,,,,,,,,Barcelona,217,00:20:51.075,Pass,True,89.5,56.2,99.5,62.7,8,5,9,6,0.024122,0.029533,0.005410999999999999,0.005410999999999999,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.365708,,,,,,,,,,,,,8a6aabe3-2893-4d54-a4c2-174a69eb5565,2848,,"[117.4, 63.2]",69303,65,,,,,-2.0163736,,Right Foot,,,,"[114.2, 56.5]",,Ground Pass,,7.4249578,,Incomplete,,David Villa Sánchez,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Left Wing,154,Barcelona,217,"['bff0cdbf-a936-4380-b758-2244e310e866', 'e855d547-e614-498f-b0f3-6cd4a4d48c15']",56,,,,,,,,,,,,,,,,Barcelona,217,00:20:56.995,Pass,,117.4,63.2,114.2,56.5,11,6,11,5,0.046477,0.064426,0.017949,0.017949,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,3.054054,,,,,,,,,,,,,a0ef83de-65bf-4cb9-b126-6465379af602,2857,,"[12.2, 2.8]",69303,66,,True,,,0.03512464,ebdcd2aa-e35e-48ad-93f1-e5f7562653be,Right Foot,,,,"[80.5, 5.2]",,High Pass,,68.342155,,,,Manuel del Moral Fernández,True,,,,Free Kick,2,From Free Kick,Miguel Torres Gómez,6878.0,Left Back,156,Getafe,216,['a1e622bd-fd87-4755-b868-bd57415015f6'],34,,,,,,,,,,,,,,,,Getafe,216,00:21:34.321,Pass,,12.2,2.8,80.5,5.2,1,0,7,0,0.007796,0.017451,0.009655,0.009655,0.007891626,,0.007891626,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.791517,,,,,,,,,,,,,ebdcd2aa-e35e-48ad-93f1-e5f7562653be,2861,,"[81.6, 30.3]",69303,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel del Moral Fernández,24507.0,Left Wing,156,Getafe,216,['194a9b02-e9b8-4ac5-be2d-38dddf52bb06'],40,,Right Foot,,"[120.0, 31.4, 0.2]",,"[{'location': [84.7, 28.6], 'player': {'id': 4324, 'name': 'Daniel Alves da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [91.2, 26.7], 'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.8, 37.3], 'player': {'id': 25919, 'name': 'Gabriel Alejandro Milito'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.0, 44.5], 'player': {'id': 22102, 'name': 'Adriano Correia Claro'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.6, 38.9], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [90.9, 49.0], 'player': {'id': 20001, 'name': 'Adrián Sardinero Corpa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.2, 40.8], 'player': {'id': 26425, 'name': 'Juan Ángel Albín Leites'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [93.8, 24.4], 'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",a0ef83de-65bf-4cb9-b126-6465379af602,,Off T,0.007891626,Normal,Open Play,,,,Getafe,216,00:21:40.922,Shot,,81.6,30.3,,,8,2,0,0,0.024122,0.006383,-0.017739,0.0,,0.007891626,0.007891626,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,3.2931,,,,,,,,,,,,,1229aa0d-b7c6-41ea-a0b2-84580b1caf97,2864,,"[7.0, 37.0]",69303,67,,,,,-0.30912346,,Right Foot,,,,"[57.1, 21.0]",,High Pass,,52.59287,,,,David Villa Sánchez,,,,,Goal Kick,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,157,Barcelona,217,['5bc170ce-ee55-4ee9-aaa8-ca73f37fac1d'],59,,,,,,,,,,,,,,,,Barcelona,217,00:22:59.396,Pass,,7.0,37.0,57.1,21.0,0,3,5,2,0.009411,0.014291,0.004880000000000001,0.004880000000000001,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,0.8637,,,,,,,,,,,,,e0600041-38fd-43dd-bc48-0515d0630ebe,2868,,"[73.9, 60.4]",69303,68,,,,,-0.7086263,,Right Foot,,,,"[84.4, 51.4]",,Ground Pass,,13.829317,,,,Juan Ángel Albín Leites,,,,,Recovery,2,From Goal Kick,Adrián Sardinero Corpa,20001.0,Center Forward,157,Barcelona,217,['f55b5a3f-5ba5-40b9-86f7-7c74b81e070f'],5,,,,,,,,,,,,,,,,Getafe,216,00:23:05.481,Pass,,73.9,60.4,84.4,51.4,7,6,8,5,0.018703,0.024122,0.005419,0.005419,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.716732,,,,,,,,,,,,,9e71ae2b-8135-45ac-a442-632657ce797d,2872,,"[80.6, 50.4]",69303,68,,,,,-0.07594064,,Left Foot,,,,"[99.0, 49.0]",,Ground Pass,,18.453184,,Incomplete,,,,,,,,2,From Goal Kick,Juan Ángel Albín Leites,26425.0,Right Wing,157,Barcelona,217,"['3aca4deb-0635-4f9d-b99c-255db8d29622', 'beb3cce1-4c5e-4fdf-90f9-d76a1b6b5a18']",7,,,,,,,,,,,,,,,,Getafe,216,00:23:07.397,Pass,True,80.6,50.4,99.0,49.0,7,5,9,4,0.019351,0.035113,0.015761999999999998,0.015761999999999998,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.298709,,,,,,,,,,,,,bbff8684-e519-4edb-b832-536f5eb10f62,2876,,"[15.3, 44.5]",69303,68,,,,,-2.85613,,Left Foot,,,,"[6.1, 41.8]",,Ground Pass,,9.588014,,,,Víctor Valdés Arribas,,,,,,2,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,157,Barcelona,217,"['ae7ca9f7-e2aa-4a77-92ee-0cf0d393687a', 'bcada4bb-c1a0-4b5b-8232-cfd8d94ba743']",10,,,,,,,,,,,,,,,,Barcelona,217,00:23:10.592,Pass,True,15.3,44.5,6.1,41.8,1,4,0,4,0.010827,0.009411,-0.0014160000000000006,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,3.3684,,,,,,,,,,,,,98ac2ae5-fd74-4c05-9724-ffeecb17455e,2879,,"[6.1, 41.8]",69303,68,,,,,-0.12593548,,Right Foot,,,,"[60.6, 34.9]",,High Pass,,54.93505,,Incomplete,,,,,,,,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,157,Barcelona,217,"['bcada4bb-c1a0-4b5b-8232-cfd8d94ba743', 'e3b59081-e9c6-407c-acae-11d3c707b9ae']",12,,,,,,,,,,,,,,,,Barcelona,217,00:23:12.163,Pass,True,6.1,41.8,60.6,34.9,0,4,5,3,0.009411,0.014846,0.005435000000000001,0.005435000000000001,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.228782,,,,,,,,,,,,,2d01d139-39e9-410a-a049-4b879ea6af34,2883,,"[54.7, 48.1]",69303,68,,,,,1.5236615,,Right Foot,,,,"[55.7, 69.3]",,Ground Pass,,21.223572,,,,Víctor Sánchez Mata,,,,,,2,Regular Play,Daniel Alberto Díaz,26496.0,Right Center Back,158,Getafe,216,['f57dbd00-8528-46b7-8cd1-8da836ce9687'],18,,,,,,,,,,,,,,,,Getafe,216,00:23:18.263,Pass,,54.7,48.1,55.7,69.3,5,4,5,6,0.014846,0.013845,-0.0010010000000000002,0.0,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.3812,,,,,,,,,,,,,eb290bc9-cc34-45d7-a2cf-71fa354e07fc,2886,,"[63.3, 69.9]",69303,68,,,,,-0.030141622,,Right Foot,,,,"[83.2, 69.3]",,Ground Pass,,19.909042,,,,Adrián Sardinero Corpa,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Back,158,Getafe,216,['433b603b-4028-4186-ae6a-3bc71f96f526'],20,,,,,,,,,,,,,,,,Getafe,216,00:23:20.772,Pass,,63.3,69.9,83.2,69.3,6,6,8,6,0.016118,0.024015,0.007897000000000001,0.007897000000000001,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.388627,,,,,,,,,,,,,03d871f9-c9e9-48e0-8023-048ef8091fd3,2889,,"[84.0, 69.2]",69303,68,,,,,0.57133746,,Right Foot,,,,"[95.2, 76.4]",,Ground Pass,,13.314653,,,,Víctor Sánchez Mata,,,,,,2,Regular Play,Adrián Sardinero Corpa,20001.0,Center Forward,158,Getafe,216,['3a672126-6435-4538-9a57-afff2cfe920c'],23,,,,,,,,,,,,,,,,Getafe,216,00:23:23.041,Pass,,84.0,69.2,95.2,76.4,8,6,9,7,0.024015,0.027563,0.003547999999999999,0.003547999999999999,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,4.002159,,,,,,,,,,,,,930b0c46-d865-4247-b717-673dd45380eb,2894,,"[15.8, 1.0]",69303,68,,True,,,1.4982742,,,,,,"[17.5, 24.4]",,High Pass,,23.46167,,Incomplete,,,,,,,Throw-in,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,159,Barcelona,217,['dbdd498d-63ee-4f8c-b073-04420fa60581'],43,,,,,,,,,,,,,,,,Barcelona,217,00:23:43.482,Pass,,15.8,1.0,17.5,24.4,1,0,1,2,0.007796,0.009777,0.0019809999999999993,0.0019809999999999993,,,,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
,,,,,,,,,,,,,,,,,,1.8284,,,,,,,,,,,,,3c8fa163-42c4-4f97-ae4c-4c41d3c53e78,2899,,"[120.0, 80.0]",69303,69,,,,,-1.6937429,7beb412d-9d90-4f65-bb39-c775291e0c61,Left Foot,,,,"[114.6, 36.3]",,High Pass,True,44.032375,,,,Manuel del Moral Fernández,True,True,Inswinging,,Corner,2,From Corner,Daniel Parejo Muñoz,6595.0,Center Attacking Midfield,161,Getafe,216,['91678dd2-f939-47b5-8ccf-933da712ac31'],13,,,,,,,,,,,,,,,,Getafe,216,00:24:13.462,Pass,,120.0,80.0,114.6,36.3,11,7,11,3,0.037926,0.257454,0.219528,0.219528,0.12326742,,0.12326742,,2024-09-07 18:28:14.652160,2011-03-19,2010/2011,Spain - La Liga,Barcelona vs Getafe
