bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,,,,0.853966,,,,,,,,,,,,,13c35507-9cf1-4c07-ba29-41603cb69667,1584,,"[80.5, 59.1]",69289,37,,,,,0.16324028,,Left Foot,,,,"[89.0, 60.5]",,Ground Pass,,8.614523,,Incomplete,,Luís Fabiano Clemente,,,,,,1,From Throw In,Frédéric Oumar Kanouté,25960.0,Center Attacking Midfield,73,Sevilla,213,"['8508a734-d7b5-49f0-a083-81954f399eaa', 'f40ec50b-b609-4e16-831a-3cd667ac10af']",50,,,,,,,,,,,,,,Sevilla,213,00:37:50.080,Pass,,80.5,59.1,89.0,60.5,7,5,8,6,0.019351,0.024015,0.0046640000000000015,0.0046640000000000015,,,,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.717749,,,,,,,,,,,,,17f5d824-56ba-4ff0-9cc1-566875c3e03b,1590,,"[55.5, 52.6]",69289,37,,,,,1.1414932,,Right Foot,,,,"[65.8, 75.1]",,Ground Pass,,24.745504,,,,David Villa Sánchez,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,74,Barcelona,217,"['37ff2730-a253-4bf1-8493-d708a7f89969', '943da2ed-2683-49bd-ad2a-c6b0814a5706']",58,,,,,,,,,,,,,,Barcelona,217,00:37:58.321,Pass,True,55.5,52.6,65.8,75.1,5,5,6,7,0.014291,0.014736,0.00044500000000000095,0.00044500000000000095,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.464552,,,,,,,,,,,,,fb2d55d7-d386-4a34-9f35-94c80f48ad7d,1594,,"[65.0, 67.7]",69289,38,,,,,-2.1229494,,Left Foot,,,,"[58.1, 56.5]",,Ground Pass,,13.154847,,,,Xavier Hernández Creus,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,74,Barcelona,217,['761d9c19-833b-4d42-b019-19cd97eacbc5'],2,,,,,,,,,,,,,,Barcelona,217,00:38:02.394,Pass,,65.0,67.7,58.1,56.5,6,6,5,5,0.016118,0.014291,-0.0018270000000000005,0.0,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.549253,,,,,,,,,,,,,81599c0f-90ec-464e-a805-ffc63c7f1709,1598,,"[57.5, 51.7]",69289,38,,,,,-1.6264572,,Right Foot,,,,"[55.6, 17.6]",,Low Pass,,34.152893,,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Barcelona,217,['8967d31f-873d-4e9e-b643-cd602967f445'],5,,,,,,,,,,,,,,Barcelona,217,00:38:05.397,Pass,,57.5,51.7,55.6,17.6,5,5,5,1,0.014291,0.013845,-0.0004460000000000002,0.0,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.703019,,,,,,,,,,,,,5d765d36-3548-4e7b-90ac-e54e876bef9b,1602,,"[57.5, 12.7]",69289,38,,,,,-0.63245183,,Left Foot,,,,"[72.1, 2.0]",,Ground Pass,,18.101105,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,74,Barcelona,217,"['7718e300-190f-4970-a2e2-f45614a0753c', 'd7740188-f867-47f4-8fda-4f3888909a02']",8,,,,,,,,,,,,,,Barcelona,217,00:38:08.079,Pass,True,57.5,12.7,72.1,2.0,5,1,7,0,0.013845,0.017451,0.0036060000000000016,0.0036060000000000016,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.171362,,,,,,,,,,,,,dcd770e1-e675-479e-9ce8-05089185f6b9,1605,,"[72.1, 2.0]",69289,38,,,,,1.5532542,,Right Foot,,,,"[72.4, 19.1]",,Ground Pass,,17.10263,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,74,Barcelona,217,['3f5840ac-0e6e-41e7-a863-61c4d619a7d0'],10,,,,,,,,,,,,,,Barcelona,217,00:38:10.743,Pass,,72.1,2.0,72.4,19.1,7,0,7,1,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.457921,,,,,,,,,,,,,aeb2ea0a-6e5a-404a-a132-f33a8a4c2585,1608,,"[87.8, 28.7]",69289,38,,,,,1.7314119,,Right Foot,,,,"[84.9, 46.6]",,Ground Pass,,18.133394,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,74,Barcelona,217,['d7196ba5-80df-43d7-a1ec-101a348bf4c8'],13,,,,,,,,,,,,,,Barcelona,217,00:38:13.423,Pass,,87.8,28.7,84.9,46.6,8,2,8,4,0.024122,0.023851,-0.0002710000000000004,0.0,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.8691,,,,,,,,,,,,,6097c4f6-c0aa-40ad-a7cb-32af4e99de36,1611,,"[84.9, 46.6]",69289,38,,,,,0.40265465,,Right Foot,,,,"[101.1, 53.5]",,Ground Pass,,17.608236,,Incomplete,,Daniel Alves da Silva,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Barcelona,217,"['28aff2b4-87be-411e-957e-cb02f09fca3e', 'ec82fc0c-b6f9-405b-add5-5e8722d5155c']",15,,,,,,,,,,,,,,Barcelona,217,00:38:15.951,Pass,,84.9,46.6,101.1,53.5,8,4,10,5,0.023851,0.054911,0.03106,0.03106,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.541714,,,,,,,,,,,,,8e73fab9-4114-4a4b-bfd5-f45473ebbc37,1615,,"[25.2, 23.0]",69289,38,,,,,0.7380962,,Left Foot,,,,"[42.9, 39.1]",,Ground Pass,,23.926971,,Incomplete,,Luís Fabiano Clemente,,,,,,1,Regular Play,Alexis Ruano Delgado,6614.0,Left Center Back,74,Barcelona,217,"['8ed7e0b6-b95d-4333-99b0-3a89dc11b96d', '9d069e62-f286-4c60-9250-5019f6da7fd8']",18,,,,,,,,,,,,,,Sevilla,213,00:38:18.764,Pass,,25.2,23.0,42.9,39.1,2,2,4,3,0.010013,0.012626,0.0026130000000000007,0.0026130000000000007,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.906943,,,,,,,,,,,,,30f3c9e3-cfdd-44cb-87fd-3e7dd42ded04,1619,,"[82.0, 49.8]",69289,38,,,,,-1.9018924,,Right Foot,,,,"[75.4, 30.6]",,Low Pass,,20.30271,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,74,Barcelona,217,['e82e32c4-b63f-4369-b47c-2b0db05f31ae'],24,,,,,,,,,,,,,,Barcelona,217,00:38:24.959,Pass,,82.0,49.8,75.4,30.6,8,4,7,3,0.023851,0.019971,-0.0038800000000000015,0.0,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.711747,,,,,,,,,,,,,8003477d-3ecd-4705-9bfd-abd7571f22d0,1622,,"[79.1, 29.0]",69289,38,,,,,0.37649032,,Right Foot,,,,"[83.4, 30.7]",,Ground Pass,,4.6238513,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,74,Barcelona,217,['c0e5d2b2-7eb5-4786-ac54-fa949324ea63'],28,,,,,,,,,,,,,,Barcelona,217,00:38:28.022,Pass,,79.1,29.0,83.4,30.7,7,2,8,3,0.019351,0.023851,0.0045000000000000005,0.0045000000000000005,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.140938,,,,,,,,,,,,,22d10db9-2c01-44b4-959f-e1562abed675,1625,,"[84.0, 30.7]",69289,38,,,,,-1.0521421,,Left Foot,,,,"[96.5, 8.8]",,Ground Pass,,25.216265,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,74,Barcelona,217,['2881fdd2-f292-4bb8-9a3b-5b504564b9b4'],29,,,,,,,,,,,,,,Barcelona,217,00:38:29.702,Pass,,84.0,30.7,96.5,8.8,8,3,9,0,0.023851,0.027563,0.003712,0.003712,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.4005,,,,,,,,,,,,,ec0aeca3-be35-48b0-b7e0-3f9d25d3de8e,1628,,"[95.3, 8.8]",69289,38,,,,,-3.060886,,Left Foot,,,,"[81.7, 7.7]",,Low Pass,,13.644413,,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,74,Barcelona,217,['e9dfb98a-0133-4605-8175-76ded3d0637b'],30,,,,,,,,,,,,,,Barcelona,217,00:38:30.923,Pass,,95.3,8.8,81.7,7.7,9,0,8,0,0.027563,0.021221,-0.006342,0.0,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.912426,,,,,,,,,,,,,06b7f8f1-7211-4084-89df-563df7736971,1631,,"[81.7, 7.7]",69289,38,,,,,-0.20160311,,Left Foot,,,,"[95.4, 4.9]",,Ground Pass,,13.983204,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,74,Barcelona,217,['98e1d7b9-eba2-4130-8ccc-5e559cb9ac26'],32,,,,,,,,,,,,,,Barcelona,217,00:38:32.403,Pass,,81.7,7.7,95.4,4.9,8,0,9,0,0.021221,0.027563,0.006342,0.006342,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.092921,,,,,,,,,,,,,5c065385-3746-4d5d-b18c-df3e255e617f,1635,,"[96.2, 5.4]",69289,38,,,,,3.071532,,Right Foot,,,,"[79.1, 6.6]",,Ground Pass,,17.142054,,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,74,Barcelona,217,['adcc8884-f7c5-470b-a891-c1c687d2dd87'],34,,,,,,,,,,,,,,Barcelona,217,00:38:34.491,Pass,,96.2,5.4,79.1,6.6,9,0,7,0,0.027563,0.017451,-0.010112,0.0,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.455067,,,,,,,,,,,,,9e6db2a9-cf07-465f-b4c8-89253fed01ef,1638,,"[79.1, 6.6]",69289,38,,,,,2.671903,,Left Foot,,,,"[65.9, 13.3]",,Ground Pass,,14.8030405,,,,Sergio Busquets i Burgos,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,74,Barcelona,217,['7f74f4c0-795c-482e-b152-d58e0cc91144'],36,,,,,,,,,,,,,,Barcelona,217,00:38:36.629,Pass,,79.1,6.6,65.9,13.3,7,0,6,1,0.017451,0.016118,-0.0013330000000000009,0.0,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.732187,,,,,,,,,,,,,f9dbf6c6-b584-45fb-b49b-1c390e55e65c,1641,,"[65.8, 13.9]",69289,38,,,,,1.1844591,,Right Foot,,,,"[77.8, 43.4]",,Ground Pass,,31.847292,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,74,Barcelona,217,['8b0fc471-21f1-4b68-aed3-34c99f0278b2'],39,,,,,,,,,,,,,,Barcelona,217,00:38:39.267,Pass,,65.8,13.9,77.8,43.4,6,1,7,4,0.016118,0.019971,0.003852999999999999,0.003852999999999999,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.277326,,,,,,,,,,,,,592dcd27-9272-4fb0-a103-b5c7740413f6,1650,,"[36.6, 37.6]",69289,38,,True,,,-0.4380122,,Right Foot,,,,"[44.5, 33.9]",,Ground Pass,,8.723532,,,,Carles Puyol i Saforcada,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,74,Barcelona,217,['230a8d75-3124-457a-8a68-3eacfd7e3b38'],48,,,,,,,,,,,,,,Barcelona,217,00:38:48.393,Pass,,36.6,37.6,44.5,33.9,3,3,4,3,0.011324,0.012626,0.0013019999999999993,0.0013019999999999993,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.536391,,,,,,,,,,,,,d8eaf7a4-fc84-4058-95c1-ac6e7b615f34,1652,,"[45.3, 33.3]",69289,38,,,,,-1.0288384,,Right Foot,,,,"[56.8, 14.2]",,Ground Pass,,22.294842,,,,Eric-Sylvain Bilal Abidal,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,74,Barcelona,217,['02316933-daa2-44de-9db0-0a5e01f57456'],50,,,,,,,,,,,,,,Barcelona,217,00:38:50.452,Pass,,45.3,33.3,56.8,14.2,4,3,5,1,0.012626,0.013845,0.0012189999999999996,0.0012189999999999996,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.462499,,,,,,,,,,,,,c6540673-7175-4b27-82a9-95bc4964186a,1655,,"[56.8, 14.2]",69289,38,,,,,-0.4636476,,Left Foot,,,,"[80.8, 2.2]",,Ground Pass,,26.832815,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,74,Barcelona,217,['b5a8cce8-2acf-4fa0-b2d6-9888b4ba56e4'],53,,,,,,,,,,,,,,Barcelona,217,00:38:53.035,Pass,,56.8,14.2,80.8,2.2,5,1,7,0,0.013845,0.017451,0.0036060000000000016,0.0036060000000000016,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.662974,,,,,,,,,,,,,53a6d33b-1525-45d9-a1ce-e789d8e78766,1659,,"[81.4, 4.0]",69289,38,,,,,2.1347554,,Right Foot,,,,"[74.0, 15.7]",,Ground Pass,,13.843771,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,74,Barcelona,217,['0e789832-d196-407c-ac2c-dfcf6c716854'],56,,,,,,,,,,,,,,Barcelona,217,00:38:56.138,Pass,,81.4,4.0,74.0,15.7,8,0,7,1,0.021221,0.018703,-0.0025179999999999994,0.0,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.894224,,,,,,,,,,,,,4eba3f77-e234-41a5-882b-b9f6c9e197db,1662,,"[74.0, 15.7]",69289,38,,,,,1.0273187,,Right Foot,,,,"[79.8, 25.3]",,Ground Pass,,11.21606,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,74,Barcelona,217,['cc50fa54-24a6-4532-8d0c-ffbb2248e184'],58,,,,,,,,,,,,,,Barcelona,217,00:38:58.063,Pass,,74.0,15.7,79.8,25.3,7,1,7,2,0.018703,0.019351,0.0006479999999999993,0.0006479999999999993,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.755216,,,,,,,,,,,,,2c264d2d-d940-4fe6-8482-e55063ae321e,1665,,"[79.8, 25.3]",69289,38,,,,,1.6977692,,Left Foot,,,,"[77.4, 44.1]",,Ground Pass,,18.952572,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,74,Barcelona,217,['4a0e0504-24be-44ac-a4b9-6ac198553e53'],59,,,,,,,,,,,,,,Barcelona,217,00:38:59.594,Pass,,79.8,25.3,77.4,44.1,7,2,7,4,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.395399,,,,,,,,,,,,,a97409c6-1739-4580-9040-e0812fea4fb2,1668,,"[89.7, 53.8]",69289,39,,,,,1.0604736,,Right Foot,,,,"[100.0, 72.2]",,Ground Pass,,21.086725,,,,Daniel Alves da Silva,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Barcelona,217,['fd2df776-e9a2-4a0b-90d0-a75e90e4d8ac'],3,,,,,,,,,,,,,,Barcelona,217,00:39:03.296,Pass,,89.7,53.8,100.0,72.2,8,5,9,7,0.024122,0.027563,0.0034409999999999996,0.0034409999999999996,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.905586,,,,,,,,,,,,,4ee11b11-6b6b-4ca3-9f15-abecaec7c08f,1672,,"[100.8, 71.0]",69289,39,,,,,-1.605993,,Right Foot,,,,"[100.3, 56.8]",,Low Pass,,14.2088,,,,David Villa Sánchez,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,74,Barcelona,217,['484fcfe1-c270-47f6-b68c-1d0a02d14f63'],6,,,,,,,,,,,,,,Barcelona,217,00:39:06.006,Pass,,100.8,71.0,100.3,56.8,10,7,9,5,0.034851,0.028552,-0.006298999999999999,0.0,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.745169,,,,,,,,,,,,,d37445b2-0bb1-4911-abc0-b7d9eafb880f,1676,,"[112.8, 64.8]",69289,39,,,,,-2.228685,,Right Foot,,,,"[107.7, 58.2]",,Ground Pass,,8.340863,,,,Daniel Alves da Silva,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,74,Barcelona,217,['ebede76f-1f17-47a9-91b5-0baec9c2a3bd'],10,,,,,,,,,,,,,,Barcelona,217,00:39:10.901,Pass,,112.8,64.8,107.7,58.2,11,6,10,5,0.046477,0.054911,0.008434000000000004,0.008434000000000004,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.823927,,,,,,,,,,,,,52e6ee48-b478-4805-8eb1-a9d088bfbe18,1679,,"[107.0, 58.5]",69289,39,,,,,-1.6879051,,Right Foot,,,,"[106.2, 51.7]",,Ground Pass,,6.846897,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,74,Barcelona,217,['6ca467a1-7c81-4639-b50c-4dd14c044519'],12,,,,,,,,,,,,,,Barcelona,217,00:39:12.184,Pass,,107.0,58.5,106.2,51.7,10,5,10,5,0.054911,0.054911,0.0,0.0,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.124825,,,,,,,,,,,,,4849c791-5578-4dfa-abe3-6e106bfd53ff,1684,,"[88.0, 51.4]",69289,39,,,,,1.6993355,,Right Foot,,,,"[86.1, 66.1]",,Low Pass,,14.822281,,,,Xavier Hernández Creus,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,74,Barcelona,217,['0ffdce89-7f96-4a70-9527-6d65fb169500'],14,,,,,,,,,,,,,,Barcelona,217,00:39:14.915,Pass,,88.0,51.4,86.1,66.1,8,5,8,6,0.024122,0.024015,-0.00010699999999999946,0.0,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.0537,,,,,,,,,,,,,5a50701f-b7cf-4959-b072-8e4fa47d6862,1688,,"[76.1, 44.1]",69289,39,,,,,-1.6614562,,Right Foot,,,,"[74.7, 28.7]",,Ground Pass,,15.463506,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Barcelona,217,['f064b2a5-8741-471d-883d-c3140136f8ea'],21,,,,,,,,,,,,,,Barcelona,217,00:39:21.886,Pass,,76.1,44.1,74.7,28.7,7,4,7,2,0.019971,0.019351,-0.000619999999999999,0.0,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.8666,,,,,,,,,,,,,ae2e2ef1-e03d-40c7-981a-60a4ef6a27a9,1691,,"[74.7, 28.7]",69289,39,,,,,-0.13800602,,Right Foot,,,,"[85.5, 27.2]",,Ground Pass,,10.903669,,,,Pedro Eliezer Rodríguez Ledesma,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,74,Barcelona,217,['c658ad60-10d2-4ce5-a5e0-1bf453ea8d12'],23,,,,,,,,,,,,,,Barcelona,217,00:39:23.614,Pass,,74.7,28.7,85.5,27.2,7,2,8,2,0.019351,0.024122,0.004771000000000001,0.004771000000000001,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.942928,,,,,,,,,,,,,24add248-ac04-4ac5-aae2-a070503c88d6,1694,,"[85.5, 27.2]",69289,39,,,,,-2.7468016,,Left Foot,,,,"[73.5, 22.2]",,Ground Pass,,13.0,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,74,Barcelona,217,['e73bc76d-05e1-4124-9163-2c77caea4ef8'],24,,,,,,,,,,,,,,Barcelona,217,00:39:24.561,Pass,,85.5,27.2,73.5,22.2,8,2,7,2,0.024122,0.019351,-0.004771000000000001,0.0,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.4783,,,,,,,,,,,,,c3dae804-6254-4305-a274-2534ff0c6731,1697,,"[73.5, 27.2]",69289,39,,,,,1.6470811,,Right Foot,,,,"[72.3, 42.9]",,Ground Pass,,15.745793,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,74,Barcelona,217,['49cb66b3-1d9b-4a7e-a689-2073407c757d'],27,,,,,,,,,,,,,,Barcelona,217,00:39:27.049,Pass,,73.5,27.2,72.3,42.9,7,2,7,4,0.019351,0.019971,0.000619999999999999,0.000619999999999999,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,1.4571,,,,,,,,,,,,,25939200-9c1a-4dcd-9d77-7c38928df808,1700,,"[72.4, 45.5]",69289,39,,,,,0.8933512,,Right Foot,,,,"[90.5, 68.0]",,Low Pass,,28.876635,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,74,Barcelona,217,['de74b6b7-3c91-434e-9e8b-f4bba317d6f1'],29,,,,,,,,,,,,,,Barcelona,217,00:39:29.625,Pass,,72.4,45.5,90.5,68.0,7,4,8,6,0.019971,0.024015,0.0040440000000000025,0.0040440000000000025,,,0.01399332,0.01399332,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
,,,,,,,,,,,,,,,,,,,,0.624298,,,,,,,,,,,,,41907615-d815-4af4-a675-e1688ddcd94c,1703,,"[86.1, 65.1]",69289,39,,,,,-0.42040536,9e7dda92-fd69-4f70-8ce3-9d341ba83a7b,Left Foot,,,,"[94.6, 61.3]",,Ground Pass,,9.310746,,,,David Villa Sánchez,True,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,74,Barcelona,217,['304a491e-b39b-453e-99ec-5b4f4c973789'],32,,,,,,,,,,,,,,Barcelona,217,00:39:32.675,Pass,,86.1,65.1,94.6,61.3,8,6,9,6,0.024015,0.029533,0.005517999999999999,0.005517999999999999,0.01399332,,0.01399332,,2024-09-07 18:28:42.667837,2010-10-30,2010/2011,Spain - La Liga,Barcelona vs Sevilla
