50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,,1.267722,,,,,,,,,,,,,,,,d5ad9be0-9dff-4478-8dc4-6d6ca46113dd,684,,"[63.0, 76.4]",69307,16,,True,,,-1.2490457,,Right Foot,,,"[67.3, 63.5]",,Ground Pass,,13.597794,,,,,Sergio Busquets i Burgos,,,,,Free Kick,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,43,Barcelona,217,['d82d8fb6-2cbd-47ee-9b8c-d1fd13f5ed37'],54,,,,,,,,,,,,,,,Barcelona,217,00:16:54.582,Pass,,63.0,76.4,67.3,63.5,6,7,6,6,0.014736,0.016118,0.0013819999999999995,0.0013819999999999995,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.799404,,,,,,,,,,,,,,,,858b4b0b-e74d-484f-91c3-ec5fe6927807,686,,"[67.3, 63.5]",69307,16,,,,,2.9594243,,Right Foot,,,"[59.7, 64.9]",,Ground Pass,,7.7278714,,,,,Xavier Hernández Creus,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,43,Barcelona,217,['cf61cb0d-0d7b-40dc-9943-fac8ef25a642'],56,,,,,,,,,,,,,,,Barcelona,217,00:16:56.122,Pass,,67.3,63.5,59.7,64.9,6,6,5,6,0.016118,0.013845,-0.0022730000000000007,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.293216,,,,,,,,,,,,,,,,63b6ff8a-e17c-4a31-b397-b0321390b945,689,,"[63.1, 65.3]",69307,16,,,,,1.4141945,,Right Foot,,,"[64.9, 76.7]",,Ground Pass,,11.54123,,,,,Daniel Alves da Silva,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,43,Barcelona,217,['898ae97e-695c-4028-ad54-2bda55680082'],58,,,,,,,,,,,,,,,Barcelona,217,00:16:58.282,Pass,,63.1,65.3,64.9,76.7,6,6,6,7,0.016118,0.014736,-0.0013819999999999995,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.4784,,,,,,,,,,,,,,,,62fc2dd6-dde5-4056-9d92-8fdf16b2fd63,692,,"[64.9, 76.7]",69307,17,,,,,-2.9194477,,Right Foot,,,"[16.2, 65.7]",,Low Pass,,49.926846,,,,,Gerard Piqué Bernabéu,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,43,Barcelona,217,['7e7f43d7-f5ba-450d-8ac4-8b3c19bf34ec'],0,,,,,,,,,,,,,,,Barcelona,217,00:17:00.059,Pass,,64.9,76.7,16.2,65.7,6,7,1,6,0.014736,0.008786,-0.00595,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,2.754431,,,,,,,,,,,,,,,,5e21c630-d243-421e-a493-8ba522bfc5cb,695,,"[29.9, 63.7]",69307,17,,,,,-1.8524318,,Right Foot,,,"[19.6, 28.1]",,Ground Pass,,37.060085,,,,,Carles Puyol i Saforcada,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,43,Barcelona,217,['801bae7e-21b5-4493-b14c-0c220650b28c'],9,,,,,,,,,,,,,,,Barcelona,217,00:17:09.777,Pass,,29.9,63.7,19.6,28.1,2,6,1,2,0.009424,0.009777,0.00035299999999999915,0.00035299999999999915,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.141635,,,,,,,,,,,,,,,,278a653a-7d04-4e0f-8311-3cac4187d6f4,698,,"[25.8, 26.3]",69307,17,,,,,-1.5707964,,Right Foot,,,"[25.8, 9.8]",,Ground Pass,,16.5,,,,,Eric-Sylvain Bilal Abidal,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,43,Barcelona,217,['c0f8ed91-07c5-4332-b191-694bdad93f4e'],14,,,,,,,,,,,,,,,Barcelona,217,00:17:14.271,Pass,,25.8,26.3,25.8,9.8,2,2,2,0,0.010013,0.008449,-0.0015639999999999994,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.177366,,,,,,,,,,,,,,,,fa816e94-8ff2-4340-a876-15dbe6ffedbc,701,,"[28.2, 8.8]",69307,17,,,,,1.046877,,Left Foot,,,"[38.6, 26.8]",,Low Pass,,20.788458,,,,,Xavier Hernández Creus,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,43,Barcelona,217,['2aaa4113-635b-4048-8f4a-2f2158f6d3db'],16,,,,,,,,,,,,,,,Barcelona,217,00:17:16.539,Pass,,28.2,8.8,38.6,26.8,2,0,3,2,0.008449,0.011105,0.0026560000000000004,0.0026560000000000004,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.0072,,,,,,,,,,,,,,,,ffb378f1-9734-4076-82f6-1114c2c1bd81,719,,"[31.3, 29.1]",69307,17,,,,,0.81200784,,Right Foot,,,"[44.1, 42.6]",,Ground Pass,,18.603495,,,,,Lionel Andrés Messi Cuccittini,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,43,Barcelona,217,['ee4b10c1-8b92-4921-8c06-2e7f29e50f28'],32,,,,,,,,,,,,,,,Barcelona,217,00:17:32.705,Pass,,31.3,29.1,44.1,42.6,2,2,4,4,0.010013,0.012626,0.0026130000000000007,0.0026130000000000007,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.0922,,,,,,,,,,,,,,,,fa72c9be-10b0-47cc-a3f0-b6f8ace6e554,721,,"[44.1, 42.6]",69307,17,,,,,-2.896614,,Left Foot,,,"[36.9, 40.8]",,Ground Pass,,7.4215903,,,,,Andrés Iniesta Luján,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,43,Barcelona,217,['b84141be-fda1-4ccb-bbe6-c2cf0fa4b093'],33,,,,,,,,,,,,,,,Barcelona,217,00:17:33.713,Pass,,44.1,42.6,36.9,40.8,4,4,3,4,0.012626,0.011324,-0.0013019999999999993,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.0062,,,,,,,,,,,,,,,,828f5119-ff58-4693-b0e1-e85f5b3d8bcc,724,,"[45.6, 51.2]",69307,17,,,,,1.9805542,,Right Foot,,,"[41.3, 61.1]",,Ground Pass,,10.793516,,,,,Daniel Alves da Silva,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,43,Barcelona,217,['85e3b7ac-a87f-4d25-a890-d463c59e3a8b'],37,,,,,,,,,,,,,,,Barcelona,217,00:17:37.395,Pass,,45.6,51.2,41.3,61.1,4,5,3,6,0.012692,0.010595,-0.002097,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.8547,,,,,,,,,,,,,,,,983e25f2-bec2-4e61-929d-adbf1ae8896e,727,,"[41.3, 61.1]",69307,17,,,,,-0.70690805,,Right Foot,,,"[46.1, 57.0]",,Ground Pass,,6.3126855,,,,,Andrés Iniesta Luján,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,43,Barcelona,217,['632938d1-98c5-4646-8b2a-a2ec2593c4e7'],38,,,,,,,,,,,,,,,Barcelona,217,00:17:38.787,Pass,,41.3,61.1,46.1,57.0,3,6,4,5,0.010595,0.012692,0.002097,0.002097,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.221277,,,,,,,,,,,,,,,,495e8d82-d0a9-4450-9d2a-d548fcfa64ea,730,,"[55.8, 59.1]",69307,17,,,,,-0.34914097,,Right Foot,,,"[77.5, 51.2]",,Low Pass,,23.093288,,,Pass Offside,,David Villa Sánchez,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,43,Barcelona,217,['77b93069-3ae8-4614-b721-acac1320db2f'],41,,,,,,,,,,,,,,,Barcelona,217,00:17:41.448,Pass,,55.8,59.1,77.5,51.2,5,5,7,5,0.014291,0.019351,0.00506,0.00506,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,3.229572,,,,,,,,,,,,,,,,857bac79-df19-45ad-9314-0458f6ccb040,732,,"[34.3, 27.8]",69307,18,,True,,,-0.12454289,,Right Foot,,,"[99.8, 19.6]",,High Pass,,66.011284,,,Unknown,,Fernando Soriano Marco,,,,,Free Kick,1,From Free Kick,Ricardo López Felipe,25912.0,Goalkeeper,44,Osasuna,422,['b00e56d4-b29f-4d03-bca1-eea0ec01b615'],9,,,,,,,,,,,,,,,Osasuna,422,00:18:09.372,Pass,,34.3,27.8,99.8,19.6,3,2,9,1,0.011105,0.029533,0.018428,0.018428,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.193543,,,,,,,,,,,,,,,,ed358806-5948-4f9b-bc18-f485479a8a68,736,,"[11.6, 50.8]",69307,18,,True,,,0.7547955,,Right Foot,,,"[21.7, 60.3]",,Ground Pass,,13.865786,,,,,Gerard Piqué Bernabéu,,,,,Free Kick,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,45,Barcelona,217,['991aad19-5b00-4209-b191-84d3ed16510b'],29,,,,,,,,,,,,,,,Barcelona,217,00:18:29.001,Pass,,11.6,50.8,21.7,60.3,0,5,1,6,0.00888,0.008786,-9.400000000000033e-05,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,2.009227,,,,,,,,,,,,,,,,f80dcf4c-a585-4680-9741-38b39a1ba4ff,738,,"[21.7, 60.3]",69307,18,,,,,-1.7648306,,Right Foot,,,"[17.2, 37.4]",,Ground Pass,,23.337952,,,,,Carles Puyol i Saforcada,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,['0f62aeba-9bd0-40ca-b34c-6336e3a53716'],30,,,,,,,,,,,,,,,Barcelona,217,00:18:30.362,Pass,,21.7,60.3,17.2,37.4,1,6,1,3,0.008786,0.010827,0.0020409999999999994,0.0020409999999999994,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.213657,,,,,,,,,,,,,,,,0d7d8492-944a-4e29-83bf-7342135211e7,741,,"[21.0, 36.3]",69307,18,,,,,-1.5093982,,Right Foot,,,"[22.5, 11.9]",,Ground Pass,,24.446064,,,,,Eric-Sylvain Bilal Abidal,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,45,Barcelona,217,['0e21f2c2-33b7-4de7-a24d-477562c38acb'],35,,,,,,,,,,,,,,,Barcelona,217,00:18:35.496,Pass,,21.0,36.3,22.5,11.9,1,3,1,1,0.010827,0.008786,-0.0020409999999999994,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.8771,,,,,,,,,,,,,,,,947bc57c-b8d6-4d33-9688-21f258e3e87d,744,,"[25.9, 11.8]",69307,18,,,,,0.44208762,,Left Foot,,,"[40.9, 18.9]",,Ground Pass,,16.595482,,,,,Sergio Busquets i Burgos,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,45,Barcelona,217,['b2eba6d6-56c3-4d72-8852-625f6541bfaa'],39,,,,,,,,,,,,,,,Barcelona,217,00:18:39.314,Pass,,25.9,11.8,40.9,18.9,2,1,3,1,0.009424,0.010595,0.0011710000000000002,0.0011710000000000002,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.724047,,,,,,,,,,,,,,,,fbfc9eb3-d843-4606-82c3-5383dbeb189c,753,,"[80.8, 69.2]",69307,19,,True,,,-0.19739556,,Right Foot,,,"[99.8, 65.4]",,Low Pass,,19.376274,,,,,Javier Camuñas Gallego,,,,,Free Kick,1,From Free Kick,Francisco Puñal Martínez,25874.0,Left Defensive Midfield,47,Osasuna,422,['dfb0aa3b-517f-49ff-a267-8cf829fa11df'],16,,,,,,,,,,,,,,,Osasuna,422,00:19:16.475,Pass,,80.8,69.2,99.8,65.4,7,6,9,6,0.018703,0.029533,0.01083,0.01083,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.524367,,,,,,,,,,,,,,,,457d3d1b-ce47-4144-a128-e12390037d02,756,,"[7.0, 36.1]",69307,19,,,,,-1.672767,,Right Foot,,,"[4.8, 14.6]",,Ground Pass,,21.612265,,,,,Eric-Sylvain Bilal Abidal,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,48,Barcelona,217,['8cf74de5-1027-4a1d-bf04-743d07bfa308'],31,,,,,,,,,,,,,,,Barcelona,217,00:19:31.560,Pass,,7.0,36.1,4.8,14.6,0,3,0,1,0.009411,0.007501,-0.0019099999999999994,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,2.6729,,,,,,,,,,,,,,,,6c2b2762-a5ab-4d60-9839-5878d39b1458,759,,"[8.0, 14.2]",69307,19,,,,,0.3327694,,Left Foot,,,"[51.4, 29.2]",,High Pass,,45.91906,,,Incomplete,,,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,48,Barcelona,217,['9f66af14-c806-4cc8-9f1b-abe65451c1f1'],34,,,,,,,,,,,,,,,Barcelona,217,00:19:34.634,Pass,,8.0,14.2,51.4,29.2,0,1,4,2,0.007501,0.012692,0.005191,0.005191,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.8258,,,,,,,,,,,,,,,,9f66af14-c806-4cc8-9f1b-abe65451c1f1,760,,"[68.7, 50.9]",69307,19,,,,,0.5215538,,Head,,,"[82.1, 58.6]",,High Pass,,15.454773,,,,,Javier Camuñas Gallego,,,,,Recovery,1,Regular Play,Sergio Fernández González,25969.0,Right Center Back,49,Osasuna,422,"['18d42b7f-4a80-432f-bfa8-ae0f24bebd7f', '6c2b2762-a5ab-4d60-9839-5878d39b1458']",37,,,,,,,,,,,,,,,Osasuna,422,00:19:37.307,Pass,,68.7,50.9,82.1,58.6,6,5,8,5,0.016856,0.024122,0.007266000000000002,0.007266000000000002,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.4239,,,,,,,,,,,,,,,,e12230ea-fa72-48f3-9ee3-f240aad6f088,762,,"[82.1, 58.6]",69307,19,,,,,-3.050933,,Right Foot,,,"[77.7, 58.2]",,Low Pass,,4.418144,,,,,Francisco Puñal Martínez,,,,,,1,Regular Play,Javier Camuñas Gallego,26169.0,Center Forward,49,Osasuna,422,['482b8983-7104-4301-bb0f-6ea32d9ea152'],39,,,,,,,,,,,,,,,Osasuna,422,00:19:39.133,Pass,,82.1,58.6,77.7,58.2,8,5,7,5,0.024122,0.019351,-0.004771000000000001,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.3636,,,,,,,,,,,,,,,,f18cc629-3d81-43de-a45d-fc7679b6cfda,764,,"[77.7, 58.2]",69307,19,,,,,0.0,,Right Foot,,,"[80.2, 58.2]",,Low Pass,,2.5,,,Incomplete,,Javier Camuñas Gallego,,,,,,1,Regular Play,Francisco Puñal Martínez,25874.0,Left Defensive Midfield,49,Osasuna,422,"['58a81eb4-39c2-4bb8-89eb-d451b8218a19', 'e9bee93d-e539-45ec-88b6-15a313d51d22']",39,,,,,,,,,,,,,,,Osasuna,422,00:19:39.557,Pass,,77.7,58.2,80.2,58.2,7,5,7,5,0.019351,0.019351,0.0,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.5828,,,,,,,,,,,,,,,,1c455805-cc92-4c44-93c0-e9961ad09dd7,767,,"[77.4, 49.9]",69307,19,,,,,-0.46058953,,Right Foot,,,"[90.5, 43.4]",,High Pass,,14.623953,,,Incomplete,,Masoud Shojaei Soleimani,,,,,Recovery,1,Regular Play,Francisco Puñal Martínez,25874.0,Left Defensive Midfield,49,Osasuna,422,"['0d02b058-05f9-4b86-a7e3-c6a74fb511c3', 'f0ea6761-5102-46ab-ab51-01fc5fbf9410']",41,,,,,,,,,,,,,,,Osasuna,422,00:19:41.744,Pass,,77.4,49.9,90.5,43.4,7,4,8,4,0.019971,0.023851,0.0038800000000000015,0.0038800000000000015,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,2.224912,,,,,,,,,,,,,,,,acdca866-bebd-4eff-9725-b1c0d4f91944,770,,"[75.7, 28.9]",69307,19,,,,,-1.418147,,Head,,,"[78.7, 9.4]",,Low Pass,,19.72942,,,,,Ignacio Monreal Eraso,,,,,Recovery,1,Regular Play,Javad Nekounam,26002.0,Right Defensive Midfield,49,Osasuna,422,['ed457e16-b63d-4314-ba63-6ff59ec8a4fe'],44,,,,,,,,,,,,,,,Osasuna,422,00:19:44.627,Pass,,75.7,28.9,78.7,9.4,7,2,7,0,0.019351,0.017451,-0.001899999999999999,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.0798,,,,,,,,,,,,,,,,26d3ddec-ee82-45a5-a491-6419cb52829d,773,,"[78.7, 9.4]",69307,19,,,,,-0.48735857,,Left Foot,,,"[88.7, 4.1]",,Ground Pass,,11.317685,,,Incomplete,,Masoud Shojaei Soleimani,,,,,,1,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,49,Osasuna,422,"['a0e4df3b-49a3-48ce-bd15-c52594201f09', 'b3c20473-7ee2-4de7-b2ac-33ce9d366a8d']",49,,,,,,,,,,,,,,,Osasuna,422,00:19:49.004,Pass,,78.7,9.4,88.7,4.1,7,0,8,0,0.017451,0.021221,0.003769999999999999,0.003769999999999999,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.579568,,,,,,,,,,,,,,,,38522f68-e0b0-44c9-bcae-f238e092bcef,777,,"[39.5, 73.2]",69307,19,,,,,-2.1178236,,Left Foot,,,"[31.4, 59.9]",,Ground Pass,,15.572412,,,,,Gerard Piqué Bernabéu,,,,,Recovery,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,50,Barcelona,217,['1603f3dd-8a92-42e4-9621-106c15c96e67'],50,,,,,,,,,,,,,,,Barcelona,217,00:19:50.927,Pass,,39.5,73.2,31.4,59.9,3,7,2,5,0.009777,0.010013,0.0002360000000000001,0.0002360000000000001,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.315377,,,,,,,,,,,,,,,,ca80b833-8afd-4264-ac1b-e58e9a650931,780,,"[42.3, 57.0]",69307,19,,,,,-1.0453718,,Right Foot,,,"[53.2, 38.2]",,Ground Pass,,21.731314,,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,50,Barcelona,217,['87e273db-be23-47f5-9e86-eb4ec82c79fd'],54,,,,,,,,,,,,,,,Barcelona,217,00:19:54.792,Pass,,42.3,57.0,53.2,38.2,4,5,5,3,0.012692,0.014846,0.0021539999999999997,0.0021539999999999997,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.902695,,,,,,,,,,,,,,,,0b53eec3-1648-4729-a3e9-ea4b733d85b6,783,,"[56.6, 37.3]",69307,19,,,,,-0.71754134,,Left Foot,,,"[73.1, 22.9]",,Ground Pass,,21.9,,,,,Andrés Iniesta Luján,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,50,Barcelona,217,['a670e2a1-775b-47ad-ac1d-efcea5d65bba'],57,,,,,,,,,,,,,,,Barcelona,217,00:19:57.095,Pass,,56.6,37.3,73.1,22.9,5,3,7,2,0.014846,0.019351,0.004505,0.004505,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,4.1939,,,,,,,,,,,,,,,,941fb8e2-eb85-4b26-93d1-fe8e381393eb,786,,"[85.8, 27.1]",69307,20,,,,,1.0253518,,Right Foot,,,"[115.9, 76.7]",,High Pass,,58.018703,,,,,Daniel Alves da Silva,,True,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,50,Barcelona,217,['7dc5f369-8f8f-4a20-857e-937ba78a7480'],2,,,,,,,,,,,,,,,Barcelona,217,00:20:02.501,Pass,,85.8,27.1,115.9,76.7,8,2,11,7,0.024122,0.037926,0.013804,0.013804,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.288275,,,,,,,,,,,,,,,,aa5efdd4-9694-45ba-b4ea-cf55c4884e31,789,,"[119.0, 71.6]",69307,20,,,,,-2.2051792,,Right Foot,,True,"[103.4, 50.4]",,Low Pass,,26.321095,,,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,50,Barcelona,217,['f3bfb0dc-47ec-48cd-94ed-f1f146a30817'],9,,,,,,,,,,,,,,,Barcelona,217,00:20:09.725,Pass,,119.0,71.6,103.4,50.4,11,7,10,5,0.037926,0.054911,0.016985,0.016985,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,0.9459,,,,,,,,,,,,,,,,fac7b498-4447-4b73-b718-40b7b3e52d7a,792,,"[99.6, 51.9]",69307,20,,,,,2.5976229,,Left Foot,,,"[87.2, 59.4]",,Ground Pass,,14.491722,,,,,Xavier Hernández Creus,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,50,Barcelona,217,['48daa430-39f0-4a4c-a911-fc1c1dc7ec91'],11,,,,,,,,,,,,,,,Barcelona,217,00:20:11.966,Pass,,99.6,51.9,87.2,59.4,9,5,8,5,0.028552,0.024122,-0.00443,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.227515,,,,,,,,,,,,,,,,6a9239f7-52d1-45bd-9f65-f99800fe32ee,796,,"[83.3, 60.3]",69307,20,,,,,1.1604624,,Right Foot,,,"[91.0, 78.0]",,Ground Pass,,19.302332,,,,,Daniel Alves da Silva,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,50,Barcelona,217,"['8726e92e-7524-4b1b-bf1c-cbc749358463', 'cdea082e-85f9-4078-bcb6-12dfd1100c5c']",15,,,,,,,,,,,,,,,Barcelona,217,00:20:15.542,Pass,True,83.3,60.3,91.0,78.0,8,6,9,7,0.024015,0.027563,0.003547999999999999,0.003547999999999999,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,1.223,,,,,,,,,,,,,,,,38d23e2f-7aa9-4cff-957b-ce62729a0758,799,,"[93.2, 69.8]",69307,20,,,,,-0.95215195,,Right Foot,,,"[101.6, 58.0]",,Ground Pass,,14.484474,,,,,David Villa Sánchez,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,50,Barcelona,217,['096edf20-a5b5-482a-aaf0-75bd49a38cee'],19,,,,,,,,,,,,,,,Barcelona,217,00:20:19.030,Pass,,93.2,69.8,101.6,58.0,9,6,10,5,0.029533,0.054911,0.025378,0.025378,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
,,,,,,,,,,,,,,,,,4.8291,,,,,,,,,,,,,,,,78b9bc4a-bd90-46b9-8d0a-91dec3dcbec3,802,,"[106.4, 63.3]",69307,20,,,,,-1.3817339,,Right Foot,True,,"[117.9, 3.2]",,Low Pass,,61.190357,,,Unknown,,Pedro Eliezer Rodríguez Ledesma,,True,,,,1,Regular Play,David Villa Sánchez,12737.0,Left Wing,50,Barcelona,217,['bfead526-800f-4a8c-aab6-901b44729b82'],22,,,,,,,,,,,,,,,Barcelona,217,00:20:22.913,Pass,,106.4,63.3,117.9,3.2,10,6,11,0,0.04067,0.037926,-0.0027439999999999964,0.0,,,,,2024-09-07 18:28:09.101222,2010-12-04,2010/2011,Spain - La Liga,Osasuna vs Barcelona
