bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,,1.1613,,,,,,,,,,,,,,8a71a589-3b6b-4311-96f8-54b706e57260,3096,,"[55.1, 28.0]",69304,68,,,,,-2.340811,,Right Foot,,,"[48.7, 21.4]",Ground Pass,,9.193476,,,,,Gerard Piqué Bernabéu,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,141,Barcelona,217,['8c53c368-cfb8-47da-9e6a-ca952ad566e2'],34,,,,,,,,,,,,,,,Barcelona,217,00:23:34.076,Pass,,55.1,28.0,48.7,21.4,5,2,4,2,0.014291,0.012692,-0.0015989999999999997,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.6016,,,,,,,,,,,,,,5e8430f7-934b-47ec-8385-5e871e4d702e,3099,,"[45.0, 31.3]",69304,68,,,,,0.36649677,,Right Foot,,,"[54.9, 35.1]",Ground Pass,,10.604244,,,,,Javier Alejandro Mascherano,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,141,Barcelona,217,['1adbdb18-e146-4710-bdbe-62d59f9adb28'],36,,,,,,,,,,,,,,,Barcelona,217,00:23:36.502,Pass,,45.0,31.3,54.9,35.1,4,3,5,3,0.012626,0.014846,0.0022199999999999998,0.0022199999999999998,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,2.640401,,,,,,,,,,,,,,36c640b5-235a-4159-ae94-bbe30ef82284,3102,,"[54.6, 35.1]",69304,68,,,,,2.8688047,,Right Foot,,,"[21.0, 44.5]",Low Pass,,34.890114,,,,,Víctor Valdés Arribas,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,141,Barcelona,217,['2ef5b6ec-539d-4939-9296-1296e5ec49d7'],37,,,,,,,,,,,,,,,Barcelona,217,00:23:37.184,Pass,,54.6,35.1,21.0,44.5,5,3,1,4,0.014846,0.010827,-0.004019,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.325723,,,,,,,,,,,,,,60a6235e-c6a1-4351-9f07-f4fd35558f8c,3105,,"[23.5, 52.0]",69304,68,,,,,-0.20621023,,Right Foot,,,"[43.1, 47.9]",Ground Pass,,20.024235,,,,,Javier Alejandro Mascherano,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,141,Barcelona,217,['8be5150c-b560-478d-8140-ba1fba99de34'],41,,,,,,,,,,,,,,,Barcelona,217,00:23:41.100,Pass,,23.5,52.0,43.1,47.9,2,5,4,4,0.010013,0.012626,0.0026130000000000007,0.0026130000000000007,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.0566,,,,,,,,,,,,,,c191f43a-1ae4-486a-8192-3323b45f8079,3108,,"[48.0, 47.1]",69304,68,,,,,-0.0646158,,Right Foot,,,"[65.0, 46.0]",Ground Pass,,17.035551,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,141,Barcelona,217,['a63bb3f5-b89d-4a91-a76f-350b5a20a70f'],44,,,,,,,,,,,,,,,Barcelona,217,00:23:44.761,Pass,,48.0,47.1,65.0,46.0,4,4,6,4,0.012626,0.016895,0.004269,0.004269,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.957131,,,,,,,,,,,,,,fa582e44-8096-47d2-ac73-a47d22f6c367,3111,,"[72.7, 40.8]",69304,68,,,,,-0.9193734,,Left Foot,,,"[92.6, 14.7]",Ground Pass,,32.82103,,,,,Ibrahim Afellay,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,141,Barcelona,217,['eeecdd0f-be74-4f67-aa77-e399457cba7c'],48,,,,,,,,,,,,,,,Barcelona,217,00:23:48.432,Pass,,72.7,40.8,92.6,14.7,7,4,9,1,0.019971,0.029533,0.009562000000000001,0.009562000000000001,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.65846,,,,,,,,,,,,,,aa726e37-790b-45d0-b604-b0f15526e46e,3114,,"[90.5, 25.5]",69304,68,,,,,1.7615519,,Right Foot,,,"[87.7, 40.0]",Ground Pass,,14.767871,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Free Kick,Ibrahim Afellay,4891.0,Left Wing,141,Barcelona,217,['0c5cf89c-7f62-410c-b7db-d8c5f8149d57'],52,,,,,,,,,,,,,,,Barcelona,217,00:23:52.960,Pass,,90.5,25.5,87.7,40.0,9,2,8,3,0.028552,0.023851,-0.004701,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.325641,,,,,,,,,,,,,,08e06eb6-d988-484c-8852-a74ec6bbc54e,3117,,"[87.5, 40.0]",69304,68,,,,,0.97178096,,Right Foot,,,"[94.6, 50.4]",Low Pass,,12.592458,,,,,Thiago Alcântara do Nascimento,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,141,Barcelona,217,['180b0781-d297-4e52-98c4-b35c240f0df6'],53,,,,,,,,,,,,,,,Barcelona,217,00:23:53.683,Pass,,87.5,40.0,94.6,50.4,8,3,9,4,0.023851,0.035113,0.011261999999999998,0.011261999999999998,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.5749,,,,,,,,,,,,,,7e3d9c68-cbc4-487d-ae46-95b9e8a252e4,3120,,"[98.4, 52.9]",69304,68,,,,,0.27438197,,Right Foot,,,"[111.9, 56.7]",Ground Pass,,14.024621,,,,,Daniel Alves da Silva,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,141,Barcelona,217,['39dcfb93-0863-4948-8c85-342c206c444f'],55,,,,,,,,,,,,,,,Barcelona,217,00:23:55.859,Pass,,98.4,52.9,111.9,56.7,9,5,11,5,0.028552,0.064426,0.035873999999999996,0.035873999999999996,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,4.4081,,,,,,,,,,,,,,cf686c89-42b8-4fba-a9b9-07bff07e3ac0,3124,,"[114.2, 56.2]",69304,68,,,,,-1.4836143,,Right Foot,True,,"[117.6, 17.3]",High Pass,,39.0483,,,,,Ibrahim Afellay,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,141,Barcelona,217,"['bd94644f-97c2-4f95-8e4a-a459a79a5503', 'efa4016c-824e-403f-9d2f-2ae15c576ff5']",58,,,,,,,,,,,,,,,Barcelona,217,00:23:58.148,Pass,True,114.2,56.2,117.6,17.3,11,5,11,1,0.064426,0.046477,-0.017949,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.9376,,,,,,,,,,,,,,b11f3eb4-de9f-4b65-8f8c-c326778f1ba2,3127,,"[117.6, 17.3]",69304,69,,,,,-3.1346724,,Right Foot,,,"[88.7, 17.1]",Ground Pass,,28.900692,,,,,Adriano Correia Claro,,,,,,,2,From Free Kick,Ibrahim Afellay,4891.0,Left Wing,141,Barcelona,217,['5155df4d-4a10-43d6-8ab6-e264d9693420'],2,,,,,,,,,,,,,,,Barcelona,217,00:24:02.596,Pass,,117.6,17.3,88.7,17.1,11,1,8,1,0.046477,0.024015,-0.022461999999999996,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.0076,,,,,,,,,,,,,,5c904820-fede-4480-bf75-29a259926233,3130,,"[92.6, 17.5]",69304,69,,,,,1.9960014,,Left Foot,,,"[85.4, 33.4]",Ground Pass,,17.454226,,,,,Andrés Iniesta Luján,,,,,,,2,From Free Kick,Adriano Correia Claro,22102.0,Left Back,141,Barcelona,217,['2f30320d-d895-4ab2-b1b5-50dcd53b2c9f'],5,,,,,,,,,,,,,,,Barcelona,217,00:24:05.776,Pass,,92.6,17.5,85.4,33.4,9,1,8,3,0.029533,0.023851,-0.0056819999999999996,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.5836,,,,,,,,,,,,,,50cc760f-385d-42c2-a1ff-8362d413441c,3133,,"[85.4, 33.4]",69304,69,,,,,0.77622414,,Right Foot,,,"[107.4, 55.0]",High Pass,,30.831154,,,Incomplete,,Daniel Alves da Silva,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,141,Barcelona,217,"['a33a591f-fcde-4c8c-823d-a4d44350b512', 'ad62b2fc-7c9c-46d3-b0cf-a6117bfcf0c4']",8,,,,,,,,,,,,,,,Barcelona,217,00:24:08.192,Pass,,85.4,33.4,107.4,55.0,8,3,10,5,0.023851,0.054911,0.03106,0.03106,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.084564,,,,,,,,,,,,,,d8e6cd69-b6ee-4795-948f-7ebd563f3bc6,3138,,"[26.7, 20.2]",69304,69,,,,,1.096945,,Right Foot,,,"[32.7, 31.9]",High Pass,,13.148765,,,,,Bruno Soriano Llido,,,,,,,2,From Free Kick,Santiago Cazorla González,11386.0,Left Midfield,141,Barcelona,217,['ee680405-cff8-4734-a1d8-c4f066281b87'],12,,,,,,,,,,,,,,,Villarreal,222,00:24:12.357,Pass,,26.7,20.2,32.7,31.9,2,1,2,3,0.009424,0.010165,0.0007410000000000003,0.0007410000000000003,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,2.3734,,,,,,,,,,,,,,28063053-0eac-4d79-90a5-2ace519d38a6,3141,,"[33.7, 31.6]",69304,69,,,,,-0.89357156,,Left Foot,,,"[53.4, 7.1]",Ground Pass,,31.437876,,,Incomplete,,Santiago Cazorla González,,,,,,,2,From Free Kick,Bruno Soriano Llido,22819.0,Right Defensive Midfield,141,Barcelona,217,"['b2f24079-ccd7-4117-a526-15970a17a472', 'd92f65ff-4bc4-4ddb-95bf-4cec593265ba']",14,,,,,,,,,,,,,,,Villarreal,222,00:24:14.422,Pass,,33.7,31.6,53.4,7.1,3,3,5,0,0.011324,0.012483,0.0011589999999999986,0.0011589999999999986,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.903454,,,,,,,,,,,,,,7d7d8246-7f22-46c3-a876-d7952ee64636,3145,,"[74.2, 79.7]",69304,69,,,,,-0.8613388,,Right Foot,,,"[82.7, 69.8]",Ground Pass,,13.048371,,,,,Daniel Alves da Silva,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,141,Barcelona,217,['ff9bc3e2-fa35-46fe-a70a-c2db7aeb38da'],18,,,,,,,,,,,,,,,Barcelona,217,00:24:18.999,Pass,,74.2,79.7,82.7,69.8,7,7,8,6,0.017451,0.024015,0.006564,0.006564,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.9296,,,,,,,,,,,,,,d41c0b4b-0b6f-495d-b1a6-8f51ef274232,3148,,"[86.5, 73.5]",69304,69,,,,,-1.7039326,,Right Foot,,,"[85.0, 62.3]",Ground Pass,,11.3,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,141,Barcelona,217,['ed3c639a-3c63-493b-8e1b-1a1b5b85f7ea'],21,,,,,,,,,,,,,,,Barcelona,217,00:24:21.704,Pass,,86.5,73.5,85.0,62.3,8,7,8,6,0.021221,0.024015,0.0027940000000000013,0.0027940000000000013,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.809149,,,,,,,,,,,,,,a111a356-60f6-43dd-8ecf-882f021fca11,3152,,"[77.6, 58.0]",69304,69,,,,,2.205823,,Left Foot,,,"[70.6, 67.5]",Ground Pass,,11.800424,,,,,Andrés Iniesta Luján,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,141,Barcelona,217,['1791a418-eb6f-4cc8-b8e5-8bd9d5fa0730'],28,,,,,,,,,,,,,,,Barcelona,217,00:24:28.835,Pass,,77.6,58.0,70.6,67.5,7,5,6,6,0.019351,0.016118,-0.0032329999999999998,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.2309,,,,,,,,,,,,,,db45e883-3266-431e-812f-51eefdf0c1e0,3156,,"[71.4, 67.5]",69304,69,,,,,-2.1079047,,Right Foot,,,"[60.8, 49.7]",Ground Pass,,20.717142,,,,,Javier Alejandro Mascherano,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,141,Barcelona,217,"['324aa5c5-6c9a-4d60-b92d-42cfaa7dbc58', 'b1beea35-9236-4c1f-bb2b-2033bf84c29f']",30,,,,,,,,,,,,,,,Barcelona,217,00:24:30.309,Pass,True,71.4,67.5,60.8,49.7,7,6,5,4,0.018703,0.014846,-0.003857000000000001,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,2.540507,,,,,,,,,,,,,,a7d184fe-5c08-4fbb-9f74-177d8d7563d9,3159,,"[60.5, 49.4]",69304,69,,,,,-1.1428152,,Right Foot,,,"[80.8, 4.9]",High Pass,,48.911552,,,,,Ibrahim Afellay,,,True,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,141,Barcelona,217,['0bb6bf00-68b9-448b-92ce-3646b4521c39'],32,,,,,,,,,,,,,,,Barcelona,217,00:24:32.411,Pass,,60.5,49.4,80.8,4.9,5,4,7,0,0.014846,0.017451,0.0026050000000000014,0.0026050000000000014,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.533857,,,,,,,,,,,,,,e6217b46-8a33-47a9-a6ae-9e8fffd9a68e,3163,,"[76.3, 6.3]",69304,69,,,,,2.429532,,Right Foot,,,"[50.0, 29.0]",Ground Pass,,34.74162,,,,,Gerard Piqué Bernabéu,,,,,,,2,From Free Kick,Ibrahim Afellay,4891.0,Left Wing,141,Barcelona,217,"['4a418767-4e23-4a9e-98de-eaf17e946e52', '7a4e5bd2-7fa7-4e46-a8ac-11c4c59f3e7c']",37,,,,,,,,,,,,,,,Barcelona,217,00:24:37.410,Pass,True,76.3,6.3,50.0,29.0,7,0,4,2,0.017451,0.012692,-0.004759000000000001,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.9711,,,,,,,,,,,,,,35d77b60-8fd4-4bb7-b0f9-1b0e7490ccf0,3166,,"[50.0, 29.0]",69304,69,,,,,-0.034950797,,Right Foot,,,"[64.3, 28.5]",Ground Pass,,14.308739,,,,,Andrés Iniesta Luján,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,141,Barcelona,217,['fd1675a9-3132-40e2-b8a9-84044456ebc5'],39,,,,,,,,,,,,,,,Barcelona,217,00:24:39.905,Pass,,50.0,29.0,64.3,28.5,4,2,6,2,0.012692,0.016856,0.004163999999999999,0.004163999999999999,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,2.307,,,,,,,,,,,,,,c9f4b00b-378a-42bf-9222-b39fdfe0ab15,3169,,"[64.3, 28.5]",69304,69,,,,,2.1980178,,Left Foot,,,"[50.6, 47.4]",Ground Pass,,23.343094,,,,,Sergio Busquets i Burgos,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,141,Barcelona,217,['5665792b-92ce-445a-9cf4-238129563b7c'],40,,,,,,,,,,,,,,,Barcelona,217,00:24:40.956,Pass,,64.3,28.5,50.6,47.4,6,2,4,4,0.016856,0.012626,-0.004229999999999999,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.4276,,,,,,,,,,,,,,51daa61b-6c98-47ab-bc05-1d3c28f20edb,3172,,"[50.6, 47.4]",69304,69,,,,,0.33009362,,Right Foot,,,"[75.7, 56.0]",Ground Pass,,26.532433,,,,,Lionel Andrés Messi Cuccittini,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Back,141,Barcelona,217,['d4771663-8186-4b77-be0e-62aafa451f86'],44,,,,,,,,,,,,,,,Barcelona,217,00:24:44.145,Pass,,50.6,47.4,75.7,56.0,4,4,7,5,0.012626,0.019351,0.006725,0.006725,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.5286,,,,,,,,,,,,,,d955e458-be92-41f4-9a0c-324b3d1c500a,3175,,"[75.7, 56.0]",69304,69,,,,,-3.1149323,,Left Foot,,,"[68.2, 55.8]",Ground Pass,,7.502666,,,,,Thiago Alcântara do Nascimento,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,141,Barcelona,217,['134c68b5-bd02-4561-9c5d-e965fe54bc30'],45,,,,,,,,,,,,,,,Barcelona,217,00:24:45.613,Pass,,75.7,56.0,68.2,55.8,7,5,6,5,0.019351,0.016856,-0.0024950000000000007,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.961278,,,,,,,,,,,,,,14e93a7b-330c-41bd-b275-a5ccd4cb62cc,3177,,"[68.2, 55.8]",69304,69,,,,,0.7756265,,Right Foot,,,"[83.7, 71.0]",High Pass,,21.709215,,,,,Daniel Alves da Silva,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,141,Barcelona,217,['e5ab3eaf-2439-45d5-9ad5-9b9d7f196f78'],46,,,,,,,,,,,,,,,Barcelona,217,00:24:46.141,Pass,,68.2,55.8,83.7,71.0,6,5,8,7,0.016856,0.021221,0.004365000000000001,0.004365000000000001,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.874781,,,,,,,,,,,,,,92327254-acaa-4e76-a46a-da72a203a394,3184,,"[36.9, 1.0]",69304,70,,True,,,2.071617,,,,,"[31.7, 10.5]",Low Pass,,10.83005,,,,,Mateo Pablo Musacchio,,,,,,Throw-in,2,From Throw In,José Manuel Catalá Mazuecos,26765.0,Left Back,142,Villarreal,222,['3f0d56ff-1328-48d8-9412-1222af399c69'],31,,,,,,,,,,,,,,,Villarreal,222,00:25:31.935,Pass,,36.9,1.0,31.7,10.5,3,0,2,0,0.009777,0.008449,-0.0013279999999999993,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.77218,,,,,,,,,,,,,,3f952686-a1ed-4391-8bb9-393c98de00d5,3187,,"[32.3, 10.5]",69304,70,,True,,,-1.1120992,,Right Foot,,,"[36.3, 2.4]",Ground Pass,,9.033825,,,,,José Manuel Catalá Mazuecos,,,,,,,2,From Throw In,Mateo Pablo Musacchio,7034.0,Left Center Back,142,Villarreal,222,['ae1abc38-928d-4998-880b-8d051a2ade01'],32,,,,,,,,,,,,,,,Villarreal,222,00:25:32.809,Pass,,32.3,10.5,36.3,2.4,3,0,3,0,0.009777,0.009777,0.0,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.787327,,,,,,,,,,,,,,f7a53033-e6c0-4149-ad71-3404caf3dd0d,3189,,"[36.3, 2.4]",69304,70,,,,,2.158799,,Left Foot,,,"[31.3, 9.9]",Ground Pass,,9.013878,,,,,Bruno Soriano Llido,,,,,,,2,From Throw In,José Manuel Catalá Mazuecos,26765.0,Left Back,142,Villarreal,222,['8029e7e2-d346-46a4-94d8-47c1adfa117c'],37,,,,,,,,,,,,,,,Villarreal,222,00:25:37.845,Pass,,36.3,2.4,31.3,9.9,3,0,2,0,0.009777,0.008449,-0.0013279999999999993,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.122056,,,,,,,,,,,,,,b3ece3fb-308e-48f3-b204-c689dd81ad51,3192,,"[31.3, 9.9]",69304,70,,,,,0.92898154,,Left Foot,,,"[38.4, 19.4]",Ground Pass,,11.860017,,,,,Borja Valero Iglesias,,,,,,,2,From Throw In,Bruno Soriano Llido,22819.0,Right Defensive Midfield,142,Villarreal,222,['c5914848-1e5a-4b32-89fc-b2ffb6afa85e'],39,,,,,,,,,,,,,,,Villarreal,222,00:25:39.886,Pass,,31.3,9.9,38.4,19.4,2,0,3,1,0.008449,0.010595,0.0021460000000000003,0.0021460000000000003,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,2.022695,,,,,,,,,,,,,,bcf2811d-f444-4f48-8c04-9ee99c487066,3195,,"[29.4, 33.6]",69304,70,,,,,1.0516502,,Right Foot,,,"[51.4, 72.1]",High Pass,,44.34242,,,,,Mario Gaspar Pérez Martínez,,,,,,,2,From Throw In,Borja Valero Iglesias,6997.0,Left Defensive Midfield,142,Villarreal,222,['1eddb34f-6c5c-4e5e-9cb9-f4820adf3dd1'],44,,,,,,,,,,,,,,,Villarreal,222,00:25:44.087,Pass,,29.4,33.6,51.4,72.1,2,3,4,7,0.010165,0.011263,0.001098,0.001098,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.1907,,,,,,,,,,,,,,3897f6aa-d830-43fe-ad19-13229d9fab72,3201,,"[67.9, 80.0]",69304,70,,,,,-2.1481752,,,,,"[56.5, 62.5]",Low Pass,,20.885641,,,,,Borja Valero Iglesias,,,,,,Throw-in,2,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,143,Villarreal,222,['e5f01a88-0af6-4745-89f4-417a7998fdf6'],53,,,,,,,,,,,,,,,Villarreal,222,00:25:53.086,Pass,,67.9,80.0,56.5,62.5,6,7,5,6,0.014736,0.013845,-0.0008910000000000012,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,1.056258,,,,,,,,,,,,,,010efee6-379e-4e96-b7e8-6e3dc5834b7b,3204,,"[53.6, 63.5]",69304,70,,,,,-2.445244,,Left Foot,,,"[41.4, 53.3]",Ground Pass,,15.902201,,,,,Gonzalo Javier Rodríguez,,,,,,,2,From Throw In,Borja Valero Iglesias,6997.0,Left Defensive Midfield,143,Villarreal,222,['eaa40e64-0bcd-4ef5-8e1f-db5632d64a6f'],55,,,,,,,,,,,,,,,Villarreal,222,00:25:55.964,Pass,,53.6,63.5,41.4,53.3,5,6,3,5,0.013845,0.011105,-0.0027399999999999994,0.0,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.946036,,,,,,,,,,,,,,9fa298eb-a24f-40bb-9492-fe7df07b9c61,3207,,"[35.3, 48.1]",69304,70,,,,,-0.046632834,,Right Foot,,,"[50.3, 47.4]",Ground Pass,,15.016324,,,,,Bruno Soriano Llido,,,,,,,2,From Throw In,Gonzalo Javier Rodríguez,25931.0,Right Center Back,143,Villarreal,222,['eb49f06e-4564-415d-b589-f9a6c2b40806'],57,,,,,,,,,,,,,,,Villarreal,222,00:25:57.060,Pass,,35.3,48.1,50.3,47.4,3,4,4,4,0.011324,0.012626,0.0013019999999999993,0.0013019999999999993,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
,,,,,,,,,,,,,,,,0.670508,,,,,,,,,,,,,,fe886762-f31c-422e-b422-8a82beaf4d2a,3210,,"[50.3, 47.4]",69304,70,,,,,0.7266424,,Left Foot,,,"[57.5, 53.8]",Ground Pass,,9.633276,,,,,Rubén Gracia Calmache,,,,,,,2,From Throw In,Bruno Soriano Llido,22819.0,Right Defensive Midfield,143,Villarreal,222,['4b69ee9e-6e3c-44d0-875e-024d21e8dfcc'],59,,,,,,,,,,,,,,,Villarreal,222,00:25:59.150,Pass,,50.3,47.4,57.5,53.8,4,4,5,5,0.012626,0.014291,0.0016649999999999998,0.0016649999999999998,,,,,2024-09-07 18:28:08.318991,2011-04-02,2010/2011,Spain - La Liga,Villarreal vs Barcelona
