50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure,x,y,end_x,end_y,x1_bin,y1_bin,x2_bin,y2_bin,start_zone_value,end_zone_value,pass_xT,progressive_xT,expected_assists_xA,shot_statsbomb_xg_cum,xg_chain,xg_buildup,Extraction Date,match_date,season,competition,h2h
,,,,,,,,,,,,,,,1.759407,,,,,,,,,,,,,,,8e2383f3-0a4f-4b15-8025-bf85543d3e3f,1431,,"[93.7, 38.1]",69286,37,,,,0.8365664,,Right Foot,,"[111.3, 57.6]",,Ground Pass,,26.268042,,,,Daniel Alves da Silva,,,,Through Ball,True,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,96,Barcelona,217,['42d681f8-e950-4e43-b448-b086421b4b96'],33,,,,,,,,,,,,,,Barcelona,217,00:37:33.929,Pass,,93.7,38.1,111.3,57.6,9,3,11,5,0.035113,0.064426,0.029313,0.029313,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.5035,,,,,,,,,,,,,,,ba60a18d-6dc4-4192-b35f-dce77ed0b596,1434,,"[111.3, 57.6]",69286,37,,,,-1.5402381,,Right Foot,True,"[112.0, 34.7]",,High Pass,,22.910696,,Incomplete,,David Villa Sánchez,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,96,Barcelona,217,"['abd9c2a0-3084-401c-8e81-3a07dbb52cef', 'd2f405f5-fe0e-4d39-8899-4f5475715fab']",36,,,,,,,,,,,,,,Barcelona,217,00:37:36.000,Pass,,111.3,57.6,112.0,34.7,11,5,11,3,0.064426,0.257454,0.19302800000000003,0.19302800000000003,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,0.7492,,,,,,,,,,,,,,,19359570-aa1e-449b-a7cf-fa0043094251,1438,,"[120.0, 1.0]",69286,38,,,,2.8166876,,Right Foot,,"[110.5, 4.2]",,Ground Pass,,10.02447,,,,Sergio Busquets i Burgos,,,,,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,97,Barcelona,217,['ae05f167-67fe-4e48-bb57-64dd4c443e60'],9,,,,,,,,,,,,,,Barcelona,217,00:38:09.143,Pass,,120.0,1.0,110.5,4.2,11,0,10,0,0.037926,0.034851,-0.0030750000000000013,0.0,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.507086,,,,,,,,,,,,,,,865171b0-5c6d-4c66-a277-bc289ac2b801,1441,,"[108.8, 5.4]",69286,38,,,,2.755517,,Left Foot,,"[81.0, 16.7]",,Ground Pass,,30.008833,,,,Andrés Iniesta Luján,,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,97,Barcelona,217,['a35671bb-b122-47dc-9f77-78d26e55ea11'],11,,,,,,,,,,,,,,Barcelona,217,00:38:11.723,Pass,,108.8,5.4,81.0,16.7,10,0,7,1,0.034851,0.018703,-0.016148,0.0,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.6795,,,,,,,,,,,,,,,d73b629a-21a7-47ff-931e-4cff796837ba,1444,,"[79.1, 18.1]",69286,38,,,,1.7552056,,Right Foot,,"[75.5, 37.4]",,Ground Pass,,19.632881,,,,Gerard Piqué Bernabéu,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Wing,97,Barcelona,217,['395d8ee5-4eb3-4a1e-bc20-4130d9025ec7'],14,,,,,,,,,,,,,,Barcelona,217,00:38:14.231,Pass,,79.1,18.1,75.5,37.4,7,1,7,3,0.018703,0.019971,0.0012679999999999983,0.0012679999999999983,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.766063,,,,,,,,,,,,,,,425e7c28-0819-4adb-8615-7259f24f0408,1448,,"[74.5, 38.5]",69286,38,,,,2.9457238,,Left Foot,,"[61.9, 41.0]",,Ground Pass,,12.845622,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,97,Barcelona,217,"['01f7dea5-5a30-4d48-be1b-87bfda13221c', 'f258ee55-5e2d-4ca5-bcf7-90c8c7a72cc4']",17,,,,,,,,,,,,,,Barcelona,217,00:38:17.285,Pass,True,74.5,38.5,61.9,41.0,7,3,5,4,0.019971,0.014846,-0.005124999999999999,0.0,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,3.761194,,,,,,,,,,,,,,,9ba24141-83f4-4fec-b692-1f7840c02eb0,1451,,"[61.9, 41.0]",69286,38,,,,-0.79565424,,Right Foot,,"[100.5, 1.6]",,High Pass,,55.15723,,Out,,,,,,,,,1,From Corner,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,97,Barcelona,217,,19,,,,,,,,,,,,,,Barcelona,217,00:38:19.091,Pass,,61.9,41.0,100.5,1.6,5,4,9,0,0.014846,0.027563,0.012717000000000001,0.012717000000000001,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,0.991865,,,,,,,,,,,,,,,73e91129-7b2a-4246-b5b4-e15e8787f9e5,1452,,"[20.7, 80.0]",69286,38,,,,-1.5707964,,,,"[20.7, 71.1]",,Low Pass,,8.9,,,,Kennedy Bakircioglu,,,,,,Throw-in,1,From Throw In,Francisco Jesús Pérez Malia,26615.0,Right Back,98,Racing Santander,1217,['8604a299-d278-4680-85cd-33bc8b86c295'],36,,,,,,,,,,,,,,Racing Santander,1217,00:38:36.633,Pass,,20.7,80.0,20.7,71.1,1,7,1,7,0.007796,0.007796,0.0,0.0,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.256629,,,,,,,,,,,,,,,e4ecdc37-a2e7-4d9c-9322-d531d27bc15d,1455,,"[22.6, 72.4]",69286,38,,,,3.0976648,,Left Foot,,"[13.5, 72.8]",,Low Pass,,9.108787,,,,Francisco Jesús Pérez Malia,,,,,,,1,From Throw In,Kennedy Bakircioglu,26746.0,Right Midfield,98,Racing Santander,1217,['3c49aaf7-9bc5-486f-b8f8-ca55a3947f71'],37,,,,,,,,,,,,,,Racing Santander,1217,00:38:37.665,Pass,,22.6,72.4,13.5,72.8,1,7,0,7,0.007796,0.006383,-0.0014130000000000002,0.0,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,0.1988,,,,,,,,,,,,,,,f1b45d13-5456-4b69-b76e-037dc81292da,1459,,"[13.3, 73.3]",69286,38,,,,0.22471116,,Right Foot,,"[20.3, 74.9]",,Low Pass,,7.180529,,Incomplete,,,,,,,,,1,From Throw In,Francisco Jesús Pérez Malia,26615.0,Right Back,98,Racing Santander,1217,"['0750fd10-c7b2-48c5-8e61-6ee9461ecf67', '0ab3b3c5-bd72-4cd0-84d2-ccedd8b5d1a1']",39,,,,,,,,,,,,,,Racing Santander,1217,00:38:39.396,Pass,True,13.3,73.3,20.3,74.9,0,7,1,7,0.006383,0.007796,0.0014130000000000002,0.0014130000000000002,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,0.7996,,,,,,,,,,,,,,,d4e2b735-094c-4dcf-b4a9-a19320cde1e2,1461,,"[18.4, 80.0]",69286,38,,,,-0.364845,,,,"[32.8, 74.5]",,Low Pass,,15.414603,,,,Gonzalo Colsa Albendea,,,,,,Throw-in,1,From Throw In,Francisco Jesús Pérez Malia,26615.0,Right Back,99,Racing Santander,1217,['afb83044-1928-4a54-b526-e04cad2b2bad'],56,,,,,,,,,,,,,,Racing Santander,1217,00:38:56.439,Pass,,18.4,80.0,32.8,74.5,1,7,2,7,0.007796,0.008449,0.0006529999999999999,0.0006529999999999999,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,0.484405,,,,,,,,,,,,,,,edcaaa75-c191-4259-808b-a48700473779,1465,,"[27.9, 73.3]",69286,38,,,,-3.131593,,Right Foot,,"[17.9, 73.2]",,Ground Pass,,10.0005,,,,Francisco Jesús Pérez Malia,,,,,,,1,From Throw In,Gonzalo Colsa Albendea,26073.0,Right Defensive Midfield,99,Racing Santander,1217,['5be45e02-d7c1-4644-b906-799d5b7ab599'],58,,,,,,,,,,,,,,Racing Santander,1217,00:38:58.615,Pass,,27.9,73.3,17.9,73.2,2,7,1,7,0.008449,0.007796,-0.0006529999999999999,0.0,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,2.2531,,,,,,,,,,,,,,,688f2148-913b-43df-931d-0902c6e4b34c,1468,,"[17.9, 73.2]",69286,38,,,,-0.027112,,Right Foot,,"[47.4, 72.4]",,High Pass,,29.510845,,Incomplete,,Pedro Manuel Munitis Álvarez,,,,,,,1,From Throw In,Francisco Jesús Pérez Malia,26615.0,Right Back,99,Racing Santander,1217,"['8016115e-2f23-4b2b-93ea-fb61b9b11cb4', 'b3305cc7-f2b2-4b1e-a2d5-8a1ecd7da182']",59,,,,,,,,,,,,,,Racing Santander,1217,00:38:59.140,Pass,,17.9,73.2,47.4,72.4,1,7,4,7,0.007796,0.011263,0.0034670000000000005,0.0034670000000000005,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.2332,,,,,,,,,,,,,,,b3305cc7-f2b2-4b1e-a2d5-8a1ecd7da182,1471,,"[73.6, 8.6]",69286,39,,,True,1.4464413,,,,"[74.5, 15.8]",,High Pass,,7.256032,,,,Sergio Busquets i Burgos,,,,,,Recovery,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,99,Racing Santander,1217,"['2a97f5c9-6065-47ea-b4db-96c2196f0dc7', '4fd84f0c-e469-4498-a226-65ae6358a605', '688f2148-913b-43df-931d-0902c6e4b34c']",1,,,,,,,,,,,,,,Barcelona,217,00:39:01.393,Pass,True,73.6,8.6,74.5,15.8,7,0,7,1,0.017451,0.018703,0.0012519999999999996,0.0012519999999999996,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.04264,,,,,,,,,,,,,,,a759cc21-745b-458a-b550-af13806b034d,1473,,"[74.5, 15.8]",69286,39,,,,-1.091277,,Head,,"[81.0, 3.3]",,Low Pass,,14.089003,,Incomplete,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,99,Racing Santander,1217,"['ac748ae0-20e7-46dc-9c79-fc2595c66b6e', 'd75216e6-aed5-429b-ad37-540a4c1a8a33']",2,,,,,,,,,,,,,,Barcelona,217,00:39:02.775,Pass,,74.5,15.8,81.0,3.3,7,1,7,0,0.018703,0.017451,-0.0012519999999999996,0.0,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,0.943013,,,,,,,,,,,,,,,1282f2d3-9c69-4190-8490-2bfe8a8cc7ca,1477,,"[41.7, 75.1]",69286,39,,,,-1.3258177,,Right Foot,,"[44.4, 64.3]",,High Pass,,11.132385,,,,Gonzalo Colsa Albendea,,,,,,,1,From Throw In,Kennedy Bakircioglu,26746.0,Right Midfield,99,Racing Santander,1217,['424652c5-5891-4783-9fc7-b7d7949f9737'],4,,,,,,,,,,,,,,Racing Santander,1217,00:39:04.585,Pass,,41.7,75.1,44.4,64.3,3,7,4,6,0.009777,0.012147,0.0023700000000000006,0.0023700000000000006,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.3202,,,,,,,,,,,,,,,4f49ad91-f006-4ab8-90ce-e135adc6f503,1480,,"[44.4, 64.3]",69286,39,,,,0.23624526,,Right Foot,,"[55.2, 66.9]",,Low Pass,,11.108555,,Incomplete,,,,,,,,,1,From Throw In,Gonzalo Colsa Albendea,26073.0,Right Defensive Midfield,99,Racing Santander,1217,['961ee517-4502-4da7-9218-a85335a41a80'],5,,,,,,,,,,,,,,Racing Santander,1217,00:39:05.608,Pass,,44.4,64.3,55.2,66.9,4,6,5,6,0.012147,0.013845,0.0016979999999999999,0.0016979999999999999,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.496,,,,,,,,,,,,,,,961ee517-4502-4da7-9218-a85335a41a80,1481,,"[65.8, 14.1]",69286,39,,,,2.28654,,Right Foot,,"[51.8, 30.2]",,Ground Pass,,21.335651,,,,Gerard Piqué Bernabéu,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,100,Barcelona,217,"['4f49ad91-f006-4ab8-90ce-e135adc6f503', 'e4c90266-fe58-4cd0-a794-5516da04255b']",6,,,,,,,,,,,,,,Barcelona,217,00:39:06.929,Pass,,65.8,14.1,51.8,30.2,6,1,4,2,0.016118,0.012692,-0.0034260000000000002,0.0,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.232057,,,,,,,,,,,,,,,e905832e-a096-4cb0-afc3-7212f9f7c55f,1484,,"[63.4, 47.8]",69286,39,,,,1.1873208,,Right Foot,,"[75.1, 76.8]",,Ground Pass,,31.271233,,,,Daniel Alves da Silva,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,100,Barcelona,217,['c4bc1d39-c9c0-4849-b93c-1eca716a0b60'],12,,,,,,,,,,,,,,Barcelona,217,00:39:12.895,Pass,,63.4,47.8,75.1,76.8,6,4,7,7,0.016895,0.017451,0.0005560000000000009,0.0005560000000000009,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.3184,,,,,,,,,,,,,,,6c142e77-cc7d-4ee8-a5f1-f5f7d0f81bc6,1487,,"[76.8, 76.8]",69286,39,,,,-0.49315295,,Right Foot,,"[99.5, 64.6]",,High Pass,,25.77072,,Incomplete,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,100,Barcelona,217,['4d78de39-9b15-4977-b850-e6a16ec5804f'],18,,,,,,,,,,,,,,Barcelona,217,00:39:18.160,Pass,,76.8,76.8,99.5,64.6,7,7,9,6,0.017451,0.029533,0.012081999999999999,0.012081999999999999,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.208911,,,,,,,,,,,,,,,4d78de39-9b15-4977-b850-e6a16ec5804f,1488,,"[21.5, 16.4]",69286,39,,,,0.18889718,,Head,,"[35.1, 19.0]",,High Pass,,13.846299,,,,Gonzalo Colsa Albendea,,,,,,Recovery,1,Regular Play,Domingo Cisma González,26238.0,Left Back,101,Racing Santander,1217,"['6c142e77-cc7d-4ee8-a5f1-f5f7d0f81bc6', '9fcf20c4-c17a-47b3-9d7e-a2e4acf0443c']",19,,,,,,,,,,,,,,Racing Santander,1217,00:39:19.479,Pass,,21.5,16.4,35.1,19.0,1,1,3,1,0.008786,0.010595,0.0018089999999999998,0.0018089999999999998,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.27977,,,,,,,,,,,,,,,639a9d09-add8-4e81-9063-ff4223c29a70,1491,,"[36.0, 20.9]",69286,39,,,,1.4039412,,Right Foot,,"[37.6, 30.4]",,Low Pass,,9.633795,,,,Papa Kouly Diop,,,,,,,1,Regular Play,Gonzalo Colsa Albendea,26073.0,Right Defensive Midfield,101,Racing Santander,1217,['99302e48-cded-4ed2-9fd1-5d930e682f14'],21,,,,,,,,,,,,,,Racing Santander,1217,00:39:21.188,Pass,,36.0,20.9,37.6,30.4,3,2,3,3,0.011105,0.011324,0.00021900000000000044,0.00021900000000000044,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,0.3037,,,,,,,,,,,,,,,f3c3dddc-33c7-4f09-9b30-28a7748c0e4f,1494,,"[37.6, 25.3]",69286,39,,,,1.5707964,,Left Foot,,"[37.6, 29.2]",,Low Pass,,3.9,,Incomplete,,,,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Left Defensive Midfield,101,Racing Santander,1217,['b6edfe98-3895-46e1-9961-44bfca3f14da'],22,,,,,,,,,,,,,,Racing Santander,1217,00:39:22.508,Pass,,37.6,25.3,37.6,29.2,3,2,3,2,0.011105,0.011105,0.0,0.0,,,,,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,0.9619,,,,,,,,,,,,,,,3672f61a-78f0-4c11-a9cf-95248e35be0d,1498,,"[92.3, 51.0]",69286,39,,,,0.24848743,,Left Foot,,"[99.0, 52.7]",,Ground Pass,,6.9123077,,,,Andrés Iniesta Luján,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,102,Barcelona,217,['99b525f9-c8a8-4e8b-9412-dfa5140353f1'],24,,,,,,,,,,,,,,Barcelona,217,00:39:24.477,Pass,,92.3,51.0,99.0,52.7,9,5,9,5,0.028552,0.028552,0.0,0.0,,,0.032619953,0.032619953,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.5575,,,,,,,,,,,,,,,2165af7b-9ed6-43da-ab0e-eacdff12f859,1504,,"[99.0, 46.3]",69286,39,,,,-0.9813793,,Right Foot,,"[109.9, 30.0]",,Low Pass,,19.608671,,,,David Villa Sánchez,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,102,Barcelona,217,['a8c59eb3-4209-4015-8ff0-97e1dcd1ff9c'],26,,,,,,,,,,,,,,Barcelona,217,00:39:26.987,Pass,,99.0,46.3,109.9,30.0,9,4,10,2,0.035113,0.054911,0.019798000000000003,0.019798000000000003,,,0.032619953,0.032619953,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,0.4845,,,,,,,,,,,,,,,5c5c5fa3-b924-46dd-b626-a1cd031447e2,1508,,"[112.0, 28.9]",69286,39,,,,-2.5269296,,Right Foot,,"[110.3, 27.7]",,Ground Pass,,2.0808651,,,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,102,Barcelona,217,"['4102efd1-fa4f-48c3-99d2-6c027d078da9', '6730ff87-c58c-414c-bae4-53e68680f00b']",31,,,,,,,,,,,,,,Barcelona,217,00:39:31.891,Pass,True,112.0,28.9,110.3,27.7,11,2,10,2,0.064426,0.054911,-0.009514999999999996,0.0,,,0.032619953,0.032619953,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,0.3547,,,,,,,,,,,,,,,66b27b26-8b8f-4cc7-91ef-4b81a76e6e9e,1511,,"[110.3, 27.7]",69286,39,,,,1.2847449,,Left Foot,,"[111.3, 31.1]",,Ground Pass,,3.544009,,,,David Villa Sánchez,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,102,Barcelona,217,['2dfe4985-9965-419a-846e-68febec01149'],32,,,,,,,,,,,,,,Barcelona,217,00:39:32.416,Pass,,110.3,27.7,111.3,31.1,10,2,11,3,0.054911,0.257454,0.20254300000000003,0.20254300000000003,,,0.032619953,0.032619953,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,0.247005,,,,,,,,,,,,,,,375da79d-b0ae-4ea4-901b-d3077482ac28,1514,,"[111.3, 31.1]",69286,39,,,,-0.44237423,,Right Foot,,"[113.2, 30.2]",,Ground Pass,,2.1023796,,Incomplete,,Lionel Andrés Messi Cuccittini,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,102,Barcelona,217,"['05a023c5-da62-4535-9011-8c1242536630', 'cff78145-ecfb-47ed-8d67-e840b9cb17cb']",32,,,,,,,,,,,,,,Barcelona,217,00:39:32.930,Pass,,111.3,31.1,113.2,30.2,11,3,11,2,0.257454,0.064426,-0.19302800000000003,0.0,,,0.032619953,0.032619953,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.08198,,,,,,,,,,,,,,,764f40db-eae7-4e1e-8ddc-c9ff6e869d08,1519,,"[15.0, 52.1]",69286,39,,,,1.5137155,,Right Foot,,"[15.4, 59.1]",,Ground Pass,,7.0114193,,,,Kennedy Bakircioglu,,,,,,,1,Regular Play,Henrique Adriano Buss,25358.0,Right Center Back,102,Barcelona,217,['254c33fe-0a5f-463c-a8c9-87fb02210d5c'],34,,,,,,,,,,,,,,Racing Santander,1217,00:39:34.196,Pass,,15.0,52.1,15.4,59.1,1,5,1,5,0.009777,0.009777,0.0,0.0,,,0.032619953,0.032619953,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,5.5891,,,,,,,,,,,,,,,f8944e05-c2a7-4bf5-ad6e-c64a54d2060b,1523,,"[21.7, 65.6]",69286,39,,,,-0.80416274,,Right Foot,,"[76.6, 8.6]",,High Pass,,79.13918,,Incomplete,,,,,True,,,,1,Regular Play,Kennedy Bakircioglu,26746.0,Right Midfield,102,Barcelona,217,"['2d94cb72-1742-4c07-8313-081d9ba49bea', '82216a29-e328-4ad7-8b9d-f1cb5d7ed056']",38,,,,,,,,,,,,,,Racing Santander,1217,00:39:38.521,Pass,True,21.7,65.6,76.6,8.6,1,6,7,0,0.008786,0.017451,0.008665,0.008665,,,0.032619953,0.032619953,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.110877,,,,,,,,,,,,,,,07c85a16-cc53-462c-b8ba-9122b570e9de,1531,,"[14.1, 56.1]",69286,39,,,,0.8032534,,Left Foot,,"[25.1, 67.5]",,Ground Pass,,15.841717,,,,Daniel Alves da Silva,,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,102,Barcelona,217,['b30faa85-8469-4ee5-be1d-b2a3e76cdf93'],51,,,,,,,,,,,,,,Barcelona,217,00:39:51.550,Pass,,14.1,56.1,25.1,67.5,1,5,2,6,0.009777,0.009424,-0.00035299999999999915,0.0,,,0.032619953,0.032619953,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.0629,,,,,,,,,,,,,,,2adc11ee-ef3d-4b82-af6f-3148c906eb67,1534,,"[27.2, 68.0]",69286,39,,,,-0.69287956,,Right Foot,,"[43.1, 54.8]",,Low Pass,,20.665188,,,,Xavier Hernández Creus,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,102,Barcelona,217,['11394a98-f602-4471-b5c3-4f5352903e90'],53,,,,,,,,,,,,,,Barcelona,217,00:39:53.585,Pass,,27.2,68.0,43.1,54.8,2,6,3,5,0.009424,0.011105,0.0016810000000000002,0.0016810000000000002,,,0.032619953,0.032619953,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,0.7776,,,,,,,,,,,,,,,3a74d996-ebc7-4b65-8f16-4e18024345b5,1541,,"[38.2, 52.0]",69286,40,,,,-1.2189257,,Right Foot,,"[45.8, 31.3]",,Ground Pass,,22.051077,,,,Seydou Kéita,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,102,Barcelona,217,['0085348e-0d6c-44de-93c3-2fb9c14fcfd4'],2,,,,,,,,,,,,,,Barcelona,217,00:40:02.229,Pass,,38.2,52.0,45.8,31.3,3,5,4,3,0.011105,0.012626,0.0015209999999999998,0.0015209999999999998,,,0.032619953,0.032619953,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,1.326,,,,,,,,,,,,,,,53302354-03fc-4eae-87bd-b022c20acb2e,1543,,"[45.4, 29.2]",69286,40,True,,,2.8668091,,Left Foot,,"[26.6, 34.5]",,Ground Pass,,19.532793,,,,Eric-Sylvain Bilal Abidal,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,102,Barcelona,217,['ed387a6a-6ea5-4b2e-921d-7d39df11cebb'],3,,,,,,,,,,,,,,Barcelona,217,00:40:03.086,Pass,,45.4,29.2,26.6,34.5,4,2,2,3,0.012692,0.010165,-0.0025269999999999997,0.0,,,0.032619953,0.032619953,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
,,,,,,,,,,,,,,,0.292246,,,,,,,,,,,,,,,39d4a5fd-e133-4420-95cf-3698f8d3175d,1545,,"[26.6, 34.5]",69286,40,,,,-1.0995346,,Right Foot,,"[34.6, 18.8]",,Ground Pass,,17.620726,,,,Maxwell Scherrer Cabelino Andrade,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,102,Barcelona,217,['a6451a11-2a37-4596-97ab-ae69c1f82c78'],5,,,,,,,,,,,,,,Barcelona,217,00:40:05.206,Pass,,26.6,34.5,34.6,18.8,2,3,3,1,0.010165,0.010595,0.0004299999999999998,0.0004299999999999998,,,0.032619953,0.032619953,2024-09-07 18:28:26.713517,2010-08-29,2010/2011,Spain - La Liga,Racing Santander vs Barcelona
